,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
6631,296.0,5781.0,62.0,278.0,11599.0,156.0,63.0,82.0,0.0,2082.0
6632,293.0,5891.0,63.0,278.0,11586.0,162.0,134.0,82.0,0.0,1657.0
6633,292.0,5801.0,64.0,278.0,11493.0,159.0,15.0,82.0,0.0,1604.0
6634,293.0,5719.0,63.0,278.0,11336.0,154.0,1.0,82.0,12.0,1691.0
6635,293.0,5691.0,64.0,277.0,10985.0,158.0,1.0,83.0,27.0,1848.0
6636,290.0,5679.0,56.0,319.0,10888.0,158.0,1.0,83.0,4.0,1782.0
6637,293.0,5570.0,49.0,492.0,10712.0,153.0,1.0,82.0,0.0,1684.0
6638,297.0,5399.0,46.0,828.0,10511.0,154.0,1.0,83.0,12.0,1545.0
6639,296.0,5462.0,52.0,833.0,10609.0,157.0,15.0,98.0,27.0,1166.0
6640,295.0,5469.0,60.0,837.0,10815.0,155.0,113.0,103.0,41.0,925.0
6641,298.0,5659.0,63.0,845.0,11125.0,154.0,256.0,113.0,43.0,884.0
6642,293.0,5779.0,62.0,852.0,11491.0,162.0,355.0,115.0,43.0,1093.0
6643,294.0,5760.0,58.0,849.0,11085.0,170.0,148.0,112.0,30.0,1330.0
6644,298.0,5581.0,57.0,841.0,10464.0,163.0,261.0,114.0,16.0,1474.0
6645,277.0,4835.0,58.0,792.0,9458.0,162.0,17.0,92.0,2.0,1557.0
6646,265.0,3832.0,63.0,733.0,8961.0,160.0,0.0,88.0,0.0,1673.0
6647,266.0,3831.0,68.0,666.0,8907.0,158.0,0.0,86.0,0.0,1664.0
6648,264.0,3722.0,71.0,683.0,8961.0,158.0,0.0,83.0,0.0,1630.0
6649,264.0,3551.0,70.0,661.0,8708.0,154.0,0.0,83.0,0.0,1673.0
6650,263.0,3621.0,67.0,661.0,8680.0,154.0,0.0,83.0,0.0,1677.0
6651,261.0,3709.0,65.0,662.0,8895.0,154.0,0.0,83.0,0.0,1673.0
6652,267.0,4454.0,64.0,691.0,9153.0,154.0,0.0,84.0,0.0,1652.0
6653,280.0,5084.0,60.0,776.0,10179.0,153.0,1.0,85.0,0.0,1663.0
6654,289.0,5150.0,57.0,799.0,10967.0,153.0,1.0,85.0,0.0,1677.0
6655,292.0,5192.0,59.0,834.0,11230.0,149.0,1.0,99.0,0.0,1524.0
6656,292.0,5331.0,60.0,821.0,11046.0,151.0,1.0,106.0,0.0,1282.0
6657,292.0,5340.0,64.0,821.0,10845.0,150.0,1.0,107.0,0.0,1166.0
6658,292.0,5382.0,65.0,811.0,10967.0,151.0,1.0,107.0,25.0,1112.0
6659,293.0,5424.0,65.0,807.0,10973.0,150.0,1.0,103.0,29.0,1098.0
6660,293.0,5434.0,58.0,816.0,10827.0,149.0,1.0,103.0,4.0,1275.0
6661,293.0,5292.0,55.0,796.0,10448.0,147.0,1.0,102.0,0.0,1254.0
6662,295.0,5213.0,54.0,794.0,10422.0,144.0,1.0,100.0,13.0,1123.0
6663,296.0,5074.0,61.0,793.0,10229.0,142.0,37.0,96.0,27.0,975.0
6664,295.0,5081.0,62.0,799.0,10135.0,141.0,128.0,96.0,29.0,906.0
6665,294.0,5154.0,58.0,806.0,10350.0,142.0,243.0,104.0,29.0,1338.0
6666,296.0,5214.0,55.0,812.0,10425.0,142.0,384.0,114.0,16.0,1891.0
6667,296.0,5090.0,55.0,818.0,10261.0,142.0,236.0,114.0,2.0,2251.0
6668,294.0,4861.0,55.0,770.0,9686.0,141.0,58.0,97.0,0.0,2546.0
6669,272.0,4316.0,56.0,709.0,8700.0,142.0,1.0,94.0,0.0,2701.0
6670,265.0,4176.0,58.0,714.0,7958.0,142.0,0.0,81.0,0.0,2830.0
6671,263.0,4486.0,63.0,738.0,7645.0,142.0,0.0,82.0,0.0,2710.0
6672,262.0,4467.0,66.0,731.0,7700.0,142.0,0.0,82.0,0.0,2650.0
6673,259.0,4416.0,66.0,697.0,7439.0,142.0,0.0,82.0,0.0,2634.0
6674,258.0,4448.0,67.0,662.0,7327.0,142.0,0.0,82.0,0.0,2546.0
6675,258.0,4663.0,67.0,669.0,7440.0,142.0,0.0,82.0,0.0,2540.0
6676,257.0,4644.0,63.0,696.0,7537.0,142.0,0.0,82.0,0.0,2545.0
6677,255.0,4641.0,64.0,669.0,7784.0,142.0,0.0,83.0,0.0,2504.0
6678,254.0,4672.0,65.0,763.0,8253.0,142.0,0.0,83.0,0.0,2474.0
6679,246.0,4829.0,67.0,817.0,9103.0,142.0,34.0,100.0,0.0,2040.0
6680,246.0,4966.0,66.0,836.0,9496.0,142.0,202.0,110.0,13.0,1308.0
6681,245.0,4955.0,64.0,825.0,9531.0,143.0,85.0,112.0,14.0,1022.0
6682,248.0,4945.0,63.0,815.0,9370.0,143.0,35.0,112.0,14.0,1059.0
6683,266.0,4883.0,61.0,805.0,9150.0,144.0,5.0,109.0,14.0,1253.0
6684,277.0,4833.0,61.0,770.0,8945.0,142.0,1.0,107.0,2.0,1375.0
6685,279.0,4862.0,64.0,729.0,8417.0,143.0,1.0,104.0,0.0,1382.0
6686,280.0,4892.0,65.0,728.0,8012.0,145.0,0.0,95.0,0.0,1278.0
6687,283.0,4890.0,60.0,734.0,8229.0,145.0,118.0,95.0,13.0,1048.0
6688,282.0,4850.0,58.0,764.0,8942.0,145.0,50.0,95.0,14.0,1050.0
6689,281.0,4972.0,63.0,808.0,9352.0,142.0,57.0,110.0,14.0,1403.0
6690,280.0,5001.0,61.0,813.0,9425.0,142.0,135.0,110.0,14.0,1791.0
6691,283.0,4843.0,60.0,813.0,9238.0,142.0,11.0,107.0,14.0,2097.0
6692,283.0,4655.0,60.0,768.0,8882.0,139.0,0.0,99.0,2.0,2217.0
6693,271.0,4477.0,58.0,681.0,8169.0,138.0,0.0,88.0,0.0,2259.0
6694,254.0,4332.0,58.0,637.0,7409.0,138.0,0.0,82.0,0.0,2188.0
6695,249.0,3981.0,63.0,680.0,6927.0,138.0,0.0,82.0,0.0,2084.0
6696,250.0,3558.0,66.0,678.0,6717.0,138.0,0.0,82.0,0.0,1920.0
6697,250.0,3441.0,66.0,678.0,6655.0,138.0,0.0,82.0,0.0,1731.0
6698,250.0,3313.0,63.0,678.0,6688.0,138.0,0.0,82.0,0.0,1546.0
6699,248.0,3491.0,64.0,685.0,6639.0,138.0,0.0,82.0,0.0,1505.0
6700,249.0,3350.0,64.0,687.0,6647.0,138.0,0.0,82.0,0.0,1664.0
6701,250.0,3240.0,65.0,687.0,6792.0,139.0,0.0,82.0,0.0,1917.0
6702,249.0,3659.0,67.0,688.0,6805.0,140.0,0.0,86.0,0.0,2067.0
6703,249.0,4182.0,67.0,686.0,6954.0,138.0,0.0,84.0,0.0,2223.0
6704,248.0,4401.0,67.0,685.0,7282.0,137.0,0.0,94.0,0.0,2175.0
6705,249.0,4475.0,65.0,684.0,7806.0,137.0,0.0,97.0,0.0,1978.0
6706,250.0,4458.0,64.0,683.0,7707.0,137.0,0.0,109.0,0.0,2103.0
6707,251.0,4456.0,64.0,681.0,7395.0,138.0,0.0,104.0,0.0,2338.0
6708,251.0,4030.0,64.0,682.0,7087.0,140.0,0.0,101.0,0.0,2588.0
6709,250.0,4024.0,66.0,682.0,7055.0,140.0,0.0,89.0,0.0,2692.0
6710,257.0,3727.0,68.0,682.0,7117.0,139.0,0.0,88.0,0.0,2744.0
6711,257.0,3842.0,69.0,682.0,7141.0,139.0,0.0,89.0,0.0,2645.0
6712,256.0,4416.0,69.0,688.0,7705.0,139.0,56.0,88.0,0.0,2455.0
6713,260.0,4656.0,68.0,749.0,8768.0,139.0,88.0,102.0,13.0,2256.0
6714,263.0,4714.0,65.0,753.0,8991.0,139.0,339.0,111.0,27.0,1890.0
6715,267.0,4734.0,63.0,762.0,9203.0,139.0,31.0,111.0,16.0,1474.0
6716,268.0,4768.0,61.0,766.0,9122.0,139.0,96.0,107.0,14.0,1110.0
6717,266.0,4809.0,62.0,759.0,8919.0,139.0,99.0,106.0,14.0,890.0
6718,266.0,4683.0,66.0,684.0,8229.0,139.0,17.0,106.0,2.0,704.0
6719,267.0,4725.0,66.0,684.0,8392.0,139.0,0.0,93.0,0.0,537.0
6720,266.0,4727.0,65.0,684.0,8295.0,139.0,0.0,84.0,0.0,416.0
6721,267.0,4683.0,67.0,683.0,8078.0,139.0,0.0,84.0,0.0,354.0
6722,265.0,4676.0,67.0,684.0,8063.0,139.0,0.0,84.0,0.0,291.0
6723,263.0,4471.0,66.0,685.0,8139.0,139.0,0.0,84.0,0.0,241.0
6724,261.0,4333.0,64.0,693.0,8820.0,139.0,0.0,84.0,0.0,172.0
6725,263.0,5057.0,62.0,818.0,10293.0,139.0,1.0,84.0,0.0,119.0
6726,271.0,5357.0,67.0,859.0,11652.0,139.0,120.0,84.0,0.0,181.0
6727,273.0,5501.0,70.0,867.0,11901.0,139.0,222.0,99.0,38.0,212.0
6728,270.0,5572.0,70.0,862.0,11510.0,139.0,485.0,107.0,43.0,175.0
6729,271.0,5591.0,67.0,851.0,11601.0,140.0,38.0,113.0,18.0,114.0
6730,274.0,5617.0,61.0,847.0,11593.0,140.0,1.0,112.0,14.0,194.0
6731,272.0,5525.0,61.0,842.0,11512.0,140.0,69.0,111.0,14.0,263.0
6732,271.0,5530.0,63.0,840.0,11674.0,140.0,50.0,110.0,14.0,248.0
6733,276.0,5532.0,64.0,838.0,11435.0,137.0,1.0,112.0,14.0,232.0
6734,273.0,5567.0,61.0,838.0,11308.0,136.0,1.0,114.0,14.0,206.0
6735,272.0,5471.0,61.0,840.0,11252.0,136.0,1.0,101.0,14.0,180.0
6736,271.0,5555.0,62.0,843.0,11684.0,136.0,1.0,92.0,14.0,186.0
6737,272.0,5768.0,62.0,846.0,11949.0,136.0,198.0,95.0,14.0,340.0
6738,273.0,5870.0,62.0,848.0,11879.0,136.0,191.0,99.0,40.0,617.0
6739,271.0,5718.0,63.0,852.0,11582.0,141.0,84.0,117.0,5.0,824.0
6740,271.0,5509.0,63.0,852.0,10720.0,145.0,43.0,117.0,0.0,986.0
6741,272.0,5183.0,64.0,832.0,9743.0,153.0,1.0,102.0,0.0,1103.0
6742,269.0,4536.0,68.0,755.0,9162.0,155.0,1.0,87.0,0.0,1079.0
6743,265.0,4385.0,69.0,756.0,9009.0,151.0,0.0,81.0,0.0,1065.0
6744,267.0,4212.0,67.0,738.0,8984.0,150.0,0.0,81.0,0.0,1117.0
6745,266.0,4049.0,66.0,733.0,9023.0,150.0,0.0,81.0,0.0,1054.0
6746,267.0,4172.0,62.0,704.0,8994.0,151.0,0.0,81.0,0.0,1003.0
6747,270.0,4889.0,63.0,740.0,9093.0,146.0,0.0,81.0,0.0,857.0
6748,269.0,5151.0,64.0,765.0,9433.0,144.0,0.0,82.0,0.0,838.0
6749,270.0,5742.0,62.0,833.0,10939.0,148.0,68.0,83.0,0.0,767.0
6750,274.0,5683.0,63.0,847.0,11586.0,149.0,1.0,82.0,0.0,790.0
6751,273.0,5800.0,67.0,849.0,11786.0,152.0,1.0,92.0,0.0,664.0
6752,273.0,6102.0,63.0,844.0,11701.0,144.0,1.0,110.0,13.0,461.0
6753,273.0,5943.0,66.0,839.0,11407.0,148.0,1.0,110.0,14.0,305.0
6754,273.0,5932.0,66.0,832.0,11085.0,146.0,1.0,110.0,14.0,314.0
6755,274.0,5915.0,63.0,832.0,10921.0,143.0,1.0,111.0,14.0,436.0
6756,273.0,5933.0,61.0,825.0,10763.0,144.0,1.0,110.0,14.0,447.0
6757,273.0,5910.0,60.0,822.0,10781.0,141.0,1.0,110.0,14.0,369.0
6758,272.0,5947.0,62.0,822.0,10951.0,133.0,51.0,110.0,14.0,290.0
6759,272.0,5948.0,62.0,823.0,10799.0,132.0,135.0,111.0,14.0,242.0
6760,271.0,6003.0,60.0,829.0,11208.0,133.0,18.0,111.0,14.0,300.0
6761,273.0,6130.0,59.0,836.0,11547.0,137.0,234.0,116.0,14.0,509.0
6762,273.0,6126.0,61.0,839.0,11552.0,140.0,182.0,114.0,27.0,786.0
6763,274.0,5973.0,63.0,840.0,11546.0,139.0,47.0,114.0,4.0,925.0
6764,272.0,5568.0,63.0,808.0,10685.0,133.0,5.0,110.0,0.0,1094.0
6765,264.0,4975.0,63.0,830.0,9784.0,135.0,0.0,110.0,0.0,1068.0
6766,257.0,4222.0,65.0,791.0,9311.0,135.0,0.0,87.0,0.0,958.0
6767,255.0,3730.0,65.0,759.0,9275.0,135.0,0.0,85.0,0.0,920.0
6768,254.0,3560.0,63.0,741.0,9206.0,135.0,0.0,87.0,0.0,872.0
6769,258.0,3661.0,63.0,739.0,9273.0,136.0,0.0,87.0,0.0,757.0
6770,254.0,3680.0,63.0,739.0,9261.0,135.0,0.0,87.0,0.0,586.0
6771,259.0,4061.0,65.0,743.0,9331.0,134.0,0.0,87.0,0.0,470.0
6772,262.0,4529.0,64.0,763.0,9694.0,135.0,0.0,86.0,0.0,350.0
6773,273.0,5379.0,63.0,846.0,11104.0,137.0,68.0,84.0,0.0,274.0
6774,291.0,5556.0,65.0,864.0,11800.0,136.0,1.0,83.0,38.0,188.0
6775,292.0,5723.0,65.0,865.0,12074.0,134.0,31.0,94.0,43.0,121.0
6776,291.0,5682.0,62.0,858.0,11780.0,130.0,66.0,112.0,43.0,77.0
6777,293.0,5695.0,61.0,852.0,11602.0,127.0,10.0,117.0,43.0,51.0
6778,293.0,5706.0,59.0,836.0,11477.0,128.0,1.0,120.0,5.0,52.0
6779,293.0,5686.0,58.0,824.0,11460.0,126.0,1.0,113.0,13.0,69.0
6780,293.0,5703.0,57.0,819.0,11338.0,124.0,1.0,109.0,14.0,83.0
6781,291.0,5606.0,58.0,816.0,11152.0,126.0,1.0,107.0,14.0,100.0
6782,293.0,5636.0,54.0,816.0,11182.0,125.0,108.0,105.0,2.0,130.0
6783,294.0,5609.0,52.0,809.0,11088.0,126.0,138.0,94.0,0.0,179.0
6784,294.0,5537.0,51.0,821.0,11172.0,125.0,1.0,94.0,0.0,289.0
6785,290.0,5456.0,49.0,829.0,11467.0,127.0,102.0,112.0,13.0,614.0
6786,293.0,5440.0,48.0,835.0,11639.0,130.0,201.0,121.0,27.0,1125.0
6787,293.0,5302.0,45.0,835.0,11132.0,131.0,20.0,116.0,4.0,1533.0
6788,292.0,4854.0,47.0,788.0,10160.0,129.0,44.0,100.0,0.0,1902.0
6789,267.0,3655.0,51.0,776.0,8938.0,130.0,491.0,90.0,0.0,2108.0
6790,258.0,3008.0,54.0,730.0,8165.0,131.0,523.0,81.0,0.0,2120.0
6791,256.0,3228.0,58.0,817.0,8243.0,130.0,23.0,80.0,0.0,1948.0
6792,257.0,3243.0,65.0,804.0,8373.0,132.0,0.0,80.0,0.0,1836.0
6793,258.0,3281.0,69.0,791.0,8391.0,130.0,0.0,80.0,0.0,1781.0
6794,256.0,3216.0,71.0,789.0,8347.0,131.0,0.0,80.0,0.0,1868.0
6795,254.0,3253.0,69.0,777.0,8318.0,131.0,0.0,80.0,0.0,1894.0
6796,254.0,3456.0,64.0,827.0,8753.0,132.0,0.0,80.0,0.0,2061.0
6797,264.0,4649.0,61.0,851.0,9865.0,133.0,1.0,80.0,0.0,2204.0
6798,267.0,4887.0,62.0,864.0,10455.0,135.0,1.0,80.0,0.0,2383.0
6799,263.0,4863.0,63.0,869.0,10627.0,131.0,1.0,89.0,0.0,2228.0
6800,261.0,5042.0,64.0,864.0,10822.0,132.0,31.0,105.0,13.0,1528.0
6801,261.0,5101.0,63.0,851.0,10964.0,127.0,35.0,108.0,14.0,1046.0
6802,262.0,5218.0,64.0,842.0,11057.0,125.0,78.0,108.0,14.0,967.0
6803,263.0,5144.0,61.0,837.0,11030.0,123.0,215.0,108.0,14.0,1006.0
6804,263.0,5129.0,56.0,827.0,11002.0,124.0,167.0,107.0,2.0,1123.0
6805,262.0,5208.0,57.0,820.0,10669.0,123.0,11.0,107.0,12.0,1278.0
6806,262.0,5107.0,58.0,816.0,10578.0,126.0,92.0,98.0,14.0,1394.0
6807,263.0,5015.0,58.0,815.0,10528.0,126.0,89.0,92.0,2.0,1714.0
6808,263.0,5161.0,59.0,819.0,10746.0,123.0,1.0,91.0,0.0,2231.0
6809,234.0,4987.0,62.0,828.0,10563.0,125.0,69.0,105.0,0.0,3100.0
6810,218.0,4999.0,62.0,835.0,10647.0,127.0,169.0,112.0,0.0,3545.0
6811,217.0,4822.0,61.0,840.0,10243.0,125.0,137.0,114.0,0.0,3687.0
6812,216.0,4382.0,62.0,799.0,9627.0,128.0,10.0,105.0,0.0,3684.0
6813,212.0,3615.0,58.0,741.0,8607.0,126.0,0.0,81.0,0.0,3494.0
6814,213.0,3615.0,56.0,679.0,8403.0,129.0,68.0,82.0,0.0,3234.0
6815,212.0,3670.0,58.0,619.0,8258.0,131.0,0.0,81.0,0.0,3111.0
6816,211.0,3560.0,65.0,618.0,8430.0,132.0,0.0,82.0,0.0,2864.0
6817,211.0,3422.0,67.0,618.0,8248.0,134.0,0.0,82.0,0.0,2706.0
6818,210.0,3449.0,68.0,618.0,8215.0,134.0,0.0,82.0,0.0,2573.0
6819,210.0,3460.0,67.0,618.0,8137.0,134.0,0.0,82.0,0.0,2532.0
6820,212.0,3781.0,62.0,622.0,8588.0,134.0,0.0,81.0,0.0,2505.0
6821,212.0,4614.0,60.0,649.0,9369.0,134.0,1.0,81.0,0.0,2420.0
6822,211.0,5003.0,59.0,659.0,10010.0,134.0,1.0,81.0,0.0,2379.0
6823,210.0,5224.0,60.0,687.0,10291.0,133.0,0.0,89.0,0.0,1998.0
6824,210.0,5476.0,62.0,681.0,10684.0,132.0,51.0,108.0,0.0,1202.0
6825,210.0,5546.0,64.0,674.0,10956.0,128.0,17.0,110.0,0.0,661.0
6826,211.0,5603.0,63.0,667.0,11365.0,125.0,0.0,110.0,13.0,612.0
6827,211.0,5490.0,64.0,659.0,11308.0,126.0,32.0,113.0,14.0,659.0
6828,211.0,5573.0,62.0,651.0,11214.0,124.0,5.0,108.0,2.0,696.0
6829,208.0,5469.0,56.0,645.0,10921.0,124.0,0.0,106.0,0.0,708.0
6830,209.0,5443.0,54.0,640.0,10725.0,124.0,0.0,106.0,0.0,748.0
6831,208.0,5498.0,54.0,621.0,10480.0,122.0,1.0,106.0,0.0,793.0
6832,210.0,5401.0,55.0,625.0,10365.0,124.0,99.0,106.0,0.0,964.0
6833,210.0,5415.0,59.0,658.0,10834.0,125.0,98.0,118.0,25.0,1527.0
6834,211.0,5346.0,61.0,666.0,10768.0,124.0,128.0,120.0,29.0,1933.0
6835,207.0,5201.0,59.0,662.0,9915.0,125.0,123.0,108.0,4.0,2218.0
6836,207.0,4598.0,57.0,626.0,9087.0,126.0,110.0,107.0,0.0,2378.0
6837,200.0,4032.0,55.0,616.0,8401.0,131.0,65.0,86.0,0.0,2256.0
6838,172.0,3724.0,57.0,617.0,8115.0,128.0,61.0,83.0,0.0,2005.0
6839,131.0,3468.0,60.0,618.0,7457.0,129.0,8.0,83.0,0.0,1736.0
6840,52.0,3258.0,61.0,618.0,7395.0,130.0,0.0,83.0,0.0,1582.0
6841,53.0,3262.0,62.0,618.0,7408.0,129.0,0.0,83.0,0.0,1395.0
6842,53.0,3291.0,65.0,619.0,7483.0,128.0,0.0,83.0,0.0,1198.0
6843,53.0,3437.0,66.0,618.0,7543.0,129.0,0.0,83.0,0.0,997.0
6844,57.0,3801.0,62.0,618.0,7499.0,131.0,0.0,83.0,0.0,900.0
6845,76.0,4308.0,60.0,618.0,8028.0,131.0,0.0,82.0,0.0,866.0
6846,95.0,4436.0,63.0,632.0,8663.0,133.0,0.0,82.0,0.0,934.0
6847,96.0,4636.0,64.0,687.0,9220.0,135.0,1.0,80.0,0.0,958.0
6848,96.0,4970.0,66.0,680.0,9588.0,130.0,1.0,105.0,0.0,697.0
6849,96.0,5124.0,65.0,671.0,9920.0,125.0,54.0,108.0,13.0,315.0
6850,96.0,5107.0,63.0,662.0,10080.0,124.0,91.0,109.0,27.0,228.0
6851,95.0,5069.0,62.0,654.0,9857.0,123.0,33.0,110.0,29.0,319.0
6852,95.0,4842.0,64.0,647.0,9406.0,121.0,263.0,110.0,16.0,471.0
6853,95.0,4694.0,64.0,643.0,9073.0,123.0,276.0,109.0,2.0,507.0
6854,95.0,4523.0,65.0,641.0,8927.0,123.0,308.0,109.0,0.0,464.0
6855,95.0,4319.0,61.0,638.0,8777.0,123.0,452.0,94.0,0.0,507.0
6856,95.0,4204.0,61.0,646.0,8909.0,125.0,316.0,92.0,0.0,857.0
6857,95.0,4222.0,64.0,692.0,9369.0,127.0,194.0,115.0,13.0,1599.0
6858,95.0,4102.0,66.0,678.0,9279.0,126.0,41.0,119.0,14.0,2355.0
6859,95.0,4012.0,66.0,625.0,8399.0,126.0,5.0,110.0,2.0,2771.0
6860,95.0,3780.0,63.0,625.0,7377.0,126.0,0.0,104.0,0.0,2872.0
6861,84.0,3143.0,61.0,583.0,6983.0,128.0,0.0,89.0,0.0,2969.0
6862,68.0,3030.0,60.0,564.0,6901.0,129.0,0.0,81.0,0.0,2914.0
6863,64.0,2398.0,59.0,547.0,6460.0,131.0,0.0,79.0,0.0,2777.0
6864,64.0,2409.0,62.0,548.0,6477.0,131.0,0.0,81.0,0.0,2540.0
6865,64.0,2468.0,66.0,547.0,6608.0,133.0,0.0,81.0,0.0,2397.0
6866,64.0,2494.0,63.0,547.0,6720.0,133.0,0.0,81.0,0.0,2190.0
6867,64.0,2533.0,61.0,546.0,6622.0,133.0,0.0,81.0,0.0,2231.0
6868,64.0,2426.0,61.0,547.0,6538.0,134.0,0.0,81.0,0.0,2405.0
6869,63.0,2473.0,64.0,547.0,6654.0,135.0,0.0,81.0,0.0,2530.0
6870,63.0,2404.0,63.0,547.0,6579.0,133.0,0.0,81.0,0.0,2618.0
6871,63.0,3211.0,63.0,546.0,6745.0,129.0,0.0,80.0,0.0,2402.0
6872,63.0,3992.0,63.0,545.0,7296.0,125.0,0.0,90.0,0.0,1787.0
6873,63.0,4149.0,67.0,548.0,7947.0,123.0,0.0,103.0,12.0,1324.0
6874,63.0,4060.0,68.0,582.0,7950.0,123.0,0.0,108.0,27.0,1437.0
6875,63.0,4017.0,67.0,567.0,7609.0,124.0,296.0,105.0,29.0,1623.0
6876,63.0,3843.0,66.0,578.0,7420.0,125.0,335.0,104.0,16.0,1934.0
6877,63.0,3692.0,67.0,576.0,7171.0,123.0,216.0,104.0,2.0,2115.0
6878,63.0,3276.0,66.0,606.0,7151.0,122.0,215.0,105.0,0.0,2085.0
6879,63.0,3162.0,64.0,636.0,7117.0,125.0,214.0,103.0,0.0,2028.0
6880,63.0,3026.0,63.0,676.0,7017.0,125.0,153.0,103.0,0.0,2402.0
6881,63.0,3936.0,63.0,733.0,7556.0,125.0,119.0,116.0,12.0,3049.0
6882,63.0,4031.0,60.0,731.0,7980.0,127.0,73.0,118.0,14.0,3410.0
6883,66.0,3937.0,59.0,687.0,7116.0,128.0,8.0,110.0,2.0,3612.0
6884,64.0,3709.0,62.0,687.0,6725.0,127.0,0.0,95.0,0.0,3511.0
6885,64.0,2916.0,65.0,687.0,6555.0,127.0,0.0,87.0,0.0,3343.0
6886,64.0,2588.0,64.0,686.0,6555.0,129.0,0.0,86.0,0.0,3242.0
6887,64.0,2485.0,62.0,668.0,6648.0,132.0,0.0,83.0,0.0,3135.0
6888,64.0,2531.0,59.0,668.0,6823.0,129.0,0.0,81.0,0.0,3032.0
6889,64.0,2727.0,57.0,666.0,6819.0,129.0,0.0,81.0,0.0,2930.0
6890,64.0,2904.0,61.0,666.0,6870.0,130.0,0.0,81.0,0.0,2841.0
6891,64.0,3127.0,63.0,666.0,6979.0,130.0,0.0,81.0,0.0,2847.0
6892,64.0,3165.0,63.0,674.0,7424.0,129.0,0.0,81.0,0.0,2792.0
6893,66.0,4732.0,63.0,808.0,8811.0,126.0,0.0,81.0,0.0,2610.0
6894,67.0,5217.0,63.0,845.0,9839.0,127.0,0.0,80.0,0.0,2642.0
6895,65.0,5257.0,63.0,840.0,10359.0,127.0,0.0,86.0,0.0,2358.0
6896,64.0,5222.0,63.0,817.0,10799.0,124.0,0.0,89.0,0.0,1682.0
6897,64.0,5242.0,62.0,820.0,11083.0,125.0,0.0,91.0,13.0,1088.0
6898,64.0,5380.0,60.0,804.0,11274.0,125.0,69.0,97.0,14.0,901.0
6899,64.0,5436.0,57.0,795.0,11135.0,124.0,73.0,117.0,27.0,891.0
6900,64.0,5497.0,58.0,773.0,10990.0,126.0,9.0,120.0,29.0,930.0
6901,64.0,5466.0,58.0,779.0,10704.0,127.0,0.0,110.0,29.0,966.0
6902,64.0,5526.0,56.0,783.0,10336.0,126.0,0.0,102.0,4.0,1131.0
6903,64.0,5550.0,55.0,788.0,10391.0,125.0,0.0,89.0,0.0,1210.0
6904,64.0,5451.0,56.0,807.0,10391.0,127.0,0.0,89.0,0.0,1568.0
6905,64.0,5617.0,59.0,818.0,10765.0,129.0,17.0,102.0,25.0,2213.0
6906,64.0,5523.0,59.0,810.0,10649.0,131.0,276.0,116.0,29.0,2679.0
6907,64.0,5357.0,57.0,811.0,10486.0,133.0,37.0,114.0,4.0,2594.0
6908,64.0,4941.0,58.0,807.0,10010.0,133.0,0.0,109.0,0.0,2580.0
6909,64.0,4105.0,61.0,793.0,9354.0,135.0,0.0,108.0,0.0,2604.0
6910,64.0,3293.0,62.0,765.0,8968.0,134.0,0.0,108.0,0.0,2494.0
6911,64.0,3646.0,62.0,744.0,9204.0,135.0,118.0,89.0,0.0,2390.0
6912,64.0,3549.0,60.0,718.0,9287.0,135.0,135.0,78.0,0.0,2098.0
6913,65.0,3513.0,58.0,719.0,9279.0,134.0,50.0,78.0,0.0,1731.0
6914,64.0,3609.0,58.0,718.0,9363.0,134.0,0.0,78.0,0.0,1410.0
6915,64.0,3754.0,58.0,725.0,9359.0,135.0,0.0,78.0,0.0,1243.0
6916,67.0,4591.0,58.0,804.0,9616.0,135.0,0.0,79.0,0.0,1129.0
6917,72.0,5705.0,61.0,811.0,11056.0,135.0,38.0,80.0,0.0,936.0
6918,88.0,5927.0,63.0,842.0,11533.0,135.0,133.0,80.0,0.0,739.0
6919,96.0,5913.0,63.0,857.0,11907.0,135.0,0.0,88.0,25.0,707.0
6920,96.0,6013.0,64.0,837.0,11677.0,134.0,0.0,102.0,29.0,614.0
6921,96.0,5944.0,63.0,806.0,11511.0,133.0,104.0,107.0,29.0,325.0
6922,100.0,5857.0,58.0,801.0,11206.0,132.0,120.0,108.0,29.0,183.0
6923,100.0,5908.0,53.0,806.0,11303.0,131.0,5.0,115.0,29.0,158.0
6924,100.0,5926.0,52.0,795.0,11362.0,131.0,0.0,116.0,29.0,165.0
6925,100.0,5853.0,53.0,794.0,11226.0,132.0,95.0,104.0,4.0,164.0
6926,100.0,5839.0,57.0,813.0,11164.0,130.0,0.0,100.0,0.0,162.0
6927,100.0,5838.0,55.0,870.0,11442.0,129.0,0.0,94.0,0.0,193.0
6928,100.0,5916.0,53.0,884.0,11468.0,130.0,0.0,100.0,0.0,351.0
6929,96.0,6092.0,53.0,846.0,11608.0,130.0,33.0,128.0,25.0,687.0
6930,96.0,6096.0,52.0,832.0,11452.0,132.0,144.0,130.0,29.0,852.0
6931,96.0,5920.0,51.0,831.0,11356.0,135.0,20.0,119.0,29.0,1050.0
