,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
8240,213.0,1757.0,1741.0,799.0,582.0,905.0,126.0,3.0,1760.0
8241,217.0,2043.0,1757.0,306.0,568.0,979.0,127.0,71.0,1787.0
8242,217.0,2071.0,1757.0,368.0,587.0,655.0,128.0,179.0,1824.0
8243,213.0,2013.0,1695.0,267.0,373.0,504.0,129.0,266.0,1756.0
8244,216.0,1994.0,1633.0,98.0,347.0,380.0,129.0,306.0,1573.0
8245,219.0,2164.0,1632.0,96.0,332.0,355.0,130.0,298.0,1377.0
8246,206.0,2303.0,1631.0,235.0,235.0,399.0,128.0,269.0,1242.0
8247,194.0,2454.0,1632.0,252.0,242.0,359.0,122.0,219.0,1135.0
8248,198.0,2278.0,1632.0,255.0,253.0,324.0,121.0,147.0,1069.0
8249,196.0,2209.0,1718.0,1372.0,790.0,825.0,119.0,40.0,977.0
8250,197.0,2252.0,1741.0,1837.0,1432.0,1081.0,117.0,0.0,866.0
8251,197.0,2285.0,1758.0,1734.0,1209.0,1099.0,119.0,0.0,860.0
8252,198.0,2311.0,1756.0,1691.0,1076.0,1080.0,116.0,0.0,948.0
8253,200.0,2289.0,1754.0,1541.0,1029.0,1073.0,117.0,0.0,964.0
8254,206.0,2276.0,1756.0,1137.0,679.0,546.0,117.0,0.0,879.0
8255,208.0,2097.0,1757.0,370.0,421.0,419.0,116.0,0.0,795.0
8256,206.0,1738.0,1757.0,399.0,294.0,239.0,113.0,0.0,727.0
8257,207.0,1250.0,1751.0,100.0,270.0,161.0,115.0,0.0,642.0
8258,206.0,1305.0,1608.0,0.0,165.0,161.0,118.0,0.0,574.0
8259,204.0,1180.0,1402.0,0.0,87.0,150.0,119.0,0.0,658.0
8260,204.0,1209.0,1344.0,0.0,61.0,133.0,118.0,0.0,726.0
8261,201.0,1248.0,1471.0,1.0,74.0,222.0,119.0,0.0,652.0
8262,196.0,1343.0,1650.0,73.0,215.0,225.0,118.0,0.0,562.0
8263,186.0,1734.0,1704.0,1069.0,427.0,927.0,121.0,0.0,546.0
8264,151.0,2030.0,1680.0,1701.0,1487.0,1061.0,121.0,0.0,641.0
8265,145.0,2247.0,1650.0,1687.0,1593.0,1079.0,118.0,6.0,672.0
8266,148.0,2447.0,1672.0,1419.0,1153.0,997.0,114.0,25.0,684.0
8267,146.0,2525.0,1734.0,194.0,1033.0,915.0,118.0,43.0,650.0
8268,144.0,2699.0,1713.0,188.0,728.0,256.0,117.0,70.0,580.0
8269,150.0,2864.0,1757.0,188.0,762.0,393.0,119.0,73.0,328.0
8270,150.0,2844.0,1758.0,220.0,648.0,468.0,115.0,76.0,295.0
8271,143.0,2850.0,1757.0,797.0,723.0,1027.0,116.0,57.0,234.0
8272,145.0,2663.0,1756.0,1315.0,884.0,1018.0,118.0,41.0,188.0
8273,147.0,2458.0,1756.0,1582.0,1151.0,995.0,118.0,10.0,326.0
8274,151.0,2375.0,1756.0,1629.0,1525.0,1063.0,115.0,0.0,387.0
8275,153.0,2416.0,1757.0,1622.0,1659.0,1013.0,114.0,0.0,359.0
8276,159.0,2348.0,1757.0,845.0,1668.0,832.0,122.0,0.0,344.0
8277,159.0,2394.0,1758.0,531.0,1590.0,581.0,120.0,0.0,310.0
8278,160.0,2105.0,1757.0,237.0,935.0,480.0,118.0,0.0,345.0
8279,157.0,1850.0,1756.0,19.0,463.0,479.0,119.0,0.0,404.0
8280,159.0,1695.0,1757.0,58.0,391.0,354.0,123.0,0.0,190.0
8281,160.0,1280.0,1730.0,0.0,250.0,153.0,123.0,0.0,148.0
8282,162.0,1249.0,1477.0,0.0,83.0,132.0,125.0,0.0,178.0
8283,163.0,1259.0,1318.0,0.0,66.0,132.0,126.0,0.0,229.0
8284,156.0,1287.0,1324.0,0.0,71.0,132.0,125.0,0.0,220.0
8285,159.0,1265.0,1452.0,0.0,81.0,132.0,124.0,0.0,200.0
8286,158.0,1378.0,1633.0,175.0,402.0,381.0,123.0,0.0,165.0
8287,159.0,1814.0,1753.0,766.0,1318.0,973.0,123.0,0.0,212.0
8288,162.0,2227.0,1759.0,1426.0,1578.0,1031.0,122.0,0.0,172.0
8289,155.0,2406.0,1757.0,1537.0,1688.0,1083.0,123.0,17.0,192.0
8290,162.0,2424.0,1758.0,1498.0,1653.0,1097.0,126.0,54.0,284.0
8291,163.0,2430.0,1758.0,1241.0,1707.0,1073.0,120.0,98.0,525.0
8292,162.0,2329.0,1758.0,1151.0,1530.0,1074.0,120.0,143.0,821.0
8293,165.0,2456.0,1759.0,1080.0,1414.0,917.0,120.0,173.0,870.0
8294,165.0,2520.0,1757.0,848.0,1558.0,758.0,113.0,197.0,946.0
8295,163.0,2517.0,1758.0,500.0,1131.0,798.0,111.0,162.0,1254.0
8296,162.0,2459.0,1758.0,512.0,1128.0,748.0,115.0,87.0,1601.0
8297,161.0,2331.0,1758.0,598.0,1148.0,761.0,125.0,18.0,2037.0
8298,160.0,2261.0,1758.0,1029.0,1285.0,814.0,121.0,0.0,2544.0
8299,162.0,2430.0,1758.0,994.0,1334.0,803.0,120.0,0.0,2570.0
8300,173.0,2311.0,1757.0,755.0,1222.0,759.0,118.0,0.0,3102.0
8301,195.0,2381.0,1758.0,316.0,999.0,710.0,120.0,0.0,3497.0
8302,206.0,2239.0,1758.0,202.0,844.0,631.0,121.0,0.0,3678.0
8303,206.0,1728.0,1729.0,0.0,527.0,418.0,121.0,0.0,3850.0
8304,205.0,1162.0,1550.0,0.0,337.0,134.0,120.0,0.0,4032.0
8305,209.0,785.0,1347.0,0.0,253.0,116.0,123.0,0.0,4172.0
8306,212.0,701.0,1178.0,0.0,95.0,112.0,120.0,0.0,4143.0
8307,207.0,715.0,1165.0,0.0,93.0,78.0,118.0,0.0,4296.0
8308,202.0,728.0,1201.0,0.0,110.0,39.0,117.0,0.0,4234.0
8309,202.0,735.0,1106.0,0.0,131.0,93.0,116.0,0.0,4330.0
8310,199.0,868.0,1084.0,0.0,312.0,130.0,117.0,0.0,4355.0
8311,206.0,1114.0,1411.0,22.0,432.0,333.0,121.0,0.0,4188.0
8312,204.0,1468.0,1749.0,368.0,587.0,459.0,126.0,0.0,4029.0
8313,196.0,1614.0,1760.0,636.0,724.0,725.0,122.0,54.0,3891.0
8314,194.0,1616.0,1757.0,802.0,849.0,725.0,127.0,184.0,3896.0
8315,198.0,1624.0,1757.0,874.0,849.0,667.0,123.0,257.0,3832.0
8316,197.0,1609.0,1757.0,528.0,776.0,390.0,129.0,266.0,3892.0
8317,198.0,1533.0,1758.0,270.0,618.0,320.0,130.0,273.0,3962.0
8318,209.0,1427.0,1733.0,2.0,591.0,158.0,129.0,266.0,3969.0
8319,164.0,1505.0,1696.0,0.0,508.0,111.0,126.0,232.0,3922.0
8320,156.0,1606.0,1540.0,0.0,499.0,106.0,117.0,126.0,3810.0
8321,161.0,1472.0,1693.0,23.0,670.0,146.0,119.0,39.0,3647.0
8322,156.0,1582.0,1760.0,564.0,852.0,394.0,122.0,0.0,3389.0
8323,156.0,1552.0,1760.0,561.0,930.0,459.0,123.0,0.0,3337.0
8324,156.0,1514.0,1760.0,677.0,1330.0,663.0,123.0,0.0,3168.0
8325,159.0,1577.0,1759.0,801.0,1367.0,716.0,122.0,0.0,2614.0
8326,159.0,1662.0,1761.0,432.0,633.0,384.0,123.0,0.0,2248.0
8327,185.0,1474.0,1735.0,2.0,478.0,197.0,123.0,0.0,2117.0
8328,206.0,1289.0,1550.0,0.0,355.0,113.0,126.0,0.0,1917.0
8329,207.0,1005.0,1359.0,0.0,223.0,113.0,126.0,0.0,1835.0
8330,206.0,975.0,1328.0,0.0,151.0,113.0,126.0,0.0,1743.0
8331,202.0,970.0,1328.0,0.0,163.0,113.0,129.0,0.0,1810.0
8332,205.0,980.0,1329.0,0.0,166.0,113.0,129.0,0.0,2032.0
8333,206.0,1024.0,1372.0,0.0,149.0,113.0,128.0,0.0,1881.0
8334,205.0,1095.0,1494.0,37.0,183.0,130.0,128.0,0.0,1808.0
8335,205.0,1352.0,1703.0,95.0,812.0,420.0,128.0,0.0,1673.0
8336,207.0,1719.0,1758.0,353.0,886.0,661.0,120.0,0.0,1547.0
8337,210.0,1907.0,1758.0,648.0,1034.0,872.0,119.0,40.0,1450.0
8338,205.0,1911.0,1757.0,683.0,1083.0,881.0,125.0,131.0,1214.0
8339,203.0,1923.0,1758.0,379.0,968.0,601.0,127.0,178.0,1164.0
8340,204.0,1686.0,1757.0,93.0,752.0,389.0,127.0,253.0,1410.0
8341,205.0,1621.0,1758.0,107.0,762.0,267.0,128.0,223.0,1450.0
8342,208.0,1688.0,1758.0,0.0,593.0,132.0,127.0,235.0,1331.0
8343,207.0,1707.0,1738.0,0.0,617.0,100.0,127.0,173.0,1268.0
8344,206.0,1698.0,1757.0,0.0,669.0,124.0,130.0,147.0,1088.0
8345,210.0,1704.0,1756.0,133.0,788.0,401.0,127.0,46.0,979.0
8346,211.0,1698.0,1757.0,1044.0,854.0,959.0,126.0,0.0,1008.0
8347,212.0,1662.0,1758.0,1162.0,874.0,1020.0,127.0,0.0,1042.0
8348,210.0,1657.0,1758.0,1337.0,1031.0,996.0,125.0,0.0,1101.0
8349,208.0,1952.0,1755.0,1171.0,935.0,946.0,126.0,0.0,1080.0
8350,207.0,1947.0,1754.0,380.0,1145.0,760.0,129.0,0.0,1151.0
8351,211.0,1720.0,1753.0,14.0,735.0,166.0,129.0,0.0,1555.0
8352,213.0,1243.0,1697.0,476.0,558.0,132.0,130.0,0.0,1845.0
8353,210.0,751.0,1585.0,2.0,313.0,113.0,129.0,0.0,1964.0
8354,205.0,725.0,1521.0,0.0,208.0,115.0,128.0,0.0,2108.0
8355,202.0,779.0,1426.0,0.0,233.0,115.0,129.0,0.0,2051.0
8356,208.0,776.0,1333.0,0.0,220.0,117.0,131.0,0.0,2018.0
8357,205.0,782.0,1324.0,0.0,132.0,115.0,127.0,0.0,2031.0
8358,201.0,729.0,1376.0,0.0,139.0,115.0,130.0,0.0,2125.0
8359,204.0,704.0,1550.0,0.0,374.0,115.0,132.0,0.0,2230.0
8360,206.0,659.0,1603.0,5.0,484.0,189.0,130.0,1.0,2487.0
8361,207.0,836.0,1592.0,103.0,765.0,653.0,130.0,40.0,2692.0
8362,206.0,1103.0,1696.0,921.0,1003.0,729.0,120.0,118.0,2753.0
8363,210.0,1227.0,1695.0,500.0,809.0,577.0,115.0,158.0,2902.0
8364,206.0,1231.0,1696.0,113.0,917.0,252.0,127.0,171.0,2925.0
8365,210.0,1205.0,1693.0,112.0,908.0,244.0,131.0,171.0,2966.0
8366,206.0,1080.0,1692.0,58.0,587.0,129.0,130.0,144.0,3009.0
8367,205.0,1040.0,1692.0,104.0,452.0,119.0,130.0,103.0,3031.0
8368,205.0,997.0,1692.0,83.0,414.0,140.0,130.0,68.0,3059.0
8369,205.0,1080.0,1692.0,283.0,716.0,400.0,130.0,18.0,2885.0
8370,205.0,1047.0,1693.0,1472.0,646.0,662.0,131.0,0.0,2909.0
8371,212.0,1063.0,1693.0,1585.0,663.0,991.0,129.0,0.0,3071.0
8372,212.0,1016.0,1693.0,41.0,525.0,224.0,125.0,0.0,3196.0
8373,210.0,1054.0,1749.0,0.0,519.0,221.0,124.0,0.0,3119.0
8374,213.0,860.0,1674.0,100.0,548.0,168.0,130.0,0.0,3273.0
8375,212.0,694.0,1547.0,64.0,539.0,143.0,128.0,0.0,3414.0
8376,215.0,505.0,1349.0,1.0,675.0,141.0,129.0,0.0,3408.0
8377,216.0,384.0,1050.0,0.0,313.0,136.0,130.0,0.0,3473.0
8378,214.0,380.0,943.0,0.0,290.0,134.0,131.0,0.0,3310.0
8379,213.0,380.0,701.0,0.0,217.0,133.0,130.0,0.0,3374.0
8380,214.0,379.0,528.0,0.0,209.0,133.0,129.0,0.0,3098.0
8381,208.0,379.0,679.0,0.0,214.0,134.0,125.0,0.0,3300.0
8382,204.0,378.0,958.0,0.0,219.0,136.0,123.0,0.0,3326.0
8383,202.0,378.0,959.0,0.0,234.0,136.0,124.0,0.0,3256.0
8384,205.0,380.0,931.0,0.0,296.0,147.0,125.0,0.0,3278.0
8385,205.0,382.0,1120.0,59.0,667.0,146.0,128.0,9.0,3874.0
8386,210.0,390.0,1180.0,62.0,846.0,148.0,127.0,54.0,3972.0
8387,208.0,389.0,1180.0,81.0,757.0,137.0,123.0,122.0,3906.0
8388,210.0,386.0,1181.0,119.0,600.0,135.0,126.0,186.0,3994.0
8389,215.0,382.0,1180.0,121.0,681.0,140.0,126.0,238.0,3926.0
8390,218.0,385.0,1181.0,94.0,743.0,164.0,131.0,243.0,3639.0
8391,217.0,387.0,961.0,142.0,886.0,125.0,133.0,192.0,3189.0
8392,219.0,386.0,740.0,119.0,862.0,121.0,131.0,148.0,2602.0
8393,221.0,387.0,959.0,93.0,873.0,155.0,132.0,39.0,2154.0
8394,223.0,388.0,1180.0,530.0,1064.0,310.0,128.0,0.0,2059.0
8395,222.0,390.0,1180.0,1179.0,998.0,857.0,132.0,0.0,1724.0
8396,221.0,391.0,1180.0,1689.0,1044.0,906.0,137.0,0.0,1492.0
8397,220.0,392.0,1180.0,401.0,1201.0,309.0,135.0,0.0,1269.0
8398,221.0,395.0,1180.0,669.0,1169.0,428.0,139.0,0.0,982.0
8399,222.0,400.0,1180.0,291.0,1175.0,261.0,139.0,0.0,740.0
8400,223.0,406.0,1169.0,301.0,1018.0,196.0,140.0,0.0,512.0
8401,221.0,403.0,1114.0,177.0,686.0,134.0,140.0,0.0,456.0
8402,224.0,402.0,1114.0,33.0,533.0,169.0,139.0,0.0,497.0
8403,221.0,405.0,1133.0,153.0,493.0,168.0,135.0,0.0,469.0
8404,221.0,404.0,1274.0,263.0,494.0,169.0,138.0,0.0,384.0
8405,219.0,462.0,1397.0,264.0,518.0,175.0,134.0,0.0,300.0
8406,225.0,643.0,1524.0,319.0,775.0,141.0,135.0,0.0,314.0
8407,224.0,1217.0,1601.0,802.0,826.0,589.0,136.0,0.0,370.0
8408,219.0,1714.0,1727.0,1083.0,1112.0,632.0,135.0,0.0,419.0
8409,221.0,1904.0,1740.0,1414.0,1385.0,916.0,142.0,54.0,440.0
8410,219.0,1981.0,1756.0,1495.0,1588.0,1032.0,140.0,165.0,483.0
8411,223.0,1979.0,1754.0,1391.0,1528.0,977.0,139.0,243.0,670.0
8412,228.0,2088.0,1754.0,1183.0,1395.0,976.0,143.0,311.0,805.0
8413,222.0,2167.0,1692.0,1069.0,1383.0,798.0,142.0,336.0,825.0
8414,223.0,2161.0,1737.0,1122.0,1291.0,604.0,141.0,323.0,617.0
8415,217.0,2206.0,1755.0,801.0,1255.0,569.0,142.0,280.0,834.0
8416,221.0,2166.0,1466.0,801.0,1138.0,562.0,142.0,195.0,1292.0
8417,221.0,2089.0,1466.0,1053.0,1431.0,906.0,142.0,56.0,1545.0
8418,222.0,2164.0,1572.0,1531.0,1567.0,951.0,141.0,1.0,1929.0
8419,224.0,2302.0,1662.0,1510.0,1563.0,910.0,139.0,0.0,1992.0
8420,225.0,2307.0,1752.0,1565.0,1700.0,732.0,139.0,0.0,2235.0
8421,222.0,2130.0,1758.0,527.0,729.0,219.0,139.0,0.0,2383.0
8422,224.0,2151.0,1756.0,146.0,836.0,165.0,138.0,0.0,2575.0
8423,226.0,1784.0,1572.0,0.0,857.0,164.0,140.0,0.0,2794.0
8424,228.0,1221.0,1400.0,0.0,676.0,138.0,137.0,0.0,2984.0
8425,219.0,913.0,1182.0,0.0,327.0,133.0,137.0,0.0,3147.0
8426,219.0,925.0,1149.0,0.0,335.0,132.0,141.0,0.0,3185.0
8427,216.0,916.0,1145.0,0.0,237.0,132.0,144.0,0.0,3083.0
8428,216.0,906.0,1141.0,0.0,239.0,132.0,142.0,0.0,3179.0
8429,219.0,929.0,1151.0,0.0,239.0,123.0,142.0,0.0,3193.0
8430,217.0,1002.0,1158.0,8.0,488.0,127.0,140.0,0.0,3319.0
8431,220.0,1286.0,1323.0,543.0,1019.0,580.0,141.0,0.0,3508.0
8432,216.0,1569.0,1381.0,747.0,1153.0,733.0,140.0,0.0,3807.0
8433,219.0,1652.0,1429.0,771.0,1285.0,751.0,140.0,11.0,3984.0
8434,223.0,1900.0,1499.0,623.0,1329.0,737.0,138.0,35.0,3965.0
8435,215.0,1875.0,1576.0,854.0,1290.0,498.0,138.0,50.0,3953.0
8436,206.0,1821.0,1736.0,778.0,1267.0,281.0,137.0,68.0,3860.0
8437,218.0,1893.0,1545.0,439.0,1246.0,167.0,144.0,86.0,3820.0
8438,219.0,1798.0,1337.0,267.0,1153.0,181.0,144.0,74.0,3758.0
8439,212.0,1897.0,1583.0,852.0,1352.0,467.0,145.0,54.0,3320.0
8440,197.0,1883.0,1746.0,925.0,1145.0,671.0,145.0,25.0,2554.0
8441,202.0,1967.0,1696.0,1795.0,1235.0,736.0,144.0,5.0,2002.0
8442,213.0,1778.0,1606.0,1927.0,1487.0,777.0,139.0,0.0,1843.0
8443,219.0,1770.0,1591.0,1868.0,1560.0,769.0,142.0,0.0,1682.0
8444,222.0,1872.0,1565.0,1447.0,1316.0,387.0,143.0,0.0,1699.0
8445,235.0,1630.0,1686.0,1331.0,1304.0,439.0,143.0,0.0,1657.0
8446,226.0,1389.0,1600.0,154.0,1025.0,151.0,141.0,0.0,1803.0
8447,224.0,1099.0,1677.0,120.0,939.0,157.0,140.0,0.0,1748.0
8448,226.0,861.0,1316.0,77.0,812.0,137.0,137.0,0.0,2011.0
8449,227.0,639.0,670.0,0.0,481.0,144.0,140.0,0.0,2203.0
8450,226.0,629.0,529.0,0.0,423.0,206.0,137.0,0.0,2480.0
8451,232.0,630.0,480.0,0.0,371.0,214.0,136.0,0.0,2762.0
8452,233.0,631.0,471.0,0.0,367.0,204.0,135.0,0.0,2831.0
8453,231.0,630.0,575.0,0.0,371.0,201.0,139.0,0.0,2940.0
8454,229.0,765.0,904.0,1.0,599.0,158.0,141.0,0.0,2969.0
8455,230.0,1087.0,1074.0,662.0,887.0,883.0,142.0,0.0,2976.0
8456,228.0,1386.0,1131.0,1528.0,1230.0,1077.0,142.0,0.0,2979.0
8457,232.0,1499.0,1178.0,1814.0,1366.0,1147.0,140.0,29.0,3032.0
8458,229.0,1703.0,1270.0,2006.0,1469.0,1116.0,137.0,128.0,2772.0
8459,225.0,1727.0,1413.0,1768.0,1309.0,544.0,140.0,215.0,2385.0
8460,226.0,1725.0,1450.0,1442.0,1347.0,521.0,139.0,258.0,2067.0
8461,231.0,1722.0,1445.0,1076.0,1233.0,465.0,136.0,249.0,1968.0
8462,230.0,1659.0,1382.0,774.0,1115.0,443.0,134.0,183.0,1896.0
8463,229.0,1531.0,1325.0,969.0,1118.0,644.0,134.0,101.0,1845.0
8464,229.0,1609.0,1325.0,1351.0,1296.0,884.0,133.0,52.0,1646.0
8465,232.0,1640.0,1277.0,1799.0,1371.0,1124.0,130.0,17.0,1516.0
8466,232.0,1715.0,1147.0,2005.0,1751.0,1158.0,130.0,0.0,1527.0
8467,237.0,1564.0,1090.0,2072.0,1991.0,1132.0,132.0,0.0,1470.0
8468,236.0,1616.0,1168.0,2052.0,1598.0,1129.0,132.0,0.0,1423.0
8469,228.0,1504.0,1261.0,2034.0,1459.0,787.0,134.0,0.0,1590.0
8470,233.0,1422.0,1289.0,1265.0,1223.0,565.0,137.0,0.0,1455.0
8471,230.0,1274.0,1337.0,668.0,1219.0,522.0,139.0,0.0,1481.0
8472,228.0,1026.0,1145.0,11.0,842.0,182.0,137.0,0.0,1619.0
8473,231.0,642.0,1017.0,0.0,518.0,141.0,132.0,0.0,1741.0
8474,228.0,631.0,624.0,0.0,483.0,140.0,132.0,0.0,1752.0
8475,226.0,630.0,543.0,0.0,411.0,142.0,131.0,0.0,1594.0
8476,228.0,631.0,739.0,0.0,422.0,142.0,129.0,0.0,1430.0
8477,231.0,632.0,963.0,0.0,422.0,142.0,131.0,0.0,1392.0
8478,225.0,767.0,1096.0,191.0,576.0,160.0,140.0,0.0,1332.0
8479,226.0,1112.0,1675.0,1591.0,1142.0,703.0,141.0,0.0,1211.0
8480,225.0,1639.0,1734.0,1890.0,1561.0,1070.0,140.0,1.0,944.0
8481,223.0,1765.0,1757.0,2029.0,1715.0,1057.0,142.0,51.0,773.0
8482,227.0,1935.0,1756.0,1748.0,1720.0,934.0,141.0,156.0,691.0
8483,225.0,1958.0,1756.0,1330.0,1685.0,898.0,143.0,237.0,651.0
8484,226.0,1907.0,1757.0,832.0,1591.0,757.0,144.0,259.0,661.0
8485,230.0,1919.0,1757.0,856.0,1314.0,741.0,144.0,231.0,708.0
8486,230.0,1971.0,1757.0,630.0,960.0,514.0,141.0,206.0,796.0
8487,230.0,1847.0,1756.0,505.0,932.0,471.0,135.0,162.0,939.0
8488,218.0,1784.0,1756.0,892.0,1216.0,523.0,125.0,115.0,996.0
8489,225.0,1716.0,1755.0,1769.0,1532.0,983.0,131.0,28.0,933.0
8490,230.0,1647.0,1757.0,1779.0,1621.0,1048.0,135.0,0.0,1058.0
8491,238.0,1616.0,1671.0,1706.0,1347.0,1072.0,138.0,0.0,1138.0
8492,238.0,1615.0,1662.0,1738.0,1600.0,1125.0,140.0,0.0,1143.0
8493,233.0,1514.0,1759.0,1491.0,1553.0,968.0,139.0,0.0,1243.0
8494,233.0,1469.0,1759.0,741.0,1156.0,583.0,140.0,0.0,1258.0
8495,233.0,1259.0,1757.0,140.0,938.0,448.0,140.0,0.0,1360.0
8496,233.0,1006.0,1230.0,0.0,1004.0,141.0,140.0,0.0,1600.0
8497,233.0,645.0,935.0,0.0,844.0,136.0,135.0,0.0,1660.0
8498,237.0,632.0,794.0,0.0,404.0,137.0,137.0,0.0,1697.0
8499,235.0,632.0,584.0,0.0,365.0,137.0,137.0,0.0,1797.0
8500,233.0,633.0,566.0,0.0,326.0,142.0,134.0,0.0,1847.0
8501,228.0,632.0,592.0,0.0,420.0,142.0,135.0,0.0,1887.0
8502,229.0,742.0,1036.0,6.0,675.0,142.0,135.0,0.0,1888.0
8503,232.0,1005.0,1487.0,106.0,1037.0,298.0,133.0,0.0,1752.0
8504,231.0,1263.0,1636.0,761.0,1164.0,808.0,133.0,1.0,1825.0
8505,234.0,1336.0,1722.0,1061.0,1262.0,897.0,133.0,39.0,1833.0
8506,234.0,1395.0,1757.0,840.0,1267.0,908.0,134.0,164.0,1786.0
8507,233.0,1364.0,1757.0,661.0,1200.0,724.0,136.0,250.0,1736.0
8508,232.0,1387.0,1757.0,258.0,1136.0,602.0,137.0,293.0,1610.0
8509,228.0,1381.0,1757.0,193.0,1039.0,446.0,137.0,321.0,1450.0
8510,232.0,1273.0,1646.0,142.0,844.0,191.0,137.0,316.0,1446.0
8511,213.0,1268.0,1702.0,158.0,849.0,181.0,137.0,279.0,1298.0
8512,218.0,1267.0,1746.0,141.0,841.0,204.0,139.0,198.0,1180.0
8513,226.0,1265.0,1707.0,403.0,1215.0,616.0,139.0,63.0,1092.0
8514,224.0,1362.0,1758.0,1039.0,1506.0,1010.0,136.0,1.0,1007.0
8515,228.0,1563.0,1758.0,1096.0,1363.0,1118.0,133.0,0.0,964.0
8516,233.0,1499.0,1758.0,1369.0,1499.0,1119.0,137.0,0.0,916.0
8517,230.0,1546.0,1759.0,972.0,1425.0,1092.0,134.0,0.0,817.0
8518,220.0,1557.0,1759.0,291.0,1083.0,946.0,133.0,0.0,729.0
8519,224.0,1358.0,1760.0,133.0,912.0,237.0,137.0,0.0,670.0
8520,225.0,1048.0,1620.0,95.0,546.0,141.0,136.0,0.0,619.0
8521,230.0,675.0,1477.0,1.0,477.0,135.0,141.0,0.0,610.0
8522,228.0,617.0,1442.0,0.0,484.0,135.0,142.0,0.0,569.0
8523,230.0,618.0,1365.0,0.0,355.0,136.0,141.0,0.0,549.0
8524,234.0,615.0,1232.0,0.0,293.0,253.0,142.0,0.0,525.0
8525,231.0,611.0,1142.0,0.0,298.0,246.0,142.0,0.0,504.0
8526,234.0,605.0,1143.0,1.0,387.0,138.0,142.0,0.0,489.0
8527,227.0,683.0,1352.0,85.0,691.0,142.0,141.0,0.0,522.0
8528,227.0,747.0,1481.0,245.0,1042.0,392.0,140.0,1.0,579.0
8529,232.0,956.0,1631.0,253.0,1165.0,945.0,138.0,53.0,619.0
8530,234.0,1166.0,1610.0,545.0,1394.0,1081.0,137.0,178.0,610.0
8531,232.0,1244.0,1498.0,410.0,1353.0,921.0,139.0,258.0,600.0
8532,236.0,1270.0,1379.0,265.0,1305.0,530.0,143.0,294.0,515.0
8533,236.0,1289.0,1379.0,370.0,1262.0,515.0,141.0,299.0,416.0
8534,235.0,1225.0,1380.0,381.0,1244.0,508.0,143.0,281.0,387.0
8535,231.0,1237.0,1380.0,488.0,1212.0,509.0,139.0,241.0,334.0
8536,226.0,1270.0,1382.0,402.0,1111.0,667.0,141.0,153.0,374.0
8537,231.0,1199.0,1481.0,1172.0,995.0,721.0,138.0,48.0,421.0
8538,230.0,1381.0,1475.0,1382.0,1113.0,1015.0,140.0,1.0,522.0
8539,231.0,1473.0,1521.0,1894.0,1331.0,1120.0,141.0,0.0,617.0
8540,227.0,1537.0,1594.0,1890.0,1473.0,1121.0,141.0,0.0,665.0
8541,227.0,1619.0,1747.0,1755.0,1277.0,1121.0,140.0,0.0,696.0
8542,222.0,1666.0,1757.0,1168.0,1286.0,1055.0,140.0,0.0,807.0
8543,224.0,1361.0,1756.0,973.0,1350.0,921.0,138.0,0.0,940.0
8544,225.0,851.0,1756.0,426.0,1151.0,369.0,138.0,0.0,1109.0
8545,224.0,407.0,1696.0,43.0,815.0,290.0,140.0,0.0,1187.0
8546,225.0,388.0,1511.0,0.0,454.0,231.0,141.0,0.0,1164.0
8547,226.0,387.0,1483.0,0.0,312.0,198.0,141.0,0.0,1204.0
8548,226.0,388.0,1423.0,0.0,230.0,137.0,139.0,0.0,1218.0
8549,226.0,381.0,1461.0,0.0,278.0,137.0,133.0,0.0,1222.0
8550,225.0,381.0,1468.0,0.0,268.0,137.0,137.0,0.0,1312.0
8551,223.0,498.0,1409.0,67.0,300.0,138.0,135.0,0.0,1592.0
8552,225.0,691.0,1534.0,85.0,445.0,139.0,131.0,0.0,1897.0
8553,227.0,931.0,1567.0,131.0,565.0,167.0,130.0,49.0,2030.0
8554,236.0,955.0,1657.0,219.0,919.0,806.0,131.0,170.0,1811.0
8555,231.0,965.0,1670.0,224.0,973.0,933.0,132.0,249.0,1645.0
8556,233.0,872.0,1511.0,247.0,844.0,1025.0,135.0,300.0,1489.0
8557,235.0,844.0,1430.0,338.0,1022.0,1001.0,135.0,308.0,1629.0
8558,233.0,803.0,1380.0,466.0,1104.0,995.0,130.0,287.0,1456.0
8559,229.0,935.0,1449.0,248.0,976.0,711.0,128.0,214.0,1155.0
8560,230.0,982.0,1705.0,506.0,912.0,490.0,129.0,105.0,929.0
8561,225.0,1047.0,1757.0,1197.0,863.0,557.0,134.0,32.0,822.0
8562,227.0,1168.0,1757.0,1332.0,1197.0,873.0,111.0,1.0,807.0
8563,220.0,1243.0,1756.0,1424.0,1344.0,1132.0,95.0,0.0,802.0
8564,225.0,1107.0,1746.0,1562.0,1481.0,1227.0,110.0,0.0,1007.0
8565,222.0,1116.0,1758.0,1735.0,1511.0,1214.0,125.0,0.0,977.0
8566,214.0,1242.0,1757.0,1502.0,1542.0,1040.0,129.0,0.0,834.0
8567,215.0,1038.0,1757.0,668.0,1407.0,687.0,131.0,0.0,710.0
