,Fossil Gas  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
7147,348.0,1199.0,18826.0,32.0,197.0
7148,350.0,1199.0,18261.0,32.0,143.0
7149,350.0,1196.0,16921.0,37.0,161.0
7150,350.0,1191.0,15748.0,26.0,133.0
7151,354.0,1189.0,15963.0,32.0,119.0
7152,353.0,1178.0,15479.0,26.0,134.0
7153,355.0,1172.0,15600.0,23.0,95.0
7154,354.0,1166.0,15712.0,23.0,93.0
7155,355.0,1167.0,16187.0,22.0,105.0
7156,361.0,1168.0,18277.0,20.0,88.0
7157,365.0,1163.0,19935.0,18.0,111.0
7158,362.0,1152.0,21440.0,17.0,115.0
7159,367.0,1144.0,21756.0,15.0,114.0
7160,365.0,1141.0,21373.0,14.0,116.0
7161,368.0,1136.0,20999.0,13.0,125.0
7162,367.0,1133.0,20762.0,12.0,124.0
7163,372.0,1133.0,20589.0,12.0,140.0
7164,372.0,1130.0,20454.0,11.0,95.0
7165,372.0,1125.0,20080.0,11.0,88.0
7166,374.0,1123.0,20102.0,11.0,96.0
7167,372.0,1118.0,20192.0,12.0,115.0
7168,373.0,1119.0,20415.0,13.0,137.0
7169,371.0,1116.0,20451.0,16.0,186.0
7170,372.0,1116.0,19895.0,21.0,208.0
7171,371.0,1107.0,18879.0,23.0,222.0
7172,376.0,1107.0,17824.0,27.0,245.0
7173,375.0,1103.0,14932.0,25.0,259.0
7174,373.0,1100.0,12421.0,28.0,266.0
7175,362.0,1067.0,12455.0,48.0,272.0
7176,368.0,1065.0,11301.0,48.0,269.0
7177,361.0,1063.0,10703.0,43.0,274.0
7178,360.0,1062.0,10380.0,35.0,269.0
7179,357.0,1061.0,10741.0,28.0,277.0
7180,360.0,1059.0,11196.0,29.0,279.0
7181,358.0,1059.0,11469.0,33.0,263.0
7182,357.0,1056.0,13536.0,38.0,239.0
7183,359.0,1054.0,16067.0,44.0,229.0
7184,360.0,1052.0,17041.0,49.0,211.0
7185,360.0,1049.0,17492.0,54.0,218.0
7186,362.0,1048.0,17459.0,56.0,184.0
7187,358.0,1049.0,17154.0,53.0,162.0
7188,360.0,1050.0,17068.0,49.0,160.0
7189,361.0,1050.0,16940.0,46.0,170.0
7190,357.0,1051.0,17305.0,43.0,173.0
7191,362.0,1050.0,18166.0,43.0,203.0
7192,359.0,1049.0,19598.0,44.0,213.0
7193,358.0,1047.0,20494.0,43.0,208.0
7194,358.0,1042.0,19468.0,41.0,206.0
7195,363.0,1039.0,18279.0,39.0,206.0
7196,355.0,1039.0,17976.0,37.0,210.0
7197,367.0,1037.0,17480.0,34.0,209.0
7198,365.0,1036.0,15320.0,32.0,210.0
7199,368.0,1030.0,13653.0,46.0,246.0
7200,364.0,1024.0,12428.0,41.0,255.0
7201,454.0,2042.0,22771.0,72.0,577.0
7202,344.93834274898853,1006.3735679171261,15440.621053038454,46.71728019683182,422.7414855504647
7203,368.0,1021.0,11255.0,32.0,304.0
7204,366.0,1019.0,11512.0,32.0,309.0
7205,365.0,1018.0,12281.0,32.0,319.0
7206,363.0,1017.0,12907.0,35.0,326.0
7207,368.0,1017.0,14209.0,37.0,324.0
7208,371.0,1010.0,16246.0,36.0,321.0
7209,371.0,1012.0,18466.0,33.0,317.0
7210,373.0,1012.0,18713.0,30.0,295.0
7211,372.0,1012.0,17521.0,27.0,270.0
7212,368.0,1009.0,16819.0,24.0,245.0
7213,369.0,1008.0,16304.0,24.0,228.0
7214,349.0,1009.0,15259.0,25.0,217.0
7215,350.0,1009.0,16167.0,26.0,225.0
7216,350.0,1010.0,17917.0,28.0,245.0
7217,361.0,1011.0,20093.0,32.0,276.0
7218,361.0,1010.0,19973.0,35.0,328.0
7219,362.0,1005.0,18575.0,41.0,406.0
7220,362.0,1004.0,16274.0,48.0,479.0
7221,362.0,1002.0,14817.0,56.0,512.0
7222,365.0,999.0,13298.0,67.0,575.0
7223,366.0,999.0,12529.0,80.0,590.0
7224,359.0,974.0,12061.0,168.0,621.0
7225,360.0,973.0,11662.0,170.0,642.0
7226,356.0,972.0,11412.0,154.0,663.0
7227,357.0,972.0,11581.0,132.0,682.0
7228,356.0,973.0,12431.0,111.0,696.0
7229,360.0,971.0,14609.0,105.0,733.0
7230,359.0,972.0,18497.0,103.0,734.0
7231,361.0,996.0,20014.0,99.0,729.0
7232,360.0,1016.0,20878.0,100.0,746.0
7233,358.0,1025.0,20666.0,100.0,756.0
7234,356.0,1023.0,20292.0,102.0,756.0
7235,360.0,1028.0,19823.0,103.0,759.0
7236,357.0,1028.0,19561.0,107.0,785.0
7237,356.0,1028.0,19261.0,192.0,783.0
7238,356.0,1029.0,18787.0,224.0,765.0
7239,358.0,1030.0,19054.0,223.0,772.0
7240,357.0,1030.0,19258.0,221.0,818.0
7241,356.0,1032.0,19235.0,252.0,805.0
7242,360.0,1032.0,19105.0,256.0,823.0
7243,359.0,1033.0,18294.0,170.0,741.0
7244,360.0,1027.0,16358.0,186.0,735.0
7245,357.0,1026.0,14483.0,254.0,775.0
7246,360.0,1027.0,13052.0,256.0,807.0
7247,357.0,1029.0,11847.0,246.0,739.0
7248,343.0,1008.0,11314.0,244.0,721.0
7249,343.0,1005.0,10947.0,243.0,736.0
7250,342.0,1008.0,10898.0,253.0,731.0
7251,341.0,1004.0,11254.0,272.0,815.0
7252,346.0,1004.0,11736.0,274.0,796.0
7253,343.0,1004.0,12874.0,274.0,772.0
7254,345.0,1004.0,15244.0,274.0,757.0
7255,345.0,1006.0,17760.0,261.0,728.0
7256,348.0,1008.0,17807.0,259.0,729.0
7257,342.0,1008.0,17728.0,256.0,672.0
7258,347.0,1012.0,17747.0,253.0,675.0
7259,343.0,1016.0,17832.0,253.0,643.0
7260,348.0,1020.0,17409.0,253.0,590.0
7261,342.0,1019.0,17133.0,257.0,580.0
7262,344.0,1019.0,17042.0,259.0,619.0
7263,346.0,1019.0,18544.0,261.0,694.0
7264,342.0,1022.0,18992.0,262.0,705.0
7265,353.0,1023.0,19264.0,273.0,825.0
7266,352.0,1024.0,18614.0,272.0,823.0
7267,354.0,1025.0,17851.0,248.0,721.0
7268,356.0,1023.0,16203.0,277.0,791.0
7269,357.0,1020.0,14823.0,282.0,841.0
7270,352.0,1019.0,13298.0,284.0,859.0
7271,353.0,1018.0,11776.0,282.0,841.0
7272,354.0,1005.0,10668.0,261.0,751.0
7273,356.0,1002.0,10253.0,269.0,704.0
7274,352.0,1003.0,9639.0,266.0,731.0
7275,355.0,1004.0,9343.0,262.0,787.0
7276,354.0,1004.0,10018.0,257.0,664.0
7277,353.0,1005.0,11627.0,238.0,619.0
7278,353.0,1008.0,15035.0,257.0,642.0
7279,355.0,1012.0,17650.0,248.0,648.0
7280,355.0,1013.0,17212.0,227.0,565.0
7281,352.0,1014.0,16746.0,261.0,538.0
7282,356.0,1015.0,16348.0,227.0,516.0
7283,352.0,1016.0,16763.0,216.0,538.0
7284,353.0,1019.0,17038.0,228.0,564.0
7285,348.0,1017.0,17653.0,270.0,638.0
7286,351.0,1024.0,18503.0,272.0,607.0
7287,350.0,1029.0,19086.0,202.0,529.0
7288,355.0,1032.0,19326.0,225.0,503.0
7289,356.0,1035.0,19696.0,220.0,599.0
7290,353.0,1039.0,19059.0,174.0,560.0
7291,347.0,1043.0,17650.0,214.0,582.0
7292,348.0,1041.0,16950.0,211.0,626.0
7293,354.0,1043.0,15760.0,208.0,666.0
7294,358.0,1041.0,13422.0,203.0,741.0
7295,359.0,1040.0,12286.0,195.0,727.0
7296,360.0,1030.0,11255.0,181.0,707.0
7297,358.0,1018.0,11066.0,177.0,608.0
7298,360.0,1019.0,10384.0,176.0,571.0
7299,359.0,1015.0,9796.0,117.0,546.0
7300,361.0,1014.0,9986.0,92.0,555.0
7301,361.0,1014.0,12017.0,74.0,557.0
7302,363.0,1016.0,14704.0,87.0,599.0
7303,365.0,1015.0,16431.0,96.0,610.0
7304,360.0,1014.0,17002.0,68.0,595.0
7305,356.0,1020.0,16863.0,79.0,613.0
7306,368.0,1021.0,17634.0,84.0,622.0
7307,363.0,1020.0,18652.0,80.0,606.0
7308,363.0,1021.0,18502.0,139.0,628.0
7309,360.0,1020.0,18805.0,158.0,659.0
7310,363.0,1025.0,18665.0,169.0,679.0
7311,354.0,1028.0,19148.0,174.0,684.0
7312,362.0,1030.0,19707.0,172.0,682.0
7313,353.0,1025.0,19477.0,186.0,696.0
7314,352.0,1030.0,18904.0,190.0,696.0
7315,360.0,1034.0,18976.0,162.0,670.0
7316,364.0,1033.0,18233.0,159.0,670.0
7317,366.0,1034.0,16921.0,158.0,675.0
7318,367.0,1031.0,15116.0,157.0,661.0
7319,362.0,1036.0,11944.0,150.0,632.0
7320,361.0,1079.0,10977.0,142.0,661.0
7321,366.0,1079.0,10235.0,130.0,604.0
7322,368.0,1084.0,10126.0,129.0,553.0
7323,368.0,1086.0,9875.0,136.0,510.0
7324,366.0,1091.0,11184.0,141.0,458.0
7325,369.0,1092.0,14215.0,139.0,437.0
7326,366.0,1103.0,17227.0,130.0,375.0
7327,368.0,1124.0,19029.0,125.0,327.0
7328,370.0,1154.0,19478.0,120.0,300.0
7329,368.0,1167.0,19063.0,144.0,323.0
7330,371.0,1180.0,18626.0,91.0,323.0
7331,367.0,1179.0,18164.0,72.0,320.0
7332,365.0,1189.0,18359.0,63.0,378.0
7333,367.0,1194.0,19138.0,99.0,414.0
7334,362.0,1199.0,18824.0,47.0,443.0
7335,364.0,1192.0,18582.0,67.0,519.0
7336,367.0,1189.0,19020.0,34.0,512.0
7337,367.0,1190.0,19755.0,29.0,550.0
7338,366.0,1189.0,19461.0,26.0,550.0
7339,365.0,1187.0,18200.0,20.0,531.0
7340,360.0,1182.0,16511.0,27.0,484.0
7341,362.0,1181.0,15813.0,52.0,424.0
7342,360.0,1180.0,14917.0,55.0,394.0
7343,360.0,1176.0,13612.0,64.0,379.0
7344,374.0,1198.0,13745.0,88.0,373.0
7345,380.0,1193.0,12940.0,48.0,303.0
7346,374.0,1192.0,12427.0,68.0,310.0
7347,375.0,1184.0,12516.0,40.0,283.0
7348,371.0,1180.0,12894.0,73.0,328.0
7349,373.0,1177.0,13866.0,63.0,411.0
7350,368.0,1173.0,14624.0,78.0,418.0
7351,369.0,1168.0,15520.0,72.0,461.0
7352,374.0,1166.0,16601.0,54.0,528.0
7353,372.0,1163.0,17707.0,34.0,514.0
7354,374.0,1161.0,18087.0,34.0,541.0
7355,355.0,1148.0,17649.0,61.0,595.0
7356,323.0,1144.0,17071.0,76.0,610.0
7357,315.0,1152.0,16798.0,84.0,599.0
7358,306.0,1151.0,17325.0,111.0,597.0
7359,304.0,1152.0,17663.0,125.0,567.0
7360,309.0,1151.0,18289.0,153.0,603.0
7361,328.0,1152.0,18303.0,185.0,639.0
7362,332.0,1153.0,17590.0,146.0,641.0
7363,337.0,1157.0,16463.0,126.0,604.0
7364,331.0,1161.0,15907.0,133.0,635.0
7365,331.0,1163.0,15131.0,133.0,666.0
7366,333.0,1163.0,13466.0,138.0,675.0
7367,328.0,1164.0,11593.0,188.0,742.0
7368,325.0,1152.0,11253.0,148.0,690.0
7369,332.0,1154.0,10723.0,141.0,695.0
7370,334.0,1152.0,10398.0,142.0,669.0
7371,333.0,1154.0,9789.0,144.0,682.0
7372,334.0,1164.0,9568.0,143.0,668.0
7373,330.0,1166.0,9938.0,147.0,680.0
7374,331.0,1166.0,11024.0,213.0,684.0
7375,337.0,1180.0,12849.0,192.0,667.0
7376,353.0,1192.0,14228.0,157.0,712.0
7377,360.0,1192.0,15859.0,165.0,791.0
7378,359.0,1194.0,16624.0,160.0,793.0
7379,361.0,1213.0,16825.0,145.0,767.0
7380,360.0,1216.0,16517.0,142.0,746.0
7381,359.0,1211.0,16323.0,136.0,727.0
7382,363.0,1211.0,16291.0,134.0,699.0
7383,359.0,1216.0,16690.0,156.0,717.0
7384,359.0,1217.0,17704.0,131.0,684.0
7385,358.0,1218.0,17886.0,207.0,705.0
7386,360.0,1216.0,17499.0,209.0,716.0
7387,359.0,1217.0,16873.0,179.0,691.0
7388,359.0,1218.0,16298.0,156.0,667.0
7389,360.0,1214.0,15133.0,200.0,671.0
7390,358.0,1213.0,14199.0,145.0,595.0
7391,356.0,1206.0,12120.0,104.0,597.0
7392,357.0,1182.0,10840.0,145.0,646.0
7393,357.0,1175.0,11562.0,99.0,572.0
7394,357.0,1174.0,11702.0,127.0,573.0
7395,357.0,1171.0,11063.0,125.0,592.0
7396,358.0,1169.0,10968.0,130.0,565.0
7397,357.0,1166.0,12803.0,103.0,547.0
7398,356.0,1174.0,16637.0,77.0,485.0
7399,360.0,1172.0,18077.0,68.0,464.0
7400,360.0,1177.0,18027.0,68.0,521.0
7401,356.0,1195.0,18243.0,74.0,565.0
7402,358.0,1197.0,18834.0,54.0,543.0
7403,358.0,1200.0,18874.0,46.0,567.0
7404,358.0,1211.0,18899.0,60.0,598.0
7405,356.0,1206.0,18822.0,50.0,603.0
7406,358.0,1205.0,18497.0,45.0,608.0
7407,357.0,1207.0,18759.0,59.0,577.0
7408,337.0,1207.0,18918.0,63.0,581.0
7409,345.0,1206.0,19241.0,50.0,580.0
7410,340.0,1205.0,19183.0,53.0,603.0
7411,344.0,1205.0,18835.0,53.0,605.0
7412,337.0,1201.0,18540.0,30.0,646.0
7413,340.0,1203.0,17944.0,29.0,615.0
7414,340.0,1191.0,16019.0,25.0,608.0
7415,333.0,1180.0,14131.0,24.0,635.0
7416,338.0,1162.0,13347.0,22.0,562.0
7417,345.0,1156.0,12541.0,20.0,537.0
7418,349.0,1156.0,12351.0,19.0,586.0
7419,343.0,1155.0,12157.0,17.0,555.0
7420,344.0,1156.0,12753.0,18.0,559.0
7421,345.0,1160.0,15442.0,19.0,565.0
7422,348.0,1159.0,17937.0,35.0,597.0
7423,345.0,1152.0,19048.0,36.0,599.0
7424,354.0,1134.0,19203.0,41.0,616.0
7425,351.0,1126.0,18826.0,54.0,600.0
7426,354.0,1148.0,18939.0,34.0,573.0
7427,357.0,1149.0,19143.0,28.0,549.0
7428,355.0,1151.0,19077.0,42.0,576.0
7429,357.0,1155.0,19284.0,59.0,534.0
7430,356.0,1155.0,19762.0,73.0,551.0
7431,342.0,1153.0,19473.0,55.0,574.0
7432,339.0,1153.0,19511.0,60.0,569.0
7433,345.0,1150.0,19512.0,69.0,577.0
7434,344.0,1149.0,19419.0,71.0,600.0
7435,348.0,1148.0,19382.0,66.0,616.0
7436,346.0,1146.0,19025.0,68.0,634.0
7437,348.0,1143.0,18596.0,71.0,609.0
7438,348.0,1138.0,17729.0,64.0,623.0
7439,346.0,1132.0,15552.0,60.0,641.0
7440,347.0,1107.0,14678.0,35.0,638.0
7441,347.0,1104.0,13660.0,32.0,648.0
7442,348.0,1102.0,12550.0,52.0,672.0
7443,340.0,1100.0,11521.0,46.0,671.0
7444,353.0,1099.0,12691.0,30.0,625.0
7445,347.0,1098.0,14808.0,23.0,603.0
7446,347.0,1100.0,18089.0,21.0,567.0
7447,349.0,1098.0,19215.0,35.0,587.0
7448,342.0,1093.0,19071.0,40.0,571.0
7449,346.0,1095.0,19196.0,32.0,588.0
7450,351.0,1088.0,19182.0,32.0,551.0
7451,349.0,1089.0,19019.0,29.0,533.0
7452,349.0,1091.0,19168.0,26.0,536.0
7453,351.0,1089.0,19288.0,33.0,532.0
7454,350.0,1093.0,19726.0,28.0,572.0
7455,356.0,1095.0,19911.0,29.0,559.0
7456,347.0,1095.0,19843.0,72.0,628.0
7457,355.0,1093.0,19748.0,61.0,570.0
7458,354.0,1093.0,19496.0,127.0,623.0
7459,354.0,1099.0,19331.0,107.0,574.0
7460,355.0,1099.0,18962.0,109.0,624.0
7461,349.0,1101.0,18579.0,103.0,620.0
7462,352.0,1102.0,17221.0,134.0,658.0
7463,350.0,1098.0,15662.0,154.0,721.0
7464,367.0,1101.0,15409.0,130.0,711.0
7465,369.0,1098.0,14960.0,128.0,675.0
7466,370.0,1097.0,14093.0,121.0,639.0
7467,369.0,1098.0,13893.0,113.0,657.0
7468,362.0,1096.0,14600.0,110.0,654.0
7469,372.0,1097.0,16510.0,112.0,638.0
7470,369.0,1098.0,18232.0,134.0,647.0
7471,366.0,1098.0,19541.0,125.0,614.0
7472,367.0,1094.0,19686.0,128.0,568.0
7473,362.0,1098.0,19886.0,110.0,518.0
7474,369.0,1095.0,19690.0,93.0,473.0
7475,368.0,1100.0,19591.0,62.0,428.0
7476,367.0,1099.0,19644.0,70.0,386.0
7477,369.0,1100.0,19749.0,54.0,314.0
7478,367.0,1096.0,19541.0,75.0,289.0
7479,360.0,1102.0,19737.0,65.0,253.0
7480,358.0,1104.0,20323.0,57.0,223.0
7481,364.0,1103.0,20197.0,56.0,211.0
7482,364.0,1106.0,19995.0,44.0,194.0
7483,365.0,1105.0,19930.0,36.0,205.0
7484,364.0,1105.0,19598.0,45.0,184.0
7485,363.0,1100.0,19106.0,49.0,216.0
7486,363.0,1099.0,17695.0,36.0,222.0
7487,362.0,1097.0,16430.0,27.0,210.0
7488,360.0,1106.0,16271.0,24.0,224.0
7489,360.0,1106.0,15561.0,24.0,237.0
7490,361.0,1103.0,14898.0,25.0,258.0
7491,360.0,1102.0,14881.0,25.0,265.0
7492,361.0,1101.0,15329.0,25.0,280.0
7493,361.0,1105.0,17356.0,23.0,364.0
7494,362.0,1103.0,18676.0,21.0,350.0
7495,366.0,1131.0,19900.0,20.0,381.0
7496,365.0,1154.0,20142.0,23.0,388.0
7497,365.0,1164.0,19863.0,29.0,418.0
7498,365.0,1176.0,19576.0,32.0,409.0
7499,363.0,1176.0,19266.0,47.0,421.0
7500,364.0,1174.0,19388.0,31.0,433.0
7501,380.0,1174.0,19497.0,53.0,479.0
7502,380.0,1156.0,19598.0,67.0,510.0
7503,381.0,1153.0,19441.0,50.0,542.0
7504,373.0,1152.0,19561.0,79.0,616.0
7505,381.0,1151.0,19755.0,111.0,648.0
7506,383.0,1149.0,19783.0,157.0,725.0
7507,386.0,1140.0,18937.0,72.0,633.0
7508,360.0,1137.0,18255.0,139.0,731.0
7509,363.0,1134.0,17574.0,120.0,709.0
7510,363.0,1128.0,16227.0,121.0,755.0
7511,366.0,1127.0,14336.0,118.0,740.0
7512,365.0,1147.0,12517.0,100.0,694.0
7513,360.0,1146.0,11212.0,88.0,754.0
7514,363.0,1145.0,10231.0,108.0,804.0
7515,363.0,1145.0,9720.0,123.0,753.0
7516,364.0,1145.0,9422.0,145.0,770.0
7517,365.0,1144.0,9706.0,148.0,815.0
7518,368.0,1143.0,10387.0,151.0,822.0
7519,360.0,1157.0,11400.0,140.0,840.0
7520,363.0,1166.0,12659.0,172.0,889.0
7521,361.0,1170.0,14407.0,142.0,890.0
7522,364.0,1171.0,15116.0,140.0,897.0
7523,362.0,1150.0,15188.0,149.0,893.0
7524,362.0,1160.0,15212.0,179.0,969.0
7525,363.0,1165.0,14929.0,196.0,994.0
7526,358.0,1174.0,15632.0,199.0,995.0
7527,367.0,1179.0,16238.0,206.0,934.0
7528,367.0,1188.0,17354.0,213.0,990.0
7529,367.0,1194.0,17827.0,236.0,936.0
7530,370.0,1197.0,17016.0,238.0,949.0
7531,369.0,1193.0,15718.0,236.0,889.0
7532,369.0,1194.0,14232.0,227.0,821.0
7533,361.0,1198.0,12396.0,202.0,831.0
7534,367.0,1202.0,11805.0,197.0,780.0
7535,366.0,1206.0,10197.0,191.0,690.0
7536,370.0,1228.0,9322.0,166.0,564.0
7537,367.0,1231.0,8245.0,202.0,630.0
7538,365.0,1233.0,7953.0,198.0,627.0
7539,362.0,1234.0,7459.0,156.0,646.0
7540,366.0,1236.0,7377.0,158.0,636.0
7541,366.0,1238.0,7593.0,210.0,727.0
7542,360.0,1238.0,7671.0,207.0,685.0
7543,359.0,1238.0,8287.0,175.0,685.0
7544,359.0,1242.0,9841.0,181.0,672.0
7545,359.0,1252.0,11702.0,187.0,649.0
7546,362.0,1260.0,12725.0,226.0,746.0
7547,361.0,1254.0,13037.0,186.0,652.0
7548,362.0,1256.0,11920.0,184.0,627.0
7549,359.0,1257.0,11392.0,229.0,689.0
7550,361.0,1258.0,11780.0,212.0,664.0
7551,359.0,1259.0,13121.0,171.0,654.0
7552,360.0,1258.0,14905.0,171.0,669.0
7553,357.0,1264.0,15780.0,165.0,668.0
7554,356.0,1265.0,15671.0,208.0,684.0
7555,359.0,1262.0,14605.0,204.0,683.0
7556,358.0,1261.0,13578.0,151.0,611.0
7557,356.0,1261.0,12572.0,188.0,626.0
7558,360.0,1263.0,12143.0,175.0,566.0
7559,358.0,1262.0,10282.0,174.0,525.0
7560,386.0,1287.0,9583.0,206.0,576.0
7561,378.0,1303.0,10014.0,202.0,635.0
7562,384.0,1309.0,9741.0,188.0,630.0
7563,381.0,1315.0,10059.0,200.0,639.0
7564,385.0,1317.0,10329.0,179.0,606.0
7565,382.0,1319.0,12804.0,204.0,587.0
7566,383.0,1327.0,16614.0,182.0,489.0
7567,382.0,1347.0,18375.0,167.0,460.0
7568,363.0,1372.0,18556.0,187.0,467.0
7569,333.0,1392.0,18155.0,190.0,508.0
7570,335.0,1403.0,17861.0,120.0,512.0
7571,333.0,1431.0,17645.0,106.0,522.0
7572,334.0,1456.0,17797.0,102.0,531.0
7573,335.0,1469.0,18298.0,91.0,519.0
7574,363.0,1478.0,18234.0,92.0,532.0
7575,336.0,1487.0,18640.0,87.0,522.0
7576,329.0,1486.0,19122.0,92.0,537.0
7577,327.0,1485.0,19037.0,88.0,495.0
7578,357.0,1481.0,18710.0,101.0,505.0
7579,358.0,1482.0,17970.0,91.0,484.0
7580,358.0,1478.0,17413.0,74.0,494.0
7581,358.0,1474.0,16438.0,92.0,425.0
7582,357.0,1472.0,15118.0,91.0,419.0
7583,357.0,1469.0,12767.0,83.0,410.0
7584,379.0,1486.0,11990.0,59.0,348.0
7585,380.0,1490.0,11465.0,47.0,347.0
7586,378.0,1488.0,11335.0,38.0,339.0
7587,380.0,1490.0,11271.0,32.0,325.0
7588,379.0,1488.0,11954.0,34.0,360.0
7589,378.0,1487.0,14009.0,39.0,374.0
7590,379.0,1494.0,17348.0,49.0,367.0
7591,376.0,1494.0,18747.0,43.0,337.0
7592,370.0,1502.0,18700.0,37.0,305.0
7593,322.0,1520.0,18202.0,34.0,286.0
7594,317.0,1529.0,17565.0,37.0,282.0
7595,321.0,1539.0,17226.0,36.0,286.0
7596,320.0,1546.0,17121.0,35.0,285.0
7597,320.0,1553.0,17452.0,31.0,297.0
7598,320.0,1558.0,17548.0,30.0,216.0
7599,321.0,1569.0,18424.0,35.0,195.0
7600,320.0,1572.0,19555.0,33.0,152.0
7601,320.0,1571.0,19820.0,28.0,131.0
7602,320.0,1579.0,19198.0,29.0,112.0
7603,321.0,1579.0,18003.0,32.0,107.0
7604,321.0,1577.0,16677.0,37.0,101.0
7605,322.0,1571.0,15860.0,43.0,98.0
7606,322.0,1570.0,14562.0,36.0,111.0
7607,323.0,1565.0,12822.0,27.0,108.0
7608,327.0,1578.0,11179.0,23.0,93.0
7609,327.0,1576.0,11166.0,31.0,116.0
7610,327.0,1578.0,11624.0,30.0,142.0
7611,326.0,1579.0,12677.0,26.0,178.0
7612,332.0,1577.0,13550.0,30.0,185.0
7613,332.0,1576.0,15821.0,63.0,286.0
7614,334.0,1577.0,18610.0,61.0,341.0
7615,332.0,1585.0,19995.0,60.0,386.0
7616,332.0,1581.0,20272.0,57.0,412.0
7617,333.0,1592.0,19728.0,54.0,409.0
7618,333.0,1592.0,19323.0,46.0,457.0
7619,333.0,1585.0,19140.0,65.0,518.0
7620,332.0,1577.0,18942.0,63.0,580.0
7621,332.0,1587.0,19503.0,73.0,615.0
7622,333.0,1587.0,19972.0,96.0,633.0
7623,334.0,1585.0,20458.0,101.0,658.0
7624,333.0,1585.0,20606.0,132.0,656.0
7625,333.0,1585.0,20074.0,139.0,654.0
7626,334.0,1595.0,19617.0,129.0,680.0
7627,333.0,1596.0,18945.0,119.0,631.0
7628,335.0,1598.0,17763.0,73.0,560.0
7629,333.0,1598.0,17234.0,104.0,548.0
7630,333.0,1591.0,15928.0,112.0,533.0
7631,334.0,1595.0,14404.0,103.0,541.0
7632,331.0,1596.0,13269.0,141.0,461.0
7633,333.0,1595.0,12658.0,161.0,467.0
7634,334.0,1601.0,12627.0,192.0,518.0
7635,333.0,1602.0,12748.0,167.0,514.0
7636,332.0,1602.0,13487.0,170.0,514.0
7637,333.0,1605.0,14660.0,150.0,540.0
7638,333.0,1606.0,16201.0,131.0,579.0
7639,333.0,1613.0,17453.0,111.0,593.0
7640,336.0,1613.0,17496.0,104.0,612.0
7641,328.0,1618.0,17042.0,149.0,584.0
7642,334.0,1612.0,16773.0,128.0,588.0
7643,332.0,1607.0,16718.0,98.0,583.0
7644,332.0,1611.0,16768.0,103.0,579.0
7645,334.0,1616.0,16865.0,107.0,588.0
7646,333.0,1620.0,17250.0,55.0,545.0
7647,332.0,1619.0,17712.0,46.0,535.0
7648,335.0,1625.0,18189.0,50.0,545.0
7649,332.0,1625.0,18231.0,48.0,569.0
7650,332.0,1624.0,17936.0,44.0,600.0
7651,333.0,1623.0,16981.0,47.0,587.0
7652,331.0,1620.0,16380.0,55.0,611.0
7653,332.0,1617.0,15842.0,76.0,614.0
7654,335.0,1616.0,14270.0,160.0,671.0
7655,332.0,1614.0,12676.0,150.0,632.0
7656,335.0,1596.0,11878.0,164.0,706.0
7657,334.0,1592.0,10828.0,163.0,669.0
7658,334.0,1594.0,10455.0,163.0,642.0
7659,327.0,1593.0,10435.0,156.0,609.0
7660,332.0,1590.0,10953.0,135.0,555.0
7661,333.0,1588.0,13540.0,133.0,583.0
7662,331.0,1587.0,15345.0,148.0,624.0
7663,332.0,1580.0,16941.0,159.0,620.0
7664,332.0,1574.0,17356.0,157.0,717.0
7665,335.0,1566.0,16782.0,144.0,635.0
7666,333.0,1555.0,16209.0,146.0,626.0
7667,336.0,1553.0,16132.0,169.0,629.0
7668,335.0,1553.0,16093.0,185.0,631.0
7669,333.0,1540.0,16172.0,180.0,677.0
7670,323.0,1541.0,16454.0,123.0,614.0
7671,323.0,1572.0,16642.0,101.0,602.0
7672,323.0,1570.0,17173.0,124.0,680.0
7673,323.0,1564.0,17227.0,130.0,655.0
7674,331.0,1560.0,16685.0,87.0,575.0
7675,329.0,1559.0,15278.0,69.0,519.0
7676,331.0,1555.0,13848.0,54.0,463.0
7677,335.0,1556.0,13265.0,50.0,416.0
7678,334.0,1554.0,12274.0,43.0,406.0
7679,334.0,1549.0,10559.0,103.0,330.0
7680,349.0,1526.0,9837.0,69.0,279.0
7681,347.0,1511.0,8652.0,122.0,296.0
7682,349.0,1508.0,9284.0,58.0,307.0
7683,349.0,1502.0,8791.0,37.0,308.0
7684,348.0,1498.0,9024.0,36.0,302.0
7685,351.0,1498.0,9137.0,42.0,310.0
7686,382.0,1497.0,10465.0,32.0,314.0
7687,380.0,1496.0,12624.0,27.0,329.0
7688,382.0,1498.0,14210.0,23.0,314.0
7689,380.0,1496.0,15014.0,19.0,304.0
7690,380.0,1499.0,15314.0,16.0,305.0
7691,379.0,1511.0,15421.0,14.0,289.0
7692,379.0,1507.0,14878.0,14.0,266.0
7693,374.0,1509.0,14594.0,14.0,267.0
7694,375.0,1511.0,14955.0,14.0,259.0
7695,376.0,1509.0,16036.0,15.0,260.0
7696,377.0,1507.0,16532.0,17.0,253.0
7697,378.0,1508.0,16752.0,19.0,233.0
7698,377.0,1505.0,16277.0,21.0,198.0
7699,370.0,1505.0,15647.0,26.0,169.0
7700,364.0,1502.0,15026.0,31.0,144.0
7701,364.0,1499.0,14880.0,33.0,122.0
