,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
26073,111.0,545.0,441.0,0.0,8.0,10.0,1901.0,79.0,14.0,16.0,178.0
26074,110.0,545.0,444.0,0.0,8.0,10.0,1902.0,79.0,14.0,16.0,170.0
26075,110.0,547.0,445.0,0.0,8.0,10.0,1901.0,79.0,15.0,16.0,166.0
26076,110.0,519.0,438.0,0.0,8.0,10.0,1901.0,78.0,15.0,16.0,170.0
26077,109.0,534.0,449.0,0.0,8.0,10.0,1904.0,78.0,15.0,17.0,166.0
26078,109.0,543.0,445.0,0.0,8.0,10.0,1904.0,78.0,15.0,17.0,155.0
26079,109.0,548.0,456.0,0.0,7.0,10.0,1901.0,78.0,15.0,15.0,142.0
26080,109.0,530.0,463.0,0.0,7.0,10.0,1903.0,77.0,15.0,15.0,134.0
26081,109.0,525.0,475.0,0.0,7.0,10.0,1903.0,78.0,16.0,16.0,144.0
26082,109.0,543.0,487.0,0.0,7.0,10.0,1904.0,78.0,16.0,16.0,134.0
26083,109.0,548.0,478.0,0.0,7.0,10.0,1904.0,78.0,16.0,17.0,119.0
26084,109.0,487.0,456.0,0.0,7.0,10.0,1903.0,79.0,16.0,16.0,103.0
26085,109.0,462.0,489.0,0.0,7.0,10.0,1904.0,79.0,15.0,17.0,101.0
26086,109.0,520.0,512.0,0.0,7.0,10.0,1905.0,79.0,16.0,15.0,97.0
26087,108.0,555.0,594.0,0.0,6.0,10.0,1904.0,79.0,16.0,16.0,107.0
26088,107.0,542.0,494.0,0.0,6.0,10.0,1901.0,78.0,16.0,16.0,103.0
26089,107.0,541.0,500.0,0.0,6.0,10.0,1903.0,78.0,16.0,15.0,100.0
26090,107.0,553.0,493.0,0.0,6.0,10.0,1902.0,78.0,16.0,14.0,116.0
26091,107.0,515.0,486.0,0.0,6.0,10.0,1900.0,78.0,16.0,15.0,123.0
26092,108.0,554.0,561.0,0.0,6.0,10.0,1902.0,70.0,16.0,16.0,130.0
26093,108.0,570.0,511.0,0.0,6.0,10.0,1901.0,70.0,16.0,16.0,127.0
26094,108.0,551.0,488.0,0.0,6.0,10.0,1899.0,70.0,16.0,16.0,117.0
26095,107.0,523.0,454.0,0.0,6.0,10.0,1898.0,70.0,16.0,15.0,109.0
26096,107.0,539.0,571.0,0.0,6.0,10.0,1902.0,70.0,16.0,16.0,101.0
26097,107.0,545.0,556.0,0.0,6.0,10.0,1899.0,70.0,15.0,16.0,88.0
26098,107.0,554.0,490.0,0.0,6.0,10.0,1900.0,70.0,15.0,16.0,75.0
26099,107.0,524.0,466.0,0.0,6.0,10.0,1900.0,70.0,15.0,16.0,66.0
26100,107.0,531.0,608.0,0.0,6.0,10.0,1902.0,71.0,15.0,16.0,53.0
26101,107.0,522.0,607.0,0.0,6.0,10.0,1898.0,71.0,15.0,16.0,48.0
26102,107.0,532.0,527.0,0.0,6.0,10.0,1901.0,71.0,15.0,16.0,49.0
26103,108.0,552.0,445.0,0.0,6.0,10.0,1900.0,71.0,15.0,16.0,51.0
26104,108.0,554.0,510.0,0.0,6.0,10.0,1902.0,71.0,15.0,17.0,53.0
26105,107.0,572.0,488.0,0.0,6.0,10.0,1901.0,71.0,15.0,17.0,55.0
26106,107.0,559.0,437.0,0.0,6.0,10.0,1902.0,71.0,15.0,17.0,62.0
26107,107.0,514.0,408.0,0.0,6.0,10.0,1900.0,71.0,14.0,17.0,70.0
26108,108.0,522.0,461.0,0.0,6.0,12.0,1903.0,70.0,15.0,16.0,72.0
26109,108.0,555.0,417.0,0.0,6.0,12.0,1902.0,70.0,15.0,15.0,60.0
26110,108.0,551.0,365.0,0.0,6.0,12.0,1901.0,70.0,15.0,15.0,52.0
26111,107.0,549.0,352.0,0.0,6.0,12.0,1901.0,70.0,15.0,15.0,49.0
26112,107.0,519.0,448.0,0.0,6.0,12.0,1901.0,69.0,15.0,14.0,47.0
26113,106.0,520.0,421.0,0.0,6.0,12.0,1900.0,69.0,15.0,14.0,44.0
26114,106.0,509.0,376.0,0.0,6.0,12.0,1901.0,69.0,14.0,14.0,38.0
26115,106.0,510.0,344.0,0.0,6.0,12.0,1902.0,60.0,14.0,15.0,30.0
26116,106.0,518.0,384.0,0.0,6.0,12.0,1905.0,64.0,14.0,15.0,24.0
26117,106.0,495.0,398.0,0.0,6.0,12.0,1904.0,64.0,13.0,15.0,21.0
26118,104.0,474.0,397.0,0.0,6.0,12.0,1905.0,64.0,9.0,16.0,15.0
26119,98.0,467.0,400.0,0.0,6.0,12.0,1905.0,64.0,9.0,16.0,12.0
26120,90.0,460.0,415.0,0.0,6.0,12.0,1905.0,64.0,8.0,16.0,10.0
26121,79.0,463.0,429.0,0.0,6.0,12.0,1904.0,64.0,8.0,15.0,9.0
26122,75.0,460.0,422.0,0.0,6.0,12.0,1903.0,64.0,8.0,15.0,7.0
26123,75.0,460.0,410.0,0.0,6.0,12.0,1902.0,64.0,8.0,14.0,6.0
26124,75.0,458.0,403.0,0.0,6.0,12.0,1902.0,65.0,8.0,15.0,5.0
26125,75.0,455.0,421.0,0.0,6.0,12.0,1902.0,65.0,8.0,15.0,6.0
26126,75.0,453.0,420.0,0.0,6.0,12.0,1902.0,65.0,8.0,15.0,6.0
26127,75.0,453.0,448.0,0.0,6.0,12.0,1902.0,65.0,8.0,16.0,5.0
26128,75.0,453.0,435.0,0.0,6.0,12.0,1902.0,80.0,8.0,16.0,5.0
26129,75.0,453.0,436.0,0.0,6.0,12.0,1902.0,80.0,8.0,17.0,5.0
26130,75.0,460.0,442.0,0.0,6.0,12.0,1902.0,80.0,8.0,17.0,4.0
26131,75.0,473.0,455.0,0.0,6.0,12.0,1902.0,80.0,8.0,17.0,4.0
26132,75.0,459.0,456.0,0.0,6.0,12.0,1901.0,80.0,9.0,17.0,4.0
26133,77.0,470.0,493.0,0.0,6.0,12.0,1901.0,80.0,9.0,16.0,4.0
26134,82.0,480.0,470.0,0.0,6.0,12.0,1901.0,80.0,9.0,16.0,4.0
26135,87.0,500.0,512.0,0.0,6.0,12.0,1902.0,80.0,9.0,16.0,5.0
26136,93.0,494.0,463.0,0.0,7.0,12.0,1900.0,80.0,12.0,16.0,5.0
26137,96.0,507.0,467.0,0.0,7.0,12.0,1901.0,80.0,14.0,16.0,7.0
26138,102.0,550.0,520.0,0.0,7.0,12.0,1901.0,80.0,15.0,16.0,9.0
26139,109.0,565.0,503.0,0.0,7.0,12.0,1902.0,80.0,16.0,16.0,11.0
26140,110.0,532.0,428.0,0.0,7.0,12.0,1902.0,75.0,16.0,16.0,13.0
26141,110.0,512.0,474.0,0.0,7.0,12.0,1901.0,75.0,16.0,17.0,11.0
26142,111.0,535.0,501.0,0.0,7.0,12.0,1901.0,75.0,16.0,16.0,10.0
26143,111.0,542.0,519.0,0.0,7.0,12.0,1900.0,75.0,15.0,16.0,8.0
26144,111.0,544.0,451.0,0.0,7.0,10.0,1901.0,77.0,15.0,16.0,6.0
26145,111.0,545.0,463.0,0.0,7.0,9.0,1901.0,77.0,16.0,16.0,6.0
26146,111.0,554.0,476.0,0.0,7.0,9.0,1901.0,77.0,16.0,17.0,6.0
26147,111.0,553.0,474.0,0.0,7.0,9.0,1901.0,77.0,16.0,16.0,8.0
26148,111.0,534.0,448.0,0.0,7.0,9.0,1901.0,73.0,16.0,16.0,11.0
26149,111.0,534.0,453.0,0.0,7.0,9.0,1900.0,73.0,16.0,17.0,16.0
26150,111.0,545.0,443.0,0.0,7.0,9.0,1901.0,73.0,16.0,17.0,19.0
26151,111.0,536.0,464.0,0.0,7.0,10.0,1900.0,73.0,16.0,17.0,19.0
26152,111.0,549.0,476.0,0.0,7.0,10.0,1900.0,72.0,16.0,15.0,20.0
26153,111.0,553.0,453.0,0.0,7.0,10.0,1901.0,72.0,16.0,16.0,20.0
26154,111.0,553.0,421.0,0.0,7.0,10.0,1900.0,72.0,16.0,16.0,19.0
26155,111.0,549.0,376.0,0.0,7.0,10.0,1901.0,72.0,16.0,16.0,20.0
26156,111.0,552.0,462.0,0.0,7.0,10.0,1902.0,69.0,16.0,17.0,20.0
26157,110.0,552.0,438.0,0.0,7.0,10.0,1903.0,69.0,16.0,17.0,20.0
26158,111.0,554.0,378.0,0.0,7.0,10.0,1904.0,69.0,16.0,17.0,19.0
26159,112.0,539.0,363.0,0.0,7.0,10.0,1903.0,69.0,15.0,17.0,19.0
26160,112.0,554.0,407.0,0.0,7.0,10.0,1905.0,70.0,15.0,15.0,19.0
26161,112.0,561.0,409.0,0.0,7.0,10.0,1901.0,70.0,15.0,15.0,19.0
26162,112.0,564.0,406.0,0.0,7.0,10.0,1902.0,70.0,15.0,13.0,20.0
26163,111.0,562.0,440.0,0.0,7.0,10.0,1902.0,70.0,15.0,14.0,21.0
26164,110.0,549.0,448.0,0.0,7.0,10.0,1902.0,76.0,15.0,15.0,23.0
26165,111.0,551.0,413.0,0.0,7.0,10.0,1902.0,76.0,15.0,15.0,26.0
26166,111.0,557.0,393.0,0.0,7.0,10.0,1902.0,76.0,15.0,16.0,31.0
26167,111.0,560.0,404.0,0.0,7.0,10.0,1902.0,76.0,15.0,16.0,28.0
26168,110.0,558.0,400.0,0.0,7.0,10.0,1903.0,79.0,15.0,16.0,29.0
26169,110.0,559.0,399.0,0.0,7.0,10.0,1903.0,79.0,15.0,16.0,30.0
26170,109.0,559.0,429.0,0.0,7.0,10.0,1902.0,79.0,15.0,14.0,29.0
26171,108.0,557.0,453.0,0.0,6.0,10.0,1901.0,79.0,15.0,15.0,30.0
26172,107.0,569.0,429.0,0.0,6.0,10.0,1902.0,78.0,15.0,15.0,31.0
26173,106.0,571.0,421.0,0.0,6.0,10.0,1903.0,78.0,16.0,15.0,27.0
26174,105.0,570.0,463.0,0.0,6.0,10.0,1903.0,78.0,16.0,16.0,28.0
26175,105.0,572.0,489.0,0.0,6.0,10.0,1902.0,78.0,16.0,16.0,27.0
26176,105.0,554.0,460.0,0.0,6.0,10.0,1902.0,77.0,16.0,15.0,29.0
26177,105.0,556.0,486.0,0.0,6.0,10.0,1902.0,78.0,16.0,15.0,33.0
26178,105.0,559.0,498.0,0.0,6.0,10.0,1903.0,78.0,16.0,16.0,30.0
26179,106.0,569.0,521.0,0.0,7.0,10.0,1903.0,78.0,16.0,15.0,30.0
26180,105.0,527.0,404.0,0.0,7.0,10.0,1900.0,79.0,16.0,14.0,32.0
26181,105.0,500.0,472.0,0.0,7.0,9.0,1901.0,79.0,16.0,15.0,39.0
26182,105.0,532.0,519.0,0.0,7.0,9.0,1902.0,79.0,16.0,16.0,51.0
26183,105.0,567.0,685.0,0.0,7.0,9.0,1901.0,79.0,16.0,16.0,57.0
26184,105.0,569.0,540.0,0.0,7.0,9.0,1900.0,78.0,16.0,16.0,67.0
26185,105.0,564.0,516.0,0.0,6.0,9.0,1902.0,78.0,16.0,16.0,76.0
26186,105.0,550.0,526.0,0.0,6.0,9.0,1901.0,78.0,16.0,16.0,76.0
26187,106.0,555.0,517.0,0.0,6.0,9.0,1901.0,78.0,16.0,15.0,74.0
26188,105.0,568.0,560.0,0.0,6.0,9.0,1902.0,70.0,16.0,15.0,68.0
26189,105.0,563.0,497.0,0.0,6.0,9.0,1900.0,70.0,16.0,15.0,70.0
26190,106.0,544.0,460.0,0.0,6.0,9.0,1900.0,70.0,16.0,16.0,73.0
26191,105.0,524.0,405.0,0.0,6.0,9.0,1900.0,70.0,16.0,15.0,80.0
26192,105.0,505.0,563.0,0.0,6.0,9.0,1904.0,70.0,15.0,15.0,78.0
26193,106.0,463.0,586.0,0.0,6.0,9.0,1902.0,70.0,15.0,16.0,74.0
26194,105.0,511.0,469.0,0.0,6.0,9.0,1902.0,70.0,15.0,16.0,73.0
26195,105.0,555.0,360.0,0.0,6.0,9.0,1902.0,70.0,15.0,16.0,76.0
26196,106.0,573.0,491.0,0.0,6.0,8.0,1903.0,71.0,15.0,15.0,76.0
26197,106.0,574.0,483.0,0.0,6.0,8.0,1901.0,71.0,15.0,15.0,75.0
26198,106.0,562.0,462.0,0.0,6.0,8.0,1902.0,71.0,15.0,15.0,75.0
26199,106.0,552.0,360.0,0.0,5.0,8.0,1902.0,71.0,15.0,16.0,78.0
26200,106.0,563.0,452.0,0.0,6.0,8.0,1904.0,71.0,15.0,16.0,81.0
26201,107.0,568.0,438.0,0.0,6.0,8.0,1902.0,71.0,14.0,17.0,84.0
26202,107.0,566.0,377.0,0.0,6.0,8.0,1903.0,71.0,14.0,17.0,87.0
26203,107.0,554.0,313.0,0.0,6.0,8.0,1900.0,71.0,14.0,16.0,86.0
26204,107.0,565.0,472.0,0.0,5.0,7.0,1898.0,70.0,14.0,16.0,90.0
26205,106.0,542.0,488.0,0.0,5.0,7.0,1896.0,70.0,14.0,16.0,96.0
26206,106.0,538.0,441.0,0.0,5.0,7.0,1897.0,70.0,14.0,15.0,96.0
26207,106.0,523.0,430.0,0.0,6.0,7.0,1896.0,70.0,14.0,15.0,91.0
26208,106.0,542.0,484.0,0.0,6.0,7.0,1900.0,69.0,14.0,15.0,87.0
26209,106.0,555.0,471.0,0.0,6.0,7.0,1898.0,69.0,13.0,15.0,84.0
26210,106.0,547.0,462.0,0.0,6.0,7.0,1898.0,69.0,13.0,15.0,80.0
26211,104.0,548.0,440.0,0.0,6.0,7.0,1898.0,60.0,13.0,15.0,82.0
26212,104.0,517.0,469.0,0.0,6.0,7.0,1900.0,64.0,13.0,14.0,89.0
26213,104.0,498.0,468.0,0.0,5.0,7.0,1899.0,64.0,12.0,15.0,101.0
26214,101.0,464.0,465.0,0.0,6.0,7.0,1899.0,64.0,8.0,15.0,119.0
26215,96.0,464.0,436.0,0.0,6.0,7.0,1898.0,64.0,8.0,16.0,128.0
26216,87.0,462.0,457.0,0.0,6.0,7.0,1900.0,64.0,8.0,16.0,124.0
26217,78.0,457.0,454.0,0.0,6.0,7.0,1899.0,64.0,8.0,16.0,124.0
26218,74.0,462.0,453.0,0.0,6.0,7.0,1899.0,64.0,8.0,17.0,125.0
26219,74.0,457.0,450.0,0.0,6.0,7.0,1898.0,64.0,8.0,17.0,122.0
26220,74.0,459.0,377.0,0.0,6.0,7.0,1901.0,65.0,8.0,17.0,115.0
26221,74.0,459.0,410.0,0.0,6.0,7.0,1901.0,65.0,8.0,16.0,117.0
26222,74.0,459.0,468.0,0.0,6.0,7.0,1901.0,65.0,8.0,16.0,124.0
26223,74.0,458.0,496.0,0.0,6.0,7.0,1901.0,65.0,8.0,16.0,126.0
26224,74.0,438.0,359.0,0.0,6.0,7.0,1900.0,80.0,8.0,17.0,127.0
26225,77.0,459.0,416.0,0.0,6.0,7.0,1901.0,80.0,8.0,16.0,122.0
26226,82.0,512.0,529.0,0.0,6.0,7.0,1902.0,80.0,9.0,16.0,117.0
26227,88.0,543.0,614.0,0.0,6.0,7.0,1900.0,80.0,9.0,17.0,109.0
26228,92.0,512.0,473.0,0.0,6.0,7.0,1901.0,80.0,11.0,16.0,97.0
26229,94.0,537.0,587.0,0.0,6.0,7.0,1900.0,80.0,12.0,16.0,91.0
26230,100.0,564.0,688.0,0.0,6.0,7.0,1901.0,80.0,13.0,16.0,84.0
26231,106.0,567.0,744.0,0.0,6.0,7.0,1901.0,80.0,14.0,16.0,84.0
26232,106.0,552.0,676.0,0.0,7.0,7.0,1899.0,80.0,15.0,16.0,81.0
26233,107.0,554.0,719.0,0.0,7.0,7.0,1900.0,80.0,16.0,16.0,78.0
26234,108.0,558.0,751.0,0.0,7.0,8.0,1900.0,80.0,16.0,16.0,76.0
26235,108.0,567.0,742.0,0.0,7.0,7.0,1900.0,80.0,16.0,16.0,74.0
26236,108.0,564.0,682.0,0.0,7.0,7.0,1900.0,75.0,16.0,16.0,68.0
26237,108.0,564.0,713.0,0.0,7.0,7.0,1901.0,75.0,15.0,16.0,57.0
26238,109.0,562.0,756.0,0.0,7.0,8.0,1902.0,75.0,15.0,15.0,44.0
26239,109.0,569.0,755.0,0.0,7.0,8.0,1902.0,75.0,15.0,15.0,34.0
26240,109.0,560.0,781.0,0.0,7.0,8.0,1904.0,77.0,16.0,16.0,25.0
26241,107.0,563.0,825.0,0.0,7.0,8.0,1904.0,77.0,16.0,16.0,21.0
26242,104.0,569.0,845.0,0.0,7.0,8.0,1904.0,77.0,16.0,15.0,22.0
26243,111.0,568.0,793.0,0.0,7.0,8.0,1899.0,77.0,16.0,15.0,23.0
26244,112.0,568.0,746.0,0.0,7.0,8.0,1898.0,73.0,16.0,16.0,26.0
26245,113.0,570.0,764.0,0.0,7.0,8.0,1897.0,73.0,14.0,16.0,28.0
26246,112.0,570.0,785.0,0.0,7.0,8.0,1896.0,73.0,14.0,16.0,24.0
26247,112.0,570.0,744.0,0.0,7.0,8.0,1894.0,73.0,14.0,15.0,22.0
26248,113.0,570.0,742.0,0.0,7.0,8.0,1896.0,72.0,14.0,16.0,21.0
26249,111.0,570.0,731.0,0.0,7.0,8.0,1897.0,72.0,14.0,16.0,16.0
26250,113.0,570.0,758.0,0.0,8.0,8.0,1895.0,72.0,14.0,15.0,15.0
26251,112.0,570.0,738.0,0.0,8.0,8.0,1896.0,72.0,14.0,15.0,14.0
26252,111.0,567.0,712.0,0.0,8.0,8.0,1896.0,69.0,15.0,14.0,13.0
26253,111.0,558.0,714.0,0.0,8.0,8.0,1895.0,69.0,16.0,15.0,11.0
26254,109.0,565.0,739.0,0.0,8.0,8.0,1895.0,69.0,16.0,16.0,11.0
26255,114.0,559.0,730.0,0.0,7.0,8.0,1895.0,69.0,16.0,16.0,11.0
26256,113.0,553.0,717.0,0.0,6.0,8.0,1898.0,70.0,15.0,17.0,11.0
26257,111.0,565.0,728.0,0.0,6.0,8.0,1897.0,70.0,15.0,16.0,9.0
26258,111.0,566.0,716.0,0.0,6.0,8.0,1896.0,70.0,15.0,16.0,5.0
26259,110.0,552.0,679.0,0.0,6.0,8.0,1895.0,70.0,15.0,16.0,4.0
26260,111.0,553.0,652.0,0.0,6.0,8.0,1895.0,76.0,15.0,15.0,2.0
26261,111.0,555.0,692.0,0.0,6.0,8.0,1896.0,76.0,15.0,15.0,3.0
26262,111.0,554.0,707.0,0.0,6.0,8.0,1899.0,76.0,15.0,15.0,4.0
26263,111.0,553.0,710.0,0.0,6.0,8.0,1899.0,76.0,15.0,15.0,3.0
26264,112.0,552.0,672.0,0.0,6.0,8.0,1897.0,79.0,15.0,15.0,3.0
26265,109.0,544.0,672.0,0.0,6.0,8.0,1900.0,79.0,15.0,15.0,5.0
26266,110.0,545.0,701.0,0.0,6.0,8.0,1900.0,79.0,15.0,16.0,5.0
26267,111.0,539.0,700.0,0.0,6.0,8.0,1899.0,79.0,15.0,16.0,4.0
26268,109.0,560.0,647.0,0.0,6.0,8.0,1899.0,78.0,15.0,15.0,4.0
26269,110.0,563.0,647.0,0.0,6.0,8.0,1901.0,78.0,15.0,15.0,4.0
26270,111.0,566.0,677.0,0.0,6.0,8.0,1900.0,78.0,15.0,16.0,3.0
26271,110.0,567.0,687.0,0.0,6.0,8.0,1900.0,78.0,15.0,16.0,4.0
26272,111.0,568.0,654.0,0.0,6.0,8.0,1899.0,77.0,16.0,16.0,8.0
26273,111.0,559.0,655.0,0.0,6.0,8.0,1901.0,78.0,16.0,17.0,23.0
26274,110.0,554.0,675.0,0.0,6.0,8.0,1900.0,78.0,15.0,17.0,32.0
26275,108.0,550.0,676.0,0.0,6.0,8.0,1901.0,78.0,15.0,16.0,40.0
26276,108.0,510.0,605.0,0.0,6.0,8.0,1900.0,79.0,16.0,15.0,47.0
26277,107.0,483.0,631.0,0.0,6.0,8.0,1902.0,79.0,16.0,15.0,65.0
26278,107.0,531.0,689.0,0.0,6.0,8.0,1903.0,79.0,16.0,15.0,73.0
26279,106.0,565.0,780.0,0.0,6.0,8.0,1902.0,79.0,16.0,15.0,72.0
26280,106.0,553.0,655.0,0.0,6.0,8.0,1898.0,78.0,16.0,15.0,65.0
26281,107.0,550.0,643.0,0.0,6.0,8.0,1898.0,78.0,16.0,15.0,66.0
26282,108.0,546.0,613.0,0.0,6.0,8.0,1897.0,78.0,16.0,16.0,62.0
26283,108.0,532.0,606.0,0.0,6.0,8.0,1897.0,78.0,16.0,14.0,61.0
26284,108.0,556.0,717.0,0.0,6.0,8.0,1897.0,70.0,16.0,15.0,64.0
26285,109.0,545.0,699.0,0.0,6.0,8.0,1895.0,70.0,16.0,16.0,66.0
26286,109.0,519.0,636.0,0.0,6.0,8.0,1897.0,70.0,16.0,16.0,71.0
26287,109.0,509.0,597.0,0.0,6.0,8.0,1895.0,70.0,16.0,16.0,76.0
26288,108.0,547.0,782.0,0.0,6.0,8.0,1900.0,70.0,15.0,16.0,86.0
26289,108.0,562.0,740.0,0.0,6.0,8.0,1898.0,70.0,15.0,16.0,88.0
26290,108.0,539.0,618.0,0.0,6.0,8.0,1899.0,70.0,14.0,16.0,100.0
26291,108.0,520.0,535.0,0.0,5.0,8.0,1898.0,70.0,14.0,15.0,97.0
26292,108.0,542.0,685.0,0.0,5.0,8.0,1899.0,71.0,14.0,15.0,95.0
26293,108.0,544.0,691.0,0.0,5.0,8.0,1899.0,71.0,14.0,15.0,93.0
26294,109.0,541.0,649.0,0.0,5.0,8.0,1898.0,71.0,14.0,16.0,91.0
26295,109.0,536.0,604.0,0.0,5.0,8.0,1898.0,71.0,14.0,16.0,81.0
26296,109.0,552.0,670.0,0.0,5.0,8.0,1899.0,71.0,14.0,17.0,73.0
26297,109.0,555.0,651.0,0.0,5.0,8.0,1897.0,71.0,14.0,16.0,78.0
26298,109.0,552.0,600.0,0.0,5.0,8.0,1898.0,71.0,14.0,16.0,93.0
26299,110.0,539.0,521.0,0.0,5.0,8.0,1897.0,71.0,14.0,16.0,100.0
26300,110.0,554.0,555.0,0.0,5.0,8.0,1899.0,67.0,14.0,15.0,102.0
26301,110.0,540.0,547.0,0.0,5.0,8.0,1899.0,67.0,14.0,15.0,94.0
26302,110.0,529.0,528.0,0.0,5.0,8.0,1897.0,67.0,14.0,15.0,98.0
26303,109.0,518.0,499.0,0.0,5.0,8.0,1897.0,67.0,14.0,16.0,106.0
26304,109.0,535.0,571.0,0.0,5.0,8.0,1889.0,67.0,14.0,16.0,108.0
26305,109.0,538.0,554.0,0.0,5.0,8.0,1867.0,67.0,14.0,16.0,100.0
26306,109.0,543.0,496.0,0.0,5.0,8.0,1849.0,67.0,14.0,16.0,116.0
26307,109.0,549.0,443.0,0.0,5.0,8.0,1826.0,58.0,14.0,15.0,124.0
26308,109.0,547.0,499.0,0.0,5.0,8.0,1808.0,58.0,14.0,16.0,130.0
26309,108.0,516.0,541.0,0.0,5.0,8.0,1786.0,58.0,13.0,15.0,131.0
26310,102.0,495.0,549.0,0.0,5.0,8.0,1771.0,58.0,9.0,15.0,146.0
26311,97.0,501.0,531.0,0.0,5.0,8.0,1747.0,58.0,8.0,15.0,150.0
26312,87.0,514.0,547.0,0.0,5.0,8.0,1735.0,58.0,8.0,16.0,148.0
26313,76.0,534.0,554.0,0.0,5.0,8.0,1728.0,58.0,8.0,14.0,149.0
26314,75.0,532.0,544.0,0.0,5.0,8.0,1729.0,58.0,8.0,15.0,149.0
26315,74.0,523.0,536.0,0.0,5.0,8.0,1729.0,58.0,8.0,15.0,147.0
26316,74.0,527.0,526.0,0.0,5.0,8.0,1730.0,59.0,8.0,16.0,135.0
26317,74.0,525.0,567.0,0.0,5.0,8.0,1722.0,59.0,8.0,16.0,141.0
26318,75.0,536.0,620.0,0.0,5.0,8.0,1702.0,59.0,8.0,16.0,142.0
26319,74.0,541.0,682.0,0.0,5.0,8.0,1677.0,59.0,8.0,16.0,165.0
26320,74.0,502.0,563.0,0.0,5.0,8.0,1651.0,69.0,9.0,16.0,190.0
26321,76.0,449.0,655.0,0.0,5.0,8.0,1652.0,69.0,9.0,16.0,195.0
26322,81.0,470.0,744.0,0.0,5.0,8.0,1651.0,69.0,9.0,15.0,187.0
26323,87.0,521.0,850.0,0.0,5.0,8.0,1651.0,69.0,10.0,16.0,175.0
26324,92.0,521.0,771.0,0.0,5.0,8.0,1650.0,69.0,12.0,16.0,168.0
26325,95.0,545.0,915.0,0.0,5.0,8.0,1651.0,69.0,13.0,16.0,147.0
26326,101.0,567.0,1049.0,0.0,5.0,8.0,1652.0,69.0,14.0,15.0,132.0
26327,107.0,566.0,1135.0,0.0,5.0,8.0,1652.0,69.0,14.0,15.0,121.0
26328,108.0,565.0,1070.0,0.0,7.0,8.0,1651.0,69.0,15.0,15.0,109.0
26329,108.0,566.0,1106.0,0.0,7.0,8.0,1648.0,69.0,16.0,16.0,97.0
26330,107.0,562.0,1155.0,0.0,7.0,8.0,1633.0,69.0,16.0,16.0,105.0
26331,107.0,564.0,1188.0,0.0,7.0,8.0,1624.0,69.0,16.0,16.0,93.0
26332,109.0,559.0,1223.0,0.0,7.0,8.0,1619.0,70.0,16.0,15.0,90.0
26333,110.0,558.0,1296.0,0.0,7.0,8.0,1620.0,70.0,16.0,16.0,83.0
26334,110.0,561.0,1327.0,0.0,7.0,8.0,1620.0,70.0,16.0,16.0,80.0
26335,110.0,567.0,1322.0,0.0,7.0,8.0,1621.0,70.0,16.0,16.0,71.0
26336,110.0,551.0,1332.0,0.0,7.0,8.0,1622.0,70.0,16.0,16.0,73.0
26337,111.0,555.0,1337.0,0.0,6.0,8.0,1620.0,70.0,16.0,16.0,73.0
26338,110.0,563.0,1321.0,0.0,7.0,8.0,1620.0,70.0,15.0,17.0,73.0
26339,110.0,561.0,1305.0,0.0,7.0,8.0,1618.0,70.0,14.0,16.0,81.0
26340,110.0,564.0,1284.0,0.0,7.0,8.0,1623.0,69.0,14.0,16.0,106.0
26341,110.0,565.0,1294.0,0.0,7.0,8.0,1622.0,69.0,14.0,14.0,125.0
26342,111.0,564.0,1270.0,0.0,7.0,8.0,1619.0,69.0,14.0,16.0,153.0
26343,111.0,562.0,1266.0,0.0,7.0,8.0,1619.0,69.0,14.0,16.0,148.0
26344,111.0,564.0,1272.0,0.0,6.0,8.0,1620.0,69.0,15.0,15.0,146.0
26345,111.0,568.0,1261.0,0.0,6.0,8.0,1621.0,69.0,15.0,17.0,157.0
26346,111.0,559.0,1268.0,0.0,6.0,8.0,1617.0,69.0,15.0,16.0,154.0
26347,110.0,560.0,1237.0,0.0,6.0,8.0,1624.0,69.0,15.0,16.0,196.0
26348,111.0,565.0,1170.0,0.0,6.0,8.0,1624.0,71.0,14.0,16.0,190.0
26349,111.0,563.0,1140.0,0.0,6.0,8.0,1623.0,71.0,14.0,15.0,164.0
26350,111.0,561.0,1171.0,0.0,6.0,8.0,1624.0,71.0,14.0,15.0,151.0
26351,111.0,553.0,1162.0,0.0,7.0,8.0,1623.0,71.0,14.0,15.0,155.0
26352,111.0,560.0,1165.0,0.0,8.0,8.0,1624.0,71.0,14.0,16.0,156.0
26353,110.0,563.0,1165.0,0.0,6.0,8.0,1624.0,71.0,15.0,17.0,191.0
26354,110.0,554.0,1131.0,0.0,6.0,8.0,1623.0,71.0,15.0,16.0,220.0
26355,109.0,552.0,1107.0,0.0,6.0,8.0,1623.0,71.0,15.0,16.0,165.0
26356,109.0,564.0,1198.0,0.0,6.0,8.0,1644.0,68.0,15.0,18.0,142.0
26357,107.0,562.0,1229.0,0.0,6.0,8.0,1658.0,68.0,15.0,17.0,136.0
26358,107.0,563.0,1208.0,0.0,6.0,8.0,1657.0,68.0,15.0,16.0,164.0
