,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Fossil Peat,Fossil Peat,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Other,Other,Wind Onshore,Wind Onshore
2020-02-28 06:00:00+00:00,454.0,6.0,0.0,3.0,252.0,2.0,206.0,0.0,0.0,219.0,172.0,0.0,0.0,1.0,2193.0,
2020-02-28 06:30:00+00:00,440.0,6.0,0.0,3.0,335.0,2.0,199.0,0.0,0.0,219.0,170.0,0.0,0.0,1.0,2249.0,
2020-02-28 07:00:00+00:00,423.0,6.0,0.0,3.0,436.0,2.0,202.0,0.0,0.0,217.0,171.0,0.0,0.0,1.0,2505.0,
2020-02-28 07:30:00+00:00,431.0,4.0,0.0,4.0,408.0,2.0,205.0,0.0,2.0,0.0,173.0,0.0,0.0,1.0,2594.0,
2020-02-28 08:00:00+00:00,463.0,4.0,0.0,3.0,393.0,2.0,202.0,0.0,19.0,0.0,176.0,0.0,0.0,1.0,2640.0,
2020-02-28 08:30:00+00:00,466.0,3.0,0.0,3.0,400.0,2.0,204.0,0.0,20.0,0.0,190.0,0.0,0.0,1.0,2666.0,
2020-02-28 09:00:00+00:00,464.0,4.0,0.0,3.0,396.0,2.0,202.0,0.0,20.0,0.0,189.0,0.0,0.0,1.0,2701.0,
2020-02-28 09:30:00+00:00,476.0,4.0,0.0,4.0,404.0,2.0,207.0,0.0,21.0,0.0,190.0,0.0,0.0,1.0,2730.0,
2020-02-28 10:00:00+00:00,518.0,4.0,0.0,3.0,392.0,2.0,213.0,0.0,20.0,0.0,188.0,0.0,0.0,1.0,2713.0,
2020-02-28 10:30:00+00:00,436.0,3.0,0.0,3.0,407.0,2.0,218.0,0.0,25.0,0.0,190.0,0.0,0.0,1.0,2747.0,
2020-02-28 11:00:00+00:00,434.0,4.0,0.0,4.0,407.0,2.0,218.0,0.0,25.0,0.0,189.0,0.0,0.0,1.0,2823.0,
2020-02-28 11:30:00+00:00,436.0,6.0,0.0,4.0,426.0,2.0,220.0,0.0,25.0,0.0,158.0,0.0,0.0,1.0,2833.0,
2020-02-28 12:00:00+00:00,428.0,4.0,0.0,3.0,434.0,2.0,218.0,0.0,21.0,0.0,157.0,0.0,0.0,1.0,2849.0,
2020-02-28 12:30:00+00:00,466.0,4.0,0.0,4.0,418.0,2.0,213.0,0.0,21.0,0.0,156.0,0.0,0.0,1.0,2913.0,
2020-02-28 13:00:00+00:00,422.0,3.0,0.0,3.0,321.0,2.0,209.0,0.0,21.0,0.0,158.0,0.0,0.0,1.0,2916.0,
2020-02-28 13:30:00+00:00,416.0,4.0,0.0,3.0,187.0,2.0,197.0,0.0,20.0,0.0,164.0,0.0,0.0,1.0,2784.0,
2020-02-28 14:00:00+00:00,399.0,6.0,0.0,3.0,200.0,2.0,173.0,0.0,20.0,0.0,169.0,0.0,0.0,1.0,2731.0,
2020-02-28 14:30:00+00:00,434.0,3.0,0.0,4.0,219.0,2.0,163.0,0.0,27.0,0.0,174.0,0.0,0.0,1.0,2523.0,
2020-02-28 15:00:00+00:00,457.0,5.0,0.0,3.0,215.0,2.0,161.0,0.0,26.0,0.0,174.0,0.0,0.0,1.0,2415.0,
2020-02-28 15:30:00+00:00,505.0,8.0,0.0,4.0,235.0,6.0,154.0,0.0,38.0,0.0,176.0,0.0,0.0,1.0,2239.0,
2020-02-28 16:00:00+00:00,608.0,1.0,0.0,4.0,206.0,6.0,207.0,0.0,20.0,0.0,173.0,0.0,0.0,1.0,2152.0,
2020-02-28 16:30:00+00:00,672.0,1.0,0.0,3.0,223.0,3.0,212.0,0.0,31.0,0.0,176.0,0.0,0.0,1.0,2054.0,
2020-02-28 17:00:00+00:00,778.0,1.0,0.0,3.0,227.0,8.0,211.0,0.0,71.0,0.0,175.0,0.0,0.0,1.0,2172.0,
2020-02-28 17:30:00+00:00,1115.0,1.0,0.0,3.0,233.0,8.0,213.0,0.0,118.0,0.0,175.0,0.0,0.0,1.0,2002.0,
2020-02-28 18:00:00+00:00,1288.0,1.0,0.0,3.0,256.0,8.0,202.0,0.0,98.0,0.0,182.0,0.0,0.0,1.0,1890.0,
2020-02-28 18:30:00+00:00,1423.0,1.0,0.0,3.0,220.0,8.0,231.0,0.0,123.0,0.0,189.0,0.0,0.0,1.0,1935.0,
2020-02-28 19:00:00+00:00,1269.0,1.0,0.0,3.0,171.0,8.0,231.0,0.0,111.0,0.0,188.0,0.0,0.0,1.0,2201.0,
2020-02-28 19:30:00+00:00,1179.0,1.0,0.0,3.0,165.0,9.0,195.0,0.0,107.0,0.0,187.0,0.0,0.0,1.0,2346.0,
2020-02-28 20:00:00+00:00,937.0,1.0,0.0,3.0,172.0,8.0,208.0,0.0,72.0,0.0,188.0,0.0,0.0,1.0,2549.0,
2020-02-28 20:30:00+00:00,672.0,4.0,0.0,3.0,168.0,8.0,206.0,0.0,108.0,0.0,188.0,0.0,0.0,1.0,2715.0,
2020-02-28 21:00:00+00:00,659.0,5.0,0.0,4.0,165.0,8.0,201.0,0.0,105.0,0.0,186.0,0.0,0.0,1.0,2662.0,
2020-02-28 21:30:00+00:00,581.0,4.0,0.0,4.0,164.0,7.0,206.0,0.0,109.0,0.0,187.0,0.0,0.0,1.0,2528.0,
2020-02-28 22:00:00+00:00,421.0,3.0,0.0,4.0,164.0,7.0,217.0,0.0,16.0,0.0,171.0,0.0,0.0,1.0,2466.0,
2020-02-28 22:30:00+00:00,364.0,7.0,0.0,3.0,165.0,7.0,176.0,0.0,17.0,0.0,172.0,0.0,0.0,1.0,2560.0,
2020-02-28 23:00:00+00:00,356.0,6.0,0.0,3.0,165.0,7.0,162.0,0.0,19.0,0.0,171.0,0.0,0.0,1.0,2301.0,
2020-02-28 23:30:00+00:00,402.0,6.0,0.0,4.0,178.0,5.0,162.0,0.0,25.0,0.0,175.0,0.0,0.0,1.0,2423.0,
2020-02-29 00:00:00+00:00,355.0,6.0,0.0,3.0,183.0,2.0,162.0,0.0,10.0,0.0,173.0,0.0,0.0,1.0,2364.0,
2020-02-29 00:30:00+00:00,364.0,6.0,0.0,3.0,202.0,2.0,163.0,0.0,0.0,151.0,172.0,0.0,0.0,1.0,2289.0,
2020-02-29 01:00:00+00:00,354.0,6.0,0.0,4.0,200.0,2.0,148.0,0.0,0.0,152.0,170.0,0.0,0.0,1.0,2199.0,
2020-02-29 01:30:00+00:00,355.0,6.0,0.0,4.0,200.0,2.0,148.0,0.0,0.0,229.0,169.0,0.0,0.0,1.0,2258.0,
2020-02-29 02:00:00+00:00,376.0,6.0,0.0,4.0,209.0,2.0,148.0,0.0,0.0,302.0,172.0,0.0,0.0,1.0,2181.0,
2020-02-29 02:30:00+00:00,387.0,6.0,0.0,4.0,206.0,2.0,148.0,0.0,0.0,300.0,171.0,0.0,0.0,1.0,1983.0,
2020-02-29 03:00:00+00:00,411.0,6.0,0.0,4.0,211.0,2.0,148.0,0.0,0.0,298.0,174.0,0.0,0.0,1.0,1939.0,
2020-02-29 03:30:00+00:00,389.0,6.0,0.0,4.0,203.0,2.0,147.0,0.0,0.0,296.0,172.0,0.0,0.0,1.0,1930.0,
2020-02-29 04:00:00+00:00,412.0,6.0,0.0,4.0,216.0,2.0,148.0,0.0,0.0,294.0,174.0,0.0,0.0,1.0,1958.0,
2020-02-29 04:30:00+00:00,414.0,6.0,0.0,4.0,217.0,2.0,148.0,0.0,0.0,290.0,173.0,0.0,0.0,1.0,2015.0,
2020-02-29 05:00:00+00:00,410.0,6.0,0.0,4.0,214.0,2.0,148.0,0.0,0.0,289.0,173.0,0.0,0.0,1.0,2066.0,
2020-02-29 05:30:00+00:00,404.0,6.0,0.0,4.0,213.0,2.0,148.0,0.0,0.0,288.0,173.0,0.0,0.0,1.0,2093.0,
2020-02-29 06:00:00+00:00,405.0,7.0,0.0,4.0,212.0,2.0,148.0,0.0,0.0,216.0,171.0,0.0,0.0,1.0,2136.0,
2020-02-29 06:30:00+00:00,410.0,6.0,0.0,4.0,213.0,2.0,148.0,0.0,0.0,73.0,173.0,0.0,0.0,1.0,2120.0,
2020-02-29 07:00:00+00:00,398.0,6.0,0.0,3.0,210.0,2.0,148.0,0.0,20.0,0.0,171.0,0.0,0.0,1.0,2180.0,
2020-02-29 07:30:00+00:00,414.0,6.0,0.0,4.0,218.0,2.0,148.0,0.0,24.0,0.0,173.0,0.0,0.0,1.0,2259.0,
2020-02-29 08:00:00+00:00,414.0,6.0,0.0,4.0,212.0,2.0,148.0,0.0,60.0,0.0,171.0,0.0,0.0,1.0,2384.0,
2020-02-29 08:30:00+00:00,442.0,6.0,0.0,4.0,216.0,2.0,156.0,0.0,28.0,0.0,187.0,0.0,0.0,1.0,2436.0,
2020-02-29 09:00:00+00:00,451.0,6.0,0.0,3.0,219.0,2.0,166.0,0.0,33.0,0.0,187.0,0.0,0.0,1.0,2564.0,
2020-02-29 09:30:00+00:00,464.0,5.0,0.0,4.0,222.0,2.0,194.0,0.0,34.0,0.0,188.0,0.0,0.0,1.0,2620.0,
2020-02-29 10:00:00+00:00,443.0,5.0,0.0,4.0,212.0,2.0,210.0,0.0,27.0,0.0,186.0,0.0,0.0,1.0,2698.0,
2020-02-29 10:30:00+00:00,444.0,5.0,0.0,3.0,214.0,2.0,212.0,0.0,29.0,0.0,176.0,0.0,0.0,1.0,2674.0,
2020-02-29 11:00:00+00:00,458.0,5.0,0.0,4.0,220.0,2.0,214.0,0.0,32.0,0.0,179.0,0.0,0.0,1.0,2588.0,
2020-02-29 11:30:00+00:00,489.0,5.0,0.0,4.0,214.0,2.0,210.0,0.0,67.0,0.0,166.0,0.0,0.0,1.0,2608.0,
2020-02-29 12:00:00+00:00,495.0,5.0,0.0,4.0,213.0,2.0,211.0,0.0,67.0,0.0,168.0,0.0,0.0,1.0,2553.0,
2020-02-29 12:30:00+00:00,468.0,4.0,0.0,4.0,201.0,2.0,204.0,0.0,59.0,0.0,165.0,0.0,0.0,1.0,2450.0,
2020-02-29 13:00:00+00:00,471.0,4.0,0.0,4.0,200.0,2.0,205.0,0.0,20.0,0.0,165.0,0.0,0.0,1.0,2363.0,
2020-02-29 13:30:00+00:00,399.0,5.0,0.0,4.0,199.0,2.0,197.0,0.0,19.0,0.0,163.0,0.0,0.0,1.0,2362.0,
2020-02-29 14:00:00+00:00,410.0,5.0,0.0,4.0,200.0,2.0,213.0,0.0,19.0,0.0,168.0,0.0,0.0,1.0,2332.0,
2020-02-29 14:30:00+00:00,414.0,4.0,0.0,4.0,200.0,2.0,215.0,0.0,19.0,0.0,167.0,0.0,0.0,1.0,2355.0,
2020-02-29 15:00:00+00:00,430.0,4.0,0.0,4.0,206.0,2.0,220.0,0.0,22.0,0.0,167.0,0.0,0.0,1.0,2436.0,
2020-02-29 15:30:00+00:00,447.0,4.0,0.0,4.0,213.0,2.0,226.0,0.0,31.0,0.0,162.0,0.0,0.0,1.0,2619.0,
2020-02-29 16:00:00+00:00,442.0,5.0,0.0,4.0,211.0,2.0,224.0,0.0,25.0,0.0,161.0,0.0,0.0,1.0,2604.0,
2020-02-29 16:30:00+00:00,488.0,5.0,0.0,4.0,208.0,2.0,208.0,0.0,24.0,0.0,161.0,0.0,0.0,1.0,2650.0,
2020-02-29 17:00:00+00:00,695.0,5.0,0.0,4.0,214.0,2.0,210.0,0.0,68.0,0.0,161.0,0.0,0.0,1.0,2597.0,
2020-02-29 17:30:00+00:00,797.0,5.0,0.0,4.0,210.0,2.0,218.0,0.0,164.0,0.0,159.0,0.0,0.0,1.0,2550.0,
2020-02-29 18:00:00+00:00,876.0,5.0,0.0,4.0,207.0,2.0,218.0,0.0,160.0,0.0,161.0,0.0,0.0,1.0,2554.0,
2020-02-29 18:30:00+00:00,876.0,5.0,0.0,4.0,207.0,2.0,216.0,0.0,188.0,0.0,184.0,0.0,0.0,1.0,2615.0,
2020-02-29 19:00:00+00:00,795.0,5.0,0.0,3.0,209.0,2.0,218.0,0.0,135.0,0.0,183.0,0.0,0.0,1.0,2596.0,
2020-02-29 19:30:00+00:00,659.0,5.0,0.0,4.0,200.0,2.0,208.0,0.0,125.0,0.0,180.0,0.0,0.0,1.0,2743.0,
2020-02-29 20:00:00+00:00,652.0,4.0,0.0,4.0,203.0,2.0,206.0,0.0,19.0,0.0,182.0,0.0,0.0,1.0,2778.0,
2020-02-29 20:30:00+00:00,477.0,5.0,0.0,4.0,200.0,2.0,196.0,0.0,20.0,0.0,182.0,0.0,0.0,1.0,2680.0,
2020-02-29 21:00:00+00:00,457.0,5.0,0.0,4.0,199.0,2.0,198.0,0.0,20.0,0.0,183.0,0.0,0.0,1.0,2640.0,
2020-02-29 21:30:00+00:00,382.0,5.0,0.0,4.0,200.0,1.0,185.0,0.0,22.0,0.0,182.0,0.0,0.0,1.0,2610.0,
2020-02-29 22:00:00+00:00,386.0,4.0,0.0,4.0,204.0,2.0,176.0,0.0,18.0,0.0,184.0,0.0,0.0,1.0,2549.0,
2020-02-29 22:30:00+00:00,369.0,5.0,0.0,4.0,200.0,2.0,175.0,0.0,20.0,0.0,167.0,0.0,0.0,1.0,2467.0,
2020-02-29 23:00:00+00:00,382.0,5.0,0.0,4.0,205.0,2.0,173.0,0.0,0.0,76.0,167.0,0.0,0.0,1.0,2495.0,
2020-02-29 23:30:00+00:00,422.0,5.0,0.0,4.0,207.0,2.0,162.0,0.0,0.0,76.0,168.0,0.0,0.0,1.0,2415.0,
2020-03-01 00:00:00+00:00,407.0,5.0,0.0,4.0,201.0,2.0,163.0,0.0,0.0,151.0,168.0,0.0,0.0,1.0,2376.0,
2020-03-01 00:30:00+00:00,398.0,5.0,0.0,4.0,201.0,2.0,162.0,0.0,0.0,230.0,168.0,0.0,0.0,1.0,2432.0,
2020-03-01 01:00:00+00:00,426.0,5.0,0.0,4.0,173.0,7.0,148.0,0.0,0.0,303.0,171.0,0.0,0.0,1.0,2315.0,
2020-03-01 01:30:00+00:00,406.0,5.0,0.0,4.0,165.0,3.0,147.0,0.0,0.0,302.0,169.0,0.0,0.0,1.0,2299.0,
2020-03-01 02:00:00+00:00,418.0,5.0,0.0,4.0,168.0,3.0,148.0,0.0,0.0,298.0,171.0,0.0,0.0,1.0,2300.0,
2020-03-01 02:30:00+00:00,409.0,5.0,0.0,4.0,164.0,2.0,148.0,0.0,0.0,297.0,168.0,0.0,0.0,1.0,2231.0,
2020-03-01 03:00:00+00:00,409.0,5.0,0.0,4.0,164.0,2.0,148.0,0.0,0.0,223.0,169.0,0.0,0.0,1.0,2039.0,
2020-03-01 03:30:00+00:00,409.0,5.0,0.0,4.0,165.0,2.0,147.0,0.0,0.0,221.0,169.0,0.0,0.0,1.0,2006.0,
2020-03-01 04:00:00+00:00,406.0,5.0,0.0,4.0,166.0,2.0,147.0,0.0,0.0,220.0,169.0,0.0,0.0,1.0,2016.0,
2020-03-01 04:30:00+00:00,404.0,5.0,0.0,4.0,165.0,2.0,147.0,0.0,0.0,220.0,168.0,0.0,0.0,1.0,1987.0,
2020-03-01 05:00:00+00:00,403.0,5.0,0.0,4.0,165.0,2.0,147.0,0.0,0.0,219.0,168.0,0.0,0.0,1.0,1979.0,
2020-03-01 05:30:00+00:00,417.0,5.0,0.0,4.0,170.0,2.0,147.0,0.0,0.0,217.0,169.0,0.0,0.0,1.0,1933.0,
2020-03-01 06:00:00+00:00,428.0,5.0,0.0,4.0,174.0,2.0,147.0,0.0,0.0,215.0,171.0,0.0,0.0,1.0,1926.0,
2020-03-01 06:30:00+00:00,415.0,5.0,0.0,4.0,167.0,2.0,147.0,0.0,0.0,71.0,171.0,0.0,0.0,1.0,1874.0,
2020-03-01 07:00:00+00:00,412.0,5.0,0.0,4.0,165.0,2.0,147.0,0.0,10.0,0.0,169.0,0.0,0.0,1.0,1835.0,
2020-03-01 07:30:00+00:00,420.0,5.0,0.0,4.0,171.0,2.0,147.0,0.0,12.0,0.0,174.0,0.0,0.0,1.0,1850.0,
2020-03-01 08:00:00+00:00,410.0,5.0,0.0,4.0,168.0,2.0,147.0,0.0,10.0,0.0,174.0,0.0,0.0,1.0,1936.0,
2020-03-01 08:30:00+00:00,405.0,5.0,0.0,4.0,175.0,2.0,147.0,0.0,18.0,0.0,191.0,0.0,0.0,1.0,1991.0,
2020-03-01 09:00:00+00:00,389.0,5.0,0.0,4.0,165.0,2.0,146.0,0.0,15.0,0.0,191.0,0.0,0.0,1.0,1984.0,
2020-03-01 09:30:00+00:00,392.0,5.0,0.0,4.0,169.0,2.0,146.0,0.0,16.0,0.0,188.0,0.0,0.0,1.0,2090.0,
2020-03-01 10:00:00+00:00,403.0,5.0,0.0,4.0,171.0,2.0,148.0,0.0,18.0,0.0,189.0,0.0,0.0,1.0,2282.0,
2020-03-01 10:30:00+00:00,441.0,5.0,0.0,4.0,169.0,2.0,196.0,0.0,17.0,0.0,188.0,0.0,0.0,1.0,2334.0,
2020-03-01 11:00:00+00:00,434.0,5.0,0.0,4.0,165.0,2.0,200.0,0.0,15.0,0.0,185.0,0.0,0.0,1.0,2322.0,
2020-03-01 11:30:00+00:00,498.0,5.0,0.0,4.0,165.0,2.0,202.0,0.0,14.0,0.0,174.0,0.0,0.0,1.0,2345.0,
2020-03-01 12:00:00+00:00,505.0,5.0,0.0,4.0,165.0,3.0,203.0,0.0,15.0,0.0,174.0,0.0,0.0,1.0,2383.0,
2020-03-01 12:30:00+00:00,554.0,5.0,0.0,4.0,165.0,3.0,204.0,0.0,15.0,0.0,173.0,0.0,0.0,1.0,2491.0,
2020-03-01 13:00:00+00:00,619.0,5.0,0.0,4.0,165.0,3.0,199.0,0.0,15.0,0.0,172.0,0.0,0.0,1.0,2443.0,
2020-03-01 13:30:00+00:00,692.0,5.0,0.0,4.0,170.0,3.0,219.0,0.0,15.0,0.0,174.0,0.0,0.0,1.0,2311.0,
2020-03-01 14:00:00+00:00,668.0,5.0,0.0,4.0,165.0,3.0,214.0,0.0,15.0,0.0,172.0,0.0,0.0,1.0,2282.0,
2020-03-01 14:30:00+00:00,589.0,5.0,0.0,4.0,165.0,3.0,212.0,0.0,15.0,0.0,171.0,0.0,0.0,1.0,2289.0,
2020-03-01 15:00:00+00:00,670.0,6.0,0.0,4.0,165.0,3.0,212.0,0.0,15.0,0.0,172.0,0.0,0.0,1.0,2115.0,
2020-03-01 15:30:00+00:00,736.0,5.0,0.0,4.0,183.0,2.0,227.0,0.0,71.0,0.0,176.0,0.0,0.0,1.0,1973.0,
2020-03-01 16:00:00+00:00,786.0,5.0,0.0,4.0,211.0,2.0,221.0,0.0,63.0,0.0,174.0,0.0,0.0,1.0,1826.0,
2020-03-01 16:30:00+00:00,764.0,5.0,0.0,4.0,295.0,2.0,202.0,0.0,59.0,0.0,173.0,0.0,0.0,1.0,1829.0,
2020-03-01 17:00:00+00:00,860.0,5.0,0.0,4.0,424.0,2.0,225.0,0.0,136.0,0.0,172.0,0.0,0.0,1.0,1396.0,
2020-03-01 17:30:00+00:00,876.0,5.0,0.0,4.0,428.0,2.0,228.0,0.0,139.0,0.0,173.0,0.0,0.0,1.0,1298.0,
2020-03-01 18:00:00+00:00,928.0,5.0,0.0,4.0,425.0,3.0,230.0,0.0,178.0,0.0,173.0,0.0,24.0,1.0,1247.0,
2020-03-01 18:30:00+00:00,1012.0,5.0,0.0,4.0,443.0,2.0,233.0,0.0,219.0,0.0,175.0,0.0,33.0,1.0,1241.0,
2020-03-01 19:00:00+00:00,1014.0,5.0,0.0,4.0,401.0,2.0,234.0,0.0,212.0,0.0,174.0,0.0,71.0,1.0,1187.0,
2020-03-01 19:30:00+00:00,1010.0,5.0,0.0,4.0,400.0,2.0,231.0,0.0,139.0,0.0,173.0,0.0,46.0,1.0,1196.0,
2020-03-01 20:00:00+00:00,1042.0,5.0,0.0,4.0,417.0,2.0,233.0,0.0,111.0,0.0,190.0,0.0,27.0,1.0,1059.0,
2020-03-01 20:30:00+00:00,943.0,5.0,0.0,4.0,403.0,2.0,229.0,0.0,25.0,0.0,188.0,0.0,0.0,1.0,1069.0,
2020-03-01 21:00:00+00:00,885.0,5.0,0.0,4.0,414.0,2.0,208.0,0.0,23.0,0.0,190.0,0.0,0.0,1.0,1058.0,
2020-03-01 21:30:00+00:00,937.0,5.0,0.0,4.0,406.0,2.0,220.0,0.0,15.0,0.0,188.0,0.0,0.0,1.0,1064.0,
2020-03-01 22:00:00+00:00,818.0,5.0,0.0,4.0,407.0,2.0,221.0,0.0,17.0,0.0,189.0,0.0,0.0,1.0,1084.0,
2020-03-01 22:30:00+00:00,746.0,6.0,0.0,4.0,390.0,2.0,215.0,0.0,16.0,0.0,186.0,0.0,0.0,1.0,1117.0,
2020-03-01 23:00:00+00:00,740.0,5.0,0.0,4.0,294.0,2.0,220.0,0.0,15.0,0.0,188.0,0.0,0.0,1.0,1241.0,
2020-03-01 23:30:00+00:00,608.0,5.0,0.0,4.0,250.0,2.0,213.0,0.0,0.0,82.0,172.0,0.0,0.0,1.0,1226.0,
2020-03-02 00:00:00+00:00,566.0,5.0,0.0,4.0,256.0,2.0,218.0,0.0,0.0,230.0,174.0,0.0,0.0,1.0,1268.0,
2020-03-02 00:30:00+00:00,564.0,5.0,0.0,4.0,370.0,2.0,205.0,0.0,0.0,228.0,174.0,0.0,0.0,1.0,1285.0,
2020-03-02 01:00:00+00:00,526.0,5.0,0.0,4.0,375.0,2.0,202.0,0.0,0.0,227.0,173.0,0.0,0.0,1.0,1390.0,
2020-03-02 01:30:00+00:00,510.0,5.0,0.0,4.0,390.0,2.0,199.0,0.0,0.0,227.0,172.0,0.0,0.0,1.0,1409.0,
2020-03-02 02:00:00+00:00,480.0,5.0,0.0,4.0,176.0,2.0,201.0,0.0,0.0,226.0,173.0,0.0,0.0,1.0,1496.0,
2020-03-02 02:30:00+00:00,423.0,5.0,0.0,4.0,165.0,2.0,164.0,0.0,0.0,224.0,173.0,0.0,0.0,1.0,1554.0,
2020-03-02 03:00:00+00:00,401.0,5.0,0.0,4.0,166.0,2.0,146.0,0.0,0.0,222.0,173.0,0.0,0.0,1.0,1570.0,
2020-03-02 03:30:00+00:00,389.0,5.0,0.0,4.0,167.0,2.0,147.0,0.0,0.0,222.0,174.0,0.0,0.0,1.0,1585.0,
2020-03-02 04:00:00+00:00,417.0,5.0,0.0,4.0,165.0,3.0,186.0,0.0,0.0,221.0,172.0,0.0,0.0,1.0,1577.0,
2020-03-02 04:30:00+00:00,397.0,5.0,0.0,4.0,168.0,3.0,191.0,0.0,0.0,291.0,173.0,0.0,0.0,1.0,1773.0,
2020-03-02 05:00:00+00:00,535.0,5.0,0.0,4.0,197.0,2.0,189.0,0.0,0.0,290.0,174.0,0.0,0.0,1.0,1567.0,
2020-03-02 05:30:00+00:00,570.0,5.0,0.0,4.0,209.0,2.0,206.0,0.0,0.0,216.0,174.0,0.0,0.0,1.0,1522.0,
2020-03-02 06:00:00+00:00,603.0,6.0,0.0,4.0,350.0,3.0,205.0,0.0,0.0,72.0,174.0,0.0,0.0,1.0,1474.0,
2020-03-02 06:30:00+00:00,772.0,6.0,0.0,4.0,345.0,3.0,204.0,0.0,20.0,0.0,172.0,0.0,0.0,1.0,1730.0,
2020-03-02 07:00:00+00:00,766.0,5.0,0.0,4.0,384.0,3.0,203.0,0.0,20.0,0.0,172.0,0.0,0.0,1.0,1798.0,
2020-03-02 07:30:00+00:00,944.0,5.0,0.0,4.0,384.0,3.0,209.0,0.0,29.0,0.0,175.0,0.0,0.0,1.0,1771.0,
2020-03-02 08:00:00+00:00,913.0,5.0,0.0,4.0,441.0,3.0,205.0,0.0,101.0,0.0,189.0,0.0,0.0,1.0,1666.0,
2020-03-02 08:30:00+00:00,902.0,5.0,0.0,4.0,438.0,2.0,204.0,0.0,98.0,0.0,188.0,0.0,0.0,1.0,1649.0,
2020-03-02 09:00:00+00:00,935.0,5.0,0.0,4.0,449.0,3.0,208.0,0.0,26.0,0.0,190.0,0.0,0.0,1.0,1720.0,
2020-03-02 09:30:00+00:00,933.0,5.0,0.0,4.0,448.0,2.0,207.0,0.0,23.0,0.0,190.0,0.0,0.0,1.0,1552.0,
2020-03-02 10:00:00+00:00,940.0,6.0,0.0,4.0,451.0,2.0,208.0,0.0,26.0,0.0,189.0,0.0,0.0,1.0,1503.0,
2020-03-02 10:30:00+00:00,768.0,6.0,0.0,4.0,422.0,2.0,199.0,0.0,19.0,0.0,180.0,0.0,0.0,1.0,1840.0,
2020-03-02 11:00:00+00:00,832.0,6.0,0.0,4.0,453.0,2.0,209.0,0.0,30.0,0.0,189.0,0.0,0.0,1.0,1709.0,
2020-03-02 11:30:00+00:00,564.0,6.0,0.0,4.0,428.0,2.0,201.0,0.0,20.0,0.0,169.0,0.0,0.0,1.0,2086.0,
2020-03-02 12:00:00+00:00,634.0,6.0,0.0,4.0,373.0,3.0,202.0,0.0,20.0,0.0,171.0,0.0,0.0,1.0,2361.0,
2020-03-02 12:30:00+00:00,805.0,6.0,0.0,4.0,325.0,3.0,200.0,0.0,20.0,0.0,170.0,0.0,0.0,1.0,2374.0,
2020-03-02 13:00:00+00:00,700.0,2.0,0.0,4.0,331.0,3.0,202.0,0.0,19.0,0.0,171.0,0.0,0.0,1.0,2520.0,
2020-03-02 13:30:00+00:00,780.0,2.0,0.0,4.0,315.0,3.0,220.0,0.0,24.0,0.0,171.0,0.0,0.0,1.0,2573.0,
2020-03-02 14:00:00+00:00,797.0,2.0,0.0,4.0,324.0,3.0,202.0,0.0,30.0,0.0,175.0,0.0,0.0,1.0,2636.0,
2020-03-02 14:30:00+00:00,788.0,2.0,0.0,4.0,365.0,3.0,200.0,0.0,16.0,0.0,172.0,0.0,0.0,1.0,2518.0,
2020-03-02 15:00:00+00:00,743.0,2.0,0.0,4.0,370.0,3.0,201.0,0.0,17.0,0.0,173.0,0.0,0.0,1.0,2522.0,
2020-03-02 15:30:00+00:00,720.0,2.0,0.0,4.0,412.0,3.0,201.0,0.0,21.0,0.0,173.0,0.0,0.0,1.0,2489.0,
2020-03-02 16:00:00+00:00,798.0,2.0,0.0,4.0,409.0,3.0,200.0,0.0,18.0,0.0,173.0,0.0,0.0,1.0,2309.0,
2020-03-02 16:30:00+00:00,924.0,2.0,0.0,4.0,452.0,3.0,201.0,0.0,18.0,0.0,173.0,0.0,0.0,1.0,2381.0,
2020-03-02 17:00:00+00:00,1024.0,2.0,0.0,4.0,449.0,4.0,186.0,0.0,103.0,0.0,173.0,0.0,0.0,1.0,2387.0,
2020-03-02 17:30:00+00:00,1205.0,2.0,0.0,4.0,416.0,3.0,187.0,0.0,170.0,0.0,172.0,0.0,0.0,1.0,2158.0,
2020-03-02 18:00:00+00:00,1212.0,2.0,0.0,4.0,337.0,3.0,190.0,0.0,197.0,0.0,171.0,0.0,10.0,1.0,2214.0,
2020-03-02 18:30:00+00:00,1208.0,2.0,0.0,4.0,407.0,3.0,196.0,0.0,185.0,0.0,188.0,0.0,13.0,1.0,2298.0,
2020-03-02 19:00:00+00:00,1213.0,2.0,0.0,4.0,398.0,3.0,194.0,0.0,180.0,0.0,187.0,0.0,0.0,1.0,2408.0,
2020-03-02 19:30:00+00:00,1217.0,2.0,0.0,4.0,443.0,4.0,195.0,0.0,16.0,0.0,187.0,0.0,0.0,1.0,2494.0,
2020-03-02 20:00:00+00:00,1154.0,2.0,0.0,4.0,418.0,4.0,183.0,0.0,13.0,0.0,188.0,0.0,0.0,1.0,2409.0,
2020-03-02 20:30:00+00:00,1120.0,4.0,0.0,4.0,431.0,3.0,187.0,0.0,12.0,0.0,189.0,0.0,0.0,1.0,2256.0,
2020-03-02 21:00:00+00:00,1086.0,3.0,0.0,4.0,440.0,3.0,190.0,0.0,16.0,0.0,188.0,0.0,0.0,1.0,2261.0,
