,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2020-11-17 12:00:00+00:00,375.0,2832.0,0.0,1180.0,4.0,40.0,4.0,1355.0,1.0,376.0,1.0,26.0,416.0,12.0,1532.0
2020-11-17 13:00:00+00:00,380.0,2717.0,0.0,1180.0,5.0,0.0,40.0,851.0,1.0,355.0,1.0,25.0,435.0,14.0,1559.0
2020-11-17 14:00:00+00:00,372.0,2837.0,0.0,1179.0,5.0,0.0,97.0,848.0,1.0,357.0,1.0,25.0,425.0,16.0,1606.0
2020-11-17 15:00:00+00:00,376.0,2879.0,0.0,1180.0,7.0,4.0,93.0,1200.0,1.0,393.0,1.0,25.0,301.0,19.0,1640.0
2020-11-17 16:00:00+00:00,381.0,3224.0,0.0,1180.0,7.0,436.0,3.0,1347.0,1.0,642.0,1.0,25.0,94.0,12.0,1644.0
2020-11-17 17:00:00+00:00,377.0,3179.0,0.0,1180.0,6.0,716.0,2.0,1556.0,1.0,991.0,1.0,25.0,2.0,18.0,1888.0
2020-11-17 18:00:00+00:00,380.0,3138.0,0.0,1179.0,5.0,604.0,2.0,1510.0,1.0,1009.0,1.0,25.0,0.0,25.0,2086.0
2020-11-17 19:00:00+00:00,373.0,3036.0,0.0,1180.0,5.0,720.0,2.0,1645.0,1.0,973.0,1.0,25.0,0.0,25.0,2218.0
2020-11-17 20:00:00+00:00,370.0,2949.0,2.0,1180.0,5.0,389.0,3.0,1795.0,1.0,904.0,1.0,25.0,0.0,25.0,2271.0
2020-11-17 21:00:00+00:00,370.0,2644.0,5.0,1179.0,6.0,122.0,4.0,1672.0,1.0,468.0,1.0,24.0,0.0,25.0,2253.0
2020-11-17 22:00:00+00:00,372.0,2350.0,4.0,1179.0,6.0,106.0,4.0,682.0,2.0,279.0,1.0,25.0,0.0,25.0,2173.0
2020-11-17 23:00:00+00:00,377.0,2033.0,6.0,1122.0,6.0,16.0,4.0,550.0,2.0,342.0,1.0,25.0,0.0,25.0,2031.0
2020-11-18 00:00:00+00:00,377.0,1646.0,8.0,1026.0,5.0,116.0,4.0,419.0,2.0,365.0,1.0,24.0,0.0,25.0,1822.0
2020-11-18 01:00:00+00:00,380.0,1571.0,8.0,801.0,5.0,116.0,92.0,256.0,2.0,335.0,1.0,25.0,0.0,25.0,1735.0
2020-11-18 02:00:00+00:00,380.0,1644.0,8.0,720.0,5.0,116.0,31.0,124.0,2.0,336.0,1.0,24.0,0.0,25.0,1621.0
2020-11-18 03:00:00+00:00,381.0,1575.0,8.0,897.0,6.0,116.0,125.0,137.0,2.0,337.0,1.0,25.0,0.0,25.0,1476.0
2020-11-18 04:00:00+00:00,381.0,1786.0,8.0,1145.0,6.0,190.0,110.0,142.0,2.0,399.0,1.0,25.0,0.0,25.0,1444.0
2020-11-18 05:00:00+00:00,381.0,2010.0,6.0,1134.0,6.0,134.0,11.0,259.0,2.0,453.0,1.0,24.0,0.0,25.0,1371.0
2020-11-18 06:00:00+00:00,385.0,2470.0,3.0,1134.0,5.0,669.0,10.0,907.0,2.0,784.0,1.0,24.0,0.0,24.0,1317.0
2020-11-18 07:00:00+00:00,380.0,2886.0,2.0,1134.0,5.0,688.0,10.0,1164.0,1.0,929.0,1.0,24.0,16.0,25.0,1392.0
2020-11-18 08:00:00+00:00,383.0,2926.0,3.0,1134.0,5.0,467.0,10.0,1093.0,1.0,768.0,1.0,25.0,149.0,23.0,1433.0
2020-11-18 09:00:00+00:00,380.0,2892.0,2.0,1160.0,5.0,114.0,11.0,1239.0,1.0,581.0,1.0,24.0,294.0,23.0,1307.0
2020-11-18 10:00:00+00:00,381.0,2804.0,2.0,1180.0,5.0,116.0,97.0,904.0,1.0,445.0,1.0,25.0,427.0,24.0,1187.0
2020-11-18 11:00:00+00:00,382.0,2811.0,2.0,1180.0,6.0,53.0,200.0,1030.0,1.0,574.0,1.0,25.0,451.0,24.0,1030.0
2020-11-18 12:00:00+00:00,386.0,2601.0,2.0,1180.0,6.0,57.0,145.0,1067.0,1.0,435.0,1.0,25.0,445.0,21.0,946.0
2020-11-18 13:00:00+00:00,379.0,2803.0,2.0,1180.0,6.0,58.0,363.0,874.0,1.0,425.0,1.0,26.0,402.0,17.0,899.0
2020-11-18 14:00:00+00:00,379.0,2985.0,2.0,1164.0,5.0,67.0,183.0,753.0,2.0,705.0,1.0,25.0,320.0,9.0,749.0
2020-11-18 15:00:00+00:00,384.0,3006.0,2.0,1134.0,5.0,404.0,3.0,1141.0,1.0,1002.0,1.0,25.0,196.0,6.0,573.0
2020-11-18 16:00:00+00:00,376.0,2981.0,2.0,1135.0,5.0,1000.0,2.0,1169.0,1.0,1091.0,1.0,26.0,47.0,3.0,518.0
2020-11-18 17:00:00+00:00,383.0,3057.0,2.0,1175.0,5.0,1441.0,2.0,1411.0,2.0,1222.0,1.0,25.0,1.0,2.0,472.0
2020-11-18 18:00:00+00:00,390.0,3039.0,2.0,1157.0,6.0,1827.0,1.0,1922.0,1.0,1218.0,1.0,26.0,0.0,0.0,333.0
2020-11-18 19:00:00+00:00,391.0,3045.0,2.0,1177.0,6.0,1855.0,1.0,2020.0,1.0,1216.0,1.0,25.0,0.0,1.0,267.0
2020-11-18 20:00:00+00:00,389.0,3006.0,2.0,1180.0,6.0,1673.0,2.0,1707.0,1.0,1198.0,1.0,25.0,0.0,1.0,253.0
2020-11-18 21:00:00+00:00,393.0,3004.0,2.0,1180.0,5.0,495.0,4.0,1551.0,1.0,802.0,1.0,25.0,0.0,0.0,244.0
2020-11-18 22:00:00+00:00,393.0,2762.0,3.0,1180.0,5.0,128.0,4.0,1265.0,2.0,585.0,1.0,25.0,0.0,1.0,330.0
2020-11-18 23:00:00+00:00,390.0,2438.0,6.0,1180.0,5.0,216.0,4.0,1189.0,2.0,634.0,1.0,25.0,0.0,9.0,479.0
2020-11-19 00:00:00+00:00,387.0,1543.0,15.0,1180.0,5.0,116.0,4.0,1014.0,2.0,849.0,1.0,25.0,0.0,8.0,712.0
2020-11-19 01:00:00+00:00,385.0,1454.0,16.0,1180.0,5.0,116.0,4.0,487.0,2.0,440.0,1.0,24.0,0.0,4.0,830.0
2020-11-19 02:00:00+00:00,387.0,1200.0,15.0,1180.0,5.0,34.0,4.0,374.0,2.0,315.0,1.0,25.0,0.0,1.0,1108.0
2020-11-19 03:00:00+00:00,391.0,1134.0,15.0,1180.0,6.0,0.0,377.0,306.0,2.0,314.0,1.0,25.0,0.0,2.0,1421.0
2020-11-19 04:00:00+00:00,386.0,1122.0,13.0,1180.0,6.0,62.0,462.0,219.0,2.0,313.0,1.0,24.0,0.0,5.0,1667.0
2020-11-19 05:00:00+00:00,383.0,1193.0,8.0,1180.0,5.0,99.0,4.0,360.0,2.0,447.0,1.0,25.0,0.0,20.0,1888.0
2020-11-19 06:00:00+00:00,378.0,1694.0,6.0,1180.0,5.0,1037.0,2.0,894.0,2.0,536.0,1.0,24.0,0.0,11.0,1955.0
2020-11-19 07:00:00+00:00,390.0,1897.0,7.0,1180.0,5.0,938.0,1.0,744.0,2.0,708.0,1.0,25.0,19.0,6.0,2233.0
2020-11-19 08:00:00+00:00,388.0,1903.0,7.0,1180.0,5.0,873.0,1.0,806.0,2.0,744.0,1.0,25.0,160.0,7.0,2417.0
2020-11-19 09:00:00+00:00,387.0,1921.0,7.0,1180.0,5.0,193.0,11.0,809.0,2.0,801.0,1.0,25.0,353.0,5.0,2264.0
2020-11-19 10:00:00+00:00,384.0,1915.0,6.0,1180.0,5.0,29.0,423.0,882.0,2.0,822.0,1.0,24.0,485.0,7.0,1954.0
2020-11-19 11:00:00+00:00,382.0,1915.0,6.0,1179.0,5.0,153.0,83.0,869.0,2.0,813.0,0.0,24.0,532.0,2.0,1444.0
2020-11-19 12:00:00+00:00,385.0,1673.0,6.0,1180.0,5.0,537.0,10.0,691.0,2.0,681.0,1.0,25.0,538.0,2.0,1003.0
2020-11-19 13:00:00+00:00,385.0,1688.0,6.0,1179.0,5.0,300.0,11.0,633.0,2.0,478.0,1.0,25.0,516.0,1.0,726.0
2020-11-19 14:00:00+00:00,385.0,1781.0,7.0,1180.0,4.0,639.0,10.0,586.0,2.0,709.0,1.0,24.0,451.0,0.0,606.0
2020-11-19 15:00:00+00:00,380.0,1904.0,8.0,1180.0,5.0,712.0,10.0,554.0,2.0,749.0,1.0,24.0,311.0,7.0,597.0
2020-11-19 16:00:00+00:00,381.0,1911.0,7.0,1180.0,5.0,1467.0,1.0,650.0,2.0,984.0,1.0,23.0,93.0,16.0,702.0
2020-11-19 17:00:00+00:00,385.0,1932.0,7.0,1180.0,4.0,2028.0,0.0,1197.0,1.0,1143.0,1.0,25.0,2.0,16.0,868.0
2020-11-19 18:00:00+00:00,393.0,1932.0,7.0,1180.0,5.0,1561.0,2.0,1608.0,1.0,938.0,1.0,24.0,0.0,12.0,963.0
2020-11-19 19:00:00+00:00,398.0,1942.0,7.0,1180.0,6.0,1445.0,1.0,1742.0,1.0,1007.0,1.0,26.0,0.0,14.0,1028.0
2020-11-19 20:00:00+00:00,395.0,1917.0,7.0,1180.0,5.0,579.0,3.0,1639.0,1.0,884.0,1.0,26.0,0.0,17.0,1037.0
2020-11-19 21:00:00+00:00,398.0,1900.0,7.0,1180.0,5.0,204.0,4.0,1189.0,2.0,571.0,1.0,26.0,0.0,15.0,1203.0
2020-11-19 22:00:00+00:00,395.0,1765.0,7.0,1180.0,5.0,0.0,4.0,645.0,2.0,512.0,1.0,25.0,0.0,15.0,1429.0
2020-11-19 23:00:00+00:00,392.0,1337.0,9.0,1180.0,5.0,63.0,4.0,524.0,2.0,343.0,1.0,25.0,0.0,12.0,1559.0
2020-11-20 00:00:00+00:00,393.0,1030.0,11.0,1180.0,5.0,188.0,3.0,531.0,2.0,484.0,1.0,25.0,0.0,12.0,1673.0
2020-11-20 01:00:00+00:00,395.0,992.0,10.0,1180.0,4.0,141.0,3.0,379.0,2.0,327.0,1.0,25.0,0.0,8.0,1883.0
2020-11-20 02:00:00+00:00,389.0,923.0,10.0,1179.0,5.0,6.0,223.0,281.0,2.0,289.0,1.0,25.0,0.0,14.0,2191.0
2020-11-20 03:00:00+00:00,387.0,939.0,10.0,1180.0,5.0,0.0,439.0,293.0,2.0,303.0,1.0,25.0,0.0,12.0,2347.0
2020-11-20 04:00:00+00:00,387.0,935.0,12.0,1180.0,5.0,0.0,234.0,282.0,2.0,334.0,1.0,24.0,0.0,9.0,2465.0
2020-11-20 05:00:00+00:00,389.0,1185.0,11.0,1180.0,5.0,43.0,114.0,290.0,2.0,335.0,1.0,25.0,0.0,3.0,2550.0
2020-11-20 06:00:00+00:00,390.0,1446.0,9.0,1179.0,5.0,1070.0,2.0,548.0,2.0,626.0,1.0,25.0,0.0,1.0,2558.0
2020-11-20 07:00:00+00:00,390.0,1881.0,4.0,1179.0,5.0,1173.0,2.0,665.0,2.0,714.0,1.0,25.0,17.0,2.0,2468.0
2020-11-20 08:00:00+00:00,391.0,2071.0,4.0,1180.0,5.0,1364.0,2.0,971.0,2.0,807.0,1.0,25.0,195.0,0.0,2395.0
2020-11-20 09:00:00+00:00,392.0,1914.0,4.0,1180.0,5.0,1019.0,2.0,743.0,2.0,794.0,1.0,25.0,408.0,0.0,2217.0
2020-11-20 10:00:00+00:00,373.0,2040.0,6.0,1140.0,4.0,348.0,3.0,647.0,2.0,736.0,1.0,23.0,518.0,0.0,1875.0
2020-11-20 11:00:00+00:00,377.0,2110.0,7.0,1135.0,5.0,283.0,3.0,831.0,2.0,688.0,0.0,25.0,560.0,0.0,1677.0
2020-11-20 12:00:00+00:00,391.0,2047.0,7.0,1135.0,6.0,515.0,2.0,713.0,2.0,726.0,0.0,25.0,567.0,2.0,1464.0
2020-11-20 13:00:00+00:00,396.0,1923.0,7.0,1134.0,5.0,373.0,3.0,683.0,2.0,669.0,1.0,26.0,546.0,0.0,1419.0
2020-11-20 14:00:00+00:00,400.0,2071.0,5.0,1180.0,6.0,324.0,11.0,643.0,2.0,443.0,1.0,25.0,484.0,1.0,1425.0
2020-11-20 15:00:00+00:00,400.0,2076.0,4.0,1180.0,5.0,338.0,11.0,567.0,2.0,420.0,1.0,25.0,346.0,0.0,1582.0
2020-11-20 16:00:00+00:00,398.0,2172.0,4.0,1180.0,6.0,329.0,11.0,756.0,2.0,728.0,1.0,25.0,112.0,0.0,1863.0
2020-11-20 17:00:00+00:00,399.0,2153.0,4.0,1180.0,6.0,456.0,7.0,1087.0,1.0,951.0,1.0,25.0,1.0,1.0,2184.0
2020-11-20 18:00:00+00:00,400.0,2035.0,4.0,1180.0,5.0,959.0,2.0,1057.0,1.0,950.0,1.0,25.0,0.0,0.0,2444.0
2020-11-20 19:00:00+00:00,400.0,1957.0,4.0,1180.0,5.0,696.0,3.0,957.0,1.0,865.0,1.0,25.0,0.0,0.0,2725.0
2020-11-20 20:00:00+00:00,398.0,2145.0,4.0,1179.0,5.0,25.0,89.0,720.0,1.0,378.0,1.0,25.0,0.0,0.0,2858.0
2020-11-20 21:00:00+00:00,395.0,1979.0,4.0,1179.0,5.0,0.0,31.0,709.0,2.0,303.0,1.0,24.0,0.0,0.0,3032.0
2020-11-20 22:00:00+00:00,391.0,1834.0,5.0,803.0,5.0,0.0,666.0,567.0,2.0,298.0,1.0,24.0,0.0,0.0,3018.0
2020-11-20 23:00:00+00:00,393.0,1485.0,11.0,431.0,6.0,0.0,354.0,466.0,2.0,264.0,1.0,24.0,0.0,0.0,2827.0
2020-11-21 00:00:00+00:00,394.0,955.0,11.0,666.0,6.0,0.0,376.0,414.0,2.0,633.0,1.0,23.0,0.0,0.0,2711.0
2020-11-21 01:00:00+00:00,390.0,943.0,10.0,866.0,5.0,0.0,703.0,128.0,2.0,302.0,1.0,23.0,0.0,1.0,2582.0
2020-11-21 02:00:00+00:00,391.0,939.0,10.0,599.0,5.0,0.0,1837.0,84.0,2.0,280.0,1.0,24.0,0.0,1.0,2513.0
2020-11-21 03:00:00+00:00,391.0,920.0,10.0,388.0,5.0,0.0,1894.0,84.0,2.0,280.0,1.0,23.0,0.0,1.0,2616.0
2020-11-21 04:00:00+00:00,390.0,943.0,10.0,366.0,5.0,0.0,1740.0,81.0,2.0,280.0,1.0,22.0,0.0,1.0,2695.0
2020-11-21 05:00:00+00:00,392.0,945.0,13.0,367.0,5.0,0.0,959.0,82.0,2.0,280.0,1.0,23.0,0.0,0.0,2564.0
2020-11-21 06:00:00+00:00,392.0,978.0,8.0,367.0,5.0,0.0,1328.0,145.0,2.0,280.0,1.0,23.0,0.0,0.0,2462.0
2020-11-21 07:00:00+00:00,396.0,1287.0,8.0,755.0,5.0,0.0,1134.0,144.0,2.0,280.0,1.0,24.0,17.0,1.0,2320.0
2020-11-21 08:00:00+00:00,394.0,1814.0,4.0,1176.0,6.0,0.0,376.0,180.0,2.0,290.0,1.0,24.0,205.0,0.0,2235.0
2020-11-21 09:00:00+00:00,399.0,1959.0,4.0,1171.0,5.0,0.0,393.0,197.0,2.0,340.0,1.0,24.0,423.0,0.0,2075.0
2020-11-21 10:00:00+00:00,400.0,2131.0,3.0,1138.0,5.0,0.0,394.0,284.0,2.0,339.0,1.0,24.0,528.0,0.0,1702.0
2020-11-21 11:00:00+00:00,399.0,2074.0,7.0,1132.0,5.0,1.0,244.0,265.0,2.0,328.0,1.0,24.0,567.0,0.0,1362.0
2020-11-21 12:00:00+00:00,401.0,1953.0,8.0,1130.0,5.0,377.0,38.0,279.0,2.0,336.0,1.0,24.0,572.0,0.0,992.0
2020-11-21 13:00:00+00:00,399.0,1747.0,5.0,1131.0,4.0,115.0,10.0,423.0,2.0,341.0,1.0,24.0,550.0,0.0,705.0
2020-11-21 14:00:00+00:00,401.0,1770.0,4.0,1130.0,5.0,115.0,642.0,409.0,2.0,302.0,1.0,24.0,484.0,0.0,478.0
2020-11-21 15:00:00+00:00,401.0,1709.0,4.0,1131.0,5.0,131.0,241.0,543.0,2.0,304.0,1.0,25.0,343.0,0.0,375.0
2020-11-21 16:00:00+00:00,397.0,2156.0,4.0,1124.0,5.0,617.0,3.0,986.0,1.0,585.0,1.0,25.0,107.0,0.0,418.0
2020-11-21 17:00:00+00:00,399.0,2157.0,4.0,1097.0,5.0,772.0,2.0,1461.0,1.0,761.0,1.0,24.0,1.0,0.0,648.0
2020-11-21 18:00:00+00:00,398.0,2075.0,4.0,1087.0,5.0,771.0,2.0,1661.0,1.0,721.0,1.0,24.0,0.0,0.0,982.0
2020-11-21 19:00:00+00:00,398.0,2146.0,4.0,1086.0,5.0,221.0,3.0,1703.0,1.0,525.0,1.0,24.0,0.0,0.0,1297.0
2020-11-21 20:00:00+00:00,396.0,2060.0,4.0,1087.0,5.0,188.0,3.0,1594.0,1.0,441.0,1.0,23.0,0.0,0.0,1421.0
2020-11-21 21:00:00+00:00,392.0,2016.0,4.0,1043.0,5.0,66.0,4.0,1767.0,1.0,468.0,1.0,22.0,0.0,0.0,1307.0
2020-11-21 22:00:00+00:00,395.0,1557.0,5.0,1039.0,5.0,0.0,87.0,1263.0,2.0,329.0,1.0,21.0,0.0,2.0,1226.0
2020-11-21 23:00:00+00:00,395.0,1085.0,10.0,1039.0,6.0,0.0,305.0,1153.0,2.0,316.0,1.0,21.0,0.0,3.0,1087.0
2020-11-22 00:00:00+00:00,395.0,599.0,14.0,1039.0,6.0,0.0,184.0,348.0,2.0,281.0,1.0,24.0,0.0,3.0,963.0
2020-11-22 01:00:00+00:00,384.0,591.0,10.0,1039.0,5.0,0.0,986.0,78.0,2.0,273.0,1.0,24.0,0.0,2.0,888.0
2020-11-22 02:00:00+00:00,387.0,611.0,9.0,982.0,5.0,0.0,1194.0,70.0,2.0,271.0,1.0,23.0,0.0,2.0,833.0
2020-11-22 03:00:00+00:00,394.0,613.0,8.0,994.0,5.0,0.0,1305.0,74.0,2.0,271.0,1.0,23.0,0.0,2.0,796.0
2020-11-22 04:00:00+00:00,385.0,635.0,9.0,994.0,5.0,0.0,1139.0,76.0,2.0,271.0,1.0,23.0,0.0,1.0,727.0
2020-11-22 05:00:00+00:00,391.0,631.0,8.0,995.0,5.0,0.0,982.0,85.0,2.0,271.0,1.0,24.0,0.0,1.0,598.0
2020-11-22 06:00:00+00:00,399.0,679.0,8.0,989.0,5.0,0.0,167.0,221.0,2.0,271.0,1.0,25.0,0.0,0.0,466.0
2020-11-22 07:00:00+00:00,408.0,763.0,10.0,850.0,5.0,0.0,27.0,215.0,2.0,271.0,1.0,27.0,14.0,1.0,416.0
2020-11-22 08:00:00+00:00,406.0,699.0,10.0,849.0,4.0,0.0,99.0,522.0,1.0,286.0,1.0,26.0,184.0,1.0,395.0
2020-11-22 09:00:00+00:00,404.0,717.0,11.0,838.0,5.0,0.0,210.0,557.0,1.0,330.0,1.0,27.0,402.0,1.0,326.0
2020-11-22 10:00:00+00:00,402.0,702.0,11.0,729.0,5.0,0.0,258.0,604.0,2.0,271.0,1.0,27.0,514.0,1.0,227.0
2020-11-22 11:00:00+00:00,404.0,918.0,7.0,619.0,5.0,0.0,123.0,648.0,2.0,271.0,1.0,26.0,558.0,1.0,150.0
2020-11-22 12:00:00+00:00,401.0,1181.0,7.0,588.0,5.0,0.0,165.0,666.0,2.0,271.0,1.0,28.0,566.0,0.0,106.0
2020-11-22 13:00:00+00:00,405.0,1192.0,7.0,590.0,5.0,0.0,253.0,573.0,2.0,271.0,1.0,30.0,543.0,0.0,75.0
2020-11-22 14:00:00+00:00,408.0,1345.0,8.0,587.0,4.0,0.0,218.0,458.0,2.0,290.0,1.0,29.0,478.0,0.0,61.0
2020-11-22 15:00:00+00:00,407.0,1488.0,8.0,594.0,4.0,1.0,141.0,472.0,2.0,302.0,1.0,30.0,337.0,0.0,47.0
2020-11-22 16:00:00+00:00,403.0,1698.0,3.0,589.0,4.0,490.0,2.0,542.0,2.0,603.0,1.0,29.0,105.0,0.0,44.0
2020-11-22 17:00:00+00:00,405.0,1838.0,2.0,590.0,5.0,1025.0,2.0,1013.0,1.0,646.0,1.0,31.0,1.0,0.0,75.0
2020-11-22 18:00:00+00:00,408.0,1952.0,2.0,590.0,6.0,1005.0,2.0,1182.0,1.0,686.0,1.0,30.0,0.0,0.0,150.0
2020-11-22 19:00:00+00:00,410.0,2083.0,2.0,590.0,6.0,826.0,2.0,1428.0,1.0,667.0,1.0,30.0,0.0,0.0,210.0
2020-11-22 20:00:00+00:00,409.0,1996.0,2.0,589.0,8.0,803.0,2.0,1434.0,1.0,683.0,1.0,30.0,0.0,0.0,199.0
2020-11-22 21:00:00+00:00,407.0,2058.0,2.0,590.0,10.0,345.0,3.0,1469.0,1.0,594.0,1.0,30.0,0.0,0.0,177.0
2020-11-22 22:00:00+00:00,403.0,2126.0,2.0,592.0,10.0,382.0,3.0,1238.0,1.0,388.0,1.0,29.0,0.0,0.0,165.0
2020-11-22 23:00:00+00:00,399.0,1841.0,3.0,819.0,10.0,7.0,94.0,569.0,2.0,253.0,1.0,29.0,0.0,0.0,182.0
2020-11-23 00:00:00+00:00,396.0,1538.0,6.0,1030.0,10.0,0.0,138.0,192.0,2.0,275.0,1.0,29.0,0.0,0.0,191.0
2020-11-23 01:00:00+00:00,396.0,1438.0,7.0,1028.0,12.0,0.0,73.0,96.0,2.0,234.0,1.0,29.0,0.0,0.0,186.0
2020-11-23 02:00:00+00:00,400.0,1436.0,7.0,1029.0,15.0,0.0,268.0,90.0,2.0,263.0,1.0,27.0,0.0,1.0,201.0
2020-11-23 03:00:00+00:00,402.0,1605.0,14.0,1028.0,15.0,0.0,696.0,88.0,2.0,263.0,1.0,26.0,0.0,0.0,231.0
2020-11-23 04:00:00+00:00,399.0,1833.0,5.0,1030.0,17.0,0.0,514.0,78.0,2.0,281.0,1.0,24.0,0.0,0.0,244.0
2020-11-23 05:00:00+00:00,396.0,2253.0,1.0,1029.0,17.0,5.0,84.0,235.0,2.0,336.0,1.0,24.0,0.0,0.0,291.0
2020-11-23 06:00:00+00:00,394.0,2872.0,2.0,1042.0,7.0,462.0,10.0,571.0,2.0,603.0,1.0,24.0,0.0,0.0,294.0
2020-11-23 07:00:00+00:00,388.0,3224.0,0.0,1113.0,1.0,486.0,10.0,671.0,2.0,536.0,1.0,24.0,14.0,0.0,325.0
2020-11-23 08:00:00+00:00,393.0,3402.0,0.0,1129.0,1.0,268.0,11.0,1133.0,1.0,642.0,1.0,25.0,186.0,0.0,372.0
2020-11-23 09:00:00+00:00,385.0,3511.0,0.0,1161.0,2.0,119.0,11.0,1258.0,1.0,747.0,1.0,24.0,405.0,0.0,329.0
2020-11-23 10:00:00+00:00,392.0,3497.0,0.0,1130.0,2.0,9.0,11.0,978.0,2.0,470.0,1.0,23.0,515.0,0.0,215.0
2020-11-23 11:00:00+00:00,393.0,3547.0,0.0,1139.0,1.0,0.0,11.0,942.0,2.0,422.0,1.0,24.0,555.0,0.0,128.0
2020-11-23 12:00:00+00:00,387.0,3608.0,0.0,1174.0,1.0,0.0,12.0,932.0,2.0,405.0,1.0,25.0,558.0,0.0,70.0
2020-11-23 13:00:00+00:00,390.0,3636.0,0.0,1121.0,1.0,0.0,14.0,986.0,2.0,387.0,1.0,24.0,536.0,0.0,44.0
2020-11-23 14:00:00+00:00,376.0,3660.0,0.0,955.0,2.0,99.0,14.0,877.0,2.0,384.0,1.0,24.0,469.0,0.0,34.0
2020-11-23 15:00:00+00:00,381.0,3616.0,0.0,1106.0,2.0,172.0,14.0,905.0,2.0,597.0,1.0,24.0,308.0,0.0,22.0
2020-11-23 16:00:00+00:00,382.0,3740.0,0.0,1085.0,1.0,957.0,6.0,1188.0,1.0,865.0,1.0,24.0,75.0,0.0,19.0
2020-11-23 17:00:00+00:00,375.0,3731.0,0.0,1231.0,2.0,2184.0,0.0,1537.0,1.0,1051.0,1.0,24.0,1.0,0.0,27.0
2020-11-23 18:00:00+00:00,358.0,3741.0,0.0,1279.0,1.0,1383.0,1.0,1551.0,1.0,962.0,1.0,24.0,0.0,0.0,40.0
2020-11-23 19:00:00+00:00,378.0,3816.0,0.0,1291.0,2.0,1368.0,1.0,1496.0,1.0,996.0,1.0,25.0,0.0,0.0,87.0
2020-11-23 20:00:00+00:00,383.0,3669.0,0.0,1263.0,2.0,962.0,1.0,1124.0,1.0,701.0,1.0,24.0,0.0,0.0,188.0
2020-11-23 21:00:00+00:00,390.0,3555.0,0.0,1231.0,2.0,150.0,4.0,955.0,1.0,471.0,1.0,24.0,0.0,0.0,228.0
2020-11-23 22:00:00+00:00,394.0,3459.0,1.0,1234.0,2.0,66.0,64.0,724.0,1.0,344.0,1.0,24.0,0.0,0.0,237.0
2020-11-23 23:00:00+00:00,397.0,3161.0,1.0,1230.0,1.0,84.0,4.0,637.0,1.0,325.0,1.0,24.0,0.0,0.0,308.0
2020-11-24 00:00:00+00:00,391.0,2604.0,2.0,1230.0,2.0,1.0,4.0,170.0,2.0,252.0,1.0,24.0,0.0,1.0,432.0
2020-11-24 01:00:00+00:00,393.0,2522.0,2.0,1230.0,2.0,0.0,112.0,107.0,2.0,252.0,1.0,25.0,0.0,2.0,504.0
2020-11-24 02:00:00+00:00,391.0,2585.0,1.0,1230.0,2.0,0.0,152.0,103.0,2.0,252.0,1.0,24.0,0.0,3.0,569.0
2020-11-24 03:00:00+00:00,369.0,2602.0,1.0,1195.0,2.0,0.0,150.0,109.0,2.0,252.0,1.0,25.0,0.0,3.0,625.0
2020-11-24 04:00:00+00:00,390.0,2602.0,2.0,1146.0,2.0,0.0,120.0,115.0,2.0,252.0,1.0,25.0,0.0,3.0,635.0
2020-11-24 05:00:00+00:00,390.0,2721.0,1.0,1196.0,2.0,9.0,22.0,125.0,2.0,262.0,1.0,28.0,0.0,5.0,651.0
2020-11-24 06:00:00+00:00,396.0,3127.0,2.0,1273.0,1.0,501.0,10.0,648.0,2.0,614.0,1.0,30.0,0.0,8.0,663.0
2020-11-24 07:00:00+00:00,389.0,3394.0,0.0,1300.0,2.0,732.0,9.0,817.0,1.0,759.0,1.0,30.0,8.0,10.0,651.0
2020-11-24 08:00:00+00:00,398.0,3620.0,0.0,1278.0,2.0,820.0,6.0,1177.0,1.0,838.0,1.0,32.0,132.0,15.0,559.0
2020-11-24 09:00:00+00:00,395.0,3652.0,0.0,1297.0,1.0,760.0,2.0,1082.0,1.0,828.0,1.0,32.0,315.0,17.0,409.0
2020-11-24 10:00:00+00:00,370.0,3610.0,0.0,1287.0,2.0,737.0,3.0,1198.0,2.0,815.0,1.0,30.0,423.0,16.0,315.0
2020-11-24 11:00:00+00:00,368.0,3676.0,0.0,1284.0,2.0,448.0,3.0,1187.0,2.0,756.0,1.0,30.0,481.0,19.0,287.0
2020-11-24 12:00:00+00:00,376.0,3679.0,0.0,1206.0,1.0,435.0,3.0,1156.0,2.0,585.0,1.0,32.0,449.0,21.0,345.0
2020-11-24 13:00:00+00:00,379.0,3680.0,0.0,1117.0,1.0,321.0,3.0,1076.0,2.0,470.0,1.0,32.0,366.0,22.0,464.0
2020-11-24 14:00:00+00:00,378.0,3702.0,0.0,1133.0,1.0,448.0,3.0,1328.0,1.0,480.0,1.0,32.0,338.0,25.0,589.0
2020-11-24 15:00:00+00:00,377.0,3650.0,0.0,1175.0,2.0,560.0,3.0,1268.0,1.0,534.0,1.0,31.0,214.0,25.0,725.0
