,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
216,1.099564883588755e-12,3936.8651631027433,4.0323300254385686e-12,1037.970272197461,9.870002384837484e-12,5.293543381412746e-13
217,1.0595968547022494e-12,3403.1899715124764,4.063260145015235e-12,1224.6448817656683,9.869898301428925e-12,5.826450433232822e-13
218,1.0826894936144527e-12,3360.892161356412,3.9458679379489325e-12,982.8852515277915,9.873693876394363e-12,5.897504706808832e-13
219,1.06403774680075e-12,3369.178891712134,4.073389195391464e-12,806.5344645104009,9.870276471146688e-12,5.755396159656812e-13
220,1.1013412404281553e-12,3322.5073292509205,3.994917244232177e-12,806.5533971108672,9.811680981575144e-12,5.755396159656812e-13
221,1.0826894936144527e-12,3304.1738183195193,4.407141318552021e-12,912.81737077979,9.839658601795698e-12,5.364597654988756e-13
222,1.0826894936144527e-12,2943.3383807918235,186.34656316521023,1513.6665230685398,102.56561765437411,5.648814749292796e-13
223,1.0942358130705543e-12,2955.1912824035253,282.3835442238897,1792.866684041148,176.57953606447535,6.075140390748857e-13
224,1.091571277811454e-12,2905.1919705600862,498.9066836384973,1863.1626133307257,272.4246994933177,5.933031843596837e-13
225,1.0951239914902544e-12,2968.331468879726,517.9909764278054,1846.1881551815522,295.84103170193333,5.968558980384842e-13
226,1.0969003483296547e-12,2977.9105985457904,518.4803544659734,1835.2622335976416,293.00133145965077,6.039613253960852e-13
227,1.085354028873553e-12,2912.848924874654,509.92252293359644,1867.2116144675692,293.9312096325145,5.790923296444817e-13
228,1.085354028873553e-12,2949.014499425194,504.15535495592866,1853.2545404228922,287.26582031879565,5.861977570020827e-13
229,1.0933476346508542e-12,3029.091610475053,511.8152594848923,1847.7092315095279,295.5381234344498,5.968558980384842e-13
230,1.092459456231154e-12,3104.6617218251413,511.1502473195901,1858.0525883922671,295.73678127503297,5.471179065352771e-13
231,1.0693668173189508e-12,3229.7118506173515,522.120782685272,1810.943431695084,302.26645935744796,5.471179065352771e-13
232,1.084465850453853e-12,3275.1555953853344,529.8831136338422,1828.8860320612168,305.0339316195844,5.755396159656812e-13
233,1.0746958878371515e-12,3265.703031228976,526.0168807212332,1861.4601472567726,301.85323369395866,5.826450433232822e-13
234,1.0818013151947525e-12,3304.3232793722887,524.3719340098719,1818.7220109373352,300.9496320140816,5.933031843596837e-13
235,1.091571277811454e-12,3313.383536865518,522.8582631155093,1754.519596873155,299.6464007955266,6.039613253960852e-13
236,1.0951239914902544e-12,3263.2437609324534,523.3206925612933,1765.3781620335487,300.37216434760273,5.719869022868806e-13
237,1.0933476346508542e-12,3319.968054962599,531.1329671557038,1609.8259990742959,308.42882449743126,5.577760475716786e-13
238,1.0942358130705543e-12,3311.282810555129,533.9885471059838,1552.5693531655645,226.05019248300812,6.146194664324867e-13
239,1.1048939541069558e-12,2411.349091105466,353.73397541625536,2037.9999999999982,164.19049968886767,5.933031843596837e-13
240,1.0906830993917538e-12,3278.3812493537534,245.6455465365554,1347.7171555851398,108.08774449619219,5.790923296444817e-13
241,1.0667022820598504e-12,3287.4998537333913,117.91410774059352,1262.491394001444,9.865335978687106e-12,5.364597654988756e-13
242,1.084465850453853e-12,3328.1449917402856,4.09623029939965e-12,1129.5382021010932,9.867280603703676e-12,5.364597654988756e-13
243,1.0578204978628492e-12,3361.0062272154014,4.028586492177411e-12,936.8075872958852,9.88333200002689e-12,5.648814749292796e-13
244,1.0862422072932532e-12,3369.5264025540528,4.071642328851155e-12,887.289297750842,9.898559402699014e-12,5.542233338928781e-13
245,1.0809131367750524e-12,3494.0021914206955,4.110383908240145e-12,895.6710099005919,9.898616648573721e-12,5.648814749292796e-13
246,1.0604850331219495e-12,3666.9563818928755,4.021201774340177e-12,1161.5571367971677,9.818583446286056e-12,6.110667527536862e-13
247,1.0595968547022494e-12,3821.863941835655,4.0077281771022655e-12,1457.218983092846,9.866215483489427e-12,5.826450433232822e-13
248,1.0933476346508542e-12,3714.2749512707337,3.982253762857546e-12,1771.3605302754727,73.26900488081924,5.968558980384842e-13
249,1.0889067425523535e-12,3799.292972273894,4.06678510311842e-12,1801.5075949428308,28.638842646390742,5.755396159656812e-13
250,1.0871303857129533e-12,3864.759046472745,3.954739313805078e-12,1757.1792776118527,17.647259165647178,5.684341886080801e-13
251,1.0871303857129533e-12,3819.408385290773,4.0170783366377805e-12,1777.6798683096258,5.135802894074004e-11,6.039613253960852e-13
252,1.0933476346508542e-12,3649.1980973802024,4.023672020569968e-12,1947.61326400774,9.873444076213822e-12,6.039613253960852e-13
253,1.0933476346508542e-12,3707.7203471794137,4.013683482795294e-12,1824.4990175627004,5.6488147492927965e-11,5.790923296444817e-13
254,1.0800249583553523e-12,3681.044079927009,4.1029428118899425e-12,1675.5923180615625,105.36489814240721,6.004086117172847e-13
255,1.085354028873553e-12,3687.9192164946667,4.042165040185619e-12,1731.4046539774756,107.80091356650563,5.293543381412746e-13
256,1.0826894936144527e-12,3773.001814000433,4.028312405868206e-12,1760.4697706472025,106.1226976066678,5.400124791776761e-13
257,1.084465850453853e-12,3712.834033584428,3.9790028910635655e-12,1913.9539054698455,151.48886685907542,6.039613253960852e-13
258,1.0649259252204502e-12,3673.0571447749844,3.972749212932669e-12,1879.3594956115187,231.68864280620767,6.146194664324867e-13
259,1.092459456231154e-12,3689.2388272186204,3.978822479822064e-12,1926.6355281171566,143.95858034172863,6.288303211476887e-13
260,1.0897949209720537e-12,3805.5384131022556,4.074336354409347e-12,1758.9127550568646,50.07106398069209,6.323830348264892e-13
261,1.0977885267493548e-12,3932.863452577457,4.09128460276964e-12,1467.3474836497933,14.756868815979125,5.755396159656812e-13
262,1.0818013151947525e-12,4006.312174696161,4.123314537030076e-12,1288.1097633355246,1.6258994151030493e-11,5.684341886080801e-13
263,1.0818013151947525e-12,4055.2011332236516,3.978118182090817e-12,1212.1047112673546,9.826870220330797e-12,5.826450433232822e-13
264,1.0933476346508542e-12,3942.8210384825043,4.022145463911109e-12,1179.8178357911847,9.857045735195413e-12,6.004086117172847e-13
265,1.0826894936144527e-12,3545.405398674205,4.104618554767736e-12,1217.3189165210042,9.813322897345156e-12,5.577760475716786e-13
266,1.0960121699099545e-12,3508.4643560493328,4.0392846944840854e-12,1040.0266827913117,9.850693611507255e-12,6.075140390748857e-13
267,1.0960121699099545e-12,3540.4643560497825,4.051930774413848e-12,792.0266827917613,9.856488075807995e-12,5.471179065352771e-13
268,1.0738077094174514e-12,3622.6932177486324,4.09128579539203e-12,703.5882238989549,9.809593350292023e-12,6.075140390748857e-13
269,1.0880185641326534e-12,3541.064082336416,4.0331315218945785e-12,866.2355590973934,9.89071292315652e-12,5.755396159656812e-13
270,1.085354028873553e-12,3635.4197394242083,3.934040593289723e-12,1411.7667545949116,9.864658569169737e-12,6.075140390748857e-13
271,1.0835776720341528e-12,3572.454330944418,4.0067532625087665e-12,1839.4012820748726,31.26245512582632,6.217248937900877e-13
272,1.0871303857129533e-12,3384.0309004536844,11.19281480651307,1908.9500126095393,201.34962868393305,5.861977570020827e-13
273,1.098676705169055e-12,3453.7480556031783,116.47488547199251,1845.421502859491,133.01028998919276,6.110667527536862e-13
274,1.0826894936144527e-12,3432.739554071687,116.08170503601518,1884.6681983195,76.33944365888641,5.933031843596837e-13
275,1.0818013151947525e-12,3455.428446436707,114.95825782219949,1873.497929279882,79.42470739105156,5.933031843596837e-13
276,1.0951239914902544e-12,3530.208694525881,115.48309254731005,1776.152041637707,90.57839359108421,5.897504706808832e-13
277,1.084465850453853e-12,3609.8309097541387,89.76511692815374,1706.1282456794404,93.91291836599333,5.897504706808832e-13
278,1.0933476346508542e-12,3624.233367692138,4.068325971245956e-12,1747.743512744242,171.08788156398106,6.394884621840902e-13
279,1.0960121699099545e-12,3616.867504380952,4.058485752328478e-12,1696.5159473179335,146.6338270852168,6.252776074688882e-13
280,1.091571277811454e-12,3690.1510988158466,1.1638690011750441e-11,1781.7607733319155,173.99909450710206,6.110667527536862e-13
281,1.0880185641326534e-12,3694.7461120894923,122.77004734929689,1779.901470839682,139.6652107977812,6.536993168992922e-13
282,1.091571277811454e-12,3770.510372166585,103.05213127783102,1720.5133466773734,163.40313507043507,6.252776074688882e-13
283,1.0889067425523535e-12,3833.499200386196,4.0149862601257524e-12,1805.3212984219408,150.0295197713933,6.394884621840902e-13
284,1.0977885267493548e-12,3962.032110249581,4.070962317248572e-12,1677.571053241481,40.510771939419456,6.394884621840902e-13
285,1.0871303857129533e-12,3875.45377922558,4.010645765148424e-12,1575.0900414411476,1.928412984852912e-11,6.252776074688882e-13
286,1.084465850453853e-12,3845.4643560490763,3.98428333511433e-12,1678.0266827910543,9.86306771932205e-12,6.252776074688882e-13
287,1.0906830993917538e-12,3863.508905480512,4.074242137240558e-12,1516.8788812663447,9.818207824443398e-12,6.394884621840902e-13
288,1.0720313525780512e-12,3858.464356049094,3.987253398545637e-12,1276.026682791073,9.864485964183878e-12,5.755396159656812e-13
289,1.0942358130705543e-12,3862.464356049074,4.041962944900668e-12,1002.0266827910531,9.861319497529025e-12,6.110667527536862e-13
290,1.0960121699099545e-12,3851.4643560490867,4.0299105740805585e-12,723.026682791066,9.84918223367881e-12,6.465938895416912e-13
291,1.0800249583553523e-12,3873.4643560491922,3.971563854697491e-12,490.0266827911712,9.877021943383024e-12,6.536993168992922e-13
292,1.092459456231154e-12,3820.4643560492264,3.961211512883839e-12,416.0266827912059,9.849109212662494e-12,5.968558980384842e-13
293,1.0897949209720537e-12,3806.464356049871,3.988702814219924e-12,512.02668279185,9.88839473628142e-12,5.968558980384842e-13
294,1.0933476346508542e-12,3794.464356048943,3.947287863324128e-12,1068.0266827909225,9.85718299519045e-12,5.897504706808832e-13
295,1.085354028873553e-12,3787.4643560489294,4.051025357179605e-12,1415.0266827909084,9.820529372345232e-12,6.323830348264892e-13
296,1.0969003483296547e-12,3784.4643560491236,3.986784264265603e-12,1586.026682791102,9.87345361719294e-12,5.755396159656812e-13
297,1.0906830993917538e-12,3725.46435604939,4.03211009502788e-12,1772.0266827913679,5.756817245128332e-11,6.465938895416912e-13
298,1.0862422072932532e-12,3676.464356049264,4.038283000096926e-12,1779.0266827912424,73.59835944694743,5.968558980384842e-13
299,1.0835776720341528e-12,3750.4643560495,3.954575870327576e-12,1758.0266827914786,49.598359447186006,6.536993168992922e-13
300,1.0800249583553523e-12,3791.4643560492964,3.958942060896392e-12,1734.026682791274,21.59835944699094,6.252776074688882e-13
301,1.0933476346508542e-12,3892.464356049164,4.037898216745911e-12,1698.0266827911425,3.233679990444216e-11,6.465938895416912e-13
302,1.0871303857129533e-12,3904.4643560490354,3.976002632601755e-12,1616.0266827910139,4.388667207422259e-11,6.465938895416912e-13
303,1.0969003483296547e-12,3936.464356049201,4.033444802112318e-12,1572.0266827911796,4.3865355792149785e-11,6.465938895416912e-13
304,1.0969003483296547e-12,3953.4643560496575,4.049253282938786e-12,1707.0266827916357,9.598359447374278,6.039613253960852e-13
305,1.085354028873553e-12,3920.515226944321,4.002509098894463e-12,1843.9338154557715,60.80355719913296,6.536993168992922e-13
306,1.0826894936144527e-12,3938.464356053318,4.019361937463578e-12,1843.0266827952978,35.59835945107667,5.755396159656812e-13
307,1.0826894936144527e-12,3950.464356049557,4.001552182057028e-12,1835.0266827915348,26.59835944724913,6.039613253960852e-13
308,1.0835776720341528e-12,3902.4643560497652,3.9521890534549575e-12,1741.026682791743,18.598359447463473,5.897504706808832e-13
309,1.084465850453853e-12,3848.4643560490313,3.9818090231263925e-12,1793.0266827910093,33.59835944672074,5.755396159656812e-13
310,1.0942358130705543e-12,3815.464356049209,4.059465491621644e-12,1553.0266827911869,1.7255530337934033e-11,6.608047442568932e-13
311,1.0880185641326534e-12,3868.4643560495374,3.987251663822161e-12,1284.0266827915164,1.3423928635347693e-11,6.608047442568932e-13
312,1.092459456231154e-12,3856.464356049086,3.964765798655789e-12,1346.0266827910648,9.829354832239373e-12,6.821210263296962e-13
313,1.085354028873553e-12,3804.464356049007,3.979352112583323e-12,1217.0266827909863,9.837422868495815e-12,6.039613253960852e-13
314,1.091571277811454e-12,3656.4643560489576,3.992603502585984e-12,1060.0266827909368,9.850426409881846e-12,6.465938895416912e-13
315,1.0951239914902544e-12,3611.4643560489753,3.953795678444255e-12,865.0266827909546,9.901908069528953e-12,5.897504706808832e-13
316,1.0755840662568517e-12,3641.464356049009,4.005927913604962e-12,695.0266827909885,9.8685800200074e-12,6.039613253960852e-13
317,1.0906830993917538e-12,3671.464356049174,4.029005265266533e-12,649.0266827911533,9.865212542269769e-12,6.465938895416912e-13
318,1.092459456231154e-12,3629.464356056056,4.045525741659672e-12,692.0266827980747,9.851448975160826e-12,6.465938895416912e-13
319,1.0738077094174514e-12,3658.600005025998,3.981574401776267e-12,772.946740749738,9.863495979180181e-12,6.323830348264892e-13
320,1.092459456231154e-12,3710.1521288659956,3.968684105307152e-12,983.2648814851258,9.816420029271078e-12,6.110667527536862e-13
321,1.085354028873553e-12,3753.094403377348,3.996715068274592e-12,1165.1883674952428,1.2145839889399213e-11,6.252776074688882e-13
322,1.0826894936144527e-12,3840.613307848403,4.050147153419892e-12,1254.383245424861,2.4417801114395843e-11,6.608047442568932e-13
323,1.070254995738651e-12,3804.206392186143,4.0120584805791726e-12,1431.628243151281,1.397459925556177e-11,6.181721801112872e-13
324,1.0835776720341528e-12,3757.1143933723124,4.065882992700803e-12,1482.973233382365,9.85870754607529e-12,6.536993168992922e-13
325,1.0960121699099545e-12,3806.4075889249084,4.001124626930308e-12,1356.8821341969856,9.896241270034023e-12,5.968558980384842e-13
326,1.0826894936144527e-12,3870.9805940341466,4.078018088146673e-12,1179.9461658489474,9.881366449908391e-12,6.465938895416912e-13
327,1.0693668173189508e-12,3859.5717153721002,3.95639424000116e-12,1139.8265397560851,9.828238754523017e-12,6.394884621840902e-13
328,1.0871303857129533e-12,3906.837274226207,4.07801505238059e-12,1278.4031136772464,9.86730922664103e-12,6.465938895416912e-13
329,1.0835776720341528e-12,4051.0222599494105,4.064335673570341e-12,1370.0011968649649,9.864262184855477e-12,6.181721801112872e-13
330,1.0675904604795505e-12,4031.485338684066,4.031378529611995e-12,1442.3000547589622,9.865884151305515e-12,6.608047442568932e-13
331,1.0897949209720537e-12,3980.6925518207154,4.076328684321506e-12,1543.1398877151294,9.82277714028923e-12,6.394884621840902e-13
332,1.0791367799356522e-12,3942.5159157063003,4.051444076058619e-12,1589.1617472020084,1.2303047469686135e-11,6.536993168992922e-13
333,1.0764722446765518e-12,3991.4369718628977,3.9837152673860565e-12,1465.9427179002705,2.0186519122944446e-11,6.536993168992922e-13
334,1.0960121699099545e-12,3892.6530116045496,4.0179699845044325e-12,1453.9732452856745,1.1447731651514914e-11,6.394884621840902e-13
335,1.0969003483296547e-12,3766.892545118252,3.917504775435843e-12,1421.495684095836,9.878945318037013e-12,6.110667527536862e-13
336,1.0826894936144527e-12,3768.7698135028572,3.965538184283468e-12,1395.4908969879364,9.854240470494324e-12,6.181721801112872e-13
337,1.0871303857129533e-12,3711.4643560489694,4.04197389534261e-12,1333.0266827909488,9.869289467698966e-12,6.465938895416912e-13
338,1.0897949209720537e-12,3697.464356048974,4.043350615261232e-12,1028.0266827909534,9.842397350693505e-12,6.608047442568932e-13
339,1.0889067425523535e-12,3750.4643560490013,3.954261993798641e-12,780.0266827909805,9.835481496085763e-12,6.323830348264892e-13
340,1.0960121699099545e-12,3727.464356048997,3.9971483154627174e-12,738.0266827909768,9.861597215915507e-12,6.394884621840902e-13
341,1.0960121699099545e-12,3718.46435604895,3.9583199998999286e-12,895.0266827909293,9.873910120517665e-12,6.323830348264892e-13
342,1.0835776720341528e-12,3706.4643560496884,4.0400531227738345e-12,1400.0266827916666,2.630002882142435e-10,6.181721801112872e-13
343,1.0871303857129533e-12,3698.653873999201,1.1539214028744027e-11,1723.912277326756,64.70029188385394,6.608047442568932e-13
344,1.0889067425523535e-12,3757.8970998686805,95.1534479756125,1659.703913287461,23.130895417104632,6.039613253960852e-13
345,1.0720313525780512e-12,3923.029866410723,4.078347035085805e-12,1788.227403162951,14.462302281795324,6.252776074688882e-13
346,1.0764722446765518e-12,3830.644224577022,4.305888978706207e-12,1830.625937241838,46.94190381598998,6.679101716144942e-13
347,1.0826894936144527e-12,3632.6595875230482,120.45527148965935,1829.541694471988,55.684396821986866,6.252776074688882e-13
348,1.0906830993917538e-12,3573.4685083955264,200.24803348595913,1830.511762280253,36.07129180105562,6.323830348264892e-13
349,1.0906830993917538e-12,3553.4568247957973,215.58910892682366,1813.91330511891,32.68927839253591,6.323830348264892e-13
350,1.0826894936144527e-12,3573.96731697155,187.80421690979844,1760.4160946945942,19.697564393518185,6.039613253960852e-13
