,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2018-03-13 08:00:00+02:00,51.0,45.0,0.0,0.0,106.0,22.0,5.0,18.0,309.0
2018-03-13 09:00:00+02:00,50.0,45.0,0.0,0.0,106.0,22.0,8.0,18.0,300.0
2018-03-13 10:00:00+02:00,50.0,45.0,0.0,0.0,106.0,22.0,9.0,18.0,284.0
2018-03-13 11:00:00+02:00,49.0,45.0,0.0,0.0,106.0,21.0,11.0,18.0,287.0
2018-03-13 12:00:00+02:00,49.0,45.0,0.0,0.0,97.0,21.0,11.0,18.0,272.0
2018-03-13 13:00:00+02:00,49.0,45.0,0.0,0.0,100.0,21.0,9.0,18.0,246.0
2018-03-13 14:00:00+02:00,48.0,45.0,98.0,0.0,105.0,21.0,5.0,18.0,221.0
2018-03-13 15:00:00+02:00,48.0,45.0,66.0,0.0,104.0,21.0,5.0,17.0,279.0
2018-03-13 16:00:00+02:00,48.0,45.0,0.0,0.0,105.0,21.0,4.0,18.0,283.0
2018-03-13 17:00:00+02:00,48.0,45.0,0.0,0.0,105.0,21.0,1.0,18.0,298.0
2018-03-13 18:00:00+02:00,48.0,45.0,1.0,0.0,105.0,21.0,0.0,18.0,293.0
2018-03-13 19:00:00+02:00,48.0,45.0,104.0,0.0,105.0,21.0,0.0,18.0,317.0
2018-03-13 20:00:00+02:00,48.0,45.0,99.0,0.0,105.0,21.0,0.0,18.0,327.0
2018-03-13 21:00:00+02:00,49.0,45.0,0.0,0.0,105.0,21.0,0.0,18.0,292.0
2018-03-13 22:00:00+02:00,49.0,45.0,0.0,0.0,96.0,21.0,0.0,19.0,266.0
2018-03-13 23:00:00+02:00,47.0,45.0,0.0,0.0,33.0,21.0,0.0,18.0,262.0
2018-03-14 00:00:00+02:00,46.0,45.0,0.0,0.0,33.0,21.0,0.0,18.0,246.0
2018-03-14 01:00:00+02:00,46.0,45.0,0.0,363.0,33.0,21.0,0.0,19.0,203.0
2018-03-14 02:00:00+02:00,46.0,46.0,0.0,557.0,33.0,21.0,0.0,18.0,175.0
2018-03-14 03:00:00+02:00,46.0,46.0,0.0,588.0,33.0,21.0,0.0,19.0,149.0
2018-03-14 04:00:00+02:00,47.0,46.0,0.0,512.0,33.0,21.0,0.0,18.0,124.0
2018-03-14 05:00:00+02:00,48.0,46.0,0.0,306.0,33.0,21.0,0.0,19.0,117.0
2018-03-14 06:00:00+02:00,50.0,46.0,0.0,0.0,33.0,21.0,1.0,18.0,104.0
2018-03-14 07:00:00+02:00,51.0,46.0,1.0,0.0,33.0,22.0,3.0,18.0,87.0
2018-03-14 08:00:00+02:00,50.0,46.0,206.0,0.0,99.0,21.0,7.0,18.0,75.0
2018-03-14 09:00:00+02:00,50.0,46.0,209.0,0.0,105.0,22.0,10.0,18.0,68.0
2018-03-14 10:00:00+02:00,49.0,46.0,209.0,0.0,106.0,21.0,12.0,18.0,71.0
2018-03-14 11:00:00+02:00,49.0,46.0,209.0,0.0,106.0,22.0,14.0,18.0,81.0
2018-03-14 12:00:00+02:00,49.0,46.0,186.0,0.0,105.0,21.0,13.0,18.0,88.0
2018-03-14 13:00:00+02:00,49.0,47.0,1.0,0.0,105.0,21.0,14.0,18.0,98.0
2018-03-14 14:00:00+02:00,49.0,46.0,0.0,0.0,105.0,22.0,10.0,18.0,106.0
2018-03-14 15:00:00+02:00,49.0,46.0,0.0,0.0,105.0,22.0,5.0,18.0,106.0
2018-03-14 16:00:00+02:00,49.0,47.0,0.0,0.0,105.0,22.0,3.0,18.0,117.0
2018-03-14 17:00:00+02:00,50.0,47.0,0.0,0.0,105.0,22.0,1.0,18.0,109.0
2018-03-14 18:00:00+02:00,50.0,47.0,106.0,0.0,105.0,21.0,0.0,18.0,114.0
2018-03-14 19:00:00+02:00,51.0,47.0,182.0,0.0,105.0,22.0,0.0,18.0,120.0
2018-03-14 20:00:00+02:00,51.0,47.0,186.0,0.0,105.0,22.0,0.0,18.0,130.0
2018-03-14 21:00:00+02:00,52.0,47.0,1.0,0.0,101.0,22.0,0.0,19.0,145.0
2018-03-14 22:00:00+02:00,51.0,47.0,0.0,49.0,33.0,21.0,0.0,19.0,132.0
2018-03-14 23:00:00+02:00,51.0,47.0,0.0,0.0,33.0,22.0,0.0,18.0,114.0
2018-03-15 00:00:00+02:00,50.0,47.0,0.0,8.0,33.0,22.0,0.0,18.0,102.0
2018-03-15 01:00:00+02:00,50.0,47.0,0.0,225.0,33.0,22.0,0.0,18.0,90.0
2018-03-15 02:00:00+02:00,50.0,47.0,0.0,446.0,33.0,22.0,0.0,18.0,102.0
2018-03-15 03:00:00+02:00,50.0,47.0,0.0,451.0,33.0,22.0,0.0,18.0,86.0
2018-03-15 04:00:00+02:00,50.0,47.0,0.0,448.0,41.0,22.0,0.0,19.0,78.0
2018-03-15 05:00:00+02:00,51.0,47.0,0.0,7.0,58.0,23.0,0.0,19.0,86.0
2018-03-15 06:00:00+02:00,51.0,47.0,0.0,0.0,97.0,23.0,1.0,19.0,96.0
2018-03-15 07:00:00+02:00,52.0,47.0,0.0,52.0,105.0,24.0,3.0,19.0,98.0
2018-03-15 08:00:00+02:00,52.0,47.0,139.0,0.0,106.0,24.0,8.0,19.0,102.0
2018-03-15 09:00:00+02:00,51.0,47.0,206.0,0.0,106.0,24.0,9.0,19.0,100.0
2018-03-15 10:00:00+02:00,51.0,47.0,175.0,0.0,106.0,24.0,15.0,19.0,89.0
2018-03-15 11:00:00+02:00,51.0,47.0,177.0,0.0,106.0,24.0,16.0,18.0,70.0
2018-03-15 12:00:00+02:00,51.0,47.0,206.0,0.0,106.0,24.0,21.0,19.0,69.0
2018-03-15 13:00:00+02:00,51.0,47.0,2.0,0.0,105.0,23.0,20.0,18.0,66.0
2018-03-15 14:00:00+02:00,51.0,47.0,0.0,0.0,105.0,23.0,17.0,18.0,60.0
2018-03-15 15:00:00+02:00,51.0,47.0,0.0,0.0,105.0,24.0,12.0,18.0,61.0
2018-03-15 16:00:00+02:00,51.0,47.0,0.0,0.0,105.0,23.0,8.0,18.0,72.0
2018-03-15 17:00:00+02:00,51.0,47.0,0.0,0.0,105.0,23.0,3.0,19.0,91.0
2018-03-15 18:00:00+02:00,51.0,47.0,0.0,0.0,105.0,23.0,0.0,19.0,108.0
2018-03-15 19:00:00+02:00,51.0,47.0,48.0,0.0,105.0,22.0,0.0,19.0,124.0
2018-03-15 20:00:00+02:00,51.0,47.0,80.0,0.0,105.0,22.0,0.0,19.0,117.0
2018-03-15 21:00:00+02:00,51.0,47.0,1.0,0.0,105.0,21.0,0.0,18.0,116.0
2018-03-15 22:00:00+02:00,51.0,47.0,48.0,0.0,103.0,21.0,0.0,19.0,141.0
2018-03-15 23:00:00+02:00,51.0,47.0,1.0,0.0,86.0,22.0,0.0,19.0,127.0
2018-03-16 00:00:00+02:00,51.0,47.0,80.0,0.0,105.0,21.0,0.0,19.0,95.0
2018-03-16 01:00:00+02:00,51.0,47.0,1.0,0.0,104.0,22.0,0.0,19.0,102.0
2018-03-16 02:00:00+02:00,51.0,47.0,0.0,103.0,105.0,22.0,0.0,19.0,118.0
2018-03-16 03:00:00+02:00,51.0,47.0,0.0,109.0,105.0,21.0,0.0,19.0,137.0
2018-03-16 04:00:00+02:00,51.0,47.0,0.0,168.0,105.0,21.0,0.0,19.0,174.0
2018-03-16 05:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,0.0,19.0,199.0
2018-03-16 06:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,0.0,18.0,209.0
2018-03-16 07:00:00+02:00,53.0,47.0,0.0,0.0,106.0,21.0,6.0,18.0,205.0
2018-03-16 08:00:00+02:00,52.0,47.0,0.0,0.0,106.0,21.0,13.0,18.0,255.0
2018-03-16 09:00:00+02:00,48.0,47.0,135.0,0.0,105.0,21.0,26.0,18.0,334.0
2018-03-16 10:00:00+02:00,48.0,47.0,201.0,0.0,106.0,21.0,35.0,18.0,338.0
2018-03-16 11:00:00+02:00,51.0,47.0,201.0,0.0,105.0,21.0,26.0,18.0,344.0
2018-03-16 12:00:00+02:00,52.0,47.0,201.0,0.0,106.0,21.0,25.0,19.0,332.0
2018-03-16 13:00:00+02:00,51.0,47.0,1.0,0.0,106.0,21.0,27.0,18.0,329.0
2018-03-16 14:00:00+02:00,51.0,47.0,0.0,0.0,105.0,20.0,20.0,18.0,320.0
2018-03-16 15:00:00+02:00,51.0,47.0,0.0,0.0,105.0,21.0,12.0,18.0,344.0
2018-03-16 16:00:00+02:00,42.0,47.0,0.0,0.0,105.0,21.0,8.0,18.0,353.0
2018-03-16 17:00:00+02:00,41.0,47.0,0.0,0.0,105.0,21.0,3.0,18.0,378.0
2018-03-16 18:00:00+02:00,52.0,47.0,96.0,0.0,106.0,21.0,0.0,19.0,325.0
2018-03-16 19:00:00+02:00,52.0,47.0,201.0,0.0,106.0,21.0,0.0,19.0,281.0
2018-03-16 20:00:00+02:00,52.0,47.0,21.0,0.0,106.0,21.0,0.0,18.0,255.0
2018-03-16 21:00:00+02:00,52.0,47.0,0.0,0.0,106.0,21.0,0.0,18.0,209.0
2018-03-16 22:00:00+02:00,52.0,47.0,0.0,0.0,106.0,21.0,0.0,18.0,210.0
2018-03-16 23:00:00+02:00,52.0,47.0,0.0,0.0,106.0,21.0,0.0,19.0,240.0
2018-03-17 00:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,0.0,18.0,279.0
2018-03-17 01:00:00+02:00,52.0,47.0,0.0,221.0,90.0,20.0,0.0,18.0,326.0
2018-03-17 02:00:00+02:00,52.0,47.0,0.0,383.0,106.0,20.0,0.0,18.0,322.0
2018-03-17 03:00:00+02:00,52.0,47.0,0.0,225.0,106.0,20.0,0.0,18.0,314.0
2018-03-17 04:00:00+02:00,52.0,47.0,0.0,225.0,106.0,20.0,0.0,18.0,272.0
2018-03-17 05:00:00+02:00,52.0,47.0,0.0,225.0,106.0,20.0,0.0,18.0,239.0
2018-03-17 06:00:00+02:00,52.0,47.0,0.0,285.0,97.0,19.0,1.0,18.0,223.0
2018-03-17 07:00:00+02:00,52.0,47.0,0.0,450.0,92.0,19.0,7.0,18.0,227.0
2018-03-17 08:00:00+02:00,52.0,47.0,0.0,224.0,105.0,20.0,18.0,18.0,275.0
2018-03-17 09:00:00+02:00,52.0,47.0,0.0,0.0,105.0,19.0,33.0,18.0,322.0
2018-03-17 10:00:00+02:00,52.0,47.0,0.0,52.0,106.0,20.0,40.0,18.0,367.0
2018-03-17 11:00:00+02:00,51.0,47.0,0.0,0.0,105.0,20.0,45.0,18.0,387.0
2018-03-17 12:00:00+02:00,51.0,47.0,0.0,0.0,105.0,20.0,45.0,18.0,380.0
2018-03-17 13:00:00+02:00,51.0,47.0,0.0,0.0,34.0,20.0,44.0,18.0,366.0
2018-03-17 14:00:00+02:00,51.0,47.0,0.0,82.0,97.0,20.0,40.0,18.0,334.0
2018-03-17 15:00:00+02:00,50.0,47.0,0.0,224.0,106.0,20.0,28.0,18.0,305.0
2018-03-17 16:00:00+02:00,50.0,47.0,0.0,223.0,76.0,20.0,18.0,18.0,286.0
2018-03-17 17:00:00+02:00,50.0,47.0,0.0,545.0,105.0,20.0,6.0,19.0,275.0
2018-03-17 18:00:00+02:00,51.0,46.0,0.0,27.0,106.0,19.0,0.0,18.0,222.0
2018-03-17 19:00:00+02:00,51.0,46.0,49.0,0.0,105.0,19.0,0.0,19.0,158.0
2018-03-17 20:00:00+02:00,51.0,46.0,0.0,0.0,36.0,19.0,0.0,19.0,152.0
2018-03-17 21:00:00+02:00,51.0,46.0,0.0,0.0,33.0,19.0,0.0,19.0,166.0
2018-03-17 22:00:00+02:00,51.0,46.0,0.0,0.0,33.0,19.0,0.0,19.0,175.0
2018-03-17 23:00:00+02:00,51.0,47.0,82.0,0.0,34.0,19.0,0.0,19.0,161.0
2018-03-18 00:00:00+02:00,50.0,47.0,65.0,0.0,33.0,19.0,0.0,19.0,176.0
2018-03-18 01:00:00+02:00,51.0,47.0,50.0,0.0,33.0,18.0,0.0,18.0,185.0
2018-03-18 02:00:00+02:00,50.0,47.0,0.0,0.0,33.0,19.0,0.0,18.0,174.0
2018-03-18 03:00:00+02:00,51.0,47.0,82.0,0.0,33.0,19.0,0.0,18.0,138.0
2018-03-18 04:00:00+02:00,51.0,47.0,66.0,0.0,33.0,19.0,0.0,18.0,114.0
2018-03-18 05:00:00+02:00,51.0,47.0,98.0,0.0,33.0,19.0,0.0,18.0,75.0
2018-03-18 06:00:00+02:00,51.0,47.0,83.0,0.0,33.0,19.0,1.0,18.0,46.0
2018-03-18 07:00:00+02:00,51.0,46.0,1.0,220.0,33.0,18.0,9.0,18.0,26.0
2018-03-18 08:00:00+02:00,51.0,46.0,0.0,2.0,33.0,19.0,23.0,18.0,9.0
2018-03-18 09:00:00+02:00,50.0,46.0,0.0,0.0,55.0,20.0,34.0,18.0,3.0
2018-03-18 10:00:00+02:00,50.0,46.0,0.0,0.0,55.0,21.0,38.0,18.0,6.0
2018-03-18 11:00:00+02:00,50.0,46.0,0.0,9.0,79.0,21.0,44.0,19.0,11.0
2018-03-18 12:00:00+02:00,49.0,46.0,0.0,424.0,79.0,22.0,44.0,19.0,17.0
2018-03-18 13:00:00+02:00,49.0,47.0,0.0,602.0,47.0,22.0,42.0,19.0,21.0
2018-03-18 14:00:00+02:00,49.0,47.0,0.0,661.0,55.0,22.0,35.0,19.0,32.0
2018-03-18 15:00:00+02:00,48.0,47.0,0.0,510.0,72.0,22.0,11.0,19.0,41.0
2018-03-18 16:00:00+02:00,48.0,47.0,0.0,445.0,48.0,22.0,6.0,18.0,45.0
2018-03-18 17:00:00+02:00,49.0,47.0,0.0,444.0,55.0,22.0,1.0,19.0,59.0
2018-03-18 18:00:00+02:00,49.0,47.0,0.0,48.0,79.0,21.0,0.0,18.0,63.0
2018-03-18 19:00:00+02:00,50.0,47.0,0.0,0.0,105.0,20.0,0.0,19.0,72.0
2018-03-18 20:00:00+02:00,50.0,47.0,0.0,0.0,105.0,19.0,0.0,19.0,74.0
2018-03-18 21:00:00+02:00,50.0,47.0,0.0,0.0,87.0,19.0,0.0,19.0,80.0
2018-03-18 22:00:00+02:00,51.0,47.0,0.0,0.0,56.0,19.0,0.0,19.0,71.0
2018-03-18 23:00:00+02:00,50.0,47.0,0.0,0.0,37.0,18.0,0.0,19.0,78.0
2018-03-19 00:00:00+02:00,50.0,47.0,0.0,0.0,33.0,18.0,0.0,19.0,81.0
2018-03-19 01:00:00+02:00,50.0,47.0,0.0,0.0,33.0,19.0,0.0,19.0,93.0
2018-03-19 02:00:00+02:00,50.0,47.0,0.0,320.0,33.0,19.0,0.0,19.0,90.0
2018-03-19 03:00:00+02:00,51.0,47.0,0.0,105.0,41.0,20.0,0.0,19.0,95.0
2018-03-19 04:00:00+02:00,51.0,47.0,0.0,0.0,33.0,20.0,0.0,19.0,123.0
2018-03-19 05:00:00+02:00,51.0,47.0,0.0,0.0,33.0,20.0,0.0,19.0,146.0
2018-03-19 06:00:00+02:00,52.0,47.0,0.0,0.0,33.0,20.0,1.0,19.0,190.0
2018-03-19 07:00:00+02:00,52.0,47.0,1.0,0.0,97.0,21.0,7.0,19.0,211.0
2018-03-19 08:00:00+02:00,51.0,48.0,216.0,0.0,105.0,20.0,12.0,18.0,197.0
2018-03-19 09:00:00+02:00,50.0,48.0,218.0,0.0,106.0,21.0,16.0,18.0,160.0
2018-03-19 10:00:00+02:00,49.0,48.0,218.0,0.0,105.0,21.0,28.0,18.0,158.0
2018-03-19 11:00:00+02:00,48.0,47.0,218.0,0.0,105.0,21.0,31.0,18.0,186.0
2018-03-19 12:00:00+02:00,47.0,47.0,214.0,0.0,106.0,21.0,37.0,19.0,205.0
2018-03-19 13:00:00+02:00,47.0,47.0,191.0,0.0,105.0,20.0,42.0,18.0,220.0
2018-03-19 14:00:00+02:00,47.0,47.0,0.0,0.0,105.0,21.0,41.0,18.0,231.0
2018-03-19 15:00:00+02:00,47.0,47.0,0.0,0.0,105.0,21.0,30.0,18.0,222.0
2018-03-19 16:00:00+02:00,47.0,47.0,0.0,0.0,105.0,21.0,19.0,18.0,218.0
2018-03-19 17:00:00+02:00,48.0,47.0,0.0,0.0,105.0,21.0,7.0,18.0,180.0
2018-03-19 18:00:00+02:00,49.0,47.0,0.0,0.0,105.0,21.0,0.0,18.0,155.0
2018-03-19 19:00:00+02:00,50.0,47.0,48.0,0.0,105.0,20.0,0.0,18.0,137.0
2018-03-19 20:00:00+02:00,50.0,48.0,0.0,0.0,106.0,20.0,0.0,19.0,138.0
2018-03-19 21:00:00+02:00,51.0,48.0,0.0,0.0,106.0,20.0,0.0,19.0,146.0
2018-03-19 22:00:00+02:00,51.0,48.0,48.0,0.0,105.0,20.0,0.0,19.0,163.0
2018-03-19 23:00:00+02:00,50.0,48.0,1.0,0.0,76.0,20.0,0.0,18.0,170.0
2018-03-20 00:00:00+02:00,50.0,47.0,0.0,0.0,33.0,20.0,0.0,18.0,179.0
2018-03-20 01:00:00+02:00,50.0,47.0,0.0,0.0,102.0,20.0,0.0,18.0,168.0
2018-03-20 02:00:00+02:00,50.0,47.0,0.0,0.0,106.0,20.0,0.0,19.0,159.0
2018-03-20 03:00:00+02:00,50.0,47.0,0.0,103.0,106.0,20.0,0.0,19.0,170.0
2018-03-20 04:00:00+02:00,51.0,47.0,0.0,333.0,106.0,20.0,0.0,18.0,167.0
2018-03-20 05:00:00+02:00,51.0,47.0,0.0,104.0,106.0,20.0,0.0,19.0,132.0
2018-03-20 06:00:00+02:00,52.0,47.0,0.0,0.0,105.0,20.0,1.0,19.0,100.0
2018-03-20 07:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,9.0,19.0,81.0
2018-03-20 08:00:00+02:00,51.0,47.0,0.0,0.0,105.0,21.0,20.0,18.0,53.0
2018-03-20 09:00:00+02:00,50.0,46.0,50.0,0.0,105.0,21.0,32.0,18.0,27.0
2018-03-20 10:00:00+02:00,49.0,46.0,128.0,0.0,105.0,22.0,37.0,18.0,18.0
2018-03-20 11:00:00+02:00,49.0,46.0,88.0,0.0,105.0,22.0,41.0,18.0,20.0
2018-03-20 12:00:00+02:00,49.0,46.0,0.0,0.0,105.0,22.0,41.0,18.0,36.0
2018-03-20 13:00:00+02:00,48.0,46.0,0.0,0.0,105.0,23.0,43.0,18.0,60.0
2018-03-20 14:00:00+02:00,47.0,46.0,0.0,0.0,105.0,22.0,38.0,18.0,101.0
2018-03-20 15:00:00+02:00,47.0,46.0,0.0,0.0,105.0,22.0,26.0,18.0,153.0
2018-03-20 16:00:00+02:00,48.0,46.0,0.0,0.0,105.0,23.0,9.0,18.0,191.0
2018-03-20 17:00:00+02:00,49.0,47.0,0.0,0.0,105.0,23.0,5.0,18.0,244.0
2018-03-20 18:00:00+02:00,50.0,47.0,1.0,0.0,105.0,22.0,0.0,18.0,288.0
2018-03-20 19:00:00+02:00,50.0,47.0,213.0,0.0,106.0,21.0,0.0,19.0,258.0
2018-03-20 20:00:00+02:00,51.0,47.0,217.0,0.0,106.0,21.0,0.0,19.0,228.0
2018-03-20 21:00:00+02:00,51.0,47.0,102.0,0.0,106.0,21.0,0.0,19.0,210.0
2018-03-20 22:00:00+02:00,51.0,47.0,0.0,0.0,106.0,21.0,0.0,19.0,210.0
2018-03-20 23:00:00+02:00,50.0,47.0,64.0,0.0,106.0,21.0,0.0,18.0,185.0
2018-03-21 00:00:00+02:00,50.0,47.0,65.0,0.0,101.0,21.0,0.0,18.0,176.0
2018-03-21 01:00:00+02:00,51.0,47.0,96.0,0.0,105.0,21.0,0.0,19.0,151.0
2018-03-21 02:00:00+02:00,51.0,47.0,99.0,0.0,105.0,21.0,0.0,18.0,138.0
2018-03-21 03:00:00+02:00,51.0,47.0,80.0,0.0,105.0,21.0,0.0,18.0,135.0
2018-03-21 04:00:00+02:00,51.0,46.0,112.0,0.0,105.0,21.0,0.0,19.0,130.0
2018-03-21 05:00:00+02:00,52.0,46.0,48.0,0.0,105.0,21.0,0.0,19.0,152.0
2018-03-21 06:00:00+02:00,52.0,46.0,49.0,0.0,105.0,21.0,0.0,19.0,153.0
2018-03-21 07:00:00+02:00,52.0,47.0,64.0,0.0,105.0,21.0,5.0,19.0,115.0
2018-03-21 08:00:00+02:00,52.0,47.0,65.0,0.0,105.0,21.0,11.0,19.0,101.0
2018-03-21 09:00:00+02:00,52.0,47.0,211.0,0.0,105.0,21.0,19.0,19.0,119.0
2018-03-21 10:00:00+02:00,52.0,47.0,211.0,0.0,106.0,21.0,25.0,19.0,112.0
2018-03-21 11:00:00+02:00,52.0,47.0,31.0,0.0,106.0,22.0,30.0,18.0,96.0
2018-03-21 12:00:00+02:00,52.0,47.0,0.0,0.0,106.0,22.0,23.0,19.0,98.0
2018-03-21 13:00:00+02:00,52.0,47.0,0.0,0.0,105.0,22.0,26.0,18.0,113.0
2018-03-21 14:00:00+02:00,51.0,47.0,0.0,0.0,106.0,21.0,24.0,18.0,130.0
2018-03-21 15:00:00+02:00,51.0,47.0,0.0,0.0,106.0,21.0,27.0,18.0,145.0
2018-03-21 16:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,25.0,18.0,189.0
2018-03-21 17:00:00+02:00,52.0,47.0,0.0,51.0,106.0,20.0,0.0,18.0,185.0
2018-03-21 18:00:00+02:00,52.0,47.0,0.0,0.0,106.0,20.0,0.0,18.0,158.0
2018-03-21 19:00:00+02:00,53.0,47.0,48.0,0.0,106.0,19.0,0.0,19.0,132.0
2018-03-21 20:00:00+02:00,53.0,47.0,0.0,0.0,106.0,19.0,0.0,19.0,154.0
2018-03-21 21:00:00+02:00,52.0,47.0,0.0,0.0,106.0,20.0,0.0,19.0,161.0
2018-03-21 22:00:00+02:00,52.0,47.0,0.0,0.0,106.0,19.0,0.0,19.0,188.0
2018-03-21 23:00:00+02:00,52.0,47.0,0.0,69.0,105.0,19.0,0.0,19.0,215.0
2018-03-22 00:00:00+02:00,51.0,47.0,0.0,225.0,97.0,20.0,0.0,19.0,240.0
2018-03-22 01:00:00+02:00,51.0,48.0,0.0,399.0,106.0,19.0,0.0,19.0,240.0
2018-03-22 02:00:00+02:00,51.0,47.0,0.0,661.0,106.0,19.0,0.0,19.0,236.0
2018-03-22 03:00:00+02:00,52.0,47.0,0.0,662.0,106.0,19.0,0.0,19.0,208.0
2018-03-22 04:00:00+02:00,51.0,47.0,0.0,538.0,106.0,20.0,0.0,19.0,190.0
2018-03-22 05:00:00+02:00,52.0,47.0,0.0,0.0,106.0,20.0,0.0,19.0,189.0
2018-03-22 06:00:00+02:00,52.0,47.0,0.0,0.0,105.0,20.0,0.0,19.0,199.0
2018-03-22 07:00:00+02:00,52.0,48.0,0.0,0.0,105.0,21.0,3.0,19.0,203.0
2018-03-22 08:00:00+02:00,52.0,48.0,65.0,0.0,105.0,22.0,11.0,18.0,187.0
2018-03-22 09:00:00+02:00,51.0,47.0,80.0,0.0,105.0,22.0,15.0,18.0,185.0
2018-03-22 10:00:00+02:00,51.0,46.0,127.0,0.0,105.0,22.0,16.0,18.0,172.0
2018-03-22 11:00:00+02:00,51.0,46.0,1.0,0.0,105.0,22.0,15.0,18.0,205.0
2018-03-22 12:00:00+02:00,52.0,46.0,0.0,0.0,105.0,22.0,10.0,19.0,234.0
2018-03-22 13:00:00+02:00,52.0,46.0,0.0,0.0,105.0,22.0,14.0,18.0,242.0
2018-03-22 14:00:00+02:00,51.0,46.0,0.0,0.0,105.0,22.0,13.0,18.0,236.0
2018-03-22 15:00:00+02:00,50.0,46.0,0.0,0.0,105.0,21.0,12.0,18.0,195.0
2018-03-22 16:00:00+02:00,50.0,46.0,0.0,0.0,105.0,21.0,6.0,18.0,160.0
2018-03-22 17:00:00+02:00,51.0,47.0,0.0,0.0,105.0,21.0,2.0,18.0,139.0
2018-03-22 18:00:00+02:00,51.0,47.0,52.0,0.0,105.0,21.0,0.0,19.0,125.0
2018-03-22 19:00:00+02:00,51.0,47.0,216.0,0.0,105.0,20.0,0.0,19.0,121.0
2018-03-22 20:00:00+02:00,51.0,47.0,107.0,0.0,105.0,21.0,0.0,19.0,116.0
2018-03-22 21:00:00+02:00,51.0,46.0,0.0,0.0,105.0,21.0,0.0,18.0,108.0
2018-03-22 22:00:00+02:00,51.0,46.0,0.0,0.0,105.0,21.0,0.0,19.0,107.0
2018-03-22 23:00:00+02:00,50.0,47.0,0.0,0.0,105.0,21.0,0.0,19.0,93.0
2018-03-23 00:00:00+02:00,49.0,47.0,0.0,0.0,105.0,20.0,0.0,19.0,83.0
2018-03-23 01:00:00+02:00,49.0,47.0,48.0,0.0,105.0,20.0,0.0,19.0,68.0
2018-03-23 02:00:00+02:00,49.0,47.0,49.0,0.0,105.0,20.0,0.0,19.0,51.0
2018-03-23 03:00:00+02:00,49.0,47.0,64.0,0.0,105.0,21.0,0.0,19.0,43.0
2018-03-23 04:00:00+02:00,49.0,47.0,64.0,0.0,105.0,21.0,0.0,18.0,34.0
2018-03-23 05:00:00+02:00,50.0,47.0,0.0,0.0,105.0,21.0,0.0,19.0,23.0
2018-03-23 06:00:00+02:00,52.0,46.0,0.0,0.0,105.0,21.0,0.0,19.0,18.0
2018-03-23 07:00:00+02:00,52.0,46.0,84.0,0.0,105.0,22.0,5.0,19.0,12.0
2018-03-23 08:00:00+02:00,52.0,46.0,215.0,0.0,105.0,23.0,8.0,19.0,6.0
2018-03-23 09:00:00+02:00,51.0,46.0,214.0,0.0,105.0,23.0,9.0,18.0,3.0
2018-03-23 10:00:00+02:00,51.0,46.0,215.0,0.0,105.0,22.0,13.0,18.0,2.0
2018-03-23 11:00:00+02:00,51.0,46.0,210.0,0.0,105.0,22.0,14.0,19.0,3.0
2018-03-23 12:00:00+02:00,50.0,47.0,141.0,0.0,105.0,22.0,15.0,19.0,6.0
2018-03-23 13:00:00+02:00,49.0,47.0,0.0,0.0,105.0,21.0,20.0,18.0,12.0
2018-03-23 14:00:00+02:00,49.0,47.0,0.0,0.0,105.0,22.0,26.0,19.0,15.0
2018-03-23 15:00:00+02:00,49.0,47.0,0.0,0.0,105.0,21.0,9.0,18.0,16.0
2018-03-23 16:00:00+02:00,49.0,47.0,0.0,0.0,105.0,21.0,8.0,19.0,12.0
2018-03-23 17:00:00+02:00,49.0,47.0,0.0,0.0,106.0,20.0,2.0,19.0,11.0
2018-03-23 18:00:00+02:00,50.0,47.0,0.0,0.0,105.0,20.0,0.0,19.0,14.0
2018-03-23 19:00:00+02:00,51.0,47.0,90.0,0.0,105.0,20.0,0.0,18.0,20.0
2018-03-23 20:00:00+02:00,52.0,47.0,59.0,0.0,106.0,19.0,0.0,19.0,37.0
2018-03-23 21:00:00+02:00,52.0,47.0,0.0,0.0,106.0,20.0,0.0,19.0,43.0
2018-03-23 22:00:00+02:00,52.0,47.0,0.0,0.0,106.0,19.0,0.0,19.0,35.0
2018-03-23 23:00:00+02:00,52.0,47.0,0.0,0.0,105.0,20.0,0.0,19.0,25.0
2018-03-24 00:00:00+02:00,52.0,48.0,0.0,0.0,101.0,20.0,0.0,18.0,27.0
2018-03-24 01:00:00+02:00,52.0,48.0,50.0,0.0,101.0,20.0,0.0,18.0,23.0
2018-03-24 02:00:00+02:00,52.0,48.0,0.0,0.0,105.0,20.0,0.0,19.0,28.0
2018-03-24 03:00:00+02:00,52.0,47.0,0.0,0.0,105.0,20.0,0.0,18.0,35.0
2018-03-24 04:00:00+02:00,52.0,47.0,0.0,0.0,105.0,21.0,0.0,19.0,34.0
2018-03-24 05:00:00+02:00,53.0,48.0,0.0,0.0,104.0,21.0,0.0,19.0,47.0
