"Time (CET)","Belgium (BE) > Netherlands (NL) [MW]","Netherlands (NL) > Belgium (BE) [MW]"
"20.06.2018 18:00 - 20.06.2018 19:00","0","932"
"20.06.2018 19:00 - 20.06.2018 20:00","0","629"
"20.06.2018 20:00 - 20.06.2018 21:00","0","217"
"20.06.2018 21:00 - 20.06.2018 22:00","29","0"
"20.06.2018 22:00 - 20.06.2018 23:00","0","783"
"20.06.2018 23:00 - 21.06.2018 00:00","0","1305"
"21.06.2018 00:00 - 21.06.2018 01:00","0","673"
"21.06.2018 01:00 - 21.06.2018 02:00","99","0"
"21.06.2018 02:00 - 21.06.2018 03:00","623","0"
"21.06.2018 03:00 - 21.06.2018 04:00","820","0"
"21.06.2018 04:00 - 21.06.2018 05:00","816","0"
"21.06.2018 05:00 - 21.06.2018 06:00","934","0"
"21.06.2018 06:00 - 21.06.2018 07:00","684","0"
"21.06.2018 07:00 - 21.06.2018 08:00","135","0"
"21.06.2018 08:00 - 21.06.2018 09:00","0","581"
"21.06.2018 09:00 - 21.06.2018 10:00","0","614"
"21.06.2018 10:00 - 21.06.2018 11:00","0","739"
"21.06.2018 11:00 - 21.06.2018 12:00","0","1311"
"21.06.2018 12:00 - 21.06.2018 13:00","0","1428"
"21.06.2018 13:00 - 21.06.2018 14:00","0","1260"
"21.06.2018 14:00 - 21.06.2018 15:00","0","1409"
"21.06.2018 15:00 - 21.06.2018 16:00","0","1332"
"21.06.2018 16:00 - 21.06.2018 17:00","0","917"
"21.06.2018 17:00 - 21.06.2018 18:00","0","764"
"21.06.2018 18:00 - 21.06.2018 19:00","0","900"
"21.06.2018 19:00 - 21.06.2018 20:00","0","766"
"21.06.2018 20:00 - 21.06.2018 21:00","0","329"
"21.06.2018 21:00 - 21.06.2018 22:00","0","84"
"21.06.2018 22:00 - 21.06.2018 23:00","0","799"
"21.06.2018 23:00 - 22.06.2018 00:00","0","1097"
"22.06.2018 00:00 - 22.06.2018 01:00","0","738"
"22.06.2018 01:00 - 22.06.2018 02:00","0","703"
"22.06.2018 02:00 - 22.06.2018 03:00","0","781"
"22.06.2018 03:00 - 22.06.2018 04:00","0","542"
"22.06.2018 04:00 - 22.06.2018 05:00","0","489"
"22.06.2018 05:00 - 22.06.2018 06:00","0","528"
"22.06.2018 06:00 - 22.06.2018 07:00","0","23"
"22.06.2018 07:00 - 22.06.2018 08:00","0","215"
"22.06.2018 08:00 - 22.06.2018 09:00","0","451"
"22.06.2018 09:00 - 22.06.2018 10:00","0","166"
"22.06.2018 10:00 - 22.06.2018 11:00","180","0"
"22.06.2018 11:00 - 22.06.2018 12:00","285","0"
"22.06.2018 12:00 - 22.06.2018 13:00","151","0"
"22.06.2018 13:00 - 22.06.2018 14:00","21","0"
"22.06.2018 14:00 - 22.06.2018 15:00","0","236"
"22.06.2018 15:00 - 22.06.2018 16:00","0","82"
"22.06.2018 16:00 - 22.06.2018 17:00","0","208"
"22.06.2018 17:00 - 22.06.2018 18:00","0","123"
"22.06.2018 18:00 - 22.06.2018 19:00","0","304"
"22.06.2018 19:00 - 22.06.2018 20:00","0","130"
"22.06.2018 20:00 - 22.06.2018 21:00","15","0"
"22.06.2018 21:00 - 22.06.2018 22:00","25","0"
"22.06.2018 22:00 - 22.06.2018 23:00","0","500"
"22.06.2018 23:00 - 23.06.2018 00:00","0","817"
"23.06.2018 00:00 - 23.06.2018 01:00","0","882"
"23.06.2018 01:00 - 23.06.2018 02:00","0","564"
"23.06.2018 02:00 - 23.06.2018 03:00","0","416"
"23.06.2018 03:00 - 23.06.2018 04:00","0","174"
"23.06.2018 04:00 - 23.06.2018 05:00","0","39"
"23.06.2018 05:00 - 23.06.2018 06:00","30","0"
"23.06.2018 06:00 - 23.06.2018 07:00","200","0"
"23.06.2018 07:00 - 23.06.2018 08:00","281","0"
"23.06.2018 08:00 - 23.06.2018 09:00","29","0"
"23.06.2018 09:00 - 23.06.2018 10:00","0","296"
"23.06.2018 10:00 - 23.06.2018 11:00","0","246"
"23.06.2018 11:00 - 23.06.2018 12:00","0","310"
"23.06.2018 12:00 - 23.06.2018 13:00","0","650"
"23.06.2018 13:00 - 23.06.2018 14:00","0","670"
"23.06.2018 14:00 - 23.06.2018 15:00","0","427"
"23.06.2018 15:00 - 23.06.2018 16:00","0","186"
"23.06.2018 16:00 - 23.06.2018 17:00","100","0"
"23.06.2018 17:00 - 23.06.2018 18:00","325","0"
"23.06.2018 18:00 - 23.06.2018 19:00","282","0"
"23.06.2018 19:00 - 23.06.2018 20:00","528","0"
"23.06.2018 20:00 - 23.06.2018 21:00","1050","0"
"23.06.2018 21:00 - 23.06.2018 22:00","1287","0"
"23.06.2018 22:00 - 23.06.2018 23:00","1192","0"
"23.06.2018 23:00 - 24.06.2018 00:00","838","0"
"24.06.2018 00:00 - 24.06.2018 01:00","156","0"
"24.06.2018 01:00 - 24.06.2018 02:00","244","0"
"24.06.2018 02:00 - 24.06.2018 03:00","552","0"
"24.06.2018 03:00 - 24.06.2018 04:00","955","0"
"24.06.2018 04:00 - 24.06.2018 05:00","897","0"
"24.06.2018 05:00 - 24.06.2018 06:00","886","0"
"24.06.2018 06:00 - 24.06.2018 07:00","1122","0"
"24.06.2018 07:00 - 24.06.2018 08:00","798","0"
"24.06.2018 08:00 - 24.06.2018 09:00","686","0"
"24.06.2018 09:00 - 24.06.2018 10:00","714","0"
"24.06.2018 10:00 - 24.06.2018 11:00","769","0"
"24.06.2018 11:00 - 24.06.2018 12:00","826","0"
"24.06.2018 12:00 - 24.06.2018 13:00","573","0"
"24.06.2018 13:00 - 24.06.2018 14:00","484","0"
"24.06.2018 14:00 - 24.06.2018 15:00","810","0"
"24.06.2018 15:00 - 24.06.2018 16:00","890","0"
"24.06.2018 16:00 - 24.06.2018 17:00","1226","0"
"24.06.2018 17:00 - 24.06.2018 18:00","1387","0"
"24.06.2018 18:00 - 24.06.2018 19:00","1732","0"
"24.06.2018 19:00 - 24.06.2018 20:00","1707","0"
"24.06.2018 20:00 - 24.06.2018 21:00","1643","0"
"24.06.2018 21:00 - 24.06.2018 22:00","1463","0"
"24.06.2018 22:00 - 24.06.2018 23:00","1027","0"
"24.06.2018 23:00 - 25.06.2018 00:00","960","0"
"25.06.2018 00:00 - 25.06.2018 01:00","1081","0"
"25.06.2018 01:00 - 25.06.2018 02:00","1176","0"
"25.06.2018 02:00 - 25.06.2018 03:00","1160","0"
"25.06.2018 03:00 - 25.06.2018 04:00","1365","0"
"25.06.2018 04:00 - 25.06.2018 05:00","1368","0"
"25.06.2018 05:00 - 25.06.2018 06:00","1146","0"
"25.06.2018 06:00 - 25.06.2018 07:00","1200","0"
"25.06.2018 07:00 - 25.06.2018 08:00","764","0"
"25.06.2018 08:00 - 25.06.2018 09:00","0","53"
"25.06.2018 09:00 - 25.06.2018 10:00","0","147"
"25.06.2018 10:00 - 25.06.2018 11:00","0","377"
"25.06.2018 11:00 - 25.06.2018 12:00","0","586"
"25.06.2018 12:00 - 25.06.2018 13:00","0","764"
"25.06.2018 13:00 - 25.06.2018 14:00","0","766"
"25.06.2018 14:00 - 25.06.2018 15:00","0","798"
"25.06.2018 15:00 - 25.06.2018 16:00","0","790"
"25.06.2018 16:00 - 25.06.2018 17:00","0","602"
"25.06.2018 17:00 - 25.06.2018 18:00","0","582"
"25.06.2018 18:00 - 25.06.2018 19:00","0","565"
"25.06.2018 19:00 - 25.06.2018 20:00","0","287"
"25.06.2018 20:00 - 25.06.2018 21:00","0","159"
"25.06.2018 21:00 - 25.06.2018 22:00","0","355"
"25.06.2018 22:00 - 25.06.2018 23:00","0","739"
"25.06.2018 23:00 - 26.06.2018 00:00","0","1102"
"26.06.2018 00:00 - 26.06.2018 01:00","0","415"
"26.06.2018 01:00 - 26.06.2018 02:00","0","35"
"26.06.2018 02:00 - 26.06.2018 03:00","151","0"
"26.06.2018 03:00 - 26.06.2018 04:00","271","0"
"26.06.2018 04:00 - 26.06.2018 05:00","353","0"
"26.06.2018 05:00 - 26.06.2018 06:00","771","0"
"26.06.2018 06:00 - 26.06.2018 07:00","763","0"
"26.06.2018 07:00 - 26.06.2018 08:00","400","0"
"26.06.2018 08:00 - 26.06.2018 09:00","490","0"
"26.06.2018 09:00 - 26.06.2018 10:00","653","0"
"26.06.2018 10:00 - 26.06.2018 11:00","809","0"
"26.06.2018 11:00 - 26.06.2018 12:00","482","0"
"26.06.2018 12:00 - 26.06.2018 13:00","173","0"
"26.06.2018 13:00 - 26.06.2018 14:00","52","0"
"26.06.2018 14:00 - 26.06.2018 15:00","0","72"
"26.06.2018 15:00 - 26.06.2018 16:00","0","43"
"26.06.2018 16:00 - 26.06.2018 17:00","89","0"
"26.06.2018 17:00 - 26.06.2018 18:00","0","45"
"26.06.2018 18:00 - 26.06.2018 19:00","48","0"
"26.06.2018 19:00 - 26.06.2018 20:00","293","0"
"26.06.2018 20:00 - 26.06.2018 21:00","620","0"
"26.06.2018 21:00 - 26.06.2018 22:00","560","0"
"26.06.2018 22:00 - 26.06.2018 23:00","0","156"
"26.06.2018 23:00 - 27.06.2018 00:00","0","105"
"27.06.2018 00:00 - 27.06.2018 01:00","166","0"
"27.06.2018 01:00 - 27.06.2018 02:00","422","0"
"27.06.2018 02:00 - 27.06.2018 03:00","569","0"
"27.06.2018 03:00 - 27.06.2018 04:00","535","0"
"27.06.2018 04:00 - 27.06.2018 05:00","493","0"
"27.06.2018 05:00 - 27.06.2018 06:00","528","0"
"27.06.2018 06:00 - 27.06.2018 07:00","617","0"
"27.06.2018 07:00 - 27.06.2018 08:00","630","0"
"27.06.2018 08:00 - 27.06.2018 09:00","169","0"
"27.06.2018 09:00 - 27.06.2018 10:00","256","0"
"27.06.2018 10:00 - 27.06.2018 11:00","0","33"
"27.06.2018 11:00 - 27.06.2018 12:00","0","574"
"27.06.2018 12:00 - 27.06.2018 13:00","0","838"
"27.06.2018 13:00 - 27.06.2018 14:00","0","667"
"27.06.2018 14:00 - 27.06.2018 15:00","0","924"
"27.06.2018 15:00 - 27.06.2018 16:00","0","873"
"27.06.2018 16:00 - 27.06.2018 17:00","0","696"
"27.06.2018 17:00 - 27.06.2018 18:00","0","412"
"27.06.2018 18:00 - 27.06.2018 19:00","0","289"
"27.06.2018 19:00 - 27.06.2018 20:00","54","0"
"27.06.2018 20:00 - 27.06.2018 21:00","492","0"
"27.06.2018 21:00 - 27.06.2018 22:00","228","0"
"27.06.2018 22:00 - 27.06.2018 23:00","0","752"
"27.06.2018 23:00 - 28.06.2018 00:00","0","995"
"28.06.2018 00:00 - 28.06.2018 01:00","0","673"
"28.06.2018 01:00 - 28.06.2018 02:00","0","345"
"28.06.2018 02:00 - 28.06.2018 03:00","0","61"
"28.06.2018 03:00 - 28.06.2018 04:00","265","0"
"28.06.2018 04:00 - 28.06.2018 05:00","497","0"
"28.06.2018 05:00 - 28.06.2018 06:00","339","0"
"28.06.2018 06:00 - 28.06.2018 07:00","0","208"
"28.06.2018 07:00 - 28.06.2018 08:00","0","162"
"28.06.2018 08:00 - 28.06.2018 09:00","0","420"
"28.06.2018 09:00 - 28.06.2018 10:00","0","41"
"28.06.2018 10:00 - 28.06.2018 11:00","0","255"
"28.06.2018 11:00 - 28.06.2018 12:00","0","689"
"28.06.2018 12:00 - 28.06.2018 13:00","0","964"
"28.06.2018 13:00 - 28.06.2018 14:00","0","949"
"28.06.2018 14:00 - 28.06.2018 15:00","0","710"
"28.06.2018 15:00 - 28.06.2018 16:00","0","619"
"28.06.2018 16:00 - 28.06.2018 17:00","0","487"
"28.06.2018 17:00 - 28.06.2018 18:00","0","367"
"28.06.2018 18:00 - 28.06.2018 19:00","0","679"
"28.06.2018 19:00 - 28.06.2018 20:00","0","460"
"28.06.2018 20:00 - 28.06.2018 21:00","0","73"
"28.06.2018 21:00 - 28.06.2018 22:00","188","0"
"28.06.2018 22:00 - 28.06.2018 23:00","0","403"
"28.06.2018 23:00 - 29.06.2018 00:00","0","923"
"29.06.2018 00:00 - 29.06.2018 01:00","0","733"
"29.06.2018 01:00 - 29.06.2018 02:00","0","366"
"29.06.2018 02:00 - 29.06.2018 03:00","0","266"
"29.06.2018 03:00 - 29.06.2018 04:00","26","0"
"29.06.2018 04:00 - 29.06.2018 05:00","267","0"
"29.06.2018 05:00 - 29.06.2018 06:00","222","0"
"29.06.2018 06:00 - 29.06.2018 07:00","536","0"
"29.06.2018 07:00 - 29.06.2018 08:00","304","0"
"29.06.2018 08:00 - 29.06.2018 09:00","88","0"
"29.06.2018 09:00 - 29.06.2018 10:00","0","280"
"29.06.2018 10:00 - 29.06.2018 11:00","0","658"
"29.06.2018 11:00 - 29.06.2018 12:00","0","918"
"29.06.2018 12:00 - 29.06.2018 13:00","0","1072"
"29.06.2018 13:00 - 29.06.2018 14:00","0","1034"
"29.06.2018 14:00 - 29.06.2018 15:00","0","1017"
"29.06.2018 15:00 - 29.06.2018 16:00","0","1006"
"29.06.2018 16:00 - 29.06.2018 17:00","0","876"
"29.06.2018 17:00 - 29.06.2018 18:00","0","885"
"29.06.2018 18:00 - 29.06.2018 19:00","0","1052"
"29.06.2018 19:00 - 29.06.2018 20:00","0","1123"
"29.06.2018 20:00 - 29.06.2018 21:00","0","1037"
"29.06.2018 21:00 - 29.06.2018 22:00","0","1172"
"29.06.2018 22:00 - 29.06.2018 23:00","0","1728"
"29.06.2018 23:00 - 30.06.2018 00:00","0","2058"
"30.06.2018 00:00 - 30.06.2018 01:00","0","1609"
"30.06.2018 01:00 - 30.06.2018 02:00","0","730"
"30.06.2018 02:00 - 30.06.2018 03:00","0","424"
"30.06.2018 03:00 - 30.06.2018 04:00","0","450"
"30.06.2018 04:00 - 30.06.2018 05:00","0","258"
"30.06.2018 05:00 - 30.06.2018 06:00","0","272"
"30.06.2018 06:00 - 30.06.2018 07:00","277","0"
"30.06.2018 07:00 - 30.06.2018 08:00","479","0"
"30.06.2018 08:00 - 30.06.2018 09:00","0","73"
"30.06.2018 09:00 - 30.06.2018 10:00","0","379"
"30.06.2018 10:00 - 30.06.2018 11:00","0","766"
"30.06.2018 11:00 - 30.06.2018 12:00","0","832"
"30.06.2018 12:00 - 30.06.2018 13:00","0","910"
"30.06.2018 13:00 - 30.06.2018 14:00","0","683"
"30.06.2018 14:00 - 30.06.2018 15:00","0","674"
"30.06.2018 15:00 - 30.06.2018 16:00","0","767"
"30.06.2018 16:00 - 30.06.2018 17:00","0","952"
"30.06.2018 17:00 - 30.06.2018 18:00","0","809"
"30.06.2018 18:00 - 30.06.2018 19:00","0","797"
"30.06.2018 19:00 - 30.06.2018 20:00","0","707"
"30.06.2018 20:00 - 30.06.2018 21:00","0","458"
"30.06.2018 21:00 - 30.06.2018 22:00","0","608"
"30.06.2018 22:00 - 30.06.2018 23:00","0","1154"
"30.06.2018 23:00 - 01.07.2018 00:00","0","1450"
"01.07.2018 00:00 - 01.07.2018 01:00","0","1244"
"01.07.2018 01:00 - 01.07.2018 02:00","0","859"
"01.07.2018 02:00 - 01.07.2018 03:00","0","476"
"01.07.2018 03:00 - 01.07.2018 04:00","0","226"
"01.07.2018 04:00 - 01.07.2018 05:00","0","44"
"01.07.2018 05:00 - 01.07.2018 06:00","0","118"
"01.07.2018 06:00 - 01.07.2018 07:00","576","0"
"01.07.2018 07:00 - 01.07.2018 08:00","748","0"
"01.07.2018 08:00 - 01.07.2018 09:00","413","0"
"01.07.2018 09:00 - 01.07.2018 10:00","0","327"
"01.07.2018 10:00 - 01.07.2018 11:00","0","893"
"01.07.2018 11:00 - 01.07.2018 12:00","0","1130"
"01.07.2018 12:00 - 01.07.2018 13:00","0","756"
"01.07.2018 13:00 - 01.07.2018 14:00","0","483"
"01.07.2018 14:00 - 01.07.2018 15:00","0","460"
"01.07.2018 15:00 - 01.07.2018 16:00","0","181"
"01.07.2018 16:00 - 01.07.2018 17:00","0","90"
"01.07.2018 17:00 - 01.07.2018 18:00","0","293"
"01.07.2018 18:00 - 01.07.2018 19:00","0","73"
"01.07.2018 19:00 - 01.07.2018 20:00","35","0"
"01.07.2018 20:00 - 01.07.2018 21:00","0","67"
"01.07.2018 21:00 - 01.07.2018 22:00","0","234"
"01.07.2018 22:00 - 01.07.2018 23:00","0","619"
"01.07.2018 23:00 - 02.07.2018 00:00","0","1066"
"02.07.2018 00:00 - 02.07.2018 01:00","0","704"
"02.07.2018 01:00 - 02.07.2018 02:00","0","593"
"02.07.2018 02:00 - 02.07.2018 03:00","0","234"
"02.07.2018 03:00 - 02.07.2018 04:00","109","0"
"02.07.2018 04:00 - 02.07.2018 05:00","76","0"
"02.07.2018 05:00 - 02.07.2018 06:00","0","150"
"02.07.2018 06:00 - 02.07.2018 07:00","139","0"
"02.07.2018 07:00 - 02.07.2018 08:00","0","443"
"02.07.2018 08:00 - 02.07.2018 09:00","0","1189"
"02.07.2018 09:00 - 02.07.2018 10:00","0","1543"
"02.07.2018 10:00 - 02.07.2018 11:00","0","1567"
"02.07.2018 11:00 - 02.07.2018 12:00","0","2012"
"02.07.2018 12:00 - 02.07.2018 13:00","0","2002"
"02.07.2018 13:00 - 02.07.2018 14:00","0","1984"
"02.07.2018 14:00 - 02.07.2018 15:00","0","1846"
"02.07.2018 15:00 - 02.07.2018 16:00","0","1735"
"02.07.2018 16:00 - 02.07.2018 17:00","0","1881"
"02.07.2018 17:00 - 02.07.2018 18:00","0","1378"
"02.07.2018 18:00 - 02.07.2018 19:00","0","1255"
"02.07.2018 19:00 - 02.07.2018 20:00","0","1055"
"02.07.2018 20:00 - 02.07.2018 21:00","0","699"
"02.07.2018 21:00 - 02.07.2018 22:00","0","672"
"02.07.2018 22:00 - 02.07.2018 23:00","0","1562"
"02.07.2018 23:00 - 03.07.2018 00:00","0","1193"
"03.07.2018 00:00 - 03.07.2018 01:00","0","1261"
"03.07.2018 01:00 - 03.07.2018 02:00","0","885"
"03.07.2018 02:00 - 03.07.2018 03:00","0","503"
"03.07.2018 03:00 - 03.07.2018 04:00","0","461"
"03.07.2018 04:00 - 03.07.2018 05:00","0","454"
"03.07.2018 05:00 - 03.07.2018 06:00","0","704"
"03.07.2018 06:00 - 03.07.2018 07:00","0","498"
"03.07.2018 07:00 - 03.07.2018 08:00","0","835"
"03.07.2018 08:00 - 03.07.2018 09:00","0","1218"
"03.07.2018 09:00 - 03.07.2018 10:00","0","1118"
"03.07.2018 10:00 - 03.07.2018 11:00","0","1176"
"03.07.2018 11:00 - 03.07.2018 12:00","0","1495"
"03.07.2018 12:00 - 03.07.2018 13:00","0","1907"
"03.07.2018 13:00 - 03.07.2018 14:00","0","1388"
"03.07.2018 14:00 - 03.07.2018 15:00","0","1356"
"03.07.2018 15:00 - 03.07.2018 16:00","0","1248"
"03.07.2018 16:00 - 03.07.2018 17:00","0","1166"
"03.07.2018 17:00 - 03.07.2018 18:00","0","930"
"03.07.2018 18:00 - 03.07.2018 19:00","0","341"
"03.07.2018 19:00 - 03.07.2018 20:00","0","206"
"03.07.2018 20:00 - 03.07.2018 21:00","0","361"
"03.07.2018 21:00 - 03.07.2018 22:00","0","809"
"03.07.2018 22:00 - 03.07.2018 23:00","0","1392"
"03.07.2018 23:00 - 04.07.2018 00:00","0","1347"
"04.07.2018 00:00 - 04.07.2018 01:00","0","1506"
"04.07.2018 01:00 - 04.07.2018 02:00","0","1259"
"04.07.2018 02:00 - 04.07.2018 03:00","0","1150"
"04.07.2018 03:00 - 04.07.2018 04:00","0","887"
"04.07.2018 04:00 - 04.07.2018 05:00","0","885"
"04.07.2018 05:00 - 04.07.2018 06:00","0","778"
"04.07.2018 06:00 - 04.07.2018 07:00","0","472"
"04.07.2018 07:00 - 04.07.2018 08:00","0","748"
"04.07.2018 08:00 - 04.07.2018 09:00","0","905"
"04.07.2018 09:00 - 04.07.2018 10:00","0","1227"
"04.07.2018 10:00 - 04.07.2018 11:00","0","1385"
"04.07.2018 11:00 - 04.07.2018 12:00","0","1522"
"04.07.2018 12:00 - 04.07.2018 13:00","0","1343"
"04.07.2018 13:00 - 04.07.2018 14:00","0","1259"
"04.07.2018 14:00 - 04.07.2018 15:00","0","1245"
"04.07.2018 15:00 - 04.07.2018 16:00","0","1136"
"04.07.2018 16:00 - 04.07.2018 17:00","0","815"
"04.07.2018 17:00 - 04.07.2018 18:00","0","445"
"04.07.2018 18:00 - 04.07.2018 19:00","0","181"
"04.07.2018 19:00 - 04.07.2018 20:00","0","204"
"04.07.2018 20:00 - 04.07.2018 21:00","0","228"
"04.07.2018 21:00 - 04.07.2018 22:00","0","470"
"04.07.2018 22:00 - 04.07.2018 23:00","0","980"
"04.07.2018 23:00 - 05.07.2018 00:00","0","1294"
"05.07.2018 00:00 - 05.07.2018 01:00","0","1303"
"05.07.2018 01:00 - 05.07.2018 02:00","0","841"
"05.07.2018 02:00 - 05.07.2018 03:00","0","806"
"05.07.2018 03:00 - 05.07.2018 04:00","0","699"
"05.07.2018 04:00 - 05.07.2018 05:00","0","672"
"05.07.2018 05:00 - 05.07.2018 06:00","0","623"
"05.07.2018 06:00 - 05.07.2018 07:00","0","856"
"05.07.2018 07:00 - 05.07.2018 08:00","0","1227"
"05.07.2018 08:00 - 05.07.2018 09:00","0","1430"
"05.07.2018 09:00 - 05.07.2018 10:00","0","1326"
"05.07.2018 10:00 - 05.07.2018 11:00","0","1064"
"05.07.2018 11:00 - 05.07.2018 12:00","0","1147"
"05.07.2018 12:00 - 05.07.2018 13:00","0","1349"
"05.07.2018 13:00 - 05.07.2018 14:00","0","1422"
"05.07.2018 14:00 - 05.07.2018 15:00","0","1294"
"05.07.2018 15:00 - 05.07.2018 16:00","0","1121"
"05.07.2018 16:00 - 05.07.2018 17:00","0","1154"
"05.07.2018 17:00 - 05.07.2018 18:00","0","1018"
"05.07.2018 18:00 - 05.07.2018 19:00","0","941"
"05.07.2018 19:00 - 05.07.2018 20:00","0","848"
"05.07.2018 20:00 - 05.07.2018 21:00","0","613"
"05.07.2018 21:00 - 05.07.2018 22:00","0","593"
"05.07.2018 22:00 - 05.07.2018 23:00","0","1289"
"05.07.2018 23:00 - 06.07.2018 00:00","0","1087"
"06.07.2018 00:00 - 06.07.2018 01:00","0","605"
"06.07.2018 01:00 - 06.07.2018 02:00","0","827"
"06.07.2018 02:00 - 06.07.2018 03:00","0","983"
"06.07.2018 03:00 - 06.07.2018 04:00","0","800"
"06.07.2018 04:00 - 06.07.2018 05:00","0","794"
"06.07.2018 05:00 - 06.07.2018 06:00","0","874"
"06.07.2018 06:00 - 06.07.2018 07:00","0","525"
"06.07.2018 07:00 - 06.07.2018 08:00","0","721"
"06.07.2018 08:00 - 06.07.2018 09:00","0","1142"
"06.07.2018 09:00 - 06.07.2018 10:00","0","1278"
"06.07.2018 10:00 - 06.07.2018 11:00","0","1051"
"06.07.2018 11:00 - 06.07.2018 12:00","0","1431"
"06.07.2018 12:00 - 06.07.2018 13:00","0","1891"
"06.07.2018 13:00 - 06.07.2018 14:00","0","1720"
"06.07.2018 14:00 - 06.07.2018 15:00","0","1892"
"06.07.2018 15:00 - 06.07.2018 16:00","0","1824"
"06.07.2018 16:00 - 06.07.2018 17:00","0","1663"
"06.07.2018 17:00 - 06.07.2018 18:00","0","1407"
"06.07.2018 18:00 - 06.07.2018 19:00","0","1341"
"06.07.2018 19:00 - 06.07.2018 20:00","0","1141"
"06.07.2018 20:00 - 06.07.2018 21:00","0","978"
"06.07.2018 21:00 - 06.07.2018 22:00","0","1048"
"06.07.2018 22:00 - 06.07.2018 23:00","0","1621"
"06.07.2018 23:00 - 07.07.2018 00:00","0","1715"
"07.07.2018 00:00 - 07.07.2018 01:00","0","1761"
"07.07.2018 01:00 - 07.07.2018 02:00","0","1188"
"07.07.2018 02:00 - 07.07.2018 03:00","0","905"
"07.07.2018 03:00 - 07.07.2018 04:00","0","931"
"07.07.2018 04:00 - 07.07.2018 05:00","0","1081"
"07.07.2018 05:00 - 07.07.2018 06:00","0","839"
"07.07.2018 06:00 - 07.07.2018 07:00","0","457"
"07.07.2018 07:00 - 07.07.2018 08:00","0","286"
"07.07.2018 08:00 - 07.07.2018 09:00","0","844"
"07.07.2018 09:00 - 07.07.2018 10:00","0","1243"
"07.07.2018 10:00 - 07.07.2018 11:00","0","1453"
"07.07.2018 11:00 - 07.07.2018 12:00","0","1417"
"07.07.2018 12:00 - 07.07.2018 13:00","0","1401"
"07.07.2018 13:00 - 07.07.2018 14:00","0","1064"
"07.07.2018 14:00 - 07.07.2018 15:00","0","1357"
"07.07.2018 15:00 - 07.07.2018 16:00","0","862"
"07.07.2018 16:00 - 07.07.2018 17:00","0","1019"
"07.07.2018 17:00 - 07.07.2018 18:00","0","766"
"07.07.2018 18:00 - 07.07.2018 19:00","0","725"
"07.07.2018 19:00 - 07.07.2018 20:00","0","793"
"07.07.2018 20:00 - 07.07.2018 21:00","0","563"
"07.07.2018 21:00 - 07.07.2018 22:00","0","731"
"07.07.2018 22:00 - 07.07.2018 23:00","0","932"
"07.07.2018 23:00 - 08.07.2018 00:00","0","1075"
"08.07.2018 00:00 - 08.07.2018 01:00","0","1021"
"08.07.2018 01:00 - 08.07.2018 02:00","0","644"
"08.07.2018 02:00 - 08.07.2018 03:00","0","658"
"08.07.2018 03:00 - 08.07.2018 04:00","0","551"
"08.07.2018 04:00 - 08.07.2018 05:00","0","454"
"08.07.2018 05:00 - 08.07.2018 06:00","0","428"
"08.07.2018 06:00 - 08.07.2018 07:00","0","208"
"08.07.2018 07:00 - 08.07.2018 08:00","168","0"
"08.07.2018 08:00 - 08.07.2018 09:00","0","95"
"08.07.2018 09:00 - 08.07.2018 10:00","0","423"
"08.07.2018 10:00 - 08.07.2018 11:00","0","429"
"08.07.2018 11:00 - 08.07.2018 12:00","0","522"
"08.07.2018 12:00 - 08.07.2018 13:00","0","785"
"08.07.2018 13:00 - 08.07.2018 14:00","0","377"
"08.07.2018 14:00 - 08.07.2018 15:00","0","78"
"08.07.2018 15:00 - 08.07.2018 16:00","0","161"
"08.07.2018 16:00 - 08.07.2018 17:00","98","0"
"08.07.2018 17:00 - 08.07.2018 18:00","312","0"
"08.07.2018 18:00 - 08.07.2018 19:00","122","0"
"08.07.2018 19:00 - 08.07.2018 20:00","0","24"
"08.07.2018 20:00 - 08.07.2018 21:00","0","194"
"08.07.2018 21:00 - 08.07.2018 22:00","0","180"
"08.07.2018 22:00 - 08.07.2018 23:00","0","604"
"08.07.2018 23:00 - 09.07.2018 00:00","0","875"
"09.07.2018 00:00 - 09.07.2018 01:00","0","881"
"09.07.2018 01:00 - 09.07.2018 02:00","0","711"
"09.07.2018 02:00 - 09.07.2018 03:00","0","639"
"09.07.2018 03:00 - 09.07.2018 04:00","0","394"
"09.07.2018 04:00 - 09.07.2018 05:00","0","374"
"09.07.2018 05:00 - 09.07.2018 06:00","0","557"
"09.07.2018 06:00 - 09.07.2018 07:00","0","313"
"09.07.2018 07:00 - 09.07.2018 08:00","0","742"
"09.07.2018 08:00 - 09.07.2018 09:00","0","1294"
"09.07.2018 09:00 - 09.07.2018 10:00","0","1197"
"09.07.2018 10:00 - 09.07.2018 11:00","0","1186"
"09.07.2018 11:00 - 09.07.2018 12:00","0","1048"
"09.07.2018 12:00 - 09.07.2018 13:00","0","1335"
"09.07.2018 13:00 - 09.07.2018 14:00","0","1237"
"09.07.2018 14:00 - 09.07.2018 15:00","0","1289"
"09.07.2018 15:00 - 09.07.2018 16:00","0","1543"
"09.07.2018 16:00 - 09.07.2018 17:00","0","1520"
"09.07.2018 17:00 - 09.07.2018 18:00","0","1370"
"09.07.2018 18:00 - 09.07.2018 19:00","0","1502"
"09.07.2018 19:00 - 09.07.2018 20:00","0","1579"
"09.07.2018 20:00 - 09.07.2018 21:00","0","1706"
"09.07.2018 21:00 - 09.07.2018 22:00","0","1551"
