"Time (CET)","United Kingdom (UK) > France (FR) [MW]","France (FR) > United Kingdom (UK) [MW]"
"25.04.2018 08:00 - 25.04.2018 09:00","0","1508"
"25.04.2018 09:00 - 25.04.2018 10:00","0","1507"
"25.04.2018 10:00 - 25.04.2018 11:00","0","1506"
"25.04.2018 11:00 - 25.04.2018 12:00","0","1506"
"25.04.2018 12:00 - 25.04.2018 13:00","0","1507"
"25.04.2018 13:00 - 25.04.2018 14:00","0","1506"
"25.04.2018 14:00 - 25.04.2018 15:00","0","1506"
"25.04.2018 15:00 - 25.04.2018 16:00","0","1506"
"25.04.2018 16:00 - 25.04.2018 17:00","0","1506"
"25.04.2018 17:00 - 25.04.2018 18:00","0","1506"
"25.04.2018 18:00 - 25.04.2018 19:00","0","1506"
"25.04.2018 19:00 - 25.04.2018 20:00","0","1506"
"25.04.2018 20:00 - 25.04.2018 21:00","0","1507"
"25.04.2018 21:00 - 25.04.2018 22:00","0","1506"
"25.04.2018 22:00 - 25.04.2018 23:00","0","1506"
"25.04.2018 23:00 - 26.04.2018 00:00","0","1482"
"26.04.2018 00:00 - 26.04.2018 01:00","0","1157"
"26.04.2018 01:00 - 26.04.2018 02:00","0","1159"
"26.04.2018 02:00 - 26.04.2018 03:00","0","1159"
"26.04.2018 03:00 - 26.04.2018 04:00","0","1159"
"26.04.2018 04:00 - 26.04.2018 05:00","0","1159"
"26.04.2018 05:00 - 26.04.2018 06:00","0","1159"
"26.04.2018 06:00 - 26.04.2018 07:00","0","1159"
"26.04.2018 07:00 - 26.04.2018 08:00","0","1156"
"26.04.2018 08:00 - 26.04.2018 09:00","0","1504"
"26.04.2018 09:00 - 26.04.2018 10:00","0","1505"
"26.04.2018 10:00 - 26.04.2018 11:00","0","1504"
"26.04.2018 11:00 - 26.04.2018 12:00","N/A","N/A"
"26.04.2018 12:00 - 26.04.2018 13:00","0","1455"
"26.04.2018 13:00 - 26.04.2018 14:00","0","1455"
"26.04.2018 14:00 - 26.04.2018 15:00","0","1406"
"26.04.2018 15:00 - 26.04.2018 16:00","0","1404"
"26.04.2018 16:00 - 26.04.2018 17:00","0","1505"
"26.04.2018 17:00 - 26.04.2018 18:00","0","1507"
"26.04.2018 18:00 - 26.04.2018 19:00","0","1506"
"26.04.2018 19:00 - 26.04.2018 20:00","0","1505"
"26.04.2018 20:00 - 26.04.2018 21:00","0","1505"
"26.04.2018 21:00 - 26.04.2018 22:00","0","1506"
"26.04.2018 22:00 - 26.04.2018 23:00","0","1506"
"26.04.2018 23:00 - 27.04.2018 00:00","0","1506"
"27.04.2018 00:00 - 27.04.2018 01:00","0","1505"
"27.04.2018 01:00 - 27.04.2018 02:00","0","1505"
"27.04.2018 02:00 - 27.04.2018 03:00","0","1505"
"27.04.2018 03:00 - 27.04.2018 04:00","0","1505"
"27.04.2018 04:00 - 27.04.2018 05:00","0","1504"
"27.04.2018 05:00 - 27.04.2018 06:00","0","1507"
"27.04.2018 06:00 - 27.04.2018 07:00","0","1507"
"27.04.2018 07:00 - 27.04.2018 08:00","0","1279"
"27.04.2018 08:00 - 27.04.2018 09:00","0","1506"
"27.04.2018 09:00 - 27.04.2018 10:00","0","1505"
"27.04.2018 10:00 - 27.04.2018 11:00","0","1506"
"27.04.2018 11:00 - 27.04.2018 12:00","0","1506"
"27.04.2018 12:00 - 27.04.2018 13:00","0","1505"
"27.04.2018 13:00 - 27.04.2018 14:00","0","1506"
"27.04.2018 14:00 - 27.04.2018 15:00","0","1505"
"27.04.2018 15:00 - 27.04.2018 16:00","0","1506"
"27.04.2018 16:00 - 27.04.2018 17:00","0","1506"
"27.04.2018 17:00 - 27.04.2018 18:00","0","1507"
"27.04.2018 18:00 - 27.04.2018 19:00","0","1507"
"27.04.2018 19:00 - 27.04.2018 20:00","0","1507"
"27.04.2018 20:00 - 27.04.2018 21:00","0","1506"
"27.04.2018 21:00 - 27.04.2018 22:00","0","1505"
"27.04.2018 22:00 - 27.04.2018 23:00","0","1506"
"27.04.2018 23:00 - 28.04.2018 00:00","0","1506"
"28.04.2018 00:00 - 28.04.2018 01:00","0","1408"
"28.04.2018 01:00 - 28.04.2018 02:00","0","1409"
"28.04.2018 02:00 - 28.04.2018 03:00","0","1408"
"28.04.2018 03:00 - 28.04.2018 04:00","0","1409"
"28.04.2018 04:00 - 28.04.2018 05:00","0","1409"
"28.04.2018 05:00 - 28.04.2018 06:00","0","1408"
"28.04.2018 06:00 - 28.04.2018 07:00","0","1409"
"28.04.2018 07:00 - 28.04.2018 08:00","0","1407"
"28.04.2018 08:00 - 28.04.2018 09:00","0","1455"
"28.04.2018 09:00 - 28.04.2018 10:00","0","1506"
"28.04.2018 10:00 - 28.04.2018 11:00","0","1506"
"28.04.2018 11:00 - 28.04.2018 12:00","0","1506"
"28.04.2018 12:00 - 28.04.2018 13:00","0","1506"
"28.04.2018 13:00 - 28.04.2018 14:00","0","1505"
"28.04.2018 14:00 - 28.04.2018 15:00","0","1506"
"28.04.2018 15:00 - 28.04.2018 16:00","0","1506"
"28.04.2018 16:00 - 28.04.2018 17:00","0","1506"
"28.04.2018 17:00 - 28.04.2018 18:00","0","1506"
"28.04.2018 18:00 - 28.04.2018 19:00","0","1506"
"28.04.2018 19:00 - 28.04.2018 20:00","0","1506"
"28.04.2018 20:00 - 28.04.2018 21:00","0","1507"
"28.04.2018 21:00 - 28.04.2018 22:00","0","1506"
"28.04.2018 22:00 - 28.04.2018 23:00","0","1506"
"28.04.2018 23:00 - 29.04.2018 00:00","0","1505"
"29.04.2018 00:00 - 29.04.2018 01:00","0","1506"
"29.04.2018 01:00 - 29.04.2018 02:00","0","982"
"29.04.2018 02:00 - 29.04.2018 03:00","0","932"
"29.04.2018 03:00 - 29.04.2018 04:00","0","932"
"29.04.2018 04:00 - 29.04.2018 05:00","0","906"
"29.04.2018 05:00 - 29.04.2018 06:00","0","907"
"29.04.2018 06:00 - 29.04.2018 07:00","0","906"
"29.04.2018 07:00 - 29.04.2018 08:00","0","905"
"29.04.2018 08:00 - 29.04.2018 09:00","0","932"
"29.04.2018 09:00 - 29.04.2018 10:00","0","953"
"29.04.2018 10:00 - 29.04.2018 11:00","0","1004"
"29.04.2018 11:00 - 29.04.2018 12:00","0","995"
"29.04.2018 12:00 - 29.04.2018 13:00","0","1000"
"29.04.2018 13:00 - 29.04.2018 14:00","0","1000"
"29.04.2018 14:00 - 29.04.2018 15:00","0","1011"
"29.04.2018 15:00 - 29.04.2018 16:00","0","1006"
"29.04.2018 16:00 - 29.04.2018 17:00","0","1005"
"29.04.2018 17:00 - 29.04.2018 18:00","0","1006"
"29.04.2018 18:00 - 29.04.2018 19:00","0","1005"
"29.04.2018 19:00 - 29.04.2018 20:00","0","1002"
"29.04.2018 20:00 - 29.04.2018 21:00","0","1505"
"29.04.2018 21:00 - 29.04.2018 22:00","0","1505"
"29.04.2018 22:00 - 29.04.2018 23:00","0","1505"
"29.04.2018 23:00 - 30.04.2018 00:00","0","1506"
"30.04.2018 00:00 - 30.04.2018 01:00","0","1356"
"30.04.2018 01:00 - 30.04.2018 02:00","0","1307"
"30.04.2018 02:00 - 30.04.2018 03:00","0","1307"
"30.04.2018 03:00 - 30.04.2018 04:00","0","1307"
"30.04.2018 04:00 - 30.04.2018 05:00","0","1307"
"30.04.2018 05:00 - 30.04.2018 06:00","0","1307"
"30.04.2018 06:00 - 30.04.2018 07:00","0","1403"
"30.04.2018 07:00 - 30.04.2018 08:00","0","1503"
"30.04.2018 08:00 - 30.04.2018 09:00","0","1505"
"30.04.2018 09:00 - 30.04.2018 10:00","0","1505"
"30.04.2018 10:00 - 30.04.2018 11:00","0","1505"
"30.04.2018 11:00 - 30.04.2018 12:00","0","1504"
"30.04.2018 12:00 - 30.04.2018 13:00","0","1504"
"30.04.2018 13:00 - 30.04.2018 14:00","0","1505"
"30.04.2018 14:00 - 30.04.2018 15:00","0","1505"
"30.04.2018 15:00 - 30.04.2018 16:00","0","1503"
"30.04.2018 16:00 - 30.04.2018 17:00","0","1504"
"30.04.2018 17:00 - 30.04.2018 18:00","0","1505"
"30.04.2018 18:00 - 30.04.2018 19:00","0","1505"
"30.04.2018 19:00 - 30.04.2018 20:00","0","1505"
"30.04.2018 20:00 - 30.04.2018 21:00","0","1505"
"30.04.2018 21:00 - 30.04.2018 22:00","0","1506"
"30.04.2018 22:00 - 30.04.2018 23:00","0","1505"
"30.04.2018 23:00 - 01.05.2018 00:00","0","1504"
"01.05.2018 00:00 - 01.05.2018 01:00","0","1505"
"01.05.2018 01:00 - 01.05.2018 02:00","0","1407"
"01.05.2018 02:00 - 01.05.2018 03:00","0","1408"
"01.05.2018 03:00 - 01.05.2018 04:00","0","1408"
"01.05.2018 04:00 - 01.05.2018 05:00","0","1407"
"01.05.2018 05:00 - 01.05.2018 06:00","0","1432"
"01.05.2018 06:00 - 01.05.2018 07:00","0","1432"
"01.05.2018 07:00 - 01.05.2018 08:00","0","1505"
"01.05.2018 08:00 - 01.05.2018 09:00","0","1506"
"01.05.2018 09:00 - 01.05.2018 10:00","0","1506"
"01.05.2018 10:00 - 01.05.2018 11:00","0","1506"
"01.05.2018 11:00 - 01.05.2018 12:00","0","1505"
"01.05.2018 12:00 - 01.05.2018 13:00","0","1506"
"01.05.2018 13:00 - 01.05.2018 14:00","0","1506"
"01.05.2018 14:00 - 01.05.2018 15:00","0","1506"
"01.05.2018 15:00 - 01.05.2018 16:00","0","1507"
"01.05.2018 16:00 - 01.05.2018 17:00","0","1507"
"01.05.2018 17:00 - 01.05.2018 18:00","0","1506"
"01.05.2018 18:00 - 01.05.2018 19:00","0","1505"
"01.05.2018 19:00 - 01.05.2018 20:00","0","1505"
"01.05.2018 20:00 - 01.05.2018 21:00","0","1505"
"01.05.2018 21:00 - 01.05.2018 22:00","0","1505"
"01.05.2018 22:00 - 01.05.2018 23:00","0","1506"
"01.05.2018 23:00 - 02.05.2018 00:00","0","1506"
"02.05.2018 00:00 - 02.05.2018 01:00","0","1259"
"02.05.2018 01:00 - 02.05.2018 02:00","0","1258"
"02.05.2018 02:00 - 02.05.2018 03:00","0","1206"
"02.05.2018 03:00 - 02.05.2018 04:00","0","999"
"02.05.2018 04:00 - 02.05.2018 05:00","0","500"
"02.05.2018 05:00 - 02.05.2018 06:00","0","1042"
"02.05.2018 06:00 - 02.05.2018 07:00","0","1306"
"02.05.2018 07:00 - 02.05.2018 08:00","0","1455"
"02.05.2018 08:00 - 02.05.2018 09:00","0","1505"
"02.05.2018 09:00 - 02.05.2018 10:00","0","1506"
"02.05.2018 10:00 - 02.05.2018 11:00","0","1506"
"02.05.2018 11:00 - 02.05.2018 12:00","0","1506"
"02.05.2018 12:00 - 02.05.2018 13:00","0","1506"
"02.05.2018 13:00 - 02.05.2018 14:00","0","1506"
"02.05.2018 14:00 - 02.05.2018 15:00","0","1505"
"02.05.2018 15:00 - 02.05.2018 16:00","0","1506"
"02.05.2018 16:00 - 02.05.2018 17:00","0","1506"
"02.05.2018 17:00 - 02.05.2018 18:00","0","1506"
"02.05.2018 18:00 - 02.05.2018 19:00","0","1506"
"02.05.2018 19:00 - 02.05.2018 20:00","0","1506"
"02.05.2018 20:00 - 02.05.2018 21:00","0","1506"
"02.05.2018 21:00 - 02.05.2018 22:00","0","1506"
"02.05.2018 22:00 - 02.05.2018 23:00","0","1505"
"02.05.2018 23:00 - 03.05.2018 00:00","0","1506"
"03.05.2018 00:00 - 03.05.2018 01:00","0","1456"
"03.05.2018 01:00 - 03.05.2018 02:00","0","1354"
"03.05.2018 02:00 - 03.05.2018 03:00","0","1353"
"03.05.2018 03:00 - 03.05.2018 04:00","0","1353"
"03.05.2018 04:00 - 03.05.2018 05:00","0","1353"
"03.05.2018 05:00 - 03.05.2018 06:00","0","1407"
"03.05.2018 06:00 - 03.05.2018 07:00","0","1455"
"03.05.2018 07:00 - 03.05.2018 08:00","0","1506"
"03.05.2018 08:00 - 03.05.2018 09:00","0","1505"
"03.05.2018 09:00 - 03.05.2018 10:00","0","1505"
"03.05.2018 10:00 - 03.05.2018 11:00","0","1505"
"03.05.2018 11:00 - 03.05.2018 12:00","0","1506"
"03.05.2018 12:00 - 03.05.2018 13:00","0","1506"
"03.05.2018 13:00 - 03.05.2018 14:00","0","1506"
"03.05.2018 14:00 - 03.05.2018 15:00","0","1506"
"03.05.2018 15:00 - 03.05.2018 16:00","0","1506"
"03.05.2018 16:00 - 03.05.2018 17:00","0","1506"
"03.05.2018 17:00 - 03.05.2018 18:00","0","1506"
"03.05.2018 18:00 - 03.05.2018 19:00","0","1507"
"03.05.2018 19:00 - 03.05.2018 20:00","0","1506"
"03.05.2018 20:00 - 03.05.2018 21:00","0","1506"
"03.05.2018 21:00 - 03.05.2018 22:00","0","1507"
"03.05.2018 22:00 - 03.05.2018 23:00","0","1506"
"03.05.2018 23:00 - 04.05.2018 00:00","0","1506"
"04.05.2018 00:00 - 04.05.2018 01:00","0","1456"
"04.05.2018 01:00 - 04.05.2018 02:00","0","1455"
"04.05.2018 02:00 - 04.05.2018 03:00","0","1455"
"04.05.2018 03:00 - 04.05.2018 04:00","0","1455"
"04.05.2018 04:00 - 04.05.2018 05:00","0","1455"
"04.05.2018 05:00 - 04.05.2018 06:00","0","1455"
"04.05.2018 06:00 - 04.05.2018 07:00","0","1455"
"04.05.2018 07:00 - 04.05.2018 08:00","0","1505"
"04.05.2018 08:00 - 04.05.2018 09:00","0","1507"
"04.05.2018 09:00 - 04.05.2018 10:00","0","1506"
"04.05.2018 10:00 - 04.05.2018 11:00","0","1506"
"04.05.2018 11:00 - 04.05.2018 12:00","0","1506"
"04.05.2018 12:00 - 04.05.2018 13:00","0","1506"
"04.05.2018 13:00 - 04.05.2018 14:00","0","1507"
"04.05.2018 14:00 - 04.05.2018 15:00","0","1506"
"04.05.2018 15:00 - 04.05.2018 16:00","0","1507"
"04.05.2018 16:00 - 04.05.2018 17:00","0","1506"
"04.05.2018 17:00 - 04.05.2018 18:00","0","1506"
"04.05.2018 18:00 - 04.05.2018 19:00","0","1507"
"04.05.2018 19:00 - 04.05.2018 20:00","0","1507"
"04.05.2018 20:00 - 04.05.2018 21:00","0","1029"
"04.05.2018 21:00 - 04.05.2018 22:00","0","1007"
"04.05.2018 22:00 - 04.05.2018 23:00","0","1002"
"04.05.2018 23:00 - 05.05.2018 00:00","0","1077"
"05.05.2018 00:00 - 05.05.2018 01:00","0","1916"
"05.05.2018 01:00 - 05.05.2018 02:00","0","1819"
"05.05.2018 02:00 - 05.05.2018 03:00","0","1818"
"05.05.2018 03:00 - 05.05.2018 04:00","0","1818"
"05.05.2018 04:00 - 05.05.2018 05:00","0","1707"
"05.05.2018 05:00 - 05.05.2018 06:00","0","1706"
"05.05.2018 06:00 - 05.05.2018 07:00","0","1706"
"05.05.2018 07:00 - 05.05.2018 08:00","0","1817"
"05.05.2018 08:00 - 05.05.2018 09:00","0","1910"
"05.05.2018 09:00 - 05.05.2018 10:00","0","1910"
"05.05.2018 10:00 - 05.05.2018 11:00","0","1910"
"05.05.2018 11:00 - 05.05.2018 12:00","0","1912"
"05.05.2018 12:00 - 05.05.2018 13:00","0","1819"
"05.05.2018 13:00 - 05.05.2018 14:00","0","1816"
"05.05.2018 14:00 - 05.05.2018 15:00","0","1314"
"05.05.2018 15:00 - 05.05.2018 16:00","0","714"
"05.05.2018 16:00 - 05.05.2018 17:00","0","711"
"05.05.2018 17:00 - 05.05.2018 18:00","0","1310"
"05.05.2018 18:00 - 05.05.2018 19:00","0","1911"
"05.05.2018 19:00 - 05.05.2018 20:00","0","2017"
"05.05.2018 20:00 - 05.05.2018 21:00","0","2018"
"05.05.2018 21:00 - 05.05.2018 22:00","0","2017"
"05.05.2018 22:00 - 05.05.2018 23:00","0","2018"
"05.05.2018 23:00 - 06.05.2018 00:00","0","2017"
"06.05.2018 00:00 - 06.05.2018 01:00","0","1876"
"06.05.2018 01:00 - 06.05.2018 02:00","0","1661"
"06.05.2018 02:00 - 06.05.2018 03:00","0","1660"
"06.05.2018 03:00 - 06.05.2018 04:00","0","1660"
"06.05.2018 04:00 - 06.05.2018 05:00","0","1660"
"06.05.2018 05:00 - 06.05.2018 06:00","0","1660"
"06.05.2018 06:00 - 06.05.2018 07:00","0","1695"
"06.05.2018 07:00 - 06.05.2018 08:00","0","1692"
"06.05.2018 08:00 - 06.05.2018 09:00","0","1773"
"06.05.2018 09:00 - 06.05.2018 10:00","0","1774"
"06.05.2018 10:00 - 06.05.2018 11:00","0","1817"
"06.05.2018 11:00 - 06.05.2018 12:00","0","1818"
"06.05.2018 12:00 - 06.05.2018 13:00","0","1818"
"06.05.2018 13:00 - 06.05.2018 14:00","0","1712"
"06.05.2018 14:00 - 06.05.2018 15:00","0","1619"
"06.05.2018 15:00 - 06.05.2018 16:00","0","223"
"06.05.2018 16:00 - 06.05.2018 17:00","0","711"
"06.05.2018 17:00 - 06.05.2018 18:00","0","1082"
"06.05.2018 18:00 - 06.05.2018 19:00","0","2018"
"06.05.2018 19:00 - 06.05.2018 20:00","0","2021"
"06.05.2018 20:00 - 06.05.2018 21:00","0","2021"
"06.05.2018 21:00 - 06.05.2018 22:00","0","2021"
"06.05.2018 22:00 - 06.05.2018 23:00","0","2020"
"06.05.2018 23:00 - 07.05.2018 00:00","0","2021"
"07.05.2018 00:00 - 07.05.2018 01:00","0","1957"
"07.05.2018 01:00 - 07.05.2018 02:00","0","1711"
"07.05.2018 02:00 - 07.05.2018 03:00","0","1712"
"07.05.2018 03:00 - 07.05.2018 04:00","0","1712"
"07.05.2018 04:00 - 07.05.2018 05:00","0","1711"
"07.05.2018 05:00 - 07.05.2018 06:00","0","1711"
"07.05.2018 06:00 - 07.05.2018 07:00","0","1660"
"07.05.2018 07:00 - 07.05.2018 08:00","0","1660"
"07.05.2018 08:00 - 07.05.2018 09:00","0","1795"
"07.05.2018 09:00 - 07.05.2018 10:00","0","1874"
"07.05.2018 10:00 - 07.05.2018 11:00","0","1874"
"07.05.2018 11:00 - 07.05.2018 12:00","0","1877"
"07.05.2018 12:00 - 07.05.2018 13:00","0","1712"
"07.05.2018 13:00 - 07.05.2018 14:00","0","1614"
"07.05.2018 14:00 - 07.05.2018 15:00","0","1416"
"07.05.2018 15:00 - 07.05.2018 16:00","0","817"
"07.05.2018 16:00 - 07.05.2018 17:00","0","816"
"07.05.2018 17:00 - 07.05.2018 18:00","0","1212"
"07.05.2018 18:00 - 07.05.2018 19:00","0","1910"
"07.05.2018 19:00 - 07.05.2018 20:00","0","2020"
"07.05.2018 20:00 - 07.05.2018 21:00","0","2020"
"07.05.2018 21:00 - 07.05.2018 22:00","0","2019"
"07.05.2018 22:00 - 07.05.2018 23:00","0","2020"
"07.05.2018 23:00 - 08.05.2018 00:00","0","2020"
"08.05.2018 00:00 - 08.05.2018 01:00","0","1978"
"08.05.2018 01:00 - 08.05.2018 02:00","0","1775"
"08.05.2018 02:00 - 08.05.2018 03:00","0","1774"
"08.05.2018 03:00 - 08.05.2018 04:00","0","1774"
"08.05.2018 04:00 - 08.05.2018 05:00","0","1774"
"08.05.2018 05:00 - 08.05.2018 06:00","0","1774"
"08.05.2018 06:00 - 08.05.2018 07:00","0","1774"
"08.05.2018 07:00 - 08.05.2018 08:00","0","1854"
"08.05.2018 08:00 - 08.05.2018 09:00","0","2019"
"08.05.2018 09:00 - 08.05.2018 10:00","0","2019"
"08.05.2018 10:00 - 08.05.2018 11:00","0","2020"
"08.05.2018 11:00 - 08.05.2018 12:00","0","2019"
"08.05.2018 12:00 - 08.05.2018 13:00","0","2020"
"08.05.2018 13:00 - 08.05.2018 14:00","0","2020"
"08.05.2018 14:00 - 08.05.2018 15:00","0","2020"
"08.05.2018 15:00 - 08.05.2018 16:00","0","2021"
"08.05.2018 16:00 - 08.05.2018 17:00","0","2021"
"08.05.2018 17:00 - 08.05.2018 18:00","0","2021"
"08.05.2018 18:00 - 08.05.2018 19:00","0","2021"
"08.05.2018 19:00 - 08.05.2018 20:00","0","2021"
"08.05.2018 20:00 - 08.05.2018 21:00","0","2020"
"08.05.2018 21:00 - 08.05.2018 22:00","0","2021"
"08.05.2018 22:00 - 08.05.2018 23:00","0","2021"
"08.05.2018 23:00 - 09.05.2018 00:00","0","2019"
"09.05.2018 00:00 - 09.05.2018 01:00","0","1815"
"09.05.2018 01:00 - 09.05.2018 02:00","0","1818"
"09.05.2018 02:00 - 09.05.2018 03:00","0","1818"
"09.05.2018 03:00 - 09.05.2018 04:00","0","1818"
"09.05.2018 04:00 - 09.05.2018 05:00","0","1818"
"09.05.2018 05:00 - 09.05.2018 06:00","0","1818"
"09.05.2018 06:00 - 09.05.2018 07:00","0","1816"
"09.05.2018 07:00 - 09.05.2018 08:00","0","2018"
"09.05.2018 08:00 - 09.05.2018 09:00","0","2019"
"09.05.2018 09:00 - 09.05.2018 10:00","0","2019"
"09.05.2018 10:00 - 09.05.2018 11:00","0","2019"
"09.05.2018 11:00 - 09.05.2018 12:00","0","2019"
"09.05.2018 12:00 - 09.05.2018 13:00","0","2019"
"09.05.2018 13:00 - 09.05.2018 14:00","0","2019"
"09.05.2018 14:00 - 09.05.2018 15:00","0","2020"
"09.05.2018 15:00 - 09.05.2018 16:00","0","2020"
"09.05.2018 16:00 - 09.05.2018 17:00","0","2019"
"09.05.2018 17:00 - 09.05.2018 18:00","0","2019"
"09.05.2018 18:00 - 09.05.2018 19:00","0","2020"
"09.05.2018 19:00 - 09.05.2018 20:00","0","2020"
"09.05.2018 20:00 - 09.05.2018 21:00","0","2020"
"09.05.2018 21:00 - 09.05.2018 22:00","0","2020"
"09.05.2018 22:00 - 09.05.2018 23:00","0","2019"
"09.05.2018 23:00 - 10.05.2018 00:00","0","2019"
"10.05.2018 00:00 - 10.05.2018 01:00","0","1912"
"10.05.2018 01:00 - 10.05.2018 02:00","0","1819"
"10.05.2018 02:00 - 10.05.2018 03:00","0","1818"
"10.05.2018 03:00 - 10.05.2018 04:00","0","1782"
"10.05.2018 04:00 - 10.05.2018 05:00","0","1706"
"10.05.2018 05:00 - 10.05.2018 06:00","0","1706"
"10.05.2018 06:00 - 10.05.2018 07:00","0","1616"
"10.05.2018 07:00 - 10.05.2018 08:00","0","1812"
"10.05.2018 08:00 - 10.05.2018 09:00","0","2018"
"10.05.2018 09:00 - 10.05.2018 10:00","0","2019"
"10.05.2018 10:00 - 10.05.2018 11:00","0","2019"
"10.05.2018 11:00 - 10.05.2018 12:00","0","2019"
"10.05.2018 12:00 - 10.05.2018 13:00","0","2019"
"10.05.2018 13:00 - 10.05.2018 14:00","0","2020"
"10.05.2018 14:00 - 10.05.2018 15:00","0","2019"
"10.05.2018 15:00 - 10.05.2018 16:00","0","2019"
"10.05.2018 16:00 - 10.05.2018 17:00","0","2019"
"10.05.2018 17:00 - 10.05.2018 18:00","0","2019"
"10.05.2018 18:00 - 10.05.2018 19:00","0","2019"
"10.05.2018 19:00 - 10.05.2018 20:00","0","2019"
"10.05.2018 20:00 - 10.05.2018 21:00","0","2019"
"10.05.2018 21:00 - 10.05.2018 22:00","0","2019"
"10.05.2018 22:00 - 10.05.2018 23:00","0","2020"
"10.05.2018 23:00 - 11.05.2018 00:00","0","2018"
"11.05.2018 00:00 - 11.05.2018 01:00","0","2019"
"11.05.2018 01:00 - 11.05.2018 02:00","0","1717"
"11.05.2018 02:00 - 11.05.2018 03:00","0","1615"
"11.05.2018 03:00 - 11.05.2018 04:00","0","1614"
"11.05.2018 04:00 - 11.05.2018 05:00","0","1614"
"11.05.2018 05:00 - 11.05.2018 06:00","0","1614"
"11.05.2018 06:00 - 11.05.2018 07:00","0","1614"
"11.05.2018 07:00 - 11.05.2018 08:00","0","1811"
"11.05.2018 08:00 - 11.05.2018 09:00","0","2018"
"11.05.2018 09:00 - 11.05.2018 10:00","0","2019"
"11.05.2018 10:00 - 11.05.2018 11:00","0","2019"
"11.05.2018 11:00 - 11.05.2018 12:00","0","1912"
"11.05.2018 12:00 - 11.05.2018 13:00","0","1911"
"11.05.2018 13:00 - 11.05.2018 14:00","0","1911"
"11.05.2018 14:00 - 11.05.2018 15:00","0","1911"
"11.05.2018 15:00 - 11.05.2018 16:00","0","1911"
"11.05.2018 16:00 - 11.05.2018 17:00","0","1911"
"11.05.2018 17:00 - 11.05.2018 18:00","0","1912"
"11.05.2018 18:00 - 11.05.2018 19:00","0","2020"
"11.05.2018 19:00 - 11.05.2018 20:00","0","2019"
"11.05.2018 20:00 - 11.05.2018 21:00","0","2020"
"11.05.2018 21:00 - 11.05.2018 22:00","0","2020"
"11.05.2018 22:00 - 11.05.2018 23:00","0","2020"
"11.05.2018 23:00 - 12.05.2018 00:00","0","2019"
"12.05.2018 00:00 - 12.05.2018 01:00","0","1715"
"12.05.2018 01:00 - 12.05.2018 02:00","0","1708"
"12.05.2018 02:00 - 12.05.2018 03:00","0","1708"
"12.05.2018 03:00 - 12.05.2018 04:00","0","1707"
"12.05.2018 04:00 - 12.05.2018 05:00","0","1707"
"12.05.2018 05:00 - 12.05.2018 06:00","0","1707"
"12.05.2018 06:00 - 12.05.2018 07:00","0","1707"
"12.05.2018 07:00 - 12.05.2018 08:00","0","1815"
"12.05.2018 08:00 - 12.05.2018 09:00","0","2019"
"12.05.2018 09:00 - 12.05.2018 10:00","0","2018"
"12.05.2018 10:00 - 12.05.2018 11:00","0","2019"
"12.05.2018 11:00 - 12.05.2018 12:00","0","2019"
"12.05.2018 12:00 - 12.05.2018 13:00","0","2019"
"12.05.2018 13:00 - 12.05.2018 14:00","0","2019"
"12.05.2018 14:00 - 12.05.2018 15:00","0","2020"
"12.05.2018 15:00 - 12.05.2018 16:00","0","2020"
"12.05.2018 16:00 - 12.05.2018 17:00","0","2020"
"12.05.2018 17:00 - 12.05.2018 18:00","0","2020"
"12.05.2018 18:00 - 12.05.2018 19:00","0","2019"
"12.05.2018 19:00 - 12.05.2018 20:00","0","2019"
"12.05.2018 20:00 - 12.05.2018 21:00","0","2019"
"12.05.2018 21:00 - 12.05.2018 22:00","0","2019"
"12.05.2018 22:00 - 12.05.2018 23:00","0","2019"
"12.05.2018 23:00 - 13.05.2018 00:00","0","2019"
"13.05.2018 00:00 - 13.05.2018 01:00","0","1818"
"13.05.2018 01:00 - 13.05.2018 02:00","0","1818"
"13.05.2018 02:00 - 13.05.2018 03:00","0","1616"
"13.05.2018 03:00 - 13.05.2018 04:00","0","1614"
"13.05.2018 04:00 - 13.05.2018 05:00","0","1614"
"13.05.2018 05:00 - 13.05.2018 06:00","0","1614"
"13.05.2018 06:00 - 13.05.2018 07:00","0","1614"
"13.05.2018 07:00 - 13.05.2018 08:00","0","1614"
"13.05.2018 08:00 - 13.05.2018 09:00","0","1711"
"13.05.2018 09:00 - 13.05.2018 10:00","0","1714"
"13.05.2018 10:00 - 13.05.2018 11:00","0","2019"
"13.05.2018 11:00 - 13.05.2018 12:00","0","2019"
"13.05.2018 12:00 - 13.05.2018 13:00","0","2019"
"13.05.2018 13:00 - 13.05.2018 14:00","0","2020"
"13.05.2018 14:00 - 13.05.2018 15:00","0","2019"
"13.05.2018 15:00 - 13.05.2018 16:00","0","2020"
"13.05.2018 16:00 - 13.05.2018 17:00","0","2019"
"13.05.2018 17:00 - 13.05.2018 18:00","0","2020"
"13.05.2018 18:00 - 13.05.2018 19:00","0","2020"
"13.05.2018 19:00 - 13.05.2018 20:00","0","2021"
"13.05.2018 20:00 - 13.05.2018 21:00","0","2020"
"13.05.2018 21:00 - 13.05.2018 22:00","0","2020"
"13.05.2018 22:00 - 13.05.2018 23:00","0","2020"
"13.05.2018 23:00 - 14.05.2018 00:00","0","2020"
"14.05.2018 00:00 - 14.05.2018 01:00","0","1817"
"14.05.2018 01:00 - 14.05.2018 02:00","0","1709"
