"Time (CET)","Hungary (HU) > Croatia (HR) [MW]","Croatia (HR) > Hungary (HU) [MW]"
"15.10.2018 11:00 - 15.10.2018 12:00","418","0"
"15.10.2018 12:00 - 15.10.2018 13:00","438","0"
"15.10.2018 13:00 - 15.10.2018 14:00","491","0"
"15.10.2018 14:00 - 15.10.2018 15:00","642","0"
"15.10.2018 15:00 - 15.10.2018 16:00","647","0"
"15.10.2018 16:00 - 15.10.2018 17:00","517","0"
"15.10.2018 17:00 - 15.10.2018 18:00","338","0"
"15.10.2018 18:00 - 15.10.2018 19:00","227","0"
"15.10.2018 19:00 - 15.10.2018 20:00","319","0"
"15.10.2018 20:00 - 15.10.2018 21:00","465","0"
"15.10.2018 21:00 - 15.10.2018 22:00","741","0"
"15.10.2018 22:00 - 15.10.2018 23:00","998","0"
"15.10.2018 23:00 - 16.10.2018 00:00","918","0"
"16.10.2018 00:00 - 16.10.2018 01:00","1073","0"
"16.10.2018 01:00 - 16.10.2018 02:00","1039","0"
"16.10.2018 02:00 - 16.10.2018 03:00","917","0"
"16.10.2018 03:00 - 16.10.2018 04:00","842","0"
"16.10.2018 04:00 - 16.10.2018 05:00","831","0"
"16.10.2018 05:00 - 16.10.2018 06:00","895","0"
"16.10.2018 06:00 - 16.10.2018 07:00","462","0"
"16.10.2018 07:00 - 16.10.2018 08:00","194","0"
"16.10.2018 08:00 - 16.10.2018 09:00","230","0"
"16.10.2018 09:00 - 16.10.2018 10:00","308","0"
"16.10.2018 10:00 - 16.10.2018 11:00","533","0"
"16.10.2018 11:00 - 16.10.2018 12:00","633","0"
"16.10.2018 12:00 - 16.10.2018 13:00","717","0"
"16.10.2018 13:00 - 16.10.2018 14:00","739","0"
"16.10.2018 14:00 - 16.10.2018 15:00","726","0"
"16.10.2018 15:00 - 16.10.2018 16:00","696","0"
"16.10.2018 16:00 - 16.10.2018 17:00","616","0"
"16.10.2018 17:00 - 16.10.2018 18:00","354","0"
"16.10.2018 18:00 - 16.10.2018 19:00","152","0"
"16.10.2018 19:00 - 16.10.2018 20:00","107","0"
"16.10.2018 20:00 - 16.10.2018 21:00","277","0"
"16.10.2018 21:00 - 16.10.2018 22:00","666","0"
"16.10.2018 22:00 - 16.10.2018 23:00","903","0"
"16.10.2018 23:00 - 17.10.2018 00:00","775","0"
"17.10.2018 00:00 - 17.10.2018 01:00","1009","0"
"17.10.2018 01:00 - 17.10.2018 02:00","1009","0"
"17.10.2018 02:00 - 17.10.2018 03:00","949","0"
"17.10.2018 03:00 - 17.10.2018 04:00","916","0"
"17.10.2018 04:00 - 17.10.2018 05:00","869","0"
"17.10.2018 05:00 - 17.10.2018 06:00","815","0"
"17.10.2018 06:00 - 17.10.2018 07:00","414","0"
"17.10.2018 07:00 - 17.10.2018 08:00","164","0"
"17.10.2018 08:00 - 17.10.2018 09:00","192","0"
"17.10.2018 09:00 - 17.10.2018 10:00","294","0"
"17.10.2018 10:00 - 17.10.2018 11:00","515","0"
"17.10.2018 11:00 - 17.10.2018 12:00","586","0"
"17.10.2018 12:00 - 17.10.2018 13:00","600","0"
"17.10.2018 13:00 - 17.10.2018 14:00","623","0"
"17.10.2018 14:00 - 17.10.2018 15:00","613","0"
"17.10.2018 15:00 - 17.10.2018 16:00","575","0"
"17.10.2018 16:00 - 17.10.2018 17:00","455","0"
"17.10.2018 17:00 - 17.10.2018 18:00","311","0"
"17.10.2018 18:00 - 17.10.2018 19:00","77","0"
"17.10.2018 19:00 - 17.10.2018 20:00","70","0"
"17.10.2018 20:00 - 17.10.2018 21:00","237","0"
"17.10.2018 21:00 - 17.10.2018 22:00","631","0"
"17.10.2018 22:00 - 17.10.2018 23:00","948","0"
"17.10.2018 23:00 - 18.10.2018 00:00","838","0"
"18.10.2018 00:00 - 18.10.2018 01:00","983","0"
"18.10.2018 01:00 - 18.10.2018 02:00","1010","0"
"18.10.2018 02:00 - 18.10.2018 03:00","956","0"
"18.10.2018 03:00 - 18.10.2018 04:00","913","0"
"18.10.2018 04:00 - 18.10.2018 05:00","899","0"
"18.10.2018 05:00 - 18.10.2018 06:00","900","0"
"18.10.2018 06:00 - 18.10.2018 07:00","423","0"
"18.10.2018 07:00 - 18.10.2018 08:00","284","0"
"18.10.2018 08:00 - 18.10.2018 09:00","322","0"
"18.10.2018 09:00 - 18.10.2018 10:00","336","0"
"18.10.2018 10:00 - 18.10.2018 11:00","479","0"
"18.10.2018 11:00 - 18.10.2018 12:00","574","0"
"18.10.2018 12:00 - 18.10.2018 13:00","522","0"
"18.10.2018 13:00 - 18.10.2018 14:00","546","0"
"18.10.2018 14:00 - 18.10.2018 15:00","559","0"
"18.10.2018 15:00 - 18.10.2018 16:00","496","0"
"18.10.2018 16:00 - 18.10.2018 17:00","443","0"
"18.10.2018 17:00 - 18.10.2018 18:00","339","0"
"18.10.2018 18:00 - 18.10.2018 19:00","159","0"
"18.10.2018 19:00 - 18.10.2018 20:00","159","0"
"18.10.2018 20:00 - 18.10.2018 21:00","366","0"
"18.10.2018 21:00 - 18.10.2018 22:00","714","0"
"18.10.2018 22:00 - 18.10.2018 23:00","851","0"
"18.10.2018 23:00 - 19.10.2018 00:00","915","0"
"19.10.2018 00:00 - 19.10.2018 01:00","1041","0"
"19.10.2018 01:00 - 19.10.2018 02:00","959","0"
"19.10.2018 02:00 - 19.10.2018 03:00","863","0"
"19.10.2018 03:00 - 19.10.2018 04:00","799","0"
"19.10.2018 04:00 - 19.10.2018 05:00","793","0"
"19.10.2018 05:00 - 19.10.2018 06:00","803","0"
"19.10.2018 06:00 - 19.10.2018 07:00","329","0"
"19.10.2018 07:00 - 19.10.2018 08:00","116","0"
"19.10.2018 08:00 - 19.10.2018 09:00","101","0"
"19.10.2018 09:00 - 19.10.2018 10:00","180","0"
"19.10.2018 10:00 - 19.10.2018 11:00","220","0"
"19.10.2018 11:00 - 19.10.2018 12:00","302","0"
"19.10.2018 12:00 - 19.10.2018 13:00","302","0"
"19.10.2018 13:00 - 19.10.2018 14:00","303","0"
"19.10.2018 14:00 - 19.10.2018 15:00","331","0"
"19.10.2018 15:00 - 19.10.2018 16:00","319","0"
"19.10.2018 16:00 - 19.10.2018 17:00","267","0"
"19.10.2018 17:00 - 19.10.2018 18:00","180","0"
"19.10.2018 18:00 - 19.10.2018 19:00","9","0"
"19.10.2018 19:00 - 19.10.2018 20:00","35","0"
"19.10.2018 20:00 - 19.10.2018 21:00","293","0"
"19.10.2018 21:00 - 19.10.2018 22:00","640","0"
"19.10.2018 22:00 - 19.10.2018 23:00","898","0"
"19.10.2018 23:00 - 20.10.2018 00:00","947","0"
"20.10.2018 00:00 - 20.10.2018 01:00","1025","0"
"20.10.2018 01:00 - 20.10.2018 02:00","1105","0"
"20.10.2018 02:00 - 20.10.2018 03:00","985","0"
"20.10.2018 03:00 - 20.10.2018 04:00","852","0"
"20.10.2018 04:00 - 20.10.2018 05:00","801","0"
"20.10.2018 05:00 - 20.10.2018 06:00","852","0"
"20.10.2018 06:00 - 20.10.2018 07:00","669","0"
"20.10.2018 07:00 - 20.10.2018 08:00","524","0"
"20.10.2018 08:00 - 20.10.2018 09:00","422","0"
"20.10.2018 09:00 - 20.10.2018 10:00","419","0"
"20.10.2018 10:00 - 20.10.2018 11:00","445","0"
"20.10.2018 11:00 - 20.10.2018 12:00","524","0"
"20.10.2018 12:00 - 20.10.2018 13:00","593","0"
"20.10.2018 13:00 - 20.10.2018 14:00","588","0"
"20.10.2018 14:00 - 20.10.2018 15:00","586","0"
"20.10.2018 15:00 - 20.10.2018 16:00","632","0"
"20.10.2018 16:00 - 20.10.2018 17:00","607","0"
"20.10.2018 17:00 - 20.10.2018 18:00","491","0"
"20.10.2018 18:00 - 20.10.2018 19:00","238","0"
"20.10.2018 19:00 - 20.10.2018 20:00","207","0"
"20.10.2018 20:00 - 20.10.2018 21:00","394","0"
"20.10.2018 21:00 - 20.10.2018 22:00","636","0"
"20.10.2018 22:00 - 20.10.2018 23:00","760","0"
"20.10.2018 23:00 - 21.10.2018 00:00","672","0"
"21.10.2018 00:00 - 21.10.2018 01:00","904","0"
"21.10.2018 01:00 - 21.10.2018 02:00","948","0"
"21.10.2018 02:00 - 21.10.2018 03:00","791","0"
"21.10.2018 03:00 - 21.10.2018 04:00","689","0"
"21.10.2018 04:00 - 21.10.2018 05:00","634","0"
"21.10.2018 05:00 - 21.10.2018 06:00","639","0"
"21.10.2018 06:00 - 21.10.2018 07:00","638","0"
"21.10.2018 07:00 - 21.10.2018 08:00","501","0"
"21.10.2018 08:00 - 21.10.2018 09:00","541","0"
"21.10.2018 09:00 - 21.10.2018 10:00","639","0"
"21.10.2018 10:00 - 21.10.2018 11:00","632","0"
"21.10.2018 11:00 - 21.10.2018 12:00","618","0"
"21.10.2018 12:00 - 21.10.2018 13:00","749","0"
"21.10.2018 13:00 - 21.10.2018 14:00","704","0"
"21.10.2018 14:00 - 21.10.2018 15:00","735","0"
"21.10.2018 15:00 - 21.10.2018 16:00","714","0"
"21.10.2018 16:00 - 21.10.2018 17:00","674","0"
"21.10.2018 17:00 - 21.10.2018 18:00","538","0"
"21.10.2018 18:00 - 21.10.2018 19:00","330","0"
"21.10.2018 19:00 - 21.10.2018 20:00","375","0"
"21.10.2018 20:00 - 21.10.2018 21:00","531","0"
"21.10.2018 21:00 - 21.10.2018 22:00","705","0"
"21.10.2018 22:00 - 21.10.2018 23:00","850","0"
"21.10.2018 23:00 - 22.10.2018 00:00","948","0"
"22.10.2018 00:00 - 22.10.2018 01:00","894","0"
"22.10.2018 01:00 - 22.10.2018 02:00","815","0"
"22.10.2018 02:00 - 22.10.2018 03:00","723","0"
"22.10.2018 03:00 - 22.10.2018 04:00","644","0"
"22.10.2018 04:00 - 22.10.2018 05:00","635","0"
"22.10.2018 05:00 - 22.10.2018 06:00","749","0"
"22.10.2018 06:00 - 22.10.2018 07:00","510","0"
"22.10.2018 07:00 - 22.10.2018 08:00","530","0"
"22.10.2018 08:00 - 22.10.2018 09:00","403","0"
"22.10.2018 09:00 - 22.10.2018 10:00","405","0"
"22.10.2018 10:00 - 22.10.2018 11:00","518","0"
"22.10.2018 11:00 - 22.10.2018 12:00","542","0"
"22.10.2018 12:00 - 22.10.2018 13:00","560","0"
"22.10.2018 13:00 - 22.10.2018 14:00","647","0"
"22.10.2018 14:00 - 22.10.2018 15:00","640","0"
"22.10.2018 15:00 - 22.10.2018 16:00","574","0"
"22.10.2018 16:00 - 22.10.2018 17:00","503","0"
"22.10.2018 17:00 - 22.10.2018 18:00","381","0"
"22.10.2018 18:00 - 22.10.2018 19:00","214","0"
"22.10.2018 19:00 - 22.10.2018 20:00","230","0"
"22.10.2018 20:00 - 22.10.2018 21:00","393","0"
"22.10.2018 21:00 - 22.10.2018 22:00","691","0"
"22.10.2018 22:00 - 22.10.2018 23:00","838","0"
"22.10.2018 23:00 - 23.10.2018 00:00","948","0"
"23.10.2018 00:00 - 23.10.2018 01:00","911","0"
"23.10.2018 01:00 - 23.10.2018 02:00","993","0"
"23.10.2018 02:00 - 23.10.2018 03:00","910","0"
"23.10.2018 03:00 - 23.10.2018 04:00","824","0"
"23.10.2018 04:00 - 23.10.2018 05:00","766","0"
"23.10.2018 05:00 - 23.10.2018 06:00","732","0"
"23.10.2018 06:00 - 23.10.2018 07:00","525","0"
"23.10.2018 07:00 - 23.10.2018 08:00","524","0"
"23.10.2018 08:00 - 23.10.2018 09:00","489","0"
"23.10.2018 09:00 - 23.10.2018 10:00","478","0"
"23.10.2018 10:00 - 23.10.2018 11:00","413","0"
"23.10.2018 11:00 - 23.10.2018 12:00","466","0"
"23.10.2018 12:00 - 23.10.2018 13:00","577","0"
"23.10.2018 13:00 - 23.10.2018 14:00","618","0"
"23.10.2018 14:00 - 23.10.2018 15:00","612","0"
"23.10.2018 15:00 - 23.10.2018 16:00","632","0"
"23.10.2018 16:00 - 23.10.2018 17:00","640","0"
"23.10.2018 17:00 - 23.10.2018 18:00","452","0"
"23.10.2018 18:00 - 23.10.2018 19:00","443","0"
"23.10.2018 19:00 - 23.10.2018 20:00","447","0"
"23.10.2018 20:00 - 23.10.2018 21:00","538","0"
"23.10.2018 21:00 - 23.10.2018 22:00","779","0"
"23.10.2018 22:00 - 23.10.2018 23:00","863","0"
"23.10.2018 23:00 - 24.10.2018 00:00","943","0"
"24.10.2018 00:00 - 24.10.2018 01:00","1042","0"
"24.10.2018 01:00 - 24.10.2018 02:00","1061","0"
"24.10.2018 02:00 - 24.10.2018 03:00","993","0"
"24.10.2018 03:00 - 24.10.2018 04:00","960","0"
"24.10.2018 04:00 - 24.10.2018 05:00","946","0"
"24.10.2018 05:00 - 24.10.2018 06:00","899","0"
"24.10.2018 06:00 - 24.10.2018 07:00","486","0"
"24.10.2018 07:00 - 24.10.2018 08:00","300","0"
"24.10.2018 08:00 - 24.10.2018 09:00","295","0"
"24.10.2018 09:00 - 24.10.2018 10:00","363","0"
"24.10.2018 10:00 - 24.10.2018 11:00","306","0"
"24.10.2018 11:00 - 24.10.2018 12:00","329","0"
"24.10.2018 12:00 - 24.10.2018 13:00","316","0"
"24.10.2018 13:00 - 24.10.2018 14:00","362","0"
"24.10.2018 14:00 - 24.10.2018 15:00","423","0"
"24.10.2018 15:00 - 24.10.2018 16:00","419","0"
"24.10.2018 16:00 - 24.10.2018 17:00","409","0"
"24.10.2018 17:00 - 24.10.2018 18:00","255","0"
"24.10.2018 18:00 - 24.10.2018 19:00","82","0"
"24.10.2018 19:00 - 24.10.2018 20:00","81","0"
"24.10.2018 20:00 - 24.10.2018 21:00","286","0"
"24.10.2018 21:00 - 24.10.2018 22:00","424","0"
"24.10.2018 22:00 - 24.10.2018 23:00","410","0"
"24.10.2018 23:00 - 25.10.2018 00:00","471","0"
"25.10.2018 00:00 - 25.10.2018 01:00","544","0"
"25.10.2018 01:00 - 25.10.2018 02:00","501","0"
"25.10.2018 02:00 - 25.10.2018 03:00","420","0"
"25.10.2018 03:00 - 25.10.2018 04:00","366","0"
"25.10.2018 04:00 - 25.10.2018 05:00","351","0"
"25.10.2018 05:00 - 25.10.2018 06:00","340","0"
"25.10.2018 06:00 - 25.10.2018 07:00","176","0"
"25.10.2018 07:00 - 25.10.2018 08:00","50","0"
"25.10.2018 08:00 - 25.10.2018 09:00","49","0"
"25.10.2018 09:00 - 25.10.2018 10:00","48","0"
"25.10.2018 10:00 - 25.10.2018 11:00","59","0"
"25.10.2018 11:00 - 25.10.2018 12:00","119","0"
"25.10.2018 12:00 - 25.10.2018 13:00","154","0"
"25.10.2018 13:00 - 25.10.2018 14:00","259","0"
"25.10.2018 14:00 - 25.10.2018 15:00","294","0"
"25.10.2018 15:00 - 25.10.2018 16:00","312","0"
"25.10.2018 16:00 - 25.10.2018 17:00","251","0"
"25.10.2018 17:00 - 25.10.2018 18:00","252","0"
"25.10.2018 18:00 - 25.10.2018 19:00","107","0"
"25.10.2018 19:00 - 25.10.2018 20:00","70","0"
"25.10.2018 20:00 - 25.10.2018 21:00","218","0"
"25.10.2018 21:00 - 25.10.2018 22:00","439","0"
"25.10.2018 22:00 - 25.10.2018 23:00","498","0"
"25.10.2018 23:00 - 26.10.2018 00:00","544","0"
"26.10.2018 00:00 - 26.10.2018 01:00","589","0"
"26.10.2018 01:00 - 26.10.2018 02:00","560","0"
"26.10.2018 02:00 - 26.10.2018 03:00","500","0"
"26.10.2018 03:00 - 26.10.2018 04:00","449","0"
"26.10.2018 04:00 - 26.10.2018 05:00","415","0"
"26.10.2018 05:00 - 26.10.2018 06:00","366","0"
"26.10.2018 06:00 - 26.10.2018 07:00","149","0"
"26.10.2018 07:00 - 26.10.2018 08:00","78","0"
"26.10.2018 08:00 - 26.10.2018 09:00","60","0"
"26.10.2018 09:00 - 26.10.2018 10:00","8","0"
"26.10.2018 10:00 - 26.10.2018 11:00","21","0"
"26.10.2018 11:00 - 26.10.2018 12:00","53","0"
"26.10.2018 12:00 - 26.10.2018 13:00","108","0"
"26.10.2018 13:00 - 26.10.2018 14:00","213","0"
"26.10.2018 14:00 - 26.10.2018 15:00","223","0"
"26.10.2018 15:00 - 26.10.2018 16:00","177","0"
"26.10.2018 16:00 - 26.10.2018 17:00","116","0"
"26.10.2018 17:00 - 26.10.2018 18:00","84","0"
"26.10.2018 18:00 - 26.10.2018 19:00","0","10"
"26.10.2018 19:00 - 26.10.2018 20:00","4","0"
"26.10.2018 20:00 - 26.10.2018 21:00","90","0"
"26.10.2018 21:00 - 26.10.2018 22:00","262","0"
"26.10.2018 22:00 - 26.10.2018 23:00","293","0"
"26.10.2018 23:00 - 27.10.2018 00:00","347","0"
"27.10.2018 00:00 - 27.10.2018 01:00","387","0"
"27.10.2018 01:00 - 27.10.2018 02:00","437","0"
"27.10.2018 02:00 - 27.10.2018 03:00","476","0"
"27.10.2018 03:00 - 27.10.2018 04:00","480","0"
"27.10.2018 04:00 - 27.10.2018 05:00","447","0"
"27.10.2018 05:00 - 27.10.2018 06:00","403","0"
"27.10.2018 06:00 - 27.10.2018 07:00","308","0"
"27.10.2018 07:00 - 27.10.2018 08:00","200","0"
"27.10.2018 08:00 - 27.10.2018 09:00","152","0"
"27.10.2018 09:00 - 27.10.2018 10:00","107","0"
"27.10.2018 10:00 - 27.10.2018 11:00","74","0"
"27.10.2018 11:00 - 27.10.2018 12:00","45","0"
"27.10.2018 12:00 - 27.10.2018 13:00","40","0"
"27.10.2018 13:00 - 27.10.2018 14:00","51","0"
"27.10.2018 14:00 - 27.10.2018 15:00","73","0"
"27.10.2018 15:00 - 27.10.2018 16:00","87","0"
"27.10.2018 16:00 - 27.10.2018 17:00","88","0"
"27.10.2018 17:00 - 27.10.2018 18:00","0","52"
"27.10.2018 18:00 - 27.10.2018 19:00","0","158"
"27.10.2018 19:00 - 27.10.2018 20:00","0","95"
"27.10.2018 20:00 - 27.10.2018 21:00","0","3"
"27.10.2018 21:00 - 27.10.2018 22:00","115","0"
"27.10.2018 22:00 - 27.10.2018 23:00","246","0"
"27.10.2018 23:00 - 28.10.2018 00:00","240","0"
"28.10.2018 00:00 - 28.10.2018 01:00","217","0"
"28.10.2018 01:00 - 28.10.2018 02:00","209","0"
"28.10.2018 02:00 - 28.10.2018 03:00","141","0"
"28.10.2018 02:00 - 28.10.2018 03:00","175","0"
"28.10.2018 03:00 - 28.10.2018 04:00","132","0"
"28.10.2018 04:00 - 28.10.2018 05:00","156","0"
"28.10.2018 05:00 - 28.10.2018 06:00","98","0"
"28.10.2018 06:00 - 28.10.2018 07:00","122","0"
"28.10.2018 07:00 - 28.10.2018 08:00","142","0"
"28.10.2018 08:00 - 28.10.2018 09:00","116","0"
"28.10.2018 09:00 - 28.10.2018 10:00","99","0"
"28.10.2018 10:00 - 28.10.2018 11:00","109","0"
"28.10.2018 11:00 - 28.10.2018 12:00","155","0"
"28.10.2018 12:00 - 28.10.2018 13:00","166","0"
"28.10.2018 13:00 - 28.10.2018 14:00","134","0"
"28.10.2018 14:00 - 28.10.2018 15:00","143","0"
"28.10.2018 15:00 - 28.10.2018 16:00","123","0"
"28.10.2018 16:00 - 28.10.2018 17:00","78","0"
"28.10.2018 17:00 - 28.10.2018 18:00","99","0"
"28.10.2018 18:00 - 28.10.2018 19:00","192","0"
"28.10.2018 19:00 - 28.10.2018 20:00","257","0"
"28.10.2018 20:00 - 28.10.2018 21:00","222","0"
"28.10.2018 21:00 - 28.10.2018 22:00","225","0"
"28.10.2018 22:00 - 28.10.2018 23:00","260","0"
"28.10.2018 23:00 - 29.10.2018 00:00","233","0"
"29.10.2018 00:00 - 29.10.2018 01:00","29","0"
"29.10.2018 01:00 - 29.10.2018 02:00","0","31"
"29.10.2018 02:00 - 29.10.2018 03:00","0","84"
"29.10.2018 03:00 - 29.10.2018 04:00","0","91"
"29.10.2018 04:00 - 29.10.2018 05:00","0","80"
"29.10.2018 05:00 - 29.10.2018 06:00","0","32"
"29.10.2018 06:00 - 29.10.2018 07:00","0","40"
"29.10.2018 07:00 - 29.10.2018 08:00","0","123"
"29.10.2018 08:00 - 29.10.2018 09:00","0","104"
"29.10.2018 09:00 - 29.10.2018 10:00","0","115"
"29.10.2018 10:00 - 29.10.2018 11:00","0","136"
"29.10.2018 11:00 - 29.10.2018 12:00","0","122"
"29.10.2018 12:00 - 29.10.2018 13:00","0","143"
"29.10.2018 13:00 - 29.10.2018 14:00","0","109"
"29.10.2018 14:00 - 29.10.2018 15:00","0","6"
"29.10.2018 15:00 - 29.10.2018 16:00","0","26"
"29.10.2018 16:00 - 29.10.2018 17:00","0","50"
"29.10.2018 17:00 - 29.10.2018 18:00","0","124"
"29.10.2018 18:00 - 29.10.2018 19:00","0","108"
"29.10.2018 19:00 - 29.10.2018 20:00","0","72"
"29.10.2018 20:00 - 29.10.2018 21:00","4","0"
"29.10.2018 21:00 - 29.10.2018 22:00","148","0"
"29.10.2018 22:00 - 29.10.2018 23:00","150","0"
"29.10.2018 23:00 - 30.10.2018 00:00","170","0"
"30.10.2018 00:00 - 30.10.2018 01:00","296","0"
"30.10.2018 01:00 - 30.10.2018 02:00","209","0"
"30.10.2018 02:00 - 30.10.2018 03:00","184","0"
"30.10.2018 03:00 - 30.10.2018 04:00","188","0"
"30.10.2018 04:00 - 30.10.2018 05:00","149","0"
"30.10.2018 05:00 - 30.10.2018 06:00","111","0"
"30.10.2018 06:00 - 30.10.2018 07:00","0","35"
"30.10.2018 07:00 - 30.10.2018 08:00","35","0"
"30.10.2018 08:00 - 30.10.2018 09:00","38","0"
"30.10.2018 09:00 - 30.10.2018 10:00","34","0"
"30.10.2018 10:00 - 30.10.2018 11:00","48","0"
"30.10.2018 11:00 - 30.10.2018 12:00","89","0"
"30.10.2018 12:00 - 30.10.2018 13:00","144","0"
"30.10.2018 13:00 - 30.10.2018 14:00","190","0"
"30.10.2018 14:00 - 30.10.2018 15:00","171","0"
"30.10.2018 15:00 - 30.10.2018 16:00","126","0"
"30.10.2018 16:00 - 30.10.2018 17:00","87","0"
"30.10.2018 17:00 - 30.10.2018 18:00","7","0"
"30.10.2018 18:00 - 30.10.2018 19:00","0","77"
"30.10.2018 19:00 - 30.10.2018 20:00","0","34"
"30.10.2018 20:00 - 30.10.2018 21:00","28","0"
"30.10.2018 21:00 - 30.10.2018 22:00","196","0"
"30.10.2018 22:00 - 30.10.2018 23:00","209","0"
"30.10.2018 23:00 - 31.10.2018 00:00","177","0"
"31.10.2018 00:00 - 31.10.2018 01:00","253","0"
"31.10.2018 01:00 - 31.10.2018 02:00","245","0"
"31.10.2018 02:00 - 31.10.2018 03:00","240","0"
"31.10.2018 03:00 - 31.10.2018 04:00","214","0"
"31.10.2018 04:00 - 31.10.2018 05:00","189","0"
"31.10.2018 05:00 - 31.10.2018 06:00","117","0"
"31.10.2018 06:00 - 31.10.2018 07:00","0","68"
"31.10.2018 07:00 - 31.10.2018 08:00","0","35"
"31.10.2018 08:00 - 31.10.2018 09:00","0","45"
"31.10.2018 09:00 - 31.10.2018 10:00","0","91"
"31.10.2018 10:00 - 31.10.2018 11:00","0","39"
"31.10.2018 11:00 - 31.10.2018 12:00","0","44"
"31.10.2018 12:00 - 31.10.2018 13:00","0","93"
"31.10.2018 13:00 - 31.10.2018 14:00","0","61"
"31.10.2018 14:00 - 31.10.2018 15:00","0","56"
"31.10.2018 15:00 - 31.10.2018 16:00","0","83"
"31.10.2018 16:00 - 31.10.2018 17:00","0","154"
"31.10.2018 17:00 - 31.10.2018 18:00","0","171"
"31.10.2018 18:00 - 31.10.2018 19:00","0","104"
"31.10.2018 19:00 - 31.10.2018 20:00","0","48"
"31.10.2018 20:00 - 31.10.2018 21:00","19","0"
"31.10.2018 21:00 - 31.10.2018 22:00","114","0"
"31.10.2018 22:00 - 31.10.2018 23:00","154","0"
"31.10.2018 23:00 - 01.11.2018 00:00","136","0"
"01.11.2018 00:00 - 01.11.2018 01:00","214","0"
"01.11.2018 01:00 - 01.11.2018 02:00","183","0"
"01.11.2018 02:00 - 01.11.2018 03:00","152","0"
"01.11.2018 03:00 - 01.11.2018 04:00","108","0"
"01.11.2018 04:00 - 01.11.2018 05:00","108","0"
"01.11.2018 05:00 - 01.11.2018 06:00","130","0"
"01.11.2018 06:00 - 01.11.2018 07:00","110","0"
"01.11.2018 07:00 - 01.11.2018 08:00","84","0"
"01.11.2018 08:00 - 01.11.2018 09:00","111","0"
"01.11.2018 09:00 - 01.11.2018 10:00","135","0"
"01.11.2018 10:00 - 01.11.2018 11:00","159","0"
"01.11.2018 11:00 - 01.11.2018 12:00","131","0"
"01.11.2018 12:00 - 01.11.2018 13:00","114","0"
"01.11.2018 13:00 - 01.11.2018 14:00","74","0"
"01.11.2018 14:00 - 01.11.2018 15:00","76","0"
"01.11.2018 15:00 - 01.11.2018 16:00","54","0"
"01.11.2018 16:00 - 01.11.2018 17:00","29","0"
"01.11.2018 17:00 - 01.11.2018 18:00","66","0"
"01.11.2018 18:00 - 01.11.2018 19:00","104","0"
"01.11.2018 19:00 - 01.11.2018 20:00","200","0"
"01.11.2018 20:00 - 01.11.2018 21:00","197","0"
"01.11.2018 21:00 - 01.11.2018 22:00","313","0"
"01.11.2018 22:00 - 01.11.2018 23:00","319","0"
"01.11.2018 23:00 - 02.11.2018 00:00","298","0"
"02.11.2018 00:00 - 02.11.2018 01:00","372","0"
"02.11.2018 01:00 - 02.11.2018 02:00","285","0"
"02.11.2018 02:00 - 02.11.2018 03:00","222","0"
"02.11.2018 03:00 - 02.11.2018 04:00","189","0"
"02.11.2018 04:00 - 02.11.2018 05:00","224","0"
"02.11.2018 05:00 - 02.11.2018 06:00","203","0"
"02.11.2018 06:00 - 02.11.2018 07:00","168","0"
"02.11.2018 07:00 - 02.11.2018 08:00","165","0"
"02.11.2018 08:00 - 02.11.2018 09:00","161","0"
"02.11.2018 09:00 - 02.11.2018 10:00","125","0"
"02.11.2018 10:00 - 02.11.2018 11:00","108","0"
"02.11.2018 11:00 - 02.11.2018 12:00","167","0"
"02.11.2018 12:00 - 02.11.2018 13:00","142","0"
"02.11.2018 13:00 - 02.11.2018 14:00","184","0"
"02.11.2018 14:00 - 02.11.2018 15:00","201","0"
"02.11.2018 15:00 - 02.11.2018 16:00","160","0"
"02.11.2018 16:00 - 02.11.2018 17:00","24","0"
"02.11.2018 17:00 - 02.11.2018 18:00","0","32"
"02.11.2018 18:00 - 02.11.2018 19:00","0","73"
"02.11.2018 19:00 - 02.11.2018 20:00","43","0"
"02.11.2018 20:00 - 02.11.2018 21:00","171","0"
"02.11.2018 21:00 - 02.11.2018 22:00","223","0"
"02.11.2018 22:00 - 02.11.2018 23:00","256","0"
"02.11.2018 23:00 - 03.11.2018 00:00","280","0"
"03.11.2018 00:00 - 03.11.2018 01:00","280","0"
"03.11.2018 01:00 - 03.11.2018 02:00","241","0"
"03.11.2018 02:00 - 03.11.2018 03:00","164","0"
"03.11.2018 03:00 - 03.11.2018 04:00","147","0"
"03.11.2018 04:00 - 03.11.2018 05:00","138","0"
"03.11.2018 05:00 - 03.11.2018 06:00","161","0"
"03.11.2018 06:00 - 03.11.2018 07:00","257","0"
"03.11.2018 07:00 - 03.11.2018 08:00","238","0"
"03.11.2018 08:00 - 03.11.2018 09:00","208","0"
"03.11.2018 09:00 - 03.11.2018 10:00","145","0"
"03.11.2018 10:00 - 03.11.2018 11:00","140","0"
"03.11.2018 11:00 - 03.11.2018 12:00","157","0"
"03.11.2018 12:00 - 03.11.2018 13:00","211","0"
"03.11.2018 13:00 - 03.11.2018 14:00","253","0"
"03.11.2018 14:00 - 03.11.2018 15:00","278","0"
"03.11.2018 15:00 - 03.11.2018 16:00","226","0"
"03.11.2018 16:00 - 03.11.2018 17:00","138","0"
"03.11.2018 17:00 - 03.11.2018 18:00","65","0"
