"Time (CET)","Latvia (LV) > Lithuania (LT) [MW]","Lithuania (LT) > Latvia (LV) [MW]"
"14.07.2018 07:00 - 14.07.2018 08:00","147","0"
"14.07.2018 08:00 - 14.07.2018 09:00","144","0"
"14.07.2018 09:00 - 14.07.2018 10:00","276","0"
"14.07.2018 10:00 - 14.07.2018 11:00","150","0"
"14.07.2018 11:00 - 14.07.2018 12:00","243","0"
"14.07.2018 12:00 - 14.07.2018 13:00","255","0"
"14.07.2018 13:00 - 14.07.2018 14:00","240","0"
"14.07.2018 14:00 - 14.07.2018 15:00","186","0"
"14.07.2018 15:00 - 14.07.2018 16:00","159","0"
"14.07.2018 16:00 - 14.07.2018 17:00","158","0"
"14.07.2018 17:00 - 14.07.2018 18:00","133","0"
"14.07.2018 18:00 - 14.07.2018 19:00","146","0"
"14.07.2018 19:00 - 14.07.2018 20:00","252","0"
"14.07.2018 20:00 - 14.07.2018 21:00","262","0"
"14.07.2018 21:00 - 14.07.2018 22:00","258","0"
"14.07.2018 22:00 - 14.07.2018 23:00","253","0"
"14.07.2018 23:00 - 15.07.2018 00:00","266","0"
"15.07.2018 00:00 - 15.07.2018 01:00","192","0"
"15.07.2018 01:00 - 15.07.2018 02:00","106","0"
"15.07.2018 02:00 - 15.07.2018 03:00","324","0"
"15.07.2018 03:00 - 15.07.2018 04:00","285","0"
"15.07.2018 04:00 - 15.07.2018 05:00","249","0"
"15.07.2018 05:00 - 15.07.2018 06:00","243","0"
"15.07.2018 06:00 - 15.07.2018 07:00","279","0"
"15.07.2018 07:00 - 15.07.2018 08:00","195","0"
"15.07.2018 08:00 - 15.07.2018 09:00","188","0"
"15.07.2018 09:00 - 15.07.2018 10:00","242","0"
"15.07.2018 10:00 - 15.07.2018 11:00","256","0"
"15.07.2018 11:00 - 15.07.2018 12:00","246","0"
"15.07.2018 12:00 - 15.07.2018 13:00","269","0"
"15.07.2018 13:00 - 15.07.2018 14:00","278","0"
"15.07.2018 14:00 - 15.07.2018 15:00","261","0"
"15.07.2018 15:00 - 15.07.2018 16:00","263","0"
"15.07.2018 16:00 - 15.07.2018 17:00","226","0"
"15.07.2018 17:00 - 15.07.2018 18:00","237","0"
"15.07.2018 18:00 - 15.07.2018 19:00","163","0"
"15.07.2018 19:00 - 15.07.2018 20:00","203","0"
"15.07.2018 20:00 - 15.07.2018 21:00","205","0"
"15.07.2018 21:00 - 15.07.2018 22:00","192","0"
"15.07.2018 22:00 - 15.07.2018 23:00","161","0"
"15.07.2018 23:00 - 16.07.2018 00:00","301","0"
"16.07.2018 00:00 - 16.07.2018 01:00","114","0"
"16.07.2018 01:00 - 16.07.2018 02:00","148","0"
"16.07.2018 02:00 - 16.07.2018 03:00","180","0"
"16.07.2018 03:00 - 16.07.2018 04:00","186","0"
"16.07.2018 04:00 - 16.07.2018 05:00","165","0"
"16.07.2018 05:00 - 16.07.2018 06:00","0","36"
"16.07.2018 06:00 - 16.07.2018 07:00","123","0"
"16.07.2018 07:00 - 16.07.2018 08:00","229","0"
"16.07.2018 08:00 - 16.07.2018 09:00","245","0"
"16.07.2018 09:00 - 16.07.2018 10:00","349","0"
"16.07.2018 10:00 - 16.07.2018 11:00","356","0"
"16.07.2018 11:00 - 16.07.2018 12:00","465","0"
"16.07.2018 12:00 - 16.07.2018 13:00","536","0"
"16.07.2018 13:00 - 16.07.2018 14:00","458","0"
"16.07.2018 14:00 - 16.07.2018 15:00","433","0"
"16.07.2018 15:00 - 16.07.2018 16:00","279","0"
"16.07.2018 16:00 - 16.07.2018 17:00","241","0"
"16.07.2018 17:00 - 16.07.2018 18:00","158","0"
"16.07.2018 18:00 - 16.07.2018 19:00","215","0"
"16.07.2018 19:00 - 16.07.2018 20:00","359","0"
"16.07.2018 20:00 - 16.07.2018 21:00","374","0"
"16.07.2018 21:00 - 16.07.2018 22:00","341","0"
"16.07.2018 22:00 - 16.07.2018 23:00","249","0"
"16.07.2018 23:00 - 17.07.2018 00:00","346","0"
"17.07.2018 00:00 - 17.07.2018 01:00","227","0"
"17.07.2018 01:00 - 17.07.2018 02:00","210","0"
"17.07.2018 02:00 - 17.07.2018 03:00","216","0"
"17.07.2018 03:00 - 17.07.2018 04:00","253","0"
"17.07.2018 04:00 - 17.07.2018 05:00","272","0"
"17.07.2018 05:00 - 17.07.2018 06:00","0","55"
"17.07.2018 06:00 - 17.07.2018 07:00","136","0"
"17.07.2018 07:00 - 17.07.2018 08:00","301","0"
"17.07.2018 08:00 - 17.07.2018 09:00","370","0"
"17.07.2018 09:00 - 17.07.2018 10:00","328","0"
"17.07.2018 10:00 - 17.07.2018 11:00","263","0"
"17.07.2018 11:00 - 17.07.2018 12:00","241","0"
"17.07.2018 12:00 - 17.07.2018 13:00","324","0"
"17.07.2018 13:00 - 17.07.2018 14:00","270","0"
"17.07.2018 14:00 - 17.07.2018 15:00","247","0"
"17.07.2018 15:00 - 17.07.2018 16:00","199","0"
"17.07.2018 16:00 - 17.07.2018 17:00","166","0"
"17.07.2018 17:00 - 17.07.2018 18:00","102","0"
"17.07.2018 18:00 - 17.07.2018 19:00","104","0"
"17.07.2018 19:00 - 17.07.2018 20:00","133","0"
"17.07.2018 20:00 - 17.07.2018 21:00","182","0"
"17.07.2018 21:00 - 17.07.2018 22:00","169","0"
"17.07.2018 22:00 - 17.07.2018 23:00","147","0"
"17.07.2018 23:00 - 18.07.2018 00:00","67","0"
"18.07.2018 00:00 - 18.07.2018 01:00","52","0"
"18.07.2018 01:00 - 18.07.2018 02:00","244","0"
"18.07.2018 02:00 - 18.07.2018 03:00","241","0"
"18.07.2018 03:00 - 18.07.2018 04:00","249","0"
"18.07.2018 04:00 - 18.07.2018 05:00","418","0"
"18.07.2018 05:00 - 18.07.2018 06:00","301","0"
"18.07.2018 06:00 - 18.07.2018 07:00","228","0"
"18.07.2018 07:00 - 18.07.2018 08:00","351","0"
"18.07.2018 08:00 - 18.07.2018 09:00","513","0"
"18.07.2018 09:00 - 18.07.2018 10:00","503","0"
"18.07.2018 10:00 - 18.07.2018 11:00","406","0"
"18.07.2018 11:00 - 18.07.2018 12:00","450","0"
"18.07.2018 12:00 - 18.07.2018 13:00","417","0"
"18.07.2018 13:00 - 18.07.2018 14:00","423","0"
"18.07.2018 14:00 - 18.07.2018 15:00","395","0"
"18.07.2018 15:00 - 18.07.2018 16:00","339","0"
"18.07.2018 16:00 - 18.07.2018 17:00","309","0"
"18.07.2018 17:00 - 18.07.2018 18:00","218","0"
"18.07.2018 18:00 - 18.07.2018 19:00","222","0"
"18.07.2018 19:00 - 18.07.2018 20:00","206","0"
"18.07.2018 20:00 - 18.07.2018 21:00","309","0"
"18.07.2018 21:00 - 18.07.2018 22:00","347","0"
"18.07.2018 22:00 - 18.07.2018 23:00","244","0"
"18.07.2018 23:00 - 19.07.2018 00:00","111","0"
"19.07.2018 00:00 - 19.07.2018 01:00","124","0"
"19.07.2018 01:00 - 19.07.2018 02:00","106","0"
"19.07.2018 02:00 - 19.07.2018 03:00","260","0"
"19.07.2018 03:00 - 19.07.2018 04:00","317","0"
"19.07.2018 04:00 - 19.07.2018 05:00","311","0"
"19.07.2018 05:00 - 19.07.2018 06:00","96","0"
"19.07.2018 06:00 - 19.07.2018 07:00","388","0"
"19.07.2018 07:00 - 19.07.2018 08:00","348","0"
"19.07.2018 08:00 - 19.07.2018 09:00","406","0"
"19.07.2018 09:00 - 19.07.2018 10:00","354","0"
"19.07.2018 10:00 - 19.07.2018 11:00","339","0"
"19.07.2018 11:00 - 19.07.2018 12:00","401","0"
"19.07.2018 12:00 - 19.07.2018 13:00","464","0"
"19.07.2018 13:00 - 19.07.2018 14:00","449","0"
"19.07.2018 14:00 - 19.07.2018 15:00","405","0"
"19.07.2018 15:00 - 19.07.2018 16:00","299","0"
"19.07.2018 16:00 - 19.07.2018 17:00","248","0"
"19.07.2018 17:00 - 19.07.2018 18:00","240","0"
"19.07.2018 18:00 - 19.07.2018 19:00","227","0"
"19.07.2018 19:00 - 19.07.2018 20:00","207","0"
"19.07.2018 20:00 - 19.07.2018 21:00","316","0"
"19.07.2018 21:00 - 19.07.2018 22:00","262","0"
"19.07.2018 22:00 - 19.07.2018 23:00","291","0"
"19.07.2018 23:00 - 20.07.2018 00:00","306","0"
"20.07.2018 00:00 - 20.07.2018 01:00","122","0"
"20.07.2018 01:00 - 20.07.2018 02:00","113","0"
"20.07.2018 02:00 - 20.07.2018 03:00","84","0"
"20.07.2018 03:00 - 20.07.2018 04:00","127","0"
"20.07.2018 04:00 - 20.07.2018 05:00","91","0"
"20.07.2018 05:00 - 20.07.2018 06:00","75","0"
"20.07.2018 06:00 - 20.07.2018 07:00","22","0"
"20.07.2018 07:00 - 20.07.2018 08:00","157","0"
"20.07.2018 08:00 - 20.07.2018 09:00","195","0"
"20.07.2018 09:00 - 20.07.2018 10:00","209","0"
"20.07.2018 10:00 - 20.07.2018 11:00","135","0"
"20.07.2018 11:00 - 20.07.2018 12:00","205","0"
"20.07.2018 12:00 - 20.07.2018 13:00","339","0"
"20.07.2018 13:00 - 20.07.2018 14:00","317","0"
"20.07.2018 14:00 - 20.07.2018 15:00","325","0"
"20.07.2018 15:00 - 20.07.2018 16:00","326","0"
"20.07.2018 16:00 - 20.07.2018 17:00","298","0"
"20.07.2018 17:00 - 20.07.2018 18:00","213","0"
"20.07.2018 18:00 - 20.07.2018 19:00","206","0"
"20.07.2018 19:00 - 20.07.2018 20:00","301","0"
"20.07.2018 20:00 - 20.07.2018 21:00","424","0"
"20.07.2018 21:00 - 20.07.2018 22:00","447","0"
"20.07.2018 22:00 - 20.07.2018 23:00","408","0"
"20.07.2018 23:00 - 21.07.2018 00:00","392","0"
"21.07.2018 00:00 - 21.07.2018 01:00","384","0"
"21.07.2018 01:00 - 21.07.2018 02:00","190","0"
"21.07.2018 02:00 - 21.07.2018 03:00","161","0"
"21.07.2018 03:00 - 21.07.2018 04:00","242","0"
"21.07.2018 04:00 - 21.07.2018 05:00","225","0"
"21.07.2018 05:00 - 21.07.2018 06:00","258","0"
"21.07.2018 06:00 - 21.07.2018 07:00","193","0"
"21.07.2018 07:00 - 21.07.2018 08:00","85","0"
"21.07.2018 08:00 - 21.07.2018 09:00","198","0"
"21.07.2018 09:00 - 21.07.2018 10:00","357","0"
"21.07.2018 10:00 - 21.07.2018 11:00","311","0"
"21.07.2018 11:00 - 21.07.2018 12:00","482","0"
"21.07.2018 12:00 - 21.07.2018 13:00","340","0"
"21.07.2018 13:00 - 21.07.2018 14:00","290","0"
"21.07.2018 14:00 - 21.07.2018 15:00","305","0"
"21.07.2018 15:00 - 21.07.2018 16:00","133","0"
"21.07.2018 16:00 - 21.07.2018 17:00","64","0"
"21.07.2018 17:00 - 21.07.2018 18:00","82","0"
"21.07.2018 18:00 - 21.07.2018 19:00","135","0"
"21.07.2018 19:00 - 21.07.2018 20:00","220","0"
"21.07.2018 20:00 - 21.07.2018 21:00","203","0"
"21.07.2018 21:00 - 21.07.2018 22:00","162","0"
"21.07.2018 22:00 - 21.07.2018 23:00","208","0"
"21.07.2018 23:00 - 22.07.2018 00:00","140","0"
"22.07.2018 00:00 - 22.07.2018 01:00","107","0"
"22.07.2018 01:00 - 22.07.2018 02:00","66","0"
"22.07.2018 02:00 - 22.07.2018 03:00","175","0"
"22.07.2018 03:00 - 22.07.2018 04:00","185","0"
"22.07.2018 04:00 - 22.07.2018 05:00","194","0"
"22.07.2018 05:00 - 22.07.2018 06:00","195","0"
"22.07.2018 06:00 - 22.07.2018 07:00","230","0"
"22.07.2018 07:00 - 22.07.2018 08:00","89","0"
"22.07.2018 08:00 - 22.07.2018 09:00","68","0"
"22.07.2018 09:00 - 22.07.2018 10:00","109","0"
"22.07.2018 10:00 - 22.07.2018 11:00","98","0"
"22.07.2018 11:00 - 22.07.2018 12:00","92","0"
"22.07.2018 12:00 - 22.07.2018 13:00","263","0"
"22.07.2018 13:00 - 22.07.2018 14:00","206","0"
"22.07.2018 14:00 - 22.07.2018 15:00","121","0"
"22.07.2018 15:00 - 22.07.2018 16:00","99","0"
"22.07.2018 16:00 - 22.07.2018 17:00","1","0"
"22.07.2018 17:00 - 22.07.2018 18:00","53","0"
"22.07.2018 18:00 - 22.07.2018 19:00","32","0"
"22.07.2018 19:00 - 22.07.2018 20:00","174","0"
"22.07.2018 20:00 - 22.07.2018 21:00","265","0"
"22.07.2018 21:00 - 22.07.2018 22:00","266","0"
"22.07.2018 22:00 - 22.07.2018 23:00","287","0"
"22.07.2018 23:00 - 23.07.2018 00:00","238","0"
"23.07.2018 00:00 - 23.07.2018 01:00","301","0"
"23.07.2018 01:00 - 23.07.2018 02:00","243","0"
"23.07.2018 02:00 - 23.07.2018 03:00","225","0"
"23.07.2018 03:00 - 23.07.2018 04:00","266","0"
"23.07.2018 04:00 - 23.07.2018 05:00","275","0"
"23.07.2018 05:00 - 23.07.2018 06:00","125","0"
"23.07.2018 06:00 - 23.07.2018 07:00","352","0"
"23.07.2018 07:00 - 23.07.2018 08:00","576","0"
"23.07.2018 08:00 - 23.07.2018 09:00","568","0"
"23.07.2018 09:00 - 23.07.2018 10:00","561","0"
"23.07.2018 10:00 - 23.07.2018 11:00","503","0"
"23.07.2018 11:00 - 23.07.2018 12:00","535","0"
"23.07.2018 12:00 - 23.07.2018 13:00","546","0"
"23.07.2018 13:00 - 23.07.2018 14:00","504","0"
"23.07.2018 14:00 - 23.07.2018 15:00","402","0"
"23.07.2018 15:00 - 23.07.2018 16:00","287","0"
"23.07.2018 16:00 - 23.07.2018 17:00","265","0"
"23.07.2018 17:00 - 23.07.2018 18:00","223","0"
"23.07.2018 18:00 - 23.07.2018 19:00","136","0"
"23.07.2018 19:00 - 23.07.2018 20:00","211","0"
"23.07.2018 20:00 - 23.07.2018 21:00","312","0"
"23.07.2018 21:00 - 23.07.2018 22:00","360","0"
"23.07.2018 22:00 - 23.07.2018 23:00","191","0"
"23.07.2018 23:00 - 24.07.2018 00:00","155","0"
"24.07.2018 00:00 - 24.07.2018 01:00","82","0"
"24.07.2018 01:00 - 24.07.2018 02:00","0","8"
"24.07.2018 02:00 - 24.07.2018 03:00","50","0"
"24.07.2018 03:00 - 24.07.2018 04:00","113","0"
"24.07.2018 04:00 - 24.07.2018 05:00","253","0"
"24.07.2018 05:00 - 24.07.2018 06:00","189","0"
"24.07.2018 06:00 - 24.07.2018 07:00","125","0"
"24.07.2018 07:00 - 24.07.2018 08:00","352","0"
"24.07.2018 08:00 - 24.07.2018 09:00","576","0"
"24.07.2018 09:00 - 24.07.2018 10:00","806","0"
"24.07.2018 10:00 - 24.07.2018 11:00","766","0"
"24.07.2018 11:00 - 24.07.2018 12:00","833","0"
"24.07.2018 12:00 - 24.07.2018 13:00","871","0"
"24.07.2018 13:00 - 24.07.2018 14:00","870","0"
"24.07.2018 14:00 - 24.07.2018 15:00","727","0"
"24.07.2018 15:00 - 24.07.2018 16:00","448","0"
"24.07.2018 16:00 - 24.07.2018 17:00","361","0"
"24.07.2018 17:00 - 24.07.2018 18:00","455","0"
"24.07.2018 18:00 - 24.07.2018 19:00","730","0"
"24.07.2018 19:00 - 24.07.2018 20:00","749","0"
"24.07.2018 20:00 - 24.07.2018 21:00","819","0"
"24.07.2018 21:00 - 24.07.2018 22:00","429","0"
"24.07.2018 22:00 - 24.07.2018 23:00","263","0"
"24.07.2018 23:00 - 25.07.2018 00:00","230","0"
"25.07.2018 00:00 - 25.07.2018 01:00","311","0"
"25.07.2018 01:00 - 25.07.2018 02:00","251","0"
"25.07.2018 02:00 - 25.07.2018 03:00","206","0"
"25.07.2018 03:00 - 25.07.2018 04:00","286","0"
"25.07.2018 04:00 - 25.07.2018 05:00","259","0"
"25.07.2018 05:00 - 25.07.2018 06:00","281","0"
"25.07.2018 06:00 - 25.07.2018 07:00","525","0"
"25.07.2018 07:00 - 25.07.2018 08:00","804","0"
"25.07.2018 08:00 - 25.07.2018 09:00","695","0"
"25.07.2018 09:00 - 25.07.2018 10:00","713","0"
"25.07.2018 10:00 - 25.07.2018 11:00","679","0"
"25.07.2018 11:00 - 25.07.2018 12:00","734","0"
"25.07.2018 12:00 - 25.07.2018 13:00","695","0"
"25.07.2018 13:00 - 25.07.2018 14:00","676","0"
"25.07.2018 14:00 - 25.07.2018 15:00","655","0"
"25.07.2018 15:00 - 25.07.2018 16:00","542","0"
"25.07.2018 16:00 - 25.07.2018 17:00","558","0"
"25.07.2018 17:00 - 25.07.2018 18:00","691","0"
"25.07.2018 18:00 - 25.07.2018 19:00","727","0"
"25.07.2018 19:00 - 25.07.2018 20:00","735","0"
"25.07.2018 20:00 - 25.07.2018 21:00","787","0"
"25.07.2018 21:00 - 25.07.2018 22:00","439","0"
"25.07.2018 22:00 - 25.07.2018 23:00","307","0"
"25.07.2018 23:00 - 26.07.2018 00:00","258","0"
"26.07.2018 00:00 - 26.07.2018 01:00","197","0"
"26.07.2018 01:00 - 26.07.2018 02:00","150","0"
"26.07.2018 02:00 - 26.07.2018 03:00","156","0"
"26.07.2018 03:00 - 26.07.2018 04:00","208","0"
"26.07.2018 04:00 - 26.07.2018 05:00","160","0"
"26.07.2018 05:00 - 26.07.2018 06:00","192","0"
"26.07.2018 06:00 - 26.07.2018 07:00","191","0"
"26.07.2018 07:00 - 26.07.2018 08:00","338","0"
"26.07.2018 08:00 - 26.07.2018 09:00","478","0"
"26.07.2018 09:00 - 26.07.2018 10:00","791","0"
"26.07.2018 10:00 - 26.07.2018 11:00","647","0"
"26.07.2018 11:00 - 26.07.2018 12:00","680","0"
"26.07.2018 12:00 - 26.07.2018 13:00","742","0"
"26.07.2018 13:00 - 26.07.2018 14:00","702","0"
"26.07.2018 14:00 - 26.07.2018 15:00","572","0"
"26.07.2018 15:00 - 26.07.2018 16:00","382","0"
"26.07.2018 16:00 - 26.07.2018 17:00","341","0"
"26.07.2018 17:00 - 26.07.2018 18:00","323","0"
"26.07.2018 18:00 - 26.07.2018 19:00","417","0"
"26.07.2018 19:00 - 26.07.2018 20:00","507","0"
"26.07.2018 20:00 - 26.07.2018 21:00","596","0"
"26.07.2018 21:00 - 26.07.2018 22:00","204","0"
"26.07.2018 22:00 - 26.07.2018 23:00","126","0"
"26.07.2018 23:00 - 27.07.2018 00:00","207","0"
"27.07.2018 00:00 - 27.07.2018 01:00","157","0"
"27.07.2018 01:00 - 27.07.2018 02:00","200","0"
"27.07.2018 02:00 - 27.07.2018 03:00","227","0"
"27.07.2018 03:00 - 27.07.2018 04:00","256","0"
"27.07.2018 04:00 - 27.07.2018 05:00","196","0"
"27.07.2018 05:00 - 27.07.2018 06:00","0","39"
"27.07.2018 06:00 - 27.07.2018 07:00","166","0"
"27.07.2018 07:00 - 27.07.2018 08:00","275","0"
"27.07.2018 08:00 - 27.07.2018 09:00","338","0"
"27.07.2018 09:00 - 27.07.2018 10:00","575","0"
"27.07.2018 10:00 - 27.07.2018 11:00","641","0"
"27.07.2018 11:00 - 27.07.2018 12:00","743","0"
"27.07.2018 12:00 - 27.07.2018 13:00","758","0"
"27.07.2018 13:00 - 27.07.2018 14:00","678","0"
"27.07.2018 14:00 - 27.07.2018 15:00","537","0"
"27.07.2018 15:00 - 27.07.2018 16:00","316","0"
"27.07.2018 16:00 - 27.07.2018 17:00","236","0"
"27.07.2018 17:00 - 27.07.2018 18:00","200","0"
"27.07.2018 18:00 - 27.07.2018 19:00","144","0"
"27.07.2018 19:00 - 27.07.2018 20:00","189","0"
"27.07.2018 20:00 - 27.07.2018 21:00","215","0"
"27.07.2018 21:00 - 27.07.2018 22:00","344","0"
"27.07.2018 22:00 - 27.07.2018 23:00","235","0"
"27.07.2018 23:00 - 28.07.2018 00:00","333","0"
"28.07.2018 00:00 - 28.07.2018 01:00","285","0"
"28.07.2018 01:00 - 28.07.2018 02:00","260","0"
"28.07.2018 02:00 - 28.07.2018 03:00","306","0"
"28.07.2018 03:00 - 28.07.2018 04:00","318","0"
"28.07.2018 04:00 - 28.07.2018 05:00","283","0"
"28.07.2018 05:00 - 28.07.2018 06:00","228","0"
"28.07.2018 06:00 - 28.07.2018 07:00","164","0"
"28.07.2018 07:00 - 28.07.2018 08:00","122","0"
"28.07.2018 08:00 - 28.07.2018 09:00","370","0"
"28.07.2018 09:00 - 28.07.2018 10:00","459","0"
"28.07.2018 10:00 - 28.07.2018 11:00","492","0"
"28.07.2018 11:00 - 28.07.2018 12:00","536","0"
"28.07.2018 12:00 - 28.07.2018 13:00","546","0"
"28.07.2018 13:00 - 28.07.2018 14:00","540","0"
"28.07.2018 14:00 - 28.07.2018 15:00","427","0"
"28.07.2018 15:00 - 28.07.2018 16:00","366","0"
"28.07.2018 16:00 - 28.07.2018 17:00","274","0"
"28.07.2018 17:00 - 28.07.2018 18:00","292","0"
"28.07.2018 18:00 - 28.07.2018 19:00","276","0"
"28.07.2018 19:00 - 28.07.2018 20:00","278","0"
"28.07.2018 20:00 - 28.07.2018 21:00","364","0"
"28.07.2018 21:00 - 28.07.2018 22:00","266","0"
"28.07.2018 22:00 - 28.07.2018 23:00","307","0"
"28.07.2018 23:00 - 29.07.2018 00:00","321","0"
"29.07.2018 00:00 - 29.07.2018 01:00","177","0"
"29.07.2018 01:00 - 29.07.2018 02:00","138","0"
"29.07.2018 02:00 - 29.07.2018 03:00","254","0"
"29.07.2018 03:00 - 29.07.2018 04:00","256","0"
"29.07.2018 04:00 - 29.07.2018 05:00","291","0"
"29.07.2018 05:00 - 29.07.2018 06:00","264","0"
"29.07.2018 06:00 - 29.07.2018 07:00","273","0"
"29.07.2018 07:00 - 29.07.2018 08:00","241","0"
"29.07.2018 08:00 - 29.07.2018 09:00","320","0"
"29.07.2018 09:00 - 29.07.2018 10:00","219","0"
"29.07.2018 10:00 - 29.07.2018 11:00","292","0"
"29.07.2018 11:00 - 29.07.2018 12:00","328","0"
"29.07.2018 12:00 - 29.07.2018 13:00","326","0"
"29.07.2018 13:00 - 29.07.2018 14:00","336","0"
"29.07.2018 14:00 - 29.07.2018 15:00","355","0"
"29.07.2018 15:00 - 29.07.2018 16:00","347","0"
"29.07.2018 16:00 - 29.07.2018 17:00","268","0"
"29.07.2018 17:00 - 29.07.2018 18:00","221","0"
"29.07.2018 18:00 - 29.07.2018 19:00","303","0"
"29.07.2018 19:00 - 29.07.2018 20:00","505","0"
"29.07.2018 20:00 - 29.07.2018 21:00","496","0"
"29.07.2018 21:00 - 29.07.2018 22:00","489","0"
"29.07.2018 22:00 - 29.07.2018 23:00","501","0"
"29.07.2018 23:00 - 30.07.2018 00:00","375","0"
"30.07.2018 00:00 - 30.07.2018 01:00","337","0"
"30.07.2018 01:00 - 30.07.2018 02:00","235","0"
"30.07.2018 02:00 - 30.07.2018 03:00","255","0"
"30.07.2018 03:00 - 30.07.2018 04:00","296","0"
"30.07.2018 04:00 - 30.07.2018 05:00","303","0"
"30.07.2018 05:00 - 30.07.2018 06:00","165","0"
"30.07.2018 06:00 - 30.07.2018 07:00","544","0"
"30.07.2018 07:00 - 30.07.2018 08:00","605","0"
"30.07.2018 08:00 - 30.07.2018 09:00","503","0"
"30.07.2018 09:00 - 30.07.2018 10:00","367","0"
"30.07.2018 10:00 - 30.07.2018 11:00","433","0"
"30.07.2018 11:00 - 30.07.2018 12:00","599","0"
"30.07.2018 12:00 - 30.07.2018 13:00","661","0"
"30.07.2018 13:00 - 30.07.2018 14:00","669","0"
"30.07.2018 14:00 - 30.07.2018 15:00","613","0"
"30.07.2018 15:00 - 30.07.2018 16:00","555","0"
"30.07.2018 16:00 - 30.07.2018 17:00","476","0"
"30.07.2018 17:00 - 30.07.2018 18:00","439","0"
"30.07.2018 18:00 - 30.07.2018 19:00","375","0"
"30.07.2018 19:00 - 30.07.2018 20:00","417","0"
"30.07.2018 20:00 - 30.07.2018 21:00","646","0"
"30.07.2018 21:00 - 30.07.2018 22:00","370","0"
"30.07.2018 22:00 - 30.07.2018 23:00","290","0"
"30.07.2018 23:00 - 31.07.2018 00:00","215","0"
"31.07.2018 00:00 - 31.07.2018 01:00","195","0"
"31.07.2018 01:00 - 31.07.2018 02:00","243","0"
"31.07.2018 02:00 - 31.07.2018 03:00","271","0"
"31.07.2018 03:00 - 31.07.2018 04:00","263","0"
"31.07.2018 04:00 - 31.07.2018 05:00","117","0"
"31.07.2018 05:00 - 31.07.2018 06:00","36","0"
"31.07.2018 06:00 - 31.07.2018 07:00","196","0"
"31.07.2018 07:00 - 31.07.2018 08:00","482","0"
"31.07.2018 08:00 - 31.07.2018 09:00","301","0"
"31.07.2018 09:00 - 31.07.2018 10:00","438","0"
"31.07.2018 10:00 - 31.07.2018 11:00","489","0"
"31.07.2018 11:00 - 31.07.2018 12:00","506","0"
"31.07.2018 12:00 - 31.07.2018 13:00","534","0"
"31.07.2018 13:00 - 31.07.2018 14:00","553","0"
"31.07.2018 14:00 - 31.07.2018 15:00","582","0"
"31.07.2018 15:00 - 31.07.2018 16:00","644","0"
"31.07.2018 16:00 - 31.07.2018 17:00","518","0"
"31.07.2018 17:00 - 31.07.2018 18:00","517","0"
"31.07.2018 18:00 - 31.07.2018 19:00","522","0"
"31.07.2018 19:00 - 31.07.2018 20:00","460","0"
"31.07.2018 20:00 - 31.07.2018 21:00","533","0"
"31.07.2018 21:00 - 31.07.2018 22:00","268","0"
"31.07.2018 22:00 - 31.07.2018 23:00","434","0"
"31.07.2018 23:00 - 01.08.2018 00:00","262","0"
"01.08.2018 00:00 - 01.08.2018 01:00","230","0"
"01.08.2018 01:00 - 01.08.2018 02:00","350","0"
"01.08.2018 02:00 - 01.08.2018 03:00","436","0"
"01.08.2018 03:00 - 01.08.2018 04:00","482","0"
"01.08.2018 04:00 - 01.08.2018 05:00","495","0"
"01.08.2018 05:00 - 01.08.2018 06:00","253","0"
"01.08.2018 06:00 - 01.08.2018 07:00","179","0"
"01.08.2018 07:00 - 01.08.2018 08:00","459","0"
"01.08.2018 08:00 - 01.08.2018 09:00","443","0"
"01.08.2018 09:00 - 01.08.2018 10:00","759","0"
"01.08.2018 10:00 - 01.08.2018 11:00","765","0"
"01.08.2018 11:00 - 01.08.2018 12:00","762","0"
"01.08.2018 12:00 - 01.08.2018 13:00","741","0"
"01.08.2018 13:00 - 01.08.2018 14:00","762","0"
"01.08.2018 14:00 - 01.08.2018 15:00","761","0"
"01.08.2018 15:00 - 01.08.2018 16:00","713","0"
"01.08.2018 16:00 - 01.08.2018 17:00","713","0"
"01.08.2018 17:00 - 01.08.2018 18:00","615","0"
"01.08.2018 18:00 - 01.08.2018 19:00","626","0"
"01.08.2018 19:00 - 01.08.2018 20:00","702","0"
"01.08.2018 20:00 - 01.08.2018 21:00","904","0"
"01.08.2018 21:00 - 01.08.2018 22:00","858","0"
"01.08.2018 22:00 - 01.08.2018 23:00","698","0"
"01.08.2018 23:00 - 02.08.2018 00:00","326","0"
"02.08.2018 00:00 - 02.08.2018 01:00","358","0"
"02.08.2018 01:00 - 02.08.2018 02:00","363","0"
"02.08.2018 02:00 - 02.08.2018 03:00","363","0"
"02.08.2018 03:00 - 02.08.2018 04:00","378","0"
"02.08.2018 04:00 - 02.08.2018 05:00","346","0"
"02.08.2018 05:00 - 02.08.2018 06:00","283","0"
"02.08.2018 06:00 - 02.08.2018 07:00","249","0"
"02.08.2018 07:00 - 02.08.2018 08:00","633","0"
"02.08.2018 08:00 - 02.08.2018 09:00","844","0"
"02.08.2018 09:00 - 02.08.2018 10:00","840","0"
"02.08.2018 10:00 - 02.08.2018 11:00","1010","0"
"02.08.2018 11:00 - 02.08.2018 12:00","1043","0"
"02.08.2018 12:00 - 02.08.2018 13:00","987","0"
"02.08.2018 13:00 - 02.08.2018 14:00","934","0"
"02.08.2018 14:00 - 02.08.2018 15:00","914","0"
