"Time (CET)","Poland (PL) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Poland (PL) [MW]"
"20.01.2018 06:00 - 20.01.2018 07:00","199","0"
"20.01.2018 07:00 - 20.01.2018 08:00","201","0"
"20.01.2018 08:00 - 20.01.2018 09:00","198","0"
"20.01.2018 09:00 - 20.01.2018 10:00","84","0"
"20.01.2018 10:00 - 20.01.2018 11:00","50","0"
"20.01.2018 11:00 - 20.01.2018 12:00","9","0"
"20.01.2018 12:00 - 20.01.2018 13:00","22","0"
"20.01.2018 13:00 - 20.01.2018 14:00","46","0"
"20.01.2018 14:00 - 20.01.2018 15:00","51","0"
"20.01.2018 15:00 - 20.01.2018 16:00","93","0"
"20.01.2018 16:00 - 20.01.2018 17:00","81","0"
"20.01.2018 17:00 - 20.01.2018 18:00","113","0"
"20.01.2018 18:00 - 20.01.2018 19:00","47","0"
"20.01.2018 19:00 - 20.01.2018 20:00","67","0"
"20.01.2018 20:00 - 20.01.2018 21:00","214","0"
"20.01.2018 21:00 - 20.01.2018 22:00","198","0"
"20.01.2018 22:00 - 20.01.2018 23:00","311","0"
"20.01.2018 23:00 - 21.01.2018 00:00","174","0"
"21.01.2018 00:00 - 21.01.2018 01:00","90","0"
"21.01.2018 01:00 - 21.01.2018 02:00","150","0"
"21.01.2018 02:00 - 21.01.2018 03:00","189","0"
"21.01.2018 03:00 - 21.01.2018 04:00","176","0"
"21.01.2018 04:00 - 21.01.2018 05:00","187","0"
"21.01.2018 05:00 - 21.01.2018 06:00","205","0"
"21.01.2018 06:00 - 21.01.2018 07:00","201","0"
"21.01.2018 07:00 - 21.01.2018 08:00","165","0"
"21.01.2018 08:00 - 21.01.2018 09:00","255","0"
"21.01.2018 09:00 - 21.01.2018 10:00","392","0"
"21.01.2018 10:00 - 21.01.2018 11:00","363","0"
"21.01.2018 11:00 - 21.01.2018 12:00","332","0"
"21.01.2018 12:00 - 21.01.2018 13:00","307","0"
"21.01.2018 13:00 - 21.01.2018 14:00","221","0"
"21.01.2018 14:00 - 21.01.2018 15:00","176","0"
"21.01.2018 15:00 - 21.01.2018 16:00","243","0"
"21.01.2018 16:00 - 21.01.2018 17:00","165","0"
"21.01.2018 17:00 - 21.01.2018 18:00","147","0"
"21.01.2018 18:00 - 21.01.2018 19:00","181","0"
"21.01.2018 19:00 - 21.01.2018 20:00","186","0"
"21.01.2018 20:00 - 21.01.2018 21:00","185","0"
"21.01.2018 21:00 - 21.01.2018 22:00","119","0"
"21.01.2018 22:00 - 21.01.2018 23:00","240","0"
"21.01.2018 23:00 - 22.01.2018 00:00","245","0"
"22.01.2018 00:00 - 22.01.2018 01:00","417","0"
"22.01.2018 01:00 - 22.01.2018 02:00","502","0"
"22.01.2018 02:00 - 22.01.2018 03:00","540","0"
"22.01.2018 03:00 - 22.01.2018 04:00","570","0"
"22.01.2018 04:00 - 22.01.2018 05:00","616","0"
"22.01.2018 05:00 - 22.01.2018 06:00","653","0"
"22.01.2018 06:00 - 22.01.2018 07:00","488","0"
"22.01.2018 07:00 - 22.01.2018 08:00","390","0"
"22.01.2018 08:00 - 22.01.2018 09:00","317","0"
"22.01.2018 09:00 - 22.01.2018 10:00","245","0"
"22.01.2018 10:00 - 22.01.2018 11:00","307","0"
"22.01.2018 11:00 - 22.01.2018 12:00","250","0"
"22.01.2018 12:00 - 22.01.2018 13:00","360","0"
"22.01.2018 13:00 - 22.01.2018 14:00","328","0"
"22.01.2018 14:00 - 22.01.2018 15:00","428","0"
"22.01.2018 15:00 - 22.01.2018 16:00","380","0"
"22.01.2018 16:00 - 22.01.2018 17:00","392","0"
"22.01.2018 17:00 - 22.01.2018 18:00","271","0"
"22.01.2018 18:00 - 22.01.2018 19:00","233","0"
"22.01.2018 19:00 - 22.01.2018 20:00","390","0"
"22.01.2018 20:00 - 22.01.2018 21:00","426","0"
"22.01.2018 21:00 - 22.01.2018 22:00","440","0"
"22.01.2018 22:00 - 22.01.2018 23:00","657","0"
"22.01.2018 23:00 - 23.01.2018 00:00","639","0"
"23.01.2018 00:00 - 23.01.2018 01:00","639","0"
"23.01.2018 01:00 - 23.01.2018 02:00","554","0"
"23.01.2018 02:00 - 23.01.2018 03:00","514","0"
"23.01.2018 03:00 - 23.01.2018 04:00","389","0"
"23.01.2018 04:00 - 23.01.2018 05:00","436","0"
"23.01.2018 05:00 - 23.01.2018 06:00","661","0"
"23.01.2018 06:00 - 23.01.2018 07:00","529","0"
"23.01.2018 07:00 - 23.01.2018 08:00","381","0"
"23.01.2018 08:00 - 23.01.2018 09:00","245","0"
"23.01.2018 09:00 - 23.01.2018 10:00","264","0"
"23.01.2018 10:00 - 23.01.2018 11:00","274","0"
"23.01.2018 11:00 - 23.01.2018 12:00","290","0"
"23.01.2018 12:00 - 23.01.2018 13:00","290","0"
"23.01.2018 13:00 - 23.01.2018 14:00","340","0"
"23.01.2018 14:00 - 23.01.2018 15:00","387","0"
"23.01.2018 15:00 - 23.01.2018 16:00","298","0"
"23.01.2018 16:00 - 23.01.2018 17:00","213","0"
"23.01.2018 17:00 - 23.01.2018 18:00","311","0"
"23.01.2018 18:00 - 23.01.2018 19:00","328","0"
"23.01.2018 19:00 - 23.01.2018 20:00","305","0"
"23.01.2018 20:00 - 23.01.2018 21:00","191","0"
"23.01.2018 21:00 - 23.01.2018 22:00","112","0"
"23.01.2018 22:00 - 23.01.2018 23:00","173","0"
"23.01.2018 23:00 - 24.01.2018 00:00","282","0"
"24.01.2018 00:00 - 24.01.2018 01:00","488","0"
"24.01.2018 01:00 - 24.01.2018 02:00","494","0"
"24.01.2018 02:00 - 24.01.2018 03:00","432","0"
"24.01.2018 03:00 - 24.01.2018 04:00","499","0"
"24.01.2018 04:00 - 24.01.2018 05:00","541","0"
"24.01.2018 05:00 - 24.01.2018 06:00","789","0"
"24.01.2018 06:00 - 24.01.2018 07:00","788","0"
"24.01.2018 07:00 - 24.01.2018 08:00","658","0"
"24.01.2018 08:00 - 24.01.2018 09:00","373","0"
"24.01.2018 09:00 - 24.01.2018 10:00","525","0"
"24.01.2018 10:00 - 24.01.2018 11:00","715","0"
"24.01.2018 11:00 - 24.01.2018 12:00","692","0"
"24.01.2018 12:00 - 24.01.2018 13:00","538","0"
"24.01.2018 13:00 - 24.01.2018 14:00","690","0"
"24.01.2018 14:00 - 24.01.2018 15:00","756","0"
"24.01.2018 15:00 - 24.01.2018 16:00","719","0"
"24.01.2018 16:00 - 24.01.2018 17:00","753","0"
"24.01.2018 17:00 - 24.01.2018 18:00","712","0"
"24.01.2018 18:00 - 24.01.2018 19:00","760","0"
"24.01.2018 19:00 - 24.01.2018 20:00","741","0"
"24.01.2018 20:00 - 24.01.2018 21:00","390","0"
"24.01.2018 21:00 - 24.01.2018 22:00","253","0"
"24.01.2018 22:00 - 24.01.2018 23:00","232","0"
"24.01.2018 23:00 - 25.01.2018 00:00","471","0"
"25.01.2018 00:00 - 25.01.2018 01:00","552","0"
"25.01.2018 01:00 - 25.01.2018 02:00","542","0"
"25.01.2018 02:00 - 25.01.2018 03:00","539","0"
"25.01.2018 03:00 - 25.01.2018 04:00","522","0"
"25.01.2018 04:00 - 25.01.2018 05:00","518","0"
"25.01.2018 05:00 - 25.01.2018 06:00","697","0"
"25.01.2018 06:00 - 25.01.2018 07:00","707","0"
"25.01.2018 07:00 - 25.01.2018 08:00","842","0"
"25.01.2018 08:00 - 25.01.2018 09:00","665","0"
"25.01.2018 09:00 - 25.01.2018 10:00","603","0"
"25.01.2018 10:00 - 25.01.2018 11:00","383","0"
"25.01.2018 11:00 - 25.01.2018 12:00","302","0"
"25.01.2018 12:00 - 25.01.2018 13:00","149","0"
"25.01.2018 13:00 - 25.01.2018 14:00","194","0"
"25.01.2018 14:00 - 25.01.2018 15:00","374","0"
"25.01.2018 15:00 - 25.01.2018 16:00","398","0"
"25.01.2018 16:00 - 25.01.2018 17:00","263","0"
"25.01.2018 17:00 - 25.01.2018 18:00","295","0"
"25.01.2018 18:00 - 25.01.2018 19:00","301","0"
"25.01.2018 19:00 - 25.01.2018 20:00","344","0"
"25.01.2018 20:00 - 25.01.2018 21:00","480","0"
"25.01.2018 21:00 - 25.01.2018 22:00","559","0"
"25.01.2018 22:00 - 25.01.2018 23:00","764","0"
"25.01.2018 23:00 - 26.01.2018 00:00","707","0"
"26.01.2018 00:00 - 26.01.2018 01:00","622","0"
"26.01.2018 01:00 - 26.01.2018 02:00","707","0"
"26.01.2018 02:00 - 26.01.2018 03:00","653","0"
"26.01.2018 03:00 - 26.01.2018 04:00","557","0"
"26.01.2018 04:00 - 26.01.2018 05:00","556","0"
"26.01.2018 05:00 - 26.01.2018 06:00","569","0"
"26.01.2018 06:00 - 26.01.2018 07:00","605","0"
"26.01.2018 07:00 - 26.01.2018 08:00","598","0"
"26.01.2018 08:00 - 26.01.2018 09:00","455","0"
"26.01.2018 09:00 - 26.01.2018 10:00","432","0"
"26.01.2018 10:00 - 26.01.2018 11:00","331","0"
"26.01.2018 11:00 - 26.01.2018 12:00","231","0"
"26.01.2018 12:00 - 26.01.2018 13:00","33","0"
"26.01.2018 13:00 - 26.01.2018 14:00","45","0"
"26.01.2018 14:00 - 26.01.2018 15:00","27","0"
"26.01.2018 15:00 - 26.01.2018 16:00","69","0"
"26.01.2018 16:00 - 26.01.2018 17:00","79","0"
"26.01.2018 17:00 - 26.01.2018 18:00","161","0"
"26.01.2018 18:00 - 26.01.2018 19:00","135","0"
"26.01.2018 19:00 - 26.01.2018 20:00","138","0"
"26.01.2018 20:00 - 26.01.2018 21:00","415","0"
"26.01.2018 21:00 - 26.01.2018 22:00","396","0"
"26.01.2018 22:00 - 26.01.2018 23:00","485","0"
"26.01.2018 23:00 - 27.01.2018 00:00","518","0"
"27.01.2018 00:00 - 27.01.2018 01:00","609","0"
"27.01.2018 01:00 - 27.01.2018 02:00","496","0"
"27.01.2018 02:00 - 27.01.2018 03:00","452","0"
"27.01.2018 03:00 - 27.01.2018 04:00","480","0"
"27.01.2018 04:00 - 27.01.2018 05:00","563","0"
"27.01.2018 05:00 - 27.01.2018 06:00","451","0"
"27.01.2018 06:00 - 27.01.2018 07:00","312","0"
"27.01.2018 07:00 - 27.01.2018 08:00","412","0"
"27.01.2018 08:00 - 27.01.2018 09:00","294","0"
"27.01.2018 09:00 - 27.01.2018 10:00","307","0"
"27.01.2018 10:00 - 27.01.2018 11:00","270","0"
"27.01.2018 11:00 - 27.01.2018 12:00","327","0"
"27.01.2018 12:00 - 27.01.2018 13:00","262","0"
"27.01.2018 13:00 - 27.01.2018 14:00","299","0"
"27.01.2018 14:00 - 27.01.2018 15:00","291","0"
"27.01.2018 15:00 - 27.01.2018 16:00","337","0"
"27.01.2018 16:00 - 27.01.2018 17:00","51","0"
"27.01.2018 17:00 - 27.01.2018 18:00","91","0"
"27.01.2018 18:00 - 27.01.2018 19:00","148","0"
"27.01.2018 19:00 - 27.01.2018 20:00","202","0"
"27.01.2018 20:00 - 27.01.2018 21:00","294","0"
"27.01.2018 21:00 - 27.01.2018 22:00","319","0"
"27.01.2018 22:00 - 27.01.2018 23:00","374","0"
"27.01.2018 23:00 - 28.01.2018 00:00","380","0"
"28.01.2018 00:00 - 28.01.2018 01:00","362","0"
"28.01.2018 01:00 - 28.01.2018 02:00","530","0"
"28.01.2018 02:00 - 28.01.2018 03:00","596","0"
"28.01.2018 03:00 - 28.01.2018 04:00","553","0"
"28.01.2018 04:00 - 28.01.2018 05:00","500","0"
"28.01.2018 05:00 - 28.01.2018 06:00","526","0"
"28.01.2018 06:00 - 28.01.2018 07:00","552","0"
"28.01.2018 07:00 - 28.01.2018 08:00","445","0"
"28.01.2018 08:00 - 28.01.2018 09:00","433","0"
"28.01.2018 09:00 - 28.01.2018 10:00","395","0"
"28.01.2018 10:00 - 28.01.2018 11:00","331","0"
"28.01.2018 11:00 - 28.01.2018 12:00","205","0"
"28.01.2018 12:00 - 28.01.2018 13:00","187","0"
"28.01.2018 13:00 - 28.01.2018 14:00","119","0"
"28.01.2018 14:00 - 28.01.2018 15:00","184","0"
"28.01.2018 15:00 - 28.01.2018 16:00","233","0"
"28.01.2018 16:00 - 28.01.2018 17:00","53","0"
"28.01.2018 17:00 - 28.01.2018 18:00","104","0"
"28.01.2018 18:00 - 28.01.2018 19:00","46","0"
"28.01.2018 19:00 - 28.01.2018 20:00","48","0"
"28.01.2018 20:00 - 28.01.2018 21:00","218","0"
"28.01.2018 21:00 - 28.01.2018 22:00","403","0"
"28.01.2018 22:00 - 28.01.2018 23:00","530","0"
"28.01.2018 23:00 - 29.01.2018 00:00","521","0"
"29.01.2018 00:00 - 29.01.2018 01:00","544","0"
"29.01.2018 01:00 - 29.01.2018 02:00","649","0"
"29.01.2018 02:00 - 29.01.2018 03:00","650","0"
"29.01.2018 03:00 - 29.01.2018 04:00","630","0"
"29.01.2018 04:00 - 29.01.2018 05:00","599","0"
"29.01.2018 05:00 - 29.01.2018 06:00","683","0"
"29.01.2018 06:00 - 29.01.2018 07:00","609","0"
"29.01.2018 07:00 - 29.01.2018 08:00","588","0"
"29.01.2018 08:00 - 29.01.2018 09:00","554","0"
"29.01.2018 09:00 - 29.01.2018 10:00","484","0"
"29.01.2018 10:00 - 29.01.2018 11:00","361","0"
"29.01.2018 11:00 - 29.01.2018 12:00","433","0"
"29.01.2018 12:00 - 29.01.2018 13:00","490","0"
"29.01.2018 13:00 - 29.01.2018 14:00","368","0"
"29.01.2018 14:00 - 29.01.2018 15:00","318","0"
"29.01.2018 15:00 - 29.01.2018 16:00","441","0"
"29.01.2018 16:00 - 29.01.2018 17:00","327","0"
"29.01.2018 17:00 - 29.01.2018 18:00","444","0"
"29.01.2018 18:00 - 29.01.2018 19:00","345","0"
"29.01.2018 19:00 - 29.01.2018 20:00","214","0"
"29.01.2018 20:00 - 29.01.2018 21:00","304","0"
"29.01.2018 21:00 - 29.01.2018 22:00","317","0"
"29.01.2018 22:00 - 29.01.2018 23:00","413","0"
"29.01.2018 23:00 - 30.01.2018 00:00","442","0"
"30.01.2018 00:00 - 30.01.2018 01:00","441","0"
"30.01.2018 01:00 - 30.01.2018 02:00","521","0"
"30.01.2018 02:00 - 30.01.2018 03:00","535","0"
"30.01.2018 03:00 - 30.01.2018 04:00","501","0"
"30.01.2018 04:00 - 30.01.2018 05:00","559","0"
"30.01.2018 05:00 - 30.01.2018 06:00","366","0"
"30.01.2018 06:00 - 30.01.2018 07:00","617","0"
"30.01.2018 07:00 - 30.01.2018 08:00","899","0"
"30.01.2018 08:00 - 30.01.2018 09:00","847","0"
"30.01.2018 09:00 - 30.01.2018 10:00","775","0"
"30.01.2018 10:00 - 30.01.2018 11:00","551","0"
"30.01.2018 11:00 - 30.01.2018 12:00","350","0"
"30.01.2018 12:00 - 30.01.2018 13:00","273","0"
"30.01.2018 13:00 - 30.01.2018 14:00","245","0"
"30.01.2018 14:00 - 30.01.2018 15:00","481","0"
"30.01.2018 15:00 - 30.01.2018 16:00","849","0"
"30.01.2018 16:00 - 30.01.2018 17:00","829","0"
"30.01.2018 17:00 - 30.01.2018 18:00","829","0"
"30.01.2018 18:00 - 30.01.2018 19:00","850","0"
"30.01.2018 19:00 - 30.01.2018 20:00","858","0"
"30.01.2018 20:00 - 30.01.2018 21:00","737","0"
"30.01.2018 21:00 - 30.01.2018 22:00","749","0"
"30.01.2018 22:00 - 30.01.2018 23:00","826","0"
"30.01.2018 23:00 - 31.01.2018 00:00","481","0"
"31.01.2018 00:00 - 31.01.2018 01:00","519","0"
"31.01.2018 01:00 - 31.01.2018 02:00","570","0"
"31.01.2018 02:00 - 31.01.2018 03:00","483","0"
"31.01.2018 03:00 - 31.01.2018 04:00","301","0"
"31.01.2018 04:00 - 31.01.2018 05:00","249","0"
"31.01.2018 05:00 - 31.01.2018 06:00","181","0"
"31.01.2018 06:00 - 31.01.2018 07:00","188","0"
"31.01.2018 07:00 - 31.01.2018 08:00","304","0"
"31.01.2018 08:00 - 31.01.2018 09:00","264","0"
"31.01.2018 09:00 - 31.01.2018 10:00","252","0"
"31.01.2018 10:00 - 31.01.2018 11:00","120","0"
"31.01.2018 11:00 - 31.01.2018 12:00","149","0"
"31.01.2018 12:00 - 31.01.2018 13:00","171","0"
"31.01.2018 13:00 - 31.01.2018 14:00","217","0"
"31.01.2018 14:00 - 31.01.2018 15:00","279","0"
"31.01.2018 15:00 - 31.01.2018 16:00","395","0"
"31.01.2018 16:00 - 31.01.2018 17:00","365","0"
"31.01.2018 17:00 - 31.01.2018 18:00","361","0"
"31.01.2018 18:00 - 31.01.2018 19:00","317","0"
"31.01.2018 19:00 - 31.01.2018 20:00","329","0"
"31.01.2018 20:00 - 31.01.2018 21:00","80","0"
"31.01.2018 21:00 - 31.01.2018 22:00","123","0"
"31.01.2018 22:00 - 31.01.2018 23:00","464","0"
"31.01.2018 23:00 - 01.02.2018 00:00","350","0"
"01.02.2018 00:00 - 01.02.2018 01:00","509","0"
"01.02.2018 01:00 - 01.02.2018 02:00","524","0"
"01.02.2018 02:00 - 01.02.2018 03:00","465","0"
"01.02.2018 03:00 - 01.02.2018 04:00","512","0"
"01.02.2018 04:00 - 01.02.2018 05:00","561","0"
"01.02.2018 05:00 - 01.02.2018 06:00","533","0"
"01.02.2018 06:00 - 01.02.2018 07:00","473","0"
"01.02.2018 07:00 - 01.02.2018 08:00","422","0"
"01.02.2018 08:00 - 01.02.2018 09:00","273","0"
"01.02.2018 09:00 - 01.02.2018 10:00","239","0"
"01.02.2018 10:00 - 01.02.2018 11:00","241","0"
"01.02.2018 11:00 - 01.02.2018 12:00","301","0"
"01.02.2018 12:00 - 01.02.2018 13:00","265","0"
"01.02.2018 13:00 - 01.02.2018 14:00","220","0"
"01.02.2018 14:00 - 01.02.2018 15:00","199","0"
"01.02.2018 15:00 - 01.02.2018 16:00","15","0"
"01.02.2018 16:00 - 01.02.2018 17:00","41","0"
"01.02.2018 17:00 - 01.02.2018 18:00","195","0"
"01.02.2018 18:00 - 01.02.2018 19:00","301","0"
"01.02.2018 19:00 - 01.02.2018 20:00","282","0"
"01.02.2018 20:00 - 01.02.2018 21:00","284","0"
"01.02.2018 21:00 - 01.02.2018 22:00","317","0"
"01.02.2018 22:00 - 01.02.2018 23:00","334","0"
"01.02.2018 23:00 - 02.02.2018 00:00","256","0"
"02.02.2018 00:00 - 02.02.2018 01:00","259","0"
"02.02.2018 01:00 - 02.02.2018 02:00","252","0"
"02.02.2018 02:00 - 02.02.2018 03:00","320","0"
"02.02.2018 03:00 - 02.02.2018 04:00","293","0"
"02.02.2018 04:00 - 02.02.2018 05:00","278","0"
"02.02.2018 05:00 - 02.02.2018 06:00","339","0"
"02.02.2018 06:00 - 02.02.2018 07:00","347","0"
"02.02.2018 07:00 - 02.02.2018 08:00","170","0"
"02.02.2018 08:00 - 02.02.2018 09:00","213","0"
"02.02.2018 09:00 - 02.02.2018 10:00","240","0"
"02.02.2018 10:00 - 02.02.2018 11:00","240","0"
"02.02.2018 11:00 - 02.02.2018 12:00","253","0"
"02.02.2018 12:00 - 02.02.2018 13:00","273","0"
"02.02.2018 13:00 - 02.02.2018 14:00","230","0"
"02.02.2018 14:00 - 02.02.2018 15:00","157","0"
"02.02.2018 15:00 - 02.02.2018 16:00","288","0"
"02.02.2018 16:00 - 02.02.2018 17:00","267","0"
"02.02.2018 17:00 - 02.02.2018 18:00","284","0"
"02.02.2018 18:00 - 02.02.2018 19:00","315","0"
"02.02.2018 19:00 - 02.02.2018 20:00","355","0"
"02.02.2018 20:00 - 02.02.2018 21:00","249","0"
"02.02.2018 21:00 - 02.02.2018 22:00","446","0"
"02.02.2018 22:00 - 02.02.2018 23:00","449","0"
"02.02.2018 23:00 - 03.02.2018 00:00","523","0"
"03.02.2018 00:00 - 03.02.2018 01:00","528","0"
"03.02.2018 01:00 - 03.02.2018 02:00","472","0"
"03.02.2018 02:00 - 03.02.2018 03:00","564","0"
"03.02.2018 03:00 - 03.02.2018 04:00","597","0"
"03.02.2018 04:00 - 03.02.2018 05:00","598","0"
"03.02.2018 05:00 - 03.02.2018 06:00","599","0"
"03.02.2018 06:00 - 03.02.2018 07:00","612","0"
"03.02.2018 07:00 - 03.02.2018 08:00","499","0"
"03.02.2018 08:00 - 03.02.2018 09:00","469","0"
"03.02.2018 09:00 - 03.02.2018 10:00","302","0"
"03.02.2018 10:00 - 03.02.2018 11:00","308","0"
"03.02.2018 11:00 - 03.02.2018 12:00","242","0"
"03.02.2018 12:00 - 03.02.2018 13:00","335","0"
"03.02.2018 13:00 - 03.02.2018 14:00","431","0"
"03.02.2018 14:00 - 03.02.2018 15:00","491","0"
"03.02.2018 15:00 - 03.02.2018 16:00","525","0"
"03.02.2018 16:00 - 03.02.2018 17:00","457","0"
"03.02.2018 17:00 - 03.02.2018 18:00","354","0"
"03.02.2018 18:00 - 03.02.2018 19:00","329","0"
"03.02.2018 19:00 - 03.02.2018 20:00","324","0"
"03.02.2018 20:00 - 03.02.2018 21:00","359","0"
"03.02.2018 21:00 - 03.02.2018 22:00","377","0"
"03.02.2018 22:00 - 03.02.2018 23:00","552","0"
"03.02.2018 23:00 - 04.02.2018 00:00","421","0"
"04.02.2018 00:00 - 04.02.2018 01:00","411","0"
"04.02.2018 01:00 - 04.02.2018 02:00","434","0"
"04.02.2018 02:00 - 04.02.2018 03:00","457","0"
"04.02.2018 03:00 - 04.02.2018 04:00","514","0"
"04.02.2018 04:00 - 04.02.2018 05:00","521","0"
"04.02.2018 05:00 - 04.02.2018 06:00","535","0"
"04.02.2018 06:00 - 04.02.2018 07:00","596","0"
"04.02.2018 07:00 - 04.02.2018 08:00","526","0"
"04.02.2018 08:00 - 04.02.2018 09:00","504","0"
"04.02.2018 09:00 - 04.02.2018 10:00","370","0"
"04.02.2018 10:00 - 04.02.2018 11:00","380","0"
"04.02.2018 11:00 - 04.02.2018 12:00","389","0"
"04.02.2018 12:00 - 04.02.2018 13:00","434","0"
"04.02.2018 13:00 - 04.02.2018 14:00","357","0"
"04.02.2018 14:00 - 04.02.2018 15:00","347","0"
"04.02.2018 15:00 - 04.02.2018 16:00","404","0"
"04.02.2018 16:00 - 04.02.2018 17:00","412","0"
"04.02.2018 17:00 - 04.02.2018 18:00","630","0"
"04.02.2018 18:00 - 04.02.2018 19:00","587","0"
"04.02.2018 19:00 - 04.02.2018 20:00","628","0"
"04.02.2018 20:00 - 04.02.2018 21:00","517","0"
"04.02.2018 21:00 - 04.02.2018 22:00","511","0"
"04.02.2018 22:00 - 04.02.2018 23:00","608","0"
"04.02.2018 23:00 - 05.02.2018 00:00","508","0"
"05.02.2018 00:00 - 05.02.2018 01:00","748","0"
"05.02.2018 01:00 - 05.02.2018 02:00","660","0"
"05.02.2018 02:00 - 05.02.2018 03:00","652","0"
"05.02.2018 03:00 - 05.02.2018 04:00","578","0"
"05.02.2018 04:00 - 05.02.2018 05:00","584","0"
"05.02.2018 05:00 - 05.02.2018 06:00","485","0"
"05.02.2018 06:00 - 05.02.2018 07:00","569","0"
"05.02.2018 07:00 - 05.02.2018 08:00","401","0"
"05.02.2018 08:00 - 05.02.2018 09:00","245","0"
"05.02.2018 09:00 - 05.02.2018 10:00","205","0"
"05.02.2018 10:00 - 05.02.2018 11:00","135","0"
"05.02.2018 11:00 - 05.02.2018 12:00","183","0"
"05.02.2018 12:00 - 05.02.2018 13:00","232","0"
"05.02.2018 13:00 - 05.02.2018 14:00","363","0"
"05.02.2018 14:00 - 05.02.2018 15:00","438","0"
"05.02.2018 15:00 - 05.02.2018 16:00","470","0"
"05.02.2018 16:00 - 05.02.2018 17:00","370","0"
"05.02.2018 17:00 - 05.02.2018 18:00","313","0"
"05.02.2018 18:00 - 05.02.2018 19:00","472","0"
"05.02.2018 19:00 - 05.02.2018 20:00","454","0"
"05.02.2018 20:00 - 05.02.2018 21:00","384","0"
"05.02.2018 21:00 - 05.02.2018 22:00","656","0"
"05.02.2018 22:00 - 05.02.2018 23:00","859","0"
"05.02.2018 23:00 - 06.02.2018 00:00","795","0"
"06.02.2018 00:00 - 06.02.2018 01:00","871","0"
"06.02.2018 01:00 - 06.02.2018 02:00","985","0"
"06.02.2018 02:00 - 06.02.2018 03:00","952","0"
"06.02.2018 03:00 - 06.02.2018 04:00","952","0"
"06.02.2018 04:00 - 06.02.2018 05:00","880","0"
"06.02.2018 05:00 - 06.02.2018 06:00","877","0"
"06.02.2018 06:00 - 06.02.2018 07:00","737","0"
"06.02.2018 07:00 - 06.02.2018 08:00","589","0"
"06.02.2018 08:00 - 06.02.2018 09:00","464","0"
"06.02.2018 09:00 - 06.02.2018 10:00","384","0"
"06.02.2018 10:00 - 06.02.2018 11:00","254","0"
"06.02.2018 11:00 - 06.02.2018 12:00","328","0"
"06.02.2018 12:00 - 06.02.2018 13:00","255","0"
"06.02.2018 13:00 - 06.02.2018 14:00","301","0"
"06.02.2018 14:00 - 06.02.2018 15:00","395","0"
"06.02.2018 15:00 - 06.02.2018 16:00","343","0"
"06.02.2018 16:00 - 06.02.2018 17:00","310","0"
"06.02.2018 17:00 - 06.02.2018 18:00","311","0"
"06.02.2018 18:00 - 06.02.2018 19:00","321","0"
"06.02.2018 19:00 - 06.02.2018 20:00","357","0"
"06.02.2018 20:00 - 06.02.2018 21:00","560","0"
"06.02.2018 21:00 - 06.02.2018 22:00","759","0"
"06.02.2018 22:00 - 06.02.2018 23:00","762","0"
"06.02.2018 23:00 - 07.02.2018 00:00","678","0"
"07.02.2018 00:00 - 07.02.2018 01:00","699","0"
"07.02.2018 01:00 - 07.02.2018 02:00","761","0"
"07.02.2018 02:00 - 07.02.2018 03:00","749","0"
"07.02.2018 03:00 - 07.02.2018 04:00","724","0"
"07.02.2018 04:00 - 07.02.2018 05:00","757","0"
"07.02.2018 05:00 - 07.02.2018 06:00","707","0"
"07.02.2018 06:00 - 07.02.2018 07:00","700","0"
"07.02.2018 07:00 - 07.02.2018 08:00","722","0"
"07.02.2018 08:00 - 07.02.2018 09:00","626","0"
"07.02.2018 09:00 - 07.02.2018 10:00","597","0"
"07.02.2018 10:00 - 07.02.2018 11:00","512","0"
"07.02.2018 11:00 - 07.02.2018 12:00","454","0"
"07.02.2018 12:00 - 07.02.2018 13:00","394","0"
"07.02.2018 13:00 - 07.02.2018 14:00","418","0"
"07.02.2018 14:00 - 07.02.2018 15:00","428","0"
"07.02.2018 15:00 - 07.02.2018 16:00","447","0"
"07.02.2018 16:00 - 07.02.2018 17:00","478","0"
"07.02.2018 17:00 - 07.02.2018 18:00","424","0"
"07.02.2018 18:00 - 07.02.2018 19:00","374","0"
"07.02.2018 19:00 - 07.02.2018 20:00","399","0"
"07.02.2018 20:00 - 07.02.2018 21:00","477","0"
"07.02.2018 21:00 - 07.02.2018 22:00","596","0"
"07.02.2018 22:00 - 07.02.2018 23:00","848","0"
"07.02.2018 23:00 - 08.02.2018 00:00","906","0"
"08.02.2018 00:00 - 08.02.2018 01:00","915","0"
"08.02.2018 01:00 - 08.02.2018 02:00","931","0"
"08.02.2018 02:00 - 08.02.2018 03:00","995","0"
"08.02.2018 03:00 - 08.02.2018 04:00","959","0"
"08.02.2018 04:00 - 08.02.2018 05:00","747","0"
"08.02.2018 05:00 - 08.02.2018 06:00","834","0"
"08.02.2018 06:00 - 08.02.2018 07:00","744","0"
"08.02.2018 07:00 - 08.02.2018 08:00","635","0"
"08.02.2018 08:00 - 08.02.2018 09:00","343","0"
"08.02.2018 09:00 - 08.02.2018 10:00","410","0"
"08.02.2018 10:00 - 08.02.2018 11:00","455","0"
"08.02.2018 11:00 - 08.02.2018 12:00","420","0"
"08.02.2018 12:00 - 08.02.2018 13:00","338","0"
"08.02.2018 13:00 - 08.02.2018 14:00","367","0"
