"Time (CET)","Lithuania (LT) > Poland (PL) [MW]","Poland (PL) > Lithuania (LT) [MW]"
"10.10.2018 01:00 - 10.10.2018 02:00","166","0"
"10.10.2018 02:00 - 10.10.2018 03:00","49","0"
"10.10.2018 03:00 - 10.10.2018 04:00","202","0"
"10.10.2018 04:00 - 10.10.2018 05:00","50","0"
"10.10.2018 05:00 - 10.10.2018 06:00","237","0"
"10.10.2018 06:00 - 10.10.2018 07:00","0","78"
"10.10.2018 07:00 - 10.10.2018 08:00","474","0"
"10.10.2018 08:00 - 10.10.2018 09:00","461","0"
"10.10.2018 09:00 - 10.10.2018 10:00","411","0"
"10.10.2018 10:00 - 10.10.2018 11:00","385","0"
"10.10.2018 11:00 - 10.10.2018 12:00","458","0"
"10.10.2018 12:00 - 10.10.2018 13:00","419","0"
"10.10.2018 13:00 - 10.10.2018 14:00","433","0"
"10.10.2018 14:00 - 10.10.2018 15:00","307","0"
"10.10.2018 15:00 - 10.10.2018 16:00","52","0"
"10.10.2018 16:00 - 10.10.2018 17:00","0","1"
"10.10.2018 17:00 - 10.10.2018 18:00","0","92"
"10.10.2018 18:00 - 10.10.2018 19:00","388","0"
"10.10.2018 19:00 - 10.10.2018 20:00","400","0"
"10.10.2018 20:00 - 10.10.2018 21:00","71","0"
"10.10.2018 21:00 - 10.10.2018 22:00","0","71"
"10.10.2018 22:00 - 10.10.2018 23:00","182","0"
"10.10.2018 23:00 - 11.10.2018 00:00","330","0"
"11.10.2018 00:00 - 11.10.2018 01:00","0","187"
"11.10.2018 01:00 - 11.10.2018 02:00","0","390"
"11.10.2018 02:00 - 11.10.2018 03:00","0","491"
"11.10.2018 03:00 - 11.10.2018 04:00","0","491"
"11.10.2018 04:00 - 11.10.2018 05:00","0","491"
"11.10.2018 05:00 - 11.10.2018 06:00","0","491"
"11.10.2018 06:00 - 11.10.2018 07:00","0","425"
"11.10.2018 07:00 - 11.10.2018 08:00","0","327"
"11.10.2018 08:00 - 11.10.2018 09:00","213","0"
"11.10.2018 09:00 - 11.10.2018 10:00","252","0"
"11.10.2018 10:00 - 11.10.2018 11:00","299","0"
"11.10.2018 11:00 - 11.10.2018 12:00","219","0"
"11.10.2018 12:00 - 11.10.2018 13:00","185","0"
"11.10.2018 13:00 - 11.10.2018 14:00","142","0"
"11.10.2018 14:00 - 11.10.2018 15:00","95","0"
"11.10.2018 15:00 - 11.10.2018 16:00","0","0"
"11.10.2018 16:00 - 11.10.2018 17:00","0","121"
"11.10.2018 17:00 - 11.10.2018 18:00","0","148"
"11.10.2018 18:00 - 11.10.2018 19:00","260","0"
"11.10.2018 19:00 - 11.10.2018 20:00","486","0"
"11.10.2018 20:00 - 11.10.2018 21:00","0","92"
"11.10.2018 21:00 - 11.10.2018 22:00","53","0"
"11.10.2018 22:00 - 11.10.2018 23:00","337","0"
"11.10.2018 23:00 - 12.10.2018 00:00","0","81"
"12.10.2018 00:00 - 12.10.2018 01:00","0","0"
"12.10.2018 01:00 - 12.10.2018 02:00","0","0"
"12.10.2018 02:00 - 12.10.2018 03:00","0","0"
"12.10.2018 03:00 - 12.10.2018 04:00","0","0"
"12.10.2018 04:00 - 12.10.2018 05:00","0","0"
"12.10.2018 05:00 - 12.10.2018 06:00","0","0"
"12.10.2018 06:00 - 12.10.2018 07:00","158","0"
"12.10.2018 07:00 - 12.10.2018 08:00","94","0"
"12.10.2018 08:00 - 12.10.2018 09:00","479","0"
"12.10.2018 09:00 - 12.10.2018 10:00","486","0"
"12.10.2018 10:00 - 12.10.2018 11:00","486","0"
"12.10.2018 11:00 - 12.10.2018 12:00","486","0"
"12.10.2018 12:00 - 12.10.2018 13:00","486","0"
"12.10.2018 13:00 - 12.10.2018 14:00","486","0"
"12.10.2018 14:00 - 12.10.2018 15:00","486","0"
"12.10.2018 15:00 - 12.10.2018 16:00","486","0"
"12.10.2018 16:00 - 12.10.2018 17:00","400","0"
"12.10.2018 17:00 - 12.10.2018 18:00","406","0"
"12.10.2018 18:00 - 12.10.2018 19:00","482","0"
"12.10.2018 19:00 - 12.10.2018 20:00","484","0"
"12.10.2018 20:00 - 12.10.2018 21:00","484","0"
"12.10.2018 21:00 - 12.10.2018 22:00","484","0"
"12.10.2018 22:00 - 12.10.2018 23:00","484","0"
"12.10.2018 23:00 - 13.10.2018 00:00","486","0"
"13.10.2018 00:00 - 13.10.2018 01:00","486","0"
"13.10.2018 01:00 - 13.10.2018 02:00","486","0"
"13.10.2018 02:00 - 13.10.2018 03:00","272","0"
"13.10.2018 03:00 - 13.10.2018 04:00","357","0"
"13.10.2018 04:00 - 13.10.2018 05:00","442","0"
"13.10.2018 05:00 - 13.10.2018 06:00","344","0"
"13.10.2018 06:00 - 13.10.2018 07:00","319","0"
"13.10.2018 07:00 - 13.10.2018 08:00","484","0"
"13.10.2018 08:00 - 13.10.2018 09:00","322","0"
"13.10.2018 09:00 - 13.10.2018 10:00","484","0"
"13.10.2018 10:00 - 13.10.2018 11:00","486","0"
"13.10.2018 11:00 - 13.10.2018 12:00","486","0"
"13.10.2018 12:00 - 13.10.2018 13:00","486","0"
"13.10.2018 13:00 - 13.10.2018 14:00","485","0"
"13.10.2018 14:00 - 13.10.2018 15:00","280","0"
"13.10.2018 15:00 - 13.10.2018 16:00","288","0"
"13.10.2018 16:00 - 13.10.2018 17:00","287","0"
"13.10.2018 17:00 - 13.10.2018 18:00","227","0"
"13.10.2018 18:00 - 13.10.2018 19:00","314","0"
"13.10.2018 19:00 - 13.10.2018 20:00","419","0"
"13.10.2018 20:00 - 13.10.2018 21:00","383","0"
"13.10.2018 21:00 - 13.10.2018 22:00","482","0"
"13.10.2018 22:00 - 13.10.2018 23:00","477","0"
"13.10.2018 23:00 - 14.10.2018 00:00","0","30"
"14.10.2018 00:00 - 14.10.2018 01:00","378","0"
"14.10.2018 01:00 - 14.10.2018 02:00","4","0"
"14.10.2018 02:00 - 14.10.2018 03:00","0","246"
"14.10.2018 03:00 - 14.10.2018 04:00","0","250"
"14.10.2018 04:00 - 14.10.2018 05:00","0","262"
"14.10.2018 05:00 - 14.10.2018 06:00","0","176"
"14.10.2018 06:00 - 14.10.2018 07:00","86","0"
"14.10.2018 07:00 - 14.10.2018 08:00","210","0"
"14.10.2018 08:00 - 14.10.2018 09:00","5","0"
"14.10.2018 09:00 - 14.10.2018 10:00","0","62"
"14.10.2018 10:00 - 14.10.2018 11:00","0","0"
"14.10.2018 11:00 - 14.10.2018 12:00","0","2"
"14.10.2018 12:00 - 14.10.2018 13:00","0","187"
"14.10.2018 13:00 - 14.10.2018 14:00","0","191"
"14.10.2018 14:00 - 14.10.2018 15:00","0","234"
"14.10.2018 15:00 - 14.10.2018 16:00","0","78"
"14.10.2018 16:00 - 14.10.2018 17:00","0","59"
"14.10.2018 17:00 - 14.10.2018 18:00","404","0"
"14.10.2018 18:00 - 14.10.2018 19:00","257","0"
"14.10.2018 19:00 - 14.10.2018 20:00","273","0"
"14.10.2018 20:00 - 14.10.2018 21:00","423","0"
"14.10.2018 21:00 - 14.10.2018 22:00","428","0"
"14.10.2018 22:00 - 14.10.2018 23:00","481","0"
"14.10.2018 23:00 - 15.10.2018 00:00","15","0"
"15.10.2018 00:00 - 15.10.2018 01:00","1","0"
"15.10.2018 01:00 - 15.10.2018 02:00","1","0"
"15.10.2018 02:00 - 15.10.2018 03:00","1","0"
"15.10.2018 03:00 - 15.10.2018 04:00","1","0"
"15.10.2018 04:00 - 15.10.2018 05:00","0","0"
"15.10.2018 05:00 - 15.10.2018 06:00","0","0"
"15.10.2018 06:00 - 15.10.2018 07:00","0","79"
"15.10.2018 07:00 - 15.10.2018 08:00","0","0"
"15.10.2018 08:00 - 15.10.2018 09:00","101","0"
"15.10.2018 09:00 - 15.10.2018 10:00","386","0"
"15.10.2018 10:00 - 15.10.2018 11:00","410","0"
"15.10.2018 11:00 - 15.10.2018 12:00","383","0"
"15.10.2018 12:00 - 15.10.2018 13:00","486","0"
"15.10.2018 13:00 - 15.10.2018 14:00","486","0"
"15.10.2018 14:00 - 15.10.2018 15:00","476","0"
"15.10.2018 15:00 - 15.10.2018 16:00","486","0"
"15.10.2018 16:00 - 15.10.2018 17:00","110","0"
"15.10.2018 17:00 - 15.10.2018 18:00","285","0"
"15.10.2018 18:00 - 15.10.2018 19:00","237","0"
"15.10.2018 19:00 - 15.10.2018 20:00","482","0"
"15.10.2018 20:00 - 15.10.2018 21:00","320","0"
"15.10.2018 21:00 - 15.10.2018 22:00","10","0"
"15.10.2018 22:00 - 15.10.2018 23:00","323","0"
"15.10.2018 23:00 - 16.10.2018 00:00","470","0"
"16.10.2018 00:00 - 16.10.2018 01:00","6","0"
"16.10.2018 01:00 - 16.10.2018 02:00","0","0"
"16.10.2018 02:00 - 16.10.2018 03:00","0","0"
"16.10.2018 03:00 - 16.10.2018 04:00","0","0"
"16.10.2018 04:00 - 16.10.2018 05:00","0","0"
"16.10.2018 05:00 - 16.10.2018 06:00","0","0"
"16.10.2018 06:00 - 16.10.2018 07:00","0","0"
"16.10.2018 07:00 - 16.10.2018 08:00","1","0"
"16.10.2018 08:00 - 16.10.2018 09:00","227","0"
"16.10.2018 09:00 - 16.10.2018 10:00","411","0"
"16.10.2018 10:00 - 16.10.2018 11:00","395","0"
"16.10.2018 11:00 - 16.10.2018 12:00","393","0"
"16.10.2018 12:00 - 16.10.2018 13:00","477","0"
"16.10.2018 13:00 - 16.10.2018 14:00","486","0"
"16.10.2018 14:00 - 16.10.2018 15:00","264","0"
"16.10.2018 15:00 - 16.10.2018 16:00","423","0"
"16.10.2018 16:00 - 16.10.2018 17:00","481","0"
"16.10.2018 17:00 - 16.10.2018 18:00","405","0"
"16.10.2018 18:00 - 16.10.2018 19:00","485","0"
"16.10.2018 19:00 - 16.10.2018 20:00","459","0"
"16.10.2018 20:00 - 16.10.2018 21:00","347","0"
"16.10.2018 21:00 - 16.10.2018 22:00","4","0"
"16.10.2018 22:00 - 16.10.2018 23:00","468","0"
"16.10.2018 23:00 - 17.10.2018 00:00","486","0"
"17.10.2018 00:00 - 17.10.2018 01:00","277","0"
"17.10.2018 01:00 - 17.10.2018 02:00","3","0"
"17.10.2018 02:00 - 17.10.2018 03:00","0","0"
"17.10.2018 03:00 - 17.10.2018 04:00","1","0"
"17.10.2018 04:00 - 17.10.2018 05:00","119","0"
"17.10.2018 05:00 - 17.10.2018 06:00","0","0"
"17.10.2018 06:00 - 17.10.2018 07:00","0","0"
"17.10.2018 07:00 - 17.10.2018 08:00","99","0"
"17.10.2018 08:00 - 17.10.2018 09:00","329","0"
"17.10.2018 09:00 - 17.10.2018 10:00","433","0"
"17.10.2018 10:00 - 17.10.2018 11:00","484","0"
"17.10.2018 11:00 - 17.10.2018 12:00","443","0"
"17.10.2018 12:00 - 17.10.2018 13:00","481","0"
"17.10.2018 13:00 - 17.10.2018 14:00","482","0"
"17.10.2018 14:00 - 17.10.2018 15:00","352","0"
"17.10.2018 15:00 - 17.10.2018 16:00","244","0"
"17.10.2018 16:00 - 17.10.2018 17:00","289","0"
"17.10.2018 17:00 - 17.10.2018 18:00","205","0"
"17.10.2018 18:00 - 17.10.2018 19:00","346","0"
"17.10.2018 19:00 - 17.10.2018 20:00","478","0"
"17.10.2018 20:00 - 17.10.2018 21:00","485","0"
"17.10.2018 21:00 - 17.10.2018 22:00","485","0"
"17.10.2018 22:00 - 17.10.2018 23:00","485","0"
"17.10.2018 23:00 - 18.10.2018 00:00","485","0"
"18.10.2018 00:00 - 18.10.2018 01:00","485","0"
"18.10.2018 01:00 - 18.10.2018 02:00","485","0"
"18.10.2018 02:00 - 18.10.2018 03:00","388","0"
"18.10.2018 03:00 - 18.10.2018 04:00","484","0"
"18.10.2018 04:00 - 18.10.2018 05:00","466","0"
"18.10.2018 05:00 - 18.10.2018 06:00","12","0"
"18.10.2018 06:00 - 18.10.2018 07:00","3","0"
"18.10.2018 07:00 - 18.10.2018 08:00","262","0"
"18.10.2018 08:00 - 18.10.2018 09:00","478","0"
"18.10.2018 09:00 - 18.10.2018 10:00","486","0"
"18.10.2018 10:00 - 18.10.2018 11:00","486","0"
"18.10.2018 11:00 - 18.10.2018 12:00","486","0"
"18.10.2018 12:00 - 18.10.2018 13:00","486","0"
"18.10.2018 13:00 - 18.10.2018 14:00","486","0"
"18.10.2018 14:00 - 18.10.2018 15:00","486","0"
"18.10.2018 15:00 - 18.10.2018 16:00","486","0"
"18.10.2018 16:00 - 18.10.2018 17:00","483","0"
"18.10.2018 17:00 - 18.10.2018 18:00","283","0"
"18.10.2018 18:00 - 18.10.2018 19:00","484","0"
"18.10.2018 19:00 - 18.10.2018 20:00","486","0"
"18.10.2018 20:00 - 18.10.2018 21:00","485","0"
"18.10.2018 21:00 - 18.10.2018 22:00","276","0"
"18.10.2018 22:00 - 18.10.2018 23:00","482","0"
"18.10.2018 23:00 - 19.10.2018 00:00","483","0"
"19.10.2018 00:00 - 19.10.2018 01:00","220","0"
"19.10.2018 01:00 - 19.10.2018 02:00","348","0"
"19.10.2018 02:00 - 19.10.2018 03:00","461","0"
"19.10.2018 03:00 - 19.10.2018 04:00","289","0"
"19.10.2018 04:00 - 19.10.2018 05:00","160","0"
"19.10.2018 05:00 - 19.10.2018 06:00","3","0"
"19.10.2018 06:00 - 19.10.2018 07:00","8","0"
"19.10.2018 07:00 - 19.10.2018 08:00","331","0"
"19.10.2018 08:00 - 19.10.2018 09:00","378","0"
"19.10.2018 09:00 - 19.10.2018 10:00","424","0"
"19.10.2018 10:00 - 19.10.2018 11:00","471","0"
"19.10.2018 11:00 - 19.10.2018 12:00","486","0"
"19.10.2018 12:00 - 19.10.2018 13:00","486","0"
"19.10.2018 13:00 - 19.10.2018 14:00","486","0"
"19.10.2018 14:00 - 19.10.2018 15:00","486","0"
"19.10.2018 15:00 - 19.10.2018 16:00","480","0"
"19.10.2018 16:00 - 19.10.2018 17:00","179","0"
"19.10.2018 17:00 - 19.10.2018 18:00","309","0"
"19.10.2018 18:00 - 19.10.2018 19:00","440","0"
"19.10.2018 19:00 - 19.10.2018 20:00","485","0"
"19.10.2018 20:00 - 19.10.2018 21:00","484","0"
"19.10.2018 21:00 - 19.10.2018 22:00","192","0"
"19.10.2018 22:00 - 19.10.2018 23:00","323","0"
"19.10.2018 23:00 - 20.10.2018 00:00","485","0"
"20.10.2018 00:00 - 20.10.2018 01:00","484","0"
"20.10.2018 01:00 - 20.10.2018 02:00","484","0"
"20.10.2018 02:00 - 20.10.2018 03:00","485","0"
"20.10.2018 03:00 - 20.10.2018 04:00","406","0"
"20.10.2018 04:00 - 20.10.2018 05:00","470","0"
"20.10.2018 05:00 - 20.10.2018 06:00","486","0"
"20.10.2018 06:00 - 20.10.2018 07:00","486","0"
"20.10.2018 07:00 - 20.10.2018 08:00","483","0"
"20.10.2018 08:00 - 20.10.2018 09:00","227","0"
"20.10.2018 09:00 - 20.10.2018 10:00","482","0"
"20.10.2018 10:00 - 20.10.2018 11:00","485","0"
"20.10.2018 11:00 - 20.10.2018 12:00","485","0"
"20.10.2018 12:00 - 20.10.2018 13:00","485","0"
"20.10.2018 13:00 - 20.10.2018 14:00","485","0"
"20.10.2018 14:00 - 20.10.2018 15:00","485","0"
"20.10.2018 15:00 - 20.10.2018 16:00","454","0"
"20.10.2018 16:00 - 20.10.2018 17:00","91","0"
"20.10.2018 17:00 - 20.10.2018 18:00","2","0"
"20.10.2018 18:00 - 20.10.2018 19:00","195","0"
"20.10.2018 19:00 - 20.10.2018 20:00","239","0"
"20.10.2018 20:00 - 20.10.2018 21:00","208","0"
"20.10.2018 21:00 - 20.10.2018 22:00","199","0"
"20.10.2018 22:00 - 20.10.2018 23:00","482","0"
"20.10.2018 23:00 - 21.10.2018 00:00","278","0"
"21.10.2018 00:00 - 21.10.2018 01:00","208","0"
"21.10.2018 01:00 - 21.10.2018 02:00","207","0"
"21.10.2018 02:00 - 21.10.2018 03:00","2","0"
"21.10.2018 03:00 - 21.10.2018 04:00","0","0"
"21.10.2018 04:00 - 21.10.2018 05:00","0","0"
"21.10.2018 05:00 - 21.10.2018 06:00","207","0"
"21.10.2018 06:00 - 21.10.2018 07:00","475","0"
"21.10.2018 07:00 - 21.10.2018 08:00","268","0"
"21.10.2018 08:00 - 21.10.2018 09:00","136","0"
"21.10.2018 09:00 - 21.10.2018 10:00","0","0"
"21.10.2018 10:00 - 21.10.2018 11:00","0","0"
"21.10.2018 11:00 - 21.10.2018 12:00","5","0"
"21.10.2018 12:00 - 21.10.2018 13:00","402","0"
"21.10.2018 13:00 - 21.10.2018 14:00","426","0"
"21.10.2018 14:00 - 21.10.2018 15:00","367","0"
"21.10.2018 15:00 - 21.10.2018 16:00","360","0"
"21.10.2018 16:00 - 21.10.2018 17:00","334","0"
"21.10.2018 17:00 - 21.10.2018 18:00","185","0"
"21.10.2018 18:00 - 21.10.2018 19:00","284","0"
"21.10.2018 19:00 - 21.10.2018 20:00","365","0"
"21.10.2018 20:00 - 21.10.2018 21:00","454","0"
"21.10.2018 21:00 - 21.10.2018 22:00","485","0"
"21.10.2018 22:00 - 21.10.2018 23:00","485","0"
"21.10.2018 23:00 - 22.10.2018 00:00","482","0"
"22.10.2018 00:00 - 22.10.2018 01:00","14","0"
"22.10.2018 01:00 - 22.10.2018 02:00","0","0"
"22.10.2018 02:00 - 22.10.2018 03:00","0","0"
"22.10.2018 03:00 - 22.10.2018 04:00","0","0"
"22.10.2018 04:00 - 22.10.2018 05:00","0","0"
"22.10.2018 05:00 - 22.10.2018 06:00","3","0"
"22.10.2018 06:00 - 22.10.2018 07:00","87","0"
"22.10.2018 07:00 - 22.10.2018 08:00","466","0"
"22.10.2018 08:00 - 22.10.2018 09:00","486","0"
"22.10.2018 09:00 - 22.10.2018 10:00","486","0"
"22.10.2018 10:00 - 22.10.2018 11:00","473","0"
"22.10.2018 11:00 - 22.10.2018 12:00","486","0"
"22.10.2018 12:00 - 22.10.2018 13:00","486","0"
"22.10.2018 13:00 - 22.10.2018 14:00","486","0"
"22.10.2018 14:00 - 22.10.2018 15:00","486","0"
"22.10.2018 15:00 - 22.10.2018 16:00","486","0"
"22.10.2018 16:00 - 22.10.2018 17:00","477","0"
"22.10.2018 17:00 - 22.10.2018 18:00","456","0"
"22.10.2018 18:00 - 22.10.2018 19:00","486","0"
"22.10.2018 19:00 - 22.10.2018 20:00","487","0"
"22.10.2018 20:00 - 22.10.2018 21:00","487","0"
"22.10.2018 21:00 - 22.10.2018 22:00","487","0"
"22.10.2018 22:00 - 22.10.2018 23:00","486","0"
"22.10.2018 23:00 - 23.10.2018 00:00","375","0"
"23.10.2018 00:00 - 23.10.2018 01:00","54","0"
"23.10.2018 01:00 - 23.10.2018 02:00","0","0"
"23.10.2018 02:00 - 23.10.2018 03:00","0","0"
"23.10.2018 03:00 - 23.10.2018 04:00","0","5"
"23.10.2018 04:00 - 23.10.2018 05:00","0","241"
"23.10.2018 05:00 - 23.10.2018 06:00","0","84"
"23.10.2018 06:00 - 23.10.2018 07:00","0","71"
"23.10.2018 07:00 - 23.10.2018 08:00","428","0"
"23.10.2018 08:00 - 23.10.2018 09:00","367","0"
"23.10.2018 09:00 - 23.10.2018 10:00","479","0"
"23.10.2018 10:00 - 23.10.2018 11:00","486","0"
"23.10.2018 11:00 - 23.10.2018 12:00","487","0"
"23.10.2018 12:00 - 23.10.2018 13:00","487","0"
"23.10.2018 13:00 - 23.10.2018 14:00","486","0"
"23.10.2018 14:00 - 23.10.2018 15:00","486","0"
"23.10.2018 15:00 - 23.10.2018 16:00","440","0"
"23.10.2018 16:00 - 23.10.2018 17:00","409","0"
"23.10.2018 17:00 - 23.10.2018 18:00","238","0"
"23.10.2018 18:00 - 23.10.2018 19:00","123","0"
"23.10.2018 19:00 - 23.10.2018 20:00","241","0"
"23.10.2018 20:00 - 23.10.2018 21:00","481","0"
"23.10.2018 21:00 - 23.10.2018 22:00","8","0"
"23.10.2018 22:00 - 23.10.2018 23:00","0","0"
"23.10.2018 23:00 - 24.10.2018 00:00","0","0"
"24.10.2018 00:00 - 24.10.2018 01:00","0","0"
"24.10.2018 01:00 - 24.10.2018 02:00","0","0"
"24.10.2018 02:00 - 24.10.2018 03:00","0","0"
"24.10.2018 03:00 - 24.10.2018 04:00","0","0"
"24.10.2018 04:00 - 24.10.2018 05:00","0","0"
"24.10.2018 05:00 - 24.10.2018 06:00","2","0"
"24.10.2018 06:00 - 24.10.2018 07:00","0","130"
"24.10.2018 07:00 - 24.10.2018 08:00","0","1"
"24.10.2018 08:00 - 24.10.2018 09:00","192","0"
"24.10.2018 09:00 - 24.10.2018 10:00","335","0"
"24.10.2018 10:00 - 24.10.2018 11:00","270","0"
"24.10.2018 11:00 - 24.10.2018 12:00","449","0"
"24.10.2018 12:00 - 24.10.2018 13:00","469","0"
"24.10.2018 13:00 - 24.10.2018 14:00","459","0"
"24.10.2018 14:00 - 24.10.2018 15:00","463","0"
"24.10.2018 15:00 - 24.10.2018 16:00","427","0"
"24.10.2018 16:00 - 24.10.2018 17:00","304","0"
"24.10.2018 17:00 - 24.10.2018 18:00","5","0"
"24.10.2018 18:00 - 24.10.2018 19:00","0","181"
"24.10.2018 19:00 - 24.10.2018 20:00","0","8"
"24.10.2018 20:00 - 24.10.2018 21:00","49","0"
"24.10.2018 21:00 - 24.10.2018 22:00","400","0"
"24.10.2018 22:00 - 24.10.2018 23:00","482","0"
"24.10.2018 23:00 - 25.10.2018 00:00","112","0"
"25.10.2018 00:00 - 25.10.2018 01:00","1","0"
"25.10.2018 01:00 - 25.10.2018 02:00","0","0"
"25.10.2018 02:00 - 25.10.2018 03:00","0","0"
"25.10.2018 03:00 - 25.10.2018 04:00","0","0"
"25.10.2018 04:00 - 25.10.2018 05:00","0","0"
"25.10.2018 05:00 - 25.10.2018 06:00","0","3"
"25.10.2018 06:00 - 25.10.2018 07:00","0","295"
"25.10.2018 07:00 - 25.10.2018 08:00","0","199"
"25.10.2018 08:00 - 25.10.2018 09:00","0","278"
"25.10.2018 09:00 - 25.10.2018 10:00","0","262"
"25.10.2018 10:00 - 25.10.2018 11:00","0","306"
"25.10.2018 11:00 - 25.10.2018 12:00","0","113"
"25.10.2018 12:00 - 25.10.2018 13:00","0","110"
"25.10.2018 13:00 - 25.10.2018 14:00","0","110"
"25.10.2018 14:00 - 25.10.2018 15:00","0","109"
"25.10.2018 15:00 - 25.10.2018 16:00","0","0"
"25.10.2018 16:00 - 25.10.2018 17:00","112","0"
"25.10.2018 17:00 - 25.10.2018 18:00","0","152"
"25.10.2018 18:00 - 25.10.2018 19:00","0","239"
"25.10.2018 19:00 - 25.10.2018 20:00","0","6"
"25.10.2018 20:00 - 25.10.2018 21:00","224","0"
"25.10.2018 21:00 - 25.10.2018 22:00","482","0"
"25.10.2018 22:00 - 25.10.2018 23:00","302","0"
"25.10.2018 23:00 - 26.10.2018 00:00","57","0"
"26.10.2018 00:00 - 26.10.2018 01:00","0","102"
"26.10.2018 01:00 - 26.10.2018 02:00","0","110"
"26.10.2018 02:00 - 26.10.2018 03:00","0","183"
"26.10.2018 03:00 - 26.10.2018 04:00","0","143"
"26.10.2018 04:00 - 26.10.2018 05:00","0","347"
"26.10.2018 05:00 - 26.10.2018 06:00","0","20"
"26.10.2018 06:00 - 26.10.2018 07:00","0","180"
"26.10.2018 07:00 - 26.10.2018 08:00","0","4"
"26.10.2018 08:00 - 26.10.2018 09:00","1","0"
"26.10.2018 09:00 - 26.10.2018 10:00","49","0"
"26.10.2018 10:00 - 26.10.2018 11:00","100","0"
"26.10.2018 11:00 - 26.10.2018 12:00","208","0"
"26.10.2018 12:00 - 26.10.2018 13:00","232","0"
"26.10.2018 13:00 - 26.10.2018 14:00","306","0"
"26.10.2018 14:00 - 26.10.2018 15:00","194","0"
"26.10.2018 15:00 - 26.10.2018 16:00","199","0"
"26.10.2018 16:00 - 26.10.2018 17:00","314","0"
"26.10.2018 17:00 - 26.10.2018 18:00","2","0"
"26.10.2018 18:00 - 26.10.2018 19:00","1","0"
"26.10.2018 19:00 - 26.10.2018 20:00","53","0"
"26.10.2018 20:00 - 26.10.2018 21:00","423","0"
"26.10.2018 21:00 - 26.10.2018 22:00","483","0"
"26.10.2018 22:00 - 26.10.2018 23:00","481","0"
"26.10.2018 23:00 - 27.10.2018 00:00","305","0"
"27.10.2018 00:00 - 27.10.2018 01:00","0","175"
"27.10.2018 01:00 - 27.10.2018 02:00","0","406"
"27.10.2018 02:00 - 27.10.2018 03:00","0","14"
"27.10.2018 03:00 - 27.10.2018 04:00","0","0"
"27.10.2018 04:00 - 27.10.2018 05:00","0","2"
"27.10.2018 05:00 - 27.10.2018 06:00","0","183"
"27.10.2018 06:00 - 27.10.2018 07:00","0","1"
"27.10.2018 07:00 - 27.10.2018 08:00","3","0"
"27.10.2018 08:00 - 27.10.2018 09:00","252","0"
"27.10.2018 09:00 - 27.10.2018 10:00","482","0"
"27.10.2018 10:00 - 27.10.2018 11:00","485","0"
"27.10.2018 11:00 - 27.10.2018 12:00","485","0"
"27.10.2018 12:00 - 27.10.2018 13:00","485","0"
"27.10.2018 13:00 - 27.10.2018 14:00","485","0"
"27.10.2018 14:00 - 27.10.2018 15:00","485","0"
"27.10.2018 15:00 - 27.10.2018 16:00","485","0"
"27.10.2018 16:00 - 27.10.2018 17:00","481","0"
"27.10.2018 17:00 - 27.10.2018 18:00","169","0"
"27.10.2018 18:00 - 27.10.2018 19:00","477","0"
"27.10.2018 19:00 - 27.10.2018 20:00","437","0"
"27.10.2018 20:00 - 27.10.2018 21:00","418","0"
"27.10.2018 21:00 - 27.10.2018 22:00","481","0"
"27.10.2018 22:00 - 27.10.2018 23:00","452","0"
"27.10.2018 23:00 - 28.10.2018 00:00","452","0"
"28.10.2018 00:00 - 28.10.2018 01:00","0","68"
"28.10.2018 01:00 - 28.10.2018 02:00","0","10"
"28.10.2018 02:00 - 28.10.2018 03:00","0","198"
"28.10.2018 02:00 - 28.10.2018 03:00","0","218"
"28.10.2018 03:00 - 28.10.2018 04:00","0","7"
"28.10.2018 04:00 - 28.10.2018 05:00","0","142"
"28.10.2018 05:00 - 28.10.2018 06:00","0","225"
"28.10.2018 06:00 - 28.10.2018 07:00","0","253"
"28.10.2018 07:00 - 28.10.2018 08:00","0","300"
"28.10.2018 08:00 - 28.10.2018 09:00","0","298"
"28.10.2018 09:00 - 28.10.2018 10:00","0","64"
"28.10.2018 10:00 - 28.10.2018 11:00","226","0"
"28.10.2018 11:00 - 28.10.2018 12:00","284","0"
"28.10.2018 12:00 - 28.10.2018 13:00","235","0"
"28.10.2018 13:00 - 28.10.2018 14:00","1","0"
"28.10.2018 14:00 - 28.10.2018 15:00","0","125"
"28.10.2018 15:00 - 28.10.2018 16:00","0","241"
"28.10.2018 16:00 - 28.10.2018 17:00","0","2"
"28.10.2018 17:00 - 28.10.2018 18:00","7","0"
"28.10.2018 18:00 - 28.10.2018 19:00","325","0"
"28.10.2018 19:00 - 28.10.2018 20:00","291","0"
"28.10.2018 20:00 - 28.10.2018 21:00","5","0"
"28.10.2018 21:00 - 28.10.2018 22:00","0","49"
"28.10.2018 22:00 - 28.10.2018 23:00","88","0"
"28.10.2018 23:00 - 29.10.2018 00:00","0","1"
"29.10.2018 00:00 - 29.10.2018 01:00","0","260"
"29.10.2018 01:00 - 29.10.2018 02:00","0","255"
"29.10.2018 02:00 - 29.10.2018 03:00","0","408"
"29.10.2018 03:00 - 29.10.2018 04:00","0","471"
"29.10.2018 04:00 - 29.10.2018 05:00","0","490"
"29.10.2018 05:00 - 29.10.2018 06:00","0","491"
"29.10.2018 06:00 - 29.10.2018 07:00","0","352"
"29.10.2018 07:00 - 29.10.2018 08:00","0","96"
