"Time (CET)","Italy (IT) > Slovenia (SI) [MW]","Slovenia (SI) > Italy (IT) [MW]"
"10.07.2018 03:00 - 10.07.2018 04:00","0","1086"
"10.07.2018 04:00 - 10.07.2018 05:00","0","1041"
"10.07.2018 05:00 - 10.07.2018 06:00","0","793"
"10.07.2018 06:00 - 10.07.2018 07:00","0","614"
"10.07.2018 07:00 - 10.07.2018 08:00","0","801"
"10.07.2018 08:00 - 10.07.2018 09:00","0","949"
"10.07.2018 09:00 - 10.07.2018 10:00","0","878"
"10.07.2018 10:00 - 10.07.2018 11:00","0","883"
"10.07.2018 11:00 - 10.07.2018 12:00","0","856"
"10.07.2018 12:00 - 10.07.2018 13:00","0","643"
"10.07.2018 13:00 - 10.07.2018 14:00","0","714"
"10.07.2018 14:00 - 10.07.2018 15:00","0","748"
"10.07.2018 15:00 - 10.07.2018 16:00","0","810"
"10.07.2018 16:00 - 10.07.2018 17:00","0","848"
"10.07.2018 17:00 - 10.07.2018 18:00","0","1037"
"10.07.2018 18:00 - 10.07.2018 19:00","0","1052"
"10.07.2018 19:00 - 10.07.2018 20:00","0","1155"
"10.07.2018 20:00 - 10.07.2018 21:00","0","1027"
"10.07.2018 21:00 - 10.07.2018 22:00","0","937"
"10.07.2018 22:00 - 10.07.2018 23:00","0","1084"
"10.07.2018 23:00 - 11.07.2018 00:00","0","939"
"11.07.2018 00:00 - 11.07.2018 01:00","0","973"
"11.07.2018 01:00 - 11.07.2018 02:00","0","1092"
"11.07.2018 02:00 - 11.07.2018 03:00","0","1152"
"11.07.2018 03:00 - 11.07.2018 04:00","0","1160"
"11.07.2018 04:00 - 11.07.2018 05:00","0","1120"
"11.07.2018 05:00 - 11.07.2018 06:00","0","894"
"11.07.2018 06:00 - 11.07.2018 07:00","0","637"
"11.07.2018 07:00 - 11.07.2018 08:00","0","782"
"11.07.2018 08:00 - 11.07.2018 09:00","0","945"
"11.07.2018 09:00 - 11.07.2018 10:00","0","751"
"11.07.2018 10:00 - 11.07.2018 11:00","0","699"
"11.07.2018 11:00 - 11.07.2018 12:00","0","683"
"11.07.2018 12:00 - 11.07.2018 13:00","0","613"
"11.07.2018 13:00 - 11.07.2018 14:00","0","595"
"11.07.2018 14:00 - 11.07.2018 15:00","0","692"
"11.07.2018 15:00 - 11.07.2018 16:00","0","791"
"11.07.2018 16:00 - 11.07.2018 17:00","0","888"
"11.07.2018 17:00 - 11.07.2018 18:00","0","821"
"11.07.2018 18:00 - 11.07.2018 19:00","0","901"
"11.07.2018 19:00 - 11.07.2018 20:00","0","1047"
"11.07.2018 20:00 - 11.07.2018 21:00","0","1040"
"11.07.2018 21:00 - 11.07.2018 22:00","0","926"
"11.07.2018 22:00 - 11.07.2018 23:00","0","1036"
"11.07.2018 23:00 - 12.07.2018 00:00","0","1111"
"12.07.2018 00:00 - 12.07.2018 01:00","0","1077"
"12.07.2018 01:00 - 12.07.2018 02:00","0","1234"
"12.07.2018 02:00 - 12.07.2018 03:00","0","1043"
"12.07.2018 03:00 - 12.07.2018 04:00","0","914"
"12.07.2018 04:00 - 12.07.2018 05:00","0","954"
"12.07.2018 05:00 - 12.07.2018 06:00","0","943"
"12.07.2018 06:00 - 12.07.2018 07:00","0","844"
"12.07.2018 07:00 - 12.07.2018 08:00","0","936"
"12.07.2018 08:00 - 12.07.2018 09:00","0","950"
"12.07.2018 09:00 - 12.07.2018 10:00","0","987"
"12.07.2018 10:00 - 12.07.2018 11:00","0","915"
"12.07.2018 11:00 - 12.07.2018 12:00","0","924"
"12.07.2018 12:00 - 12.07.2018 13:00","0","911"
"12.07.2018 13:00 - 12.07.2018 14:00","0","1001"
"12.07.2018 14:00 - 12.07.2018 15:00","0","1023"
"12.07.2018 15:00 - 12.07.2018 16:00","0","1083"
"12.07.2018 16:00 - 12.07.2018 17:00","0","1054"
"12.07.2018 17:00 - 12.07.2018 18:00","0","976"
"12.07.2018 18:00 - 12.07.2018 19:00","0","1009"
"12.07.2018 19:00 - 12.07.2018 20:00","0","1123"
"12.07.2018 20:00 - 12.07.2018 21:00","0","1026"
"12.07.2018 21:00 - 12.07.2018 22:00","0","928"
"12.07.2018 22:00 - 12.07.2018 23:00","0","1133"
"12.07.2018 23:00 - 13.07.2018 00:00","0","1307"
"13.07.2018 00:00 - 13.07.2018 01:00","0","1244"
"13.07.2018 01:00 - 13.07.2018 02:00","0","1165"
"13.07.2018 02:00 - 13.07.2018 03:00","0","1194"
"13.07.2018 03:00 - 13.07.2018 04:00","0","1202"
"13.07.2018 04:00 - 13.07.2018 05:00","0","1164"
"13.07.2018 05:00 - 13.07.2018 06:00","0","1079"
"13.07.2018 06:00 - 13.07.2018 07:00","0","654"
"13.07.2018 07:00 - 13.07.2018 08:00","0","728"
"13.07.2018 08:00 - 13.07.2018 09:00","0","662"
"13.07.2018 09:00 - 13.07.2018 10:00","0","845"
"13.07.2018 10:00 - 13.07.2018 11:00","0","880"
"13.07.2018 11:00 - 13.07.2018 12:00","0","888"
"13.07.2018 12:00 - 13.07.2018 13:00","0","880"
"13.07.2018 13:00 - 13.07.2018 14:00","0","884"
"13.07.2018 14:00 - 13.07.2018 15:00","0","915"
"13.07.2018 15:00 - 13.07.2018 16:00","0","960"
"13.07.2018 16:00 - 13.07.2018 17:00","0","907"
"13.07.2018 17:00 - 13.07.2018 18:00","0","898"
"13.07.2018 18:00 - 13.07.2018 19:00","0","1009"
"13.07.2018 19:00 - 13.07.2018 20:00","0","1171"
"13.07.2018 20:00 - 13.07.2018 21:00","0","1142"
"13.07.2018 21:00 - 13.07.2018 22:00","0","1078"
"13.07.2018 22:00 - 13.07.2018 23:00","0","969"
"13.07.2018 23:00 - 14.07.2018 00:00","0","1082"
"14.07.2018 00:00 - 14.07.2018 01:00","0","1305"
"14.07.2018 01:00 - 14.07.2018 02:00","0","1089"
"14.07.2018 02:00 - 14.07.2018 03:00","0","1139"
"14.07.2018 03:00 - 14.07.2018 04:00","0","1106"
"14.07.2018 04:00 - 14.07.2018 05:00","0","1152"
"14.07.2018 05:00 - 14.07.2018 06:00","0","1142"
"14.07.2018 06:00 - 14.07.2018 07:00","0","934"
"14.07.2018 07:00 - 14.07.2018 08:00","0","1028"
"14.07.2018 08:00 - 14.07.2018 09:00","0","1035"
"14.07.2018 09:00 - 14.07.2018 10:00","0","850"
"14.07.2018 10:00 - 14.07.2018 11:00","0","808"
"14.07.2018 11:00 - 14.07.2018 12:00","0","826"
"14.07.2018 12:00 - 14.07.2018 13:00","0","838"
"14.07.2018 13:00 - 14.07.2018 14:00","0","728"
"14.07.2018 14:00 - 14.07.2018 15:00","0","636"
"14.07.2018 15:00 - 14.07.2018 16:00","0","569"
"14.07.2018 16:00 - 14.07.2018 17:00","0","629"
"14.07.2018 17:00 - 14.07.2018 18:00","0","558"
"14.07.2018 18:00 - 14.07.2018 19:00","0","722"
"14.07.2018 19:00 - 14.07.2018 20:00","0","814"
"14.07.2018 20:00 - 14.07.2018 21:00","0","670"
"14.07.2018 21:00 - 14.07.2018 22:00","0","676"
"14.07.2018 22:00 - 14.07.2018 23:00","0","857"
"14.07.2018 23:00 - 15.07.2018 00:00","0","864"
"15.07.2018 00:00 - 15.07.2018 01:00","0","948"
"15.07.2018 01:00 - 15.07.2018 02:00","0","945"
"15.07.2018 02:00 - 15.07.2018 03:00","0","992"
"15.07.2018 03:00 - 15.07.2018 04:00","0","988"
"15.07.2018 04:00 - 15.07.2018 05:00","0","1058"
"15.07.2018 05:00 - 15.07.2018 06:00","0","1013"
"15.07.2018 06:00 - 15.07.2018 07:00","0","894"
"15.07.2018 07:00 - 15.07.2018 08:00","0","635"
"15.07.2018 08:00 - 15.07.2018 09:00","0","581"
"15.07.2018 09:00 - 15.07.2018 10:00","0","468"
"15.07.2018 10:00 - 15.07.2018 11:00","0","214"
"15.07.2018 11:00 - 15.07.2018 12:00","0","377"
"15.07.2018 12:00 - 15.07.2018 13:00","0","574"
"15.07.2018 13:00 - 15.07.2018 14:00","0","584"
"15.07.2018 14:00 - 15.07.2018 15:00","0","586"
"15.07.2018 15:00 - 15.07.2018 16:00","0","656"
"15.07.2018 16:00 - 15.07.2018 17:00","0","750"
"15.07.2018 17:00 - 15.07.2018 18:00","0","1240"
"15.07.2018 18:00 - 15.07.2018 19:00","0","1166"
"15.07.2018 19:00 - 15.07.2018 20:00","0","676"
"15.07.2018 20:00 - 15.07.2018 21:00","0","635"
"15.07.2018 21:00 - 15.07.2018 22:00","0","691"
"15.07.2018 22:00 - 15.07.2018 23:00","0","724"
"15.07.2018 23:00 - 16.07.2018 00:00","0","771"
"16.07.2018 00:00 - 16.07.2018 01:00","0","930"
"16.07.2018 01:00 - 16.07.2018 02:00","0","956"
"16.07.2018 02:00 - 16.07.2018 03:00","0","948"
"16.07.2018 03:00 - 16.07.2018 04:00","0","908"
"16.07.2018 04:00 - 16.07.2018 05:00","0","762"
"16.07.2018 05:00 - 16.07.2018 06:00","0","723"
"16.07.2018 06:00 - 16.07.2018 07:00","0","500"
"16.07.2018 07:00 - 16.07.2018 08:00","0","563"
"16.07.2018 08:00 - 16.07.2018 09:00","0","665"
"16.07.2018 09:00 - 16.07.2018 10:00","0","592"
"16.07.2018 10:00 - 16.07.2018 11:00","0","490"
"16.07.2018 11:00 - 16.07.2018 12:00","0","502"
"16.07.2018 12:00 - 16.07.2018 13:00","0","485"
"16.07.2018 13:00 - 16.07.2018 14:00","0","557"
"16.07.2018 14:00 - 16.07.2018 15:00","0","757"
"16.07.2018 15:00 - 16.07.2018 16:00","0","864"
"16.07.2018 16:00 - 16.07.2018 17:00","0","806"
"16.07.2018 17:00 - 16.07.2018 18:00","0","604"
"16.07.2018 18:00 - 16.07.2018 19:00","0","727"
"16.07.2018 19:00 - 16.07.2018 20:00","0","844"
"16.07.2018 20:00 - 16.07.2018 21:00","0","622"
"16.07.2018 21:00 - 16.07.2018 22:00","0","573"
"16.07.2018 22:00 - 16.07.2018 23:00","0","741"
"16.07.2018 23:00 - 17.07.2018 00:00","0","947"
"17.07.2018 00:00 - 17.07.2018 01:00","0","1077"
"17.07.2018 01:00 - 17.07.2018 02:00","0","1082"
"17.07.2018 02:00 - 17.07.2018 03:00","0","1157"
"17.07.2018 03:00 - 17.07.2018 04:00","0","966"
"17.07.2018 04:00 - 17.07.2018 05:00","0","909"
"17.07.2018 05:00 - 17.07.2018 06:00","0","953"
"17.07.2018 06:00 - 17.07.2018 07:00","0","553"
"17.07.2018 07:00 - 17.07.2018 08:00","0","604"
"17.07.2018 08:00 - 17.07.2018 09:00","0","627"
"17.07.2018 09:00 - 17.07.2018 10:00","0","575"
"17.07.2018 10:00 - 17.07.2018 11:00","0","654"
"17.07.2018 11:00 - 17.07.2018 12:00","0","757"
"17.07.2018 12:00 - 17.07.2018 13:00","0","834"
"17.07.2018 13:00 - 17.07.2018 14:00","0","942"
"17.07.2018 14:00 - 17.07.2018 15:00","0","977"
"17.07.2018 15:00 - 17.07.2018 16:00","0","914"
"17.07.2018 16:00 - 17.07.2018 17:00","0","895"
"17.07.2018 17:00 - 17.07.2018 18:00","0","801"
"17.07.2018 18:00 - 17.07.2018 19:00","0","1035"
"17.07.2018 19:00 - 17.07.2018 20:00","0","991"
"17.07.2018 20:00 - 17.07.2018 21:00","0","856"
"17.07.2018 21:00 - 17.07.2018 22:00","0","858"
"17.07.2018 22:00 - 17.07.2018 23:00","0","1000"
"17.07.2018 23:00 - 18.07.2018 00:00","0","1192"
"18.07.2018 00:00 - 18.07.2018 01:00","0","1163"
"18.07.2018 01:00 - 18.07.2018 02:00","0","1193"
"18.07.2018 02:00 - 18.07.2018 03:00","0","1084"
"18.07.2018 03:00 - 18.07.2018 04:00","0","1139"
"18.07.2018 04:00 - 18.07.2018 05:00","0","1121"
"18.07.2018 05:00 - 18.07.2018 06:00","0","1122"
"18.07.2018 06:00 - 18.07.2018 07:00","0","689"
"18.07.2018 07:00 - 18.07.2018 08:00","0","651"
"18.07.2018 08:00 - 18.07.2018 09:00","0","661"
"18.07.2018 09:00 - 18.07.2018 10:00","0","760"
"18.07.2018 10:00 - 18.07.2018 11:00","0","702"
"18.07.2018 11:00 - 18.07.2018 12:00","0","715"
"18.07.2018 12:00 - 18.07.2018 13:00","0","747"
"18.07.2018 13:00 - 18.07.2018 14:00","0","845"
"18.07.2018 14:00 - 18.07.2018 15:00","0","821"
"18.07.2018 15:00 - 18.07.2018 16:00","0","782"
"18.07.2018 16:00 - 18.07.2018 17:00","0","737"
"18.07.2018 17:00 - 18.07.2018 18:00","0","983"
"18.07.2018 18:00 - 18.07.2018 19:00","0","1129"
"18.07.2018 19:00 - 18.07.2018 20:00","0","1040"
"18.07.2018 20:00 - 18.07.2018 21:00","0","644"
"18.07.2018 21:00 - 18.07.2018 22:00","0","477"
"18.07.2018 22:00 - 18.07.2018 23:00","0","752"
"18.07.2018 23:00 - 19.07.2018 00:00","0","901"
"19.07.2018 00:00 - 19.07.2018 01:00","0","877"
"19.07.2018 01:00 - 19.07.2018 02:00","0","1056"
"19.07.2018 02:00 - 19.07.2018 03:00","0","1106"
"19.07.2018 03:00 - 19.07.2018 04:00","0","1060"
"19.07.2018 04:00 - 19.07.2018 05:00","0","998"
"19.07.2018 05:00 - 19.07.2018 06:00","0","948"
"19.07.2018 06:00 - 19.07.2018 07:00","0","723"
"19.07.2018 07:00 - 19.07.2018 08:00","0","810"
"19.07.2018 08:00 - 19.07.2018 09:00","0","1125"
"19.07.2018 09:00 - 19.07.2018 10:00","0","911"
"19.07.2018 10:00 - 19.07.2018 11:00","0","994"
"19.07.2018 11:00 - 19.07.2018 12:00","0","813"
"19.07.2018 12:00 - 19.07.2018 13:00","0","769"
"19.07.2018 13:00 - 19.07.2018 14:00","0","850"
"19.07.2018 14:00 - 19.07.2018 15:00","0","866"
"19.07.2018 15:00 - 19.07.2018 16:00","0","858"
"19.07.2018 16:00 - 19.07.2018 17:00","0","758"
"19.07.2018 17:00 - 19.07.2018 18:00","0","739"
"19.07.2018 18:00 - 19.07.2018 19:00","0","912"
"19.07.2018 19:00 - 19.07.2018 20:00","0","904"
"19.07.2018 20:00 - 19.07.2018 21:00","0","683"
"19.07.2018 21:00 - 19.07.2018 22:00","0","821"
"19.07.2018 22:00 - 19.07.2018 23:00","0","1019"
"19.07.2018 23:00 - 20.07.2018 00:00","0","1061"
"20.07.2018 00:00 - 20.07.2018 01:00","0","1150"
"20.07.2018 01:00 - 20.07.2018 02:00","0","1160"
"20.07.2018 02:00 - 20.07.2018 03:00","0","1072"
"20.07.2018 03:00 - 20.07.2018 04:00","0","1034"
"20.07.2018 04:00 - 20.07.2018 05:00","0","1032"
"20.07.2018 05:00 - 20.07.2018 06:00","0","967"
"20.07.2018 06:00 - 20.07.2018 07:00","0","506"
"20.07.2018 07:00 - 20.07.2018 08:00","0","741"
"20.07.2018 08:00 - 20.07.2018 09:00","0","788"
"20.07.2018 09:00 - 20.07.2018 10:00","0","767"
"20.07.2018 10:00 - 20.07.2018 11:00","0","853"
"20.07.2018 11:00 - 20.07.2018 12:00","0","770"
"20.07.2018 12:00 - 20.07.2018 13:00","0","751"
"20.07.2018 13:00 - 20.07.2018 14:00","0","801"
"20.07.2018 14:00 - 20.07.2018 15:00","0","968"
"20.07.2018 15:00 - 20.07.2018 16:00","0","935"
"20.07.2018 16:00 - 20.07.2018 17:00","0","916"
"20.07.2018 17:00 - 20.07.2018 18:00","0","926"
"20.07.2018 18:00 - 20.07.2018 19:00","0","1051"
"20.07.2018 19:00 - 20.07.2018 20:00","0","948"
"20.07.2018 20:00 - 20.07.2018 21:00","0","802"
"20.07.2018 21:00 - 20.07.2018 22:00","0","640"
"20.07.2018 22:00 - 20.07.2018 23:00","0","934"
"20.07.2018 23:00 - 21.07.2018 00:00","0","1120"
"21.07.2018 00:00 - 21.07.2018 01:00","0","1043"
"21.07.2018 01:00 - 21.07.2018 02:00","0","1224"
"21.07.2018 02:00 - 21.07.2018 03:00","0","1304"
"21.07.2018 03:00 - 21.07.2018 04:00","0","1346"
"21.07.2018 04:00 - 21.07.2018 05:00","0","1308"
"21.07.2018 05:00 - 21.07.2018 06:00","0","1355"
"21.07.2018 06:00 - 21.07.2018 07:00","0","1087"
"21.07.2018 07:00 - 21.07.2018 08:00","0","927"
"21.07.2018 08:00 - 21.07.2018 09:00","0","961"
"21.07.2018 09:00 - 21.07.2018 10:00","0","841"
"21.07.2018 10:00 - 21.07.2018 11:00","0","720"
"21.07.2018 11:00 - 21.07.2018 12:00","0","625"
"21.07.2018 12:00 - 21.07.2018 13:00","0","638"
"21.07.2018 13:00 - 21.07.2018 14:00","0","605"
"21.07.2018 14:00 - 21.07.2018 15:00","0","705"
"21.07.2018 15:00 - 21.07.2018 16:00","0","743"
"21.07.2018 16:00 - 21.07.2018 17:00","0","763"
"21.07.2018 17:00 - 21.07.2018 18:00","0","792"
"21.07.2018 18:00 - 21.07.2018 19:00","0","973"
"21.07.2018 19:00 - 21.07.2018 20:00","0","995"
"21.07.2018 20:00 - 21.07.2018 21:00","0","860"
"21.07.2018 21:00 - 21.07.2018 22:00","0","793"
"21.07.2018 22:00 - 21.07.2018 23:00","0","1066"
"21.07.2018 23:00 - 22.07.2018 00:00","0","944"
"22.07.2018 00:00 - 22.07.2018 01:00","0","1196"
"22.07.2018 01:00 - 22.07.2018 02:00","0","1295"
"22.07.2018 02:00 - 22.07.2018 03:00","0","1242"
"22.07.2018 03:00 - 22.07.2018 04:00","0","1241"
"22.07.2018 04:00 - 22.07.2018 05:00","0","1231"
"22.07.2018 05:00 - 22.07.2018 06:00","0","1226"
"22.07.2018 06:00 - 22.07.2018 07:00","0","968"
"22.07.2018 07:00 - 22.07.2018 08:00","0","836"
"22.07.2018 08:00 - 22.07.2018 09:00","0","679"
"22.07.2018 09:00 - 22.07.2018 10:00","0","376"
"22.07.2018 10:00 - 22.07.2018 11:00","0","130"
"22.07.2018 11:00 - 22.07.2018 12:00","0","123"
"22.07.2018 12:00 - 22.07.2018 13:00","0","326"
"22.07.2018 13:00 - 22.07.2018 14:00","0","330"
"22.07.2018 14:00 - 22.07.2018 15:00","0","451"
"22.07.2018 15:00 - 22.07.2018 16:00","0","569"
"22.07.2018 16:00 - 22.07.2018 17:00","0","636"
"22.07.2018 17:00 - 22.07.2018 18:00","0","918"
"22.07.2018 18:00 - 22.07.2018 19:00","0","1087"
"22.07.2018 19:00 - 22.07.2018 20:00","0","1033"
"22.07.2018 20:00 - 22.07.2018 21:00","0","987"
"22.07.2018 21:00 - 22.07.2018 22:00","0","1085"
"22.07.2018 22:00 - 22.07.2018 23:00","0","1148"
"22.07.2018 23:00 - 23.07.2018 00:00","0","1077"
"23.07.2018 00:00 - 23.07.2018 01:00","0","1135"
"23.07.2018 01:00 - 23.07.2018 02:00","0","1119"
"23.07.2018 02:00 - 23.07.2018 03:00","0","1177"
"23.07.2018 03:00 - 23.07.2018 04:00","0","1055"
"23.07.2018 04:00 - 23.07.2018 05:00","0","1003"
"23.07.2018 05:00 - 23.07.2018 06:00","0","784"
"23.07.2018 06:00 - 23.07.2018 07:00","0","446"
"23.07.2018 07:00 - 23.07.2018 08:00","0","363"
"23.07.2018 08:00 - 23.07.2018 09:00","0","406"
"23.07.2018 09:00 - 23.07.2018 10:00","0","454"
"23.07.2018 10:00 - 23.07.2018 11:00","0","489"
"23.07.2018 11:00 - 23.07.2018 12:00","0","623"
"23.07.2018 12:00 - 23.07.2018 13:00","0","661"
"23.07.2018 13:00 - 23.07.2018 14:00","0","661"
"23.07.2018 14:00 - 23.07.2018 15:00","0","710"
"23.07.2018 15:00 - 23.07.2018 16:00","0","772"
"23.07.2018 16:00 - 23.07.2018 17:00","0","804"
"23.07.2018 17:00 - 23.07.2018 18:00","0","860"
"23.07.2018 18:00 - 23.07.2018 19:00","0","1076"
"23.07.2018 19:00 - 23.07.2018 20:00","0","1114"
"23.07.2018 20:00 - 23.07.2018 21:00","0","1095"
"23.07.2018 21:00 - 23.07.2018 22:00","0","1108"
"23.07.2018 22:00 - 23.07.2018 23:00","0","1203"
"23.07.2018 23:00 - 24.07.2018 00:00","0","1060"
"24.07.2018 00:00 - 24.07.2018 01:00","0","1125"
"24.07.2018 01:00 - 24.07.2018 02:00","0","1244"
"24.07.2018 02:00 - 24.07.2018 03:00","0","1224"
"24.07.2018 03:00 - 24.07.2018 04:00","0","1221"
"24.07.2018 04:00 - 24.07.2018 05:00","0","1095"
"24.07.2018 05:00 - 24.07.2018 06:00","0","989"
"24.07.2018 06:00 - 24.07.2018 07:00","0","709"
"24.07.2018 07:00 - 24.07.2018 08:00","0","820"
"24.07.2018 08:00 - 24.07.2018 09:00","0","728"
"24.07.2018 09:00 - 24.07.2018 10:00","0","773"
"24.07.2018 10:00 - 24.07.2018 11:00","0","750"
"24.07.2018 11:00 - 24.07.2018 12:00","0","723"
"24.07.2018 12:00 - 24.07.2018 13:00","0","740"
"24.07.2018 13:00 - 24.07.2018 14:00","0","813"
"24.07.2018 14:00 - 24.07.2018 15:00","0","834"
"24.07.2018 15:00 - 24.07.2018 16:00","0","823"
"24.07.2018 16:00 - 24.07.2018 17:00","0","872"
"24.07.2018 17:00 - 24.07.2018 18:00","0","879"
"24.07.2018 18:00 - 24.07.2018 19:00","0","962"
"24.07.2018 19:00 - 24.07.2018 20:00","0","759"
"24.07.2018 20:00 - 24.07.2018 21:00","0","705"
"24.07.2018 21:00 - 24.07.2018 22:00","0","816"
"24.07.2018 22:00 - 24.07.2018 23:00","0","1097"
"24.07.2018 23:00 - 25.07.2018 00:00","0","1003"
"25.07.2018 00:00 - 25.07.2018 01:00","0","1268"
"25.07.2018 01:00 - 25.07.2018 02:00","0","1235"
"25.07.2018 02:00 - 25.07.2018 03:00","0","1178"
"25.07.2018 03:00 - 25.07.2018 04:00","0","1101"
"25.07.2018 04:00 - 25.07.2018 05:00","0","1039"
"25.07.2018 05:00 - 25.07.2018 06:00","0","1041"
"25.07.2018 06:00 - 25.07.2018 07:00","0","732"
"25.07.2018 07:00 - 25.07.2018 08:00","0","609"
"25.07.2018 08:00 - 25.07.2018 09:00","0","731"
"25.07.2018 09:00 - 25.07.2018 10:00","0","694"
"25.07.2018 10:00 - 25.07.2018 11:00","0","630"
"25.07.2018 11:00 - 25.07.2018 12:00","0","718"
"25.07.2018 12:00 - 25.07.2018 13:00","0","718"
"25.07.2018 13:00 - 25.07.2018 14:00","0","772"
"25.07.2018 14:00 - 25.07.2018 15:00","0","791"
"25.07.2018 15:00 - 25.07.2018 16:00","0","805"
"25.07.2018 16:00 - 25.07.2018 17:00","0","866"
"25.07.2018 17:00 - 25.07.2018 18:00","0","807"
"25.07.2018 18:00 - 25.07.2018 19:00","0","1144"
"25.07.2018 19:00 - 25.07.2018 20:00","0","1091"
"25.07.2018 20:00 - 25.07.2018 21:00","0","1047"
"25.07.2018 21:00 - 25.07.2018 22:00","0","921"
"25.07.2018 22:00 - 25.07.2018 23:00","0","1075"
"25.07.2018 23:00 - 26.07.2018 00:00","0","1110"
"26.07.2018 00:00 - 26.07.2018 01:00","0","1120"
"26.07.2018 01:00 - 26.07.2018 02:00","0","1138"
"26.07.2018 02:00 - 26.07.2018 03:00","0","1142"
"26.07.2018 03:00 - 26.07.2018 04:00","0","1015"
"26.07.2018 04:00 - 26.07.2018 05:00","0","983"
"26.07.2018 05:00 - 26.07.2018 06:00","0","803"
"26.07.2018 06:00 - 26.07.2018 07:00","0","653"
"26.07.2018 07:00 - 26.07.2018 08:00","0","622"
"26.07.2018 08:00 - 26.07.2018 09:00","0","725"
"26.07.2018 09:00 - 26.07.2018 10:00","0","619"
"26.07.2018 10:00 - 26.07.2018 11:00","0","612"
"26.07.2018 11:00 - 26.07.2018 12:00","0","554"
"26.07.2018 12:00 - 26.07.2018 13:00","0","468"
"26.07.2018 13:00 - 26.07.2018 14:00","0","526"
"26.07.2018 14:00 - 26.07.2018 15:00","0","621"
"26.07.2018 15:00 - 26.07.2018 16:00","0","704"
"26.07.2018 16:00 - 26.07.2018 17:00","0","900"
"26.07.2018 17:00 - 26.07.2018 18:00","0","829"
"26.07.2018 18:00 - 26.07.2018 19:00","0","873"
"26.07.2018 19:00 - 26.07.2018 20:00","0","1004"
"26.07.2018 20:00 - 26.07.2018 21:00","0","900"
"26.07.2018 21:00 - 26.07.2018 22:00","0","1017"
"26.07.2018 22:00 - 26.07.2018 23:00","0","1216"
"26.07.2018 23:00 - 27.07.2018 00:00","0","1113"
"27.07.2018 00:00 - 27.07.2018 01:00","0","1254"
"27.07.2018 01:00 - 27.07.2018 02:00","0","1360"
"27.07.2018 02:00 - 27.07.2018 03:00","0","1310"
"27.07.2018 03:00 - 27.07.2018 04:00","0","1122"
"27.07.2018 04:00 - 27.07.2018 05:00","0","1016"
"27.07.2018 05:00 - 27.07.2018 06:00","0","1110"
"27.07.2018 06:00 - 27.07.2018 07:00","0","782"
"27.07.2018 07:00 - 27.07.2018 08:00","0","768"
"27.07.2018 08:00 - 27.07.2018 09:00","0","934"
"27.07.2018 09:00 - 27.07.2018 10:00","0","852"
"27.07.2018 10:00 - 27.07.2018 11:00","0","979"
"27.07.2018 11:00 - 27.07.2018 12:00","0","1060"
"27.07.2018 12:00 - 27.07.2018 13:00","0","1135"
"27.07.2018 13:00 - 27.07.2018 14:00","0","1090"
"27.07.2018 14:00 - 27.07.2018 15:00","0","1004"
"27.07.2018 15:00 - 27.07.2018 16:00","0","960"
"27.07.2018 16:00 - 27.07.2018 17:00","0","855"
"27.07.2018 17:00 - 27.07.2018 18:00","0","739"
"27.07.2018 18:00 - 27.07.2018 19:00","0","872"
"27.07.2018 19:00 - 27.07.2018 20:00","0","954"
"27.07.2018 20:00 - 27.07.2018 21:00","0","886"
"27.07.2018 21:00 - 27.07.2018 22:00","0","841"
"27.07.2018 22:00 - 27.07.2018 23:00","0","915"
"27.07.2018 23:00 - 28.07.2018 00:00","0","1065"
"28.07.2018 00:00 - 28.07.2018 01:00","0","880"
"28.07.2018 01:00 - 28.07.2018 02:00","0","881"
"28.07.2018 02:00 - 28.07.2018 03:00","0","949"
"28.07.2018 03:00 - 28.07.2018 04:00","0","996"
"28.07.2018 04:00 - 28.07.2018 05:00","0","1033"
"28.07.2018 05:00 - 28.07.2018 06:00","0","1034"
"28.07.2018 06:00 - 28.07.2018 07:00","0","779"
"28.07.2018 07:00 - 28.07.2018 08:00","0","758"
"28.07.2018 08:00 - 28.07.2018 09:00","0","784"
"28.07.2018 09:00 - 28.07.2018 10:00","0","840"
"28.07.2018 10:00 - 28.07.2018 11:00","0","706"
"28.07.2018 11:00 - 28.07.2018 12:00","0","668"
"28.07.2018 12:00 - 28.07.2018 13:00","0","857"
"28.07.2018 13:00 - 28.07.2018 14:00","0","793"
"28.07.2018 14:00 - 28.07.2018 15:00","0","785"
"28.07.2018 15:00 - 28.07.2018 16:00","0","749"
"28.07.2018 16:00 - 28.07.2018 17:00","0","581"
"28.07.2018 17:00 - 28.07.2018 18:00","0","503"
"28.07.2018 18:00 - 28.07.2018 19:00","0","445"
"28.07.2018 19:00 - 28.07.2018 20:00","0","362"
"28.07.2018 20:00 - 28.07.2018 21:00","0","342"
"28.07.2018 21:00 - 28.07.2018 22:00","0","617"
"28.07.2018 22:00 - 28.07.2018 23:00","0","960"
"28.07.2018 23:00 - 29.07.2018 00:00","0","1085"
"29.07.2018 00:00 - 29.07.2018 01:00","0","1160"
"29.07.2018 01:00 - 29.07.2018 02:00","0","1131"
"29.07.2018 02:00 - 29.07.2018 03:00","0","1052"
"29.07.2018 03:00 - 29.07.2018 04:00","0","786"
"29.07.2018 04:00 - 29.07.2018 05:00","0","661"
"29.07.2018 05:00 - 29.07.2018 06:00","0","696"
