"Time (CET)","Romania (RO) > Bulgaria (BG) [MW]","Bulgaria (BG) > Romania (RO) [MW]"
"13.04.2018 11:00 - 13.04.2018 12:00","0","153"
"13.04.2018 12:00 - 13.04.2018 13:00","0","145"
"13.04.2018 13:00 - 13.04.2018 14:00","0","18"
"13.04.2018 14:00 - 13.04.2018 15:00","0","41"
"13.04.2018 15:00 - 13.04.2018 16:00","0","2"
"13.04.2018 16:00 - 13.04.2018 17:00","0","101"
"13.04.2018 17:00 - 13.04.2018 18:00","0","181"
"13.04.2018 18:00 - 13.04.2018 19:00","0","173"
"13.04.2018 19:00 - 13.04.2018 20:00","0","106"
"13.04.2018 20:00 - 13.04.2018 21:00","0","86"
"13.04.2018 21:00 - 13.04.2018 22:00","0","142"
"13.04.2018 22:00 - 13.04.2018 23:00","0","132"
"13.04.2018 23:00 - 14.04.2018 00:00","0","12"
"14.04.2018 00:00 - 14.04.2018 01:00","92","0"
"14.04.2018 01:00 - 14.04.2018 02:00","162","0"
"14.04.2018 02:00 - 14.04.2018 03:00","131","0"
"14.04.2018 03:00 - 14.04.2018 04:00","111","0"
"14.04.2018 04:00 - 14.04.2018 05:00","28","0"
"14.04.2018 05:00 - 14.04.2018 06:00","0","17"
"14.04.2018 06:00 - 14.04.2018 07:00","0","51"
"14.04.2018 07:00 - 14.04.2018 08:00","0","83"
"14.04.2018 08:00 - 14.04.2018 09:00","0","121"
"14.04.2018 09:00 - 14.04.2018 10:00","0","59"
"14.04.2018 10:00 - 14.04.2018 11:00","142","0"
"14.04.2018 11:00 - 14.04.2018 12:00","181","0"
"14.04.2018 12:00 - 14.04.2018 13:00","274","0"
"14.04.2018 13:00 - 14.04.2018 14:00","324","0"
"14.04.2018 14:00 - 14.04.2018 15:00","296","0"
"14.04.2018 15:00 - 14.04.2018 16:00","225","0"
"14.04.2018 16:00 - 14.04.2018 17:00","200","0"
"14.04.2018 17:00 - 14.04.2018 18:00","34","0"
"14.04.2018 18:00 - 14.04.2018 19:00","0","140"
"14.04.2018 19:00 - 14.04.2018 20:00","0","196"
"14.04.2018 20:00 - 14.04.2018 21:00","0","185"
"14.04.2018 21:00 - 14.04.2018 22:00","0","117"
"14.04.2018 22:00 - 14.04.2018 23:00","1","0"
"14.04.2018 23:00 - 15.04.2018 00:00","254","0"
"15.04.2018 00:00 - 15.04.2018 01:00","308","0"
"15.04.2018 01:00 - 15.04.2018 02:00","272","0"
"15.04.2018 02:00 - 15.04.2018 03:00","293","0"
"15.04.2018 03:00 - 15.04.2018 04:00","284","0"
"15.04.2018 04:00 - 15.04.2018 05:00","264","0"
"15.04.2018 05:00 - 15.04.2018 06:00","266","0"
"15.04.2018 06:00 - 15.04.2018 07:00","249","0"
"15.04.2018 07:00 - 15.04.2018 08:00","349","0"
"15.04.2018 08:00 - 15.04.2018 09:00","316","0"
"15.04.2018 09:00 - 15.04.2018 10:00","356","0"
"15.04.2018 10:00 - 15.04.2018 11:00","526","0"
"15.04.2018 11:00 - 15.04.2018 12:00","425","0"
"15.04.2018 12:00 - 15.04.2018 13:00","465","0"
"15.04.2018 13:00 - 15.04.2018 14:00","632","0"
"15.04.2018 14:00 - 15.04.2018 15:00","647","0"
"15.04.2018 15:00 - 15.04.2018 16:00","643","0"
"15.04.2018 16:00 - 15.04.2018 17:00","632","0"
"15.04.2018 17:00 - 15.04.2018 18:00","538","0"
"15.04.2018 18:00 - 15.04.2018 19:00","507","0"
"15.04.2018 19:00 - 15.04.2018 20:00","375","0"
"15.04.2018 20:00 - 15.04.2018 21:00","358","0"
"15.04.2018 21:00 - 15.04.2018 22:00","438","0"
"15.04.2018 22:00 - 15.04.2018 23:00","446","0"
"15.04.2018 23:00 - 16.04.2018 00:00","440","0"
"16.04.2018 00:00 - 16.04.2018 01:00","304","0"
"16.04.2018 01:00 - 16.04.2018 02:00","259","0"
"16.04.2018 02:00 - 16.04.2018 03:00","230","0"
"16.04.2018 03:00 - 16.04.2018 04:00","224","0"
"16.04.2018 04:00 - 16.04.2018 05:00","238","0"
"16.04.2018 05:00 - 16.04.2018 06:00","222","0"
"16.04.2018 06:00 - 16.04.2018 07:00","31","0"
"16.04.2018 07:00 - 16.04.2018 08:00","3","0"
"16.04.2018 08:00 - 16.04.2018 09:00","44","0"
"16.04.2018 09:00 - 16.04.2018 10:00","148","0"
"16.04.2018 10:00 - 16.04.2018 11:00","195","0"
"16.04.2018 11:00 - 16.04.2018 12:00","184","0"
"16.04.2018 12:00 - 16.04.2018 13:00","227","0"
"16.04.2018 13:00 - 16.04.2018 14:00","233","0"
"16.04.2018 14:00 - 16.04.2018 15:00","257","0"
"16.04.2018 15:00 - 16.04.2018 16:00","260","0"
"16.04.2018 16:00 - 16.04.2018 17:00","216","0"
"16.04.2018 17:00 - 16.04.2018 18:00","184","0"
"16.04.2018 18:00 - 16.04.2018 19:00","53","0"
"16.04.2018 19:00 - 16.04.2018 20:00","0","98"
"16.04.2018 20:00 - 16.04.2018 21:00","0","144"
"16.04.2018 21:00 - 16.04.2018 22:00","0","78"
"16.04.2018 22:00 - 16.04.2018 23:00","79","0"
"16.04.2018 23:00 - 17.04.2018 00:00","234","0"
"17.04.2018 00:00 - 17.04.2018 01:00","121","0"
"17.04.2018 01:00 - 17.04.2018 02:00","113","0"
"17.04.2018 02:00 - 17.04.2018 03:00","145","0"
"17.04.2018 03:00 - 17.04.2018 04:00","33","0"
"17.04.2018 04:00 - 17.04.2018 05:00","37","0"
"17.04.2018 05:00 - 17.04.2018 06:00","11","0"
"17.04.2018 06:00 - 17.04.2018 07:00","0","120"
"17.04.2018 07:00 - 17.04.2018 08:00","0","201"
"17.04.2018 08:00 - 17.04.2018 09:00","0","308"
"17.04.2018 09:00 - 17.04.2018 10:00","0","215"
"17.04.2018 10:00 - 17.04.2018 11:00","0","214"
"17.04.2018 11:00 - 17.04.2018 12:00","0","222"
"17.04.2018 12:00 - 17.04.2018 13:00","0","203"
"17.04.2018 13:00 - 17.04.2018 14:00","0","214"
"17.04.2018 14:00 - 17.04.2018 15:00","0","148"
"17.04.2018 15:00 - 17.04.2018 16:00","0","150"
"17.04.2018 16:00 - 17.04.2018 17:00","0","163"
"17.04.2018 17:00 - 17.04.2018 18:00","0","225"
"17.04.2018 18:00 - 17.04.2018 19:00","0","258"
"17.04.2018 19:00 - 17.04.2018 20:00","0","388"
"17.04.2018 20:00 - 17.04.2018 21:00","0","427"
"17.04.2018 21:00 - 17.04.2018 22:00","0","380"
"17.04.2018 22:00 - 17.04.2018 23:00","0","245"
"17.04.2018 23:00 - 18.04.2018 00:00","0","136"
"18.04.2018 00:00 - 18.04.2018 01:00","0","178"
"18.04.2018 01:00 - 18.04.2018 02:00","0","190"
"18.04.2018 02:00 - 18.04.2018 03:00","0","177"
"18.04.2018 03:00 - 18.04.2018 04:00","0","166"
"18.04.2018 04:00 - 18.04.2018 05:00","0","222"
"18.04.2018 05:00 - 18.04.2018 06:00","0","315"
"18.04.2018 06:00 - 18.04.2018 07:00","0","483"
"18.04.2018 07:00 - 18.04.2018 08:00","0","498"
"18.04.2018 08:00 - 18.04.2018 09:00","0","513"
"18.04.2018 09:00 - 18.04.2018 10:00","0","422"
"18.04.2018 10:00 - 18.04.2018 11:00","0","403"
"18.04.2018 11:00 - 18.04.2018 12:00","0","318"
"18.04.2018 12:00 - 18.04.2018 13:00","0","157"
"18.04.2018 13:00 - 18.04.2018 14:00","0","180"
"18.04.2018 14:00 - 18.04.2018 15:00","0","216"
"18.04.2018 15:00 - 18.04.2018 16:00","0","176"
"18.04.2018 16:00 - 18.04.2018 17:00","0","117"
"18.04.2018 17:00 - 18.04.2018 18:00","0","259"
"18.04.2018 18:00 - 18.04.2018 19:00","0","329"
"18.04.2018 19:00 - 18.04.2018 20:00","0","422"
"18.04.2018 20:00 - 18.04.2018 21:00","0","396"
"18.04.2018 21:00 - 18.04.2018 22:00","0","282"
"18.04.2018 22:00 - 18.04.2018 23:00","0","2"
"18.04.2018 23:00 - 19.04.2018 00:00","143","0"
"19.04.2018 00:00 - 19.04.2018 01:00","152","0"
"19.04.2018 01:00 - 19.04.2018 02:00","166","0"
"19.04.2018 02:00 - 19.04.2018 03:00","148","0"
"19.04.2018 03:00 - 19.04.2018 04:00","115","0"
"19.04.2018 04:00 - 19.04.2018 05:00","105","0"
"19.04.2018 05:00 - 19.04.2018 06:00","152","0"
"19.04.2018 06:00 - 19.04.2018 07:00","0","8"
"19.04.2018 07:00 - 19.04.2018 08:00","0","75"
"19.04.2018 08:00 - 19.04.2018 09:00","0","5"
"19.04.2018 09:00 - 19.04.2018 10:00","81","0"
"19.04.2018 10:00 - 19.04.2018 11:00","87","0"
"19.04.2018 11:00 - 19.04.2018 12:00","162","0"
"19.04.2018 12:00 - 19.04.2018 13:00","214","0"
"19.04.2018 13:00 - 19.04.2018 14:00","146","0"
"19.04.2018 14:00 - 19.04.2018 15:00","204","0"
"19.04.2018 15:00 - 19.04.2018 16:00","138","0"
"19.04.2018 16:00 - 19.04.2018 17:00","49","0"
"19.04.2018 17:00 - 19.04.2018 18:00","0","16"
"19.04.2018 18:00 - 19.04.2018 19:00","0","247"
"19.04.2018 19:00 - 19.04.2018 20:00","0","365"
"19.04.2018 20:00 - 19.04.2018 21:00","0","296"
"19.04.2018 21:00 - 19.04.2018 22:00","68","0"
"19.04.2018 22:00 - 19.04.2018 23:00","258","0"
"19.04.2018 23:00 - 20.04.2018 00:00","320","0"
"20.04.2018 00:00 - 20.04.2018 01:00","372","0"
"20.04.2018 01:00 - 20.04.2018 02:00","296","0"
"20.04.2018 02:00 - 20.04.2018 03:00","325","0"
"20.04.2018 03:00 - 20.04.2018 04:00","332","0"
"20.04.2018 04:00 - 20.04.2018 05:00","362","0"
"20.04.2018 05:00 - 20.04.2018 06:00","429","0"
"20.04.2018 06:00 - 20.04.2018 07:00","436","0"
"20.04.2018 07:00 - 20.04.2018 08:00","421","0"
"20.04.2018 08:00 - 20.04.2018 09:00","326","0"
"20.04.2018 09:00 - 20.04.2018 10:00","290","0"
"20.04.2018 10:00 - 20.04.2018 11:00","198","0"
"20.04.2018 11:00 - 20.04.2018 12:00","199","0"
"20.04.2018 12:00 - 20.04.2018 13:00","292","0"
"20.04.2018 13:00 - 20.04.2018 14:00","306","0"
"20.04.2018 14:00 - 20.04.2018 15:00","368","0"
"20.04.2018 15:00 - 20.04.2018 16:00","353","0"
"20.04.2018 16:00 - 20.04.2018 17:00","375","0"
"20.04.2018 17:00 - 20.04.2018 18:00","332","0"
"20.04.2018 18:00 - 20.04.2018 19:00","141","0"
"20.04.2018 19:00 - 20.04.2018 20:00","67","0"
"20.04.2018 20:00 - 20.04.2018 21:00","92","0"
"20.04.2018 21:00 - 20.04.2018 22:00","130","0"
"20.04.2018 22:00 - 20.04.2018 23:00","186","0"
"20.04.2018 23:00 - 21.04.2018 00:00","328","0"
"21.04.2018 00:00 - 21.04.2018 01:00","578","0"
"21.04.2018 01:00 - 21.04.2018 02:00","546","0"
"21.04.2018 02:00 - 21.04.2018 03:00","425","0"
"21.04.2018 03:00 - 21.04.2018 04:00","352","0"
"21.04.2018 04:00 - 21.04.2018 05:00","352","0"
"21.04.2018 05:00 - 21.04.2018 06:00","194","0"
"21.04.2018 06:00 - 21.04.2018 07:00","63","0"
"21.04.2018 07:00 - 21.04.2018 08:00","0","3"
"21.04.2018 08:00 - 21.04.2018 09:00","22","0"
"21.04.2018 09:00 - 21.04.2018 10:00","80","0"
"21.04.2018 10:00 - 21.04.2018 11:00","165","0"
"21.04.2018 11:00 - 21.04.2018 12:00","183","0"
"21.04.2018 12:00 - 21.04.2018 13:00","189","0"
"21.04.2018 13:00 - 21.04.2018 14:00","200","0"
"21.04.2018 14:00 - 21.04.2018 15:00","248","0"
"21.04.2018 15:00 - 21.04.2018 16:00","254","0"
"21.04.2018 16:00 - 21.04.2018 17:00","231","0"
"21.04.2018 17:00 - 21.04.2018 18:00","131","0"
"21.04.2018 18:00 - 21.04.2018 19:00","26","0"
"21.04.2018 19:00 - 21.04.2018 20:00","145","0"
"21.04.2018 20:00 - 21.04.2018 21:00","199","0"
"21.04.2018 21:00 - 21.04.2018 22:00","309","0"
"21.04.2018 22:00 - 21.04.2018 23:00","520","0"
"21.04.2018 23:00 - 22.04.2018 00:00","633","0"
"22.04.2018 00:00 - 22.04.2018 01:00","747","0"
"22.04.2018 01:00 - 22.04.2018 02:00","660","0"
"22.04.2018 02:00 - 22.04.2018 03:00","640","0"
"22.04.2018 03:00 - 22.04.2018 04:00","588","0"
"22.04.2018 04:00 - 22.04.2018 05:00","547","0"
"22.04.2018 05:00 - 22.04.2018 06:00","543","0"
"22.04.2018 06:00 - 22.04.2018 07:00","523","0"
"22.04.2018 07:00 - 22.04.2018 08:00","475","0"
"22.04.2018 08:00 - 22.04.2018 09:00","472","0"
"22.04.2018 09:00 - 22.04.2018 10:00","517","0"
"22.04.2018 10:00 - 22.04.2018 11:00","544","0"
"22.04.2018 11:00 - 22.04.2018 12:00","529","0"
"22.04.2018 12:00 - 22.04.2018 13:00","521","0"
"22.04.2018 13:00 - 22.04.2018 14:00","553","0"
"22.04.2018 14:00 - 22.04.2018 15:00","549","0"
"22.04.2018 15:00 - 22.04.2018 16:00","492","0"
"22.04.2018 16:00 - 22.04.2018 17:00","442","0"
"22.04.2018 17:00 - 22.04.2018 18:00","434","0"
"22.04.2018 18:00 - 22.04.2018 19:00","436","0"
"22.04.2018 19:00 - 22.04.2018 20:00","341","0"
"22.04.2018 20:00 - 22.04.2018 21:00","363","0"
"22.04.2018 21:00 - 22.04.2018 22:00","387","0"
"22.04.2018 22:00 - 22.04.2018 23:00","437","0"
"22.04.2018 23:00 - 23.04.2018 00:00","557","0"
"23.04.2018 00:00 - 23.04.2018 01:00","452","0"
"23.04.2018 01:00 - 23.04.2018 02:00","411","0"
"23.04.2018 02:00 - 23.04.2018 03:00","381","0"
"23.04.2018 03:00 - 23.04.2018 04:00","383","0"
"23.04.2018 04:00 - 23.04.2018 05:00","365","0"
"23.04.2018 05:00 - 23.04.2018 06:00","227","0"
"23.04.2018 06:00 - 23.04.2018 07:00","0","57"
"23.04.2018 07:00 - 23.04.2018 08:00","0","140"
"23.04.2018 08:00 - 23.04.2018 09:00","0","128"
"23.04.2018 09:00 - 23.04.2018 10:00","0","85"
"23.04.2018 10:00 - 23.04.2018 11:00","72","0"
"23.04.2018 11:00 - 23.04.2018 12:00","39","0"
"23.04.2018 12:00 - 23.04.2018 13:00","72","0"
"23.04.2018 13:00 - 23.04.2018 14:00","100","0"
"23.04.2018 14:00 - 23.04.2018 15:00","157","0"
"23.04.2018 15:00 - 23.04.2018 16:00","228","0"
"23.04.2018 16:00 - 23.04.2018 17:00","266","0"
"23.04.2018 17:00 - 23.04.2018 18:00","226","0"
"23.04.2018 18:00 - 23.04.2018 19:00","159","0"
"23.04.2018 19:00 - 23.04.2018 20:00","119","0"
"23.04.2018 20:00 - 23.04.2018 21:00","202","0"
"23.04.2018 21:00 - 23.04.2018 22:00","298","0"
"23.04.2018 22:00 - 23.04.2018 23:00","416","0"
"23.04.2018 23:00 - 24.04.2018 00:00","540","0"
"24.04.2018 00:00 - 24.04.2018 01:00","469","0"
"24.04.2018 01:00 - 24.04.2018 02:00","436","0"
"24.04.2018 02:00 - 24.04.2018 03:00","359","0"
"24.04.2018 03:00 - 24.04.2018 04:00","325","0"
"24.04.2018 04:00 - 24.04.2018 05:00","278","0"
"24.04.2018 05:00 - 24.04.2018 06:00","357","0"
"24.04.2018 06:00 - 24.04.2018 07:00","207","0"
"24.04.2018 07:00 - 24.04.2018 08:00","64","0"
"24.04.2018 08:00 - 24.04.2018 09:00","0","5"
"24.04.2018 09:00 - 24.04.2018 10:00","96","0"
"24.04.2018 10:00 - 24.04.2018 11:00","129","0"
"24.04.2018 11:00 - 24.04.2018 12:00","143","0"
"24.04.2018 12:00 - 24.04.2018 13:00","183","0"
"24.04.2018 13:00 - 24.04.2018 14:00","147","0"
"24.04.2018 14:00 - 24.04.2018 15:00","100","0"
"24.04.2018 15:00 - 24.04.2018 16:00","86","0"
"24.04.2018 16:00 - 24.04.2018 17:00","70","0"
"24.04.2018 17:00 - 24.04.2018 18:00","52","0"
"24.04.2018 18:00 - 24.04.2018 19:00","0","33"
"24.04.2018 19:00 - 24.04.2018 20:00","0","202"
"24.04.2018 20:00 - 24.04.2018 21:00","0","205"
"24.04.2018 21:00 - 24.04.2018 22:00","0","100"
"24.04.2018 22:00 - 24.04.2018 23:00","12","0"
"24.04.2018 23:00 - 25.04.2018 00:00","298","0"
"25.04.2018 00:00 - 25.04.2018 01:00","322","0"
"25.04.2018 01:00 - 25.04.2018 02:00","356","0"
"25.04.2018 02:00 - 25.04.2018 03:00","256","0"
"25.04.2018 03:00 - 25.04.2018 04:00","183","0"
"25.04.2018 04:00 - 25.04.2018 05:00","180","0"
"25.04.2018 05:00 - 25.04.2018 06:00","156","0"
"25.04.2018 06:00 - 25.04.2018 07:00","80","0"
"25.04.2018 07:00 - 25.04.2018 08:00","41","0"
"25.04.2018 08:00 - 25.04.2018 09:00","38","0"
"25.04.2018 09:00 - 25.04.2018 10:00","39","0"
"25.04.2018 10:00 - 25.04.2018 11:00","110","0"
"25.04.2018 11:00 - 25.04.2018 12:00","132","0"
"25.04.2018 12:00 - 25.04.2018 13:00","159","0"
"25.04.2018 13:00 - 25.04.2018 14:00","158","0"
"25.04.2018 14:00 - 25.04.2018 15:00","175","0"
"25.04.2018 15:00 - 25.04.2018 16:00","170","0"
"25.04.2018 16:00 - 25.04.2018 17:00","211","0"
"25.04.2018 17:00 - 25.04.2018 18:00","129","0"
"25.04.2018 18:00 - 25.04.2018 19:00","95","0"
"25.04.2018 19:00 - 25.04.2018 20:00","0","7"
"25.04.2018 20:00 - 25.04.2018 21:00","2","0"
"25.04.2018 21:00 - 25.04.2018 22:00","129","0"
"25.04.2018 22:00 - 25.04.2018 23:00","268","0"
"25.04.2018 23:00 - 26.04.2018 00:00","415","0"
"26.04.2018 00:00 - 26.04.2018 01:00","462","0"
"26.04.2018 01:00 - 26.04.2018 02:00","407","0"
"26.04.2018 02:00 - 26.04.2018 03:00","328","0"
"26.04.2018 03:00 - 26.04.2018 04:00","283","0"
"26.04.2018 04:00 - 26.04.2018 05:00","213","0"
"26.04.2018 05:00 - 26.04.2018 06:00","161","0"
"26.04.2018 06:00 - 26.04.2018 07:00","92","0"
"26.04.2018 07:00 - 26.04.2018 08:00","67","0"
"26.04.2018 08:00 - 26.04.2018 09:00","45","0"
"26.04.2018 09:00 - 26.04.2018 10:00","82","0"
"26.04.2018 10:00 - 26.04.2018 11:00","100","0"
"26.04.2018 11:00 - 26.04.2018 12:00","163","0"
"26.04.2018 12:00 - 26.04.2018 13:00","201","0"
"26.04.2018 13:00 - 26.04.2018 14:00","200","0"
"26.04.2018 14:00 - 26.04.2018 15:00","258","0"
"26.04.2018 15:00 - 26.04.2018 16:00","272","0"
"26.04.2018 16:00 - 26.04.2018 17:00","283","0"
"26.04.2018 17:00 - 26.04.2018 18:00","267","0"
"26.04.2018 18:00 - 26.04.2018 19:00","265","0"
"26.04.2018 19:00 - 26.04.2018 20:00","178","0"
"26.04.2018 20:00 - 26.04.2018 21:00","217","0"
"26.04.2018 21:00 - 26.04.2018 22:00","277","0"
"26.04.2018 22:00 - 26.04.2018 23:00","372","0"
"26.04.2018 23:00 - 27.04.2018 00:00","477","0"
"27.04.2018 00:00 - 27.04.2018 01:00","444","0"
"27.04.2018 01:00 - 27.04.2018 02:00","339","0"
"27.04.2018 02:00 - 27.04.2018 03:00","261","0"
"27.04.2018 03:00 - 27.04.2018 04:00","212","0"
"27.04.2018 04:00 - 27.04.2018 05:00","198","0"
"27.04.2018 05:00 - 27.04.2018 06:00","186","0"
"27.04.2018 06:00 - 27.04.2018 07:00","160","0"
"27.04.2018 07:00 - 27.04.2018 08:00","179","0"
"27.04.2018 08:00 - 27.04.2018 09:00","171","0"
"27.04.2018 09:00 - 27.04.2018 10:00","174","0"
"27.04.2018 10:00 - 27.04.2018 11:00","254","0"
"27.04.2018 11:00 - 27.04.2018 12:00","264","0"
"27.04.2018 12:00 - 27.04.2018 13:00","349","0"
"27.04.2018 13:00 - 27.04.2018 14:00","325","0"
"27.04.2018 14:00 - 27.04.2018 15:00","262","0"
"27.04.2018 15:00 - 27.04.2018 16:00","259","0"
"27.04.2018 16:00 - 27.04.2018 17:00","303","0"
"27.04.2018 17:00 - 27.04.2018 18:00","195","0"
"27.04.2018 18:00 - 27.04.2018 19:00","51","0"
"27.04.2018 19:00 - 27.04.2018 20:00","0","112"
"27.04.2018 20:00 - 27.04.2018 21:00","0","143"
"27.04.2018 21:00 - 27.04.2018 22:00","0","86"
"27.04.2018 22:00 - 27.04.2018 23:00","0","40"
"27.04.2018 23:00 - 28.04.2018 00:00","81","0"
"28.04.2018 00:00 - 28.04.2018 01:00","210","0"
"28.04.2018 01:00 - 28.04.2018 02:00","276","0"
"28.04.2018 02:00 - 28.04.2018 03:00","303","0"
"28.04.2018 03:00 - 28.04.2018 04:00","281","0"
"28.04.2018 04:00 - 28.04.2018 05:00","263","0"
"28.04.2018 05:00 - 28.04.2018 06:00","277","0"
"28.04.2018 06:00 - 28.04.2018 07:00","211","0"
"28.04.2018 07:00 - 28.04.2018 08:00","199","0"
"28.04.2018 08:00 - 28.04.2018 09:00","205","0"
"28.04.2018 09:00 - 28.04.2018 10:00","304","0"
"28.04.2018 10:00 - 28.04.2018 11:00","340","0"
"28.04.2018 11:00 - 28.04.2018 12:00","414","0"
"28.04.2018 12:00 - 28.04.2018 13:00","434","0"
"28.04.2018 13:00 - 28.04.2018 14:00","444","0"
"28.04.2018 14:00 - 28.04.2018 15:00","471","0"
"28.04.2018 15:00 - 28.04.2018 16:00","445","0"
"28.04.2018 16:00 - 28.04.2018 17:00","438","0"
"28.04.2018 17:00 - 28.04.2018 18:00","340","0"
"28.04.2018 18:00 - 28.04.2018 19:00","215","0"
"28.04.2018 19:00 - 28.04.2018 20:00","21","0"
"28.04.2018 20:00 - 28.04.2018 21:00","15","0"
"28.04.2018 21:00 - 28.04.2018 22:00","108","0"
"28.04.2018 22:00 - 28.04.2018 23:00","228","0"
"28.04.2018 23:00 - 29.04.2018 00:00","356","0"
"29.04.2018 00:00 - 29.04.2018 01:00","492","0"
"29.04.2018 01:00 - 29.04.2018 02:00","503","0"
"29.04.2018 02:00 - 29.04.2018 03:00","458","0"
"29.04.2018 03:00 - 29.04.2018 04:00","411","0"
"29.04.2018 04:00 - 29.04.2018 05:00","343","0"
"29.04.2018 05:00 - 29.04.2018 06:00","334","0"
"29.04.2018 06:00 - 29.04.2018 07:00","387","0"
"29.04.2018 07:00 - 29.04.2018 08:00","372","0"
"29.04.2018 08:00 - 29.04.2018 09:00","403","0"
"29.04.2018 09:00 - 29.04.2018 10:00","476","0"
"29.04.2018 10:00 - 29.04.2018 11:00","516","0"
"29.04.2018 11:00 - 29.04.2018 12:00","536","0"
"29.04.2018 12:00 - 29.04.2018 13:00","511","0"
"29.04.2018 13:00 - 29.04.2018 14:00","561","0"
"29.04.2018 14:00 - 29.04.2018 15:00","587","0"
"29.04.2018 15:00 - 29.04.2018 16:00","540","0"
"29.04.2018 16:00 - 29.04.2018 17:00","508","0"
"29.04.2018 17:00 - 29.04.2018 18:00","481","0"
"29.04.2018 18:00 - 29.04.2018 19:00","387","0"
"29.04.2018 19:00 - 29.04.2018 20:00","322","0"
"29.04.2018 20:00 - 29.04.2018 21:00","341","0"
"29.04.2018 21:00 - 29.04.2018 22:00","425","0"
"29.04.2018 22:00 - 29.04.2018 23:00","563","0"
"29.04.2018 23:00 - 30.04.2018 00:00","609","0"
"30.04.2018 00:00 - 30.04.2018 01:00","519","0"
"30.04.2018 01:00 - 30.04.2018 02:00","457","0"
"30.04.2018 02:00 - 30.04.2018 03:00","401","0"
"30.04.2018 03:00 - 30.04.2018 04:00","363","0"
"30.04.2018 04:00 - 30.04.2018 05:00","371","0"
"30.04.2018 05:00 - 30.04.2018 06:00","359","0"
"30.04.2018 06:00 - 30.04.2018 07:00","372","0"
"30.04.2018 07:00 - 30.04.2018 08:00","311","0"
"30.04.2018 08:00 - 30.04.2018 09:00","343","0"
"30.04.2018 09:00 - 30.04.2018 10:00","406","0"
"30.04.2018 10:00 - 30.04.2018 11:00","485","0"
"30.04.2018 11:00 - 30.04.2018 12:00","569","0"
"30.04.2018 12:00 - 30.04.2018 13:00","592","0"
"30.04.2018 13:00 - 30.04.2018 14:00","589","0"
"30.04.2018 14:00 - 30.04.2018 15:00","562","0"
"30.04.2018 15:00 - 30.04.2018 16:00","532","0"
"30.04.2018 16:00 - 30.04.2018 17:00","535","0"
"30.04.2018 17:00 - 30.04.2018 18:00","432","0"
"30.04.2018 18:00 - 30.04.2018 19:00","212","0"
"30.04.2018 19:00 - 30.04.2018 20:00","188","0"
"30.04.2018 20:00 - 30.04.2018 21:00","211","0"
"30.04.2018 21:00 - 30.04.2018 22:00","131","0"
"30.04.2018 22:00 - 30.04.2018 23:00","190","0"
"30.04.2018 23:00 - 01.05.2018 00:00","405","0"
"01.05.2018 00:00 - 01.05.2018 01:00","371","0"
"01.05.2018 01:00 - 01.05.2018 02:00","332","0"
"01.05.2018 02:00 - 01.05.2018 03:00","320","0"
"01.05.2018 03:00 - 01.05.2018 04:00","294","0"
"01.05.2018 04:00 - 01.05.2018 05:00","250","0"
"01.05.2018 05:00 - 01.05.2018 06:00","286","0"
"01.05.2018 06:00 - 01.05.2018 07:00","371","0"
"01.05.2018 07:00 - 01.05.2018 08:00","455","0"
"01.05.2018 08:00 - 01.05.2018 09:00","439","0"
"01.05.2018 09:00 - 01.05.2018 10:00","511","0"
"01.05.2018 10:00 - 01.05.2018 11:00","525","0"
"01.05.2018 11:00 - 01.05.2018 12:00","565","0"
"01.05.2018 12:00 - 01.05.2018 13:00","568","0"
"01.05.2018 13:00 - 01.05.2018 14:00","496","0"
"01.05.2018 14:00 - 01.05.2018 15:00","522","0"
"01.05.2018 15:00 - 01.05.2018 16:00","474","0"
"01.05.2018 16:00 - 01.05.2018 17:00","493","0"
"01.05.2018 17:00 - 01.05.2018 18:00","449","0"
"01.05.2018 18:00 - 01.05.2018 19:00","368","0"
"01.05.2018 19:00 - 01.05.2018 20:00","327","0"
"01.05.2018 20:00 - 01.05.2018 21:00","210","0"
"01.05.2018 21:00 - 01.05.2018 22:00","333","0"
"01.05.2018 22:00 - 01.05.2018 23:00","449","0"
"01.05.2018 23:00 - 02.05.2018 00:00","496","0"
"02.05.2018 00:00 - 02.05.2018 01:00","303","0"
"02.05.2018 01:00 - 02.05.2018 02:00","277","0"
"02.05.2018 02:00 - 02.05.2018 03:00","199","0"
"02.05.2018 03:00 - 02.05.2018 04:00","191","0"
"02.05.2018 04:00 - 02.05.2018 05:00","106","0"
"02.05.2018 05:00 - 02.05.2018 06:00","0","18"
"02.05.2018 06:00 - 02.05.2018 07:00","0","189"
"02.05.2018 07:00 - 02.05.2018 08:00","0","104"
"02.05.2018 08:00 - 02.05.2018 09:00","0","151"
"02.05.2018 09:00 - 02.05.2018 10:00","0","119"
"02.05.2018 10:00 - 02.05.2018 11:00","0","41"
"02.05.2018 11:00 - 02.05.2018 12:00","100","0"
"02.05.2018 12:00 - 02.05.2018 13:00","170","0"
"02.05.2018 13:00 - 02.05.2018 14:00","188","0"
"02.05.2018 14:00 - 02.05.2018 15:00","195","0"
"02.05.2018 15:00 - 02.05.2018 16:00","168","0"
"02.05.2018 16:00 - 02.05.2018 17:00","132","0"
"02.05.2018 17:00 - 02.05.2018 18:00","0","67"
"02.05.2018 18:00 - 02.05.2018 19:00","0","89"
