"Time (CET)","Turkey (TR) > Bulgaria (BG) [MW]","Bulgaria (BG) > Turkey (TR) [MW]"
"05.08.2018 14:00 - 05.08.2018 15:00","0","592"
"05.08.2018 15:00 - 05.08.2018 16:00","0","584"
"05.08.2018 16:00 - 05.08.2018 17:00","0","541"
"05.08.2018 17:00 - 05.08.2018 18:00","0","531"
"05.08.2018 18:00 - 05.08.2018 19:00","0","495"
"05.08.2018 19:00 - 05.08.2018 20:00","0","452"
"05.08.2018 20:00 - 05.08.2018 21:00","0","358"
"05.08.2018 21:00 - 05.08.2018 22:00","0","417"
"05.08.2018 22:00 - 05.08.2018 23:00","0","447"
"05.08.2018 23:00 - 06.08.2018 00:00","0","659"
"06.08.2018 00:00 - 06.08.2018 01:00","0","612"
"06.08.2018 01:00 - 06.08.2018 02:00","0","609"
"06.08.2018 02:00 - 06.08.2018 03:00","0","584"
"06.08.2018 03:00 - 06.08.2018 04:00","0","574"
"06.08.2018 04:00 - 06.08.2018 05:00","0","580"
"06.08.2018 05:00 - 06.08.2018 06:00","0","588"
"06.08.2018 06:00 - 06.08.2018 07:00","0","571"
"06.08.2018 07:00 - 06.08.2018 08:00","0","346"
"06.08.2018 08:00 - 06.08.2018 09:00","0","234"
"06.08.2018 09:00 - 06.08.2018 10:00","0","296"
"06.08.2018 10:00 - 06.08.2018 11:00","0","324"
"06.08.2018 11:00 - 06.08.2018 12:00","0","331"
"06.08.2018 12:00 - 06.08.2018 13:00","0","302"
"06.08.2018 13:00 - 06.08.2018 14:00","0","350"
"06.08.2018 14:00 - 06.08.2018 15:00","0","374"
"06.08.2018 15:00 - 06.08.2018 16:00","0","400"
"06.08.2018 16:00 - 06.08.2018 17:00","0","362"
"06.08.2018 17:00 - 06.08.2018 18:00","0","338"
"06.08.2018 18:00 - 06.08.2018 19:00","0","302"
"06.08.2018 19:00 - 06.08.2018 20:00","0","297"
"06.08.2018 20:00 - 06.08.2018 21:00","0","306"
"06.08.2018 21:00 - 06.08.2018 22:00","0","369"
"06.08.2018 22:00 - 06.08.2018 23:00","0","388"
"06.08.2018 23:00 - 07.08.2018 00:00","0","610"
"07.08.2018 00:00 - 07.08.2018 01:00","0","557"
"07.08.2018 01:00 - 07.08.2018 02:00","0","594"
"07.08.2018 02:00 - 07.08.2018 03:00","0","565"
"07.08.2018 03:00 - 07.08.2018 04:00","0","558"
"07.08.2018 04:00 - 07.08.2018 05:00","0","542"
"07.08.2018 05:00 - 07.08.2018 06:00","0","529"
"07.08.2018 06:00 - 07.08.2018 07:00","0","461"
"07.08.2018 07:00 - 07.08.2018 08:00","0","306"
"07.08.2018 08:00 - 07.08.2018 09:00","0","258"
"07.08.2018 09:00 - 07.08.2018 10:00","0","264"
"07.08.2018 10:00 - 07.08.2018 11:00","0","327"
"07.08.2018 11:00 - 07.08.2018 12:00","0","278"
"07.08.2018 12:00 - 07.08.2018 13:00","0","303"
"07.08.2018 13:00 - 07.08.2018 14:00","0","315"
"07.08.2018 14:00 - 07.08.2018 15:00","0","330"
"07.08.2018 15:00 - 07.08.2018 16:00","0","307"
"07.08.2018 16:00 - 07.08.2018 17:00","0","263"
"07.08.2018 17:00 - 07.08.2018 18:00","0","298"
"07.08.2018 18:00 - 07.08.2018 19:00","0","314"
"07.08.2018 19:00 - 07.08.2018 20:00","0","344"
"07.08.2018 20:00 - 07.08.2018 21:00","0","293"
"07.08.2018 21:00 - 07.08.2018 22:00","0","330"
"07.08.2018 22:00 - 07.08.2018 23:00","0","402"
"07.08.2018 23:00 - 08.08.2018 00:00","0","679"
"08.08.2018 00:00 - 08.08.2018 01:00","0","638"
"08.08.2018 01:00 - 08.08.2018 02:00","0","636"
"08.08.2018 02:00 - 08.08.2018 03:00","0","646"
"08.08.2018 03:00 - 08.08.2018 04:00","0","606"
"08.08.2018 04:00 - 08.08.2018 05:00","0","591"
"08.08.2018 05:00 - 08.08.2018 06:00","0","571"
"08.08.2018 06:00 - 08.08.2018 07:00","0","498"
"08.08.2018 07:00 - 08.08.2018 08:00","0","394"
"08.08.2018 08:00 - 08.08.2018 09:00","0","337"
"08.08.2018 09:00 - 08.08.2018 10:00","0","337"
"08.08.2018 10:00 - 08.08.2018 11:00","0","361"
"08.08.2018 11:00 - 08.08.2018 12:00","0","316"
"08.08.2018 12:00 - 08.08.2018 13:00","0","340"
"08.08.2018 13:00 - 08.08.2018 14:00","0","278"
"08.08.2018 14:00 - 08.08.2018 15:00","0","288"
"08.08.2018 15:00 - 08.08.2018 16:00","0","345"
"08.08.2018 16:00 - 08.08.2018 17:00","0","321"
"08.08.2018 17:00 - 08.08.2018 18:00","0","311"
"08.08.2018 18:00 - 08.08.2018 19:00","0","314"
"08.08.2018 19:00 - 08.08.2018 20:00","0","320"
"08.08.2018 20:00 - 08.08.2018 21:00","0","286"
"08.08.2018 21:00 - 08.08.2018 22:00","0","319"
"08.08.2018 22:00 - 08.08.2018 23:00","0","367"
"08.08.2018 23:00 - 09.08.2018 00:00","0","498"
"09.08.2018 00:00 - 09.08.2018 01:00","0","641"
"09.08.2018 01:00 - 09.08.2018 02:00","0","595"
"09.08.2018 02:00 - 09.08.2018 03:00","0","571"
"09.08.2018 03:00 - 09.08.2018 04:00","0","557"
"09.08.2018 04:00 - 09.08.2018 05:00","0","539"
"09.08.2018 05:00 - 09.08.2018 06:00","0","542"
"09.08.2018 06:00 - 09.08.2018 07:00","0","457"
"09.08.2018 07:00 - 09.08.2018 08:00","0","226"
"09.08.2018 08:00 - 09.08.2018 09:00","0","217"
"09.08.2018 09:00 - 09.08.2018 10:00","0","207"
"09.08.2018 10:00 - 09.08.2018 11:00","0","245"
"09.08.2018 11:00 - 09.08.2018 12:00","0","236"
"09.08.2018 12:00 - 09.08.2018 13:00","0","271"
"09.08.2018 13:00 - 09.08.2018 14:00","0","272"
"09.08.2018 14:00 - 09.08.2018 15:00","0","230"
"09.08.2018 15:00 - 09.08.2018 16:00","0","249"
"09.08.2018 16:00 - 09.08.2018 17:00","0","268"
"09.08.2018 17:00 - 09.08.2018 18:00","0","222"
"09.08.2018 18:00 - 09.08.2018 19:00","0","260"
"09.08.2018 19:00 - 09.08.2018 20:00","0","303"
"09.08.2018 20:00 - 09.08.2018 21:00","0","267"
"09.08.2018 21:00 - 09.08.2018 22:00","0","290"
"09.08.2018 22:00 - 09.08.2018 23:00","0","320"
"09.08.2018 23:00 - 10.08.2018 00:00","0","559"
"10.08.2018 00:00 - 10.08.2018 01:00","0","619"
"10.08.2018 01:00 - 10.08.2018 02:00","0","586"
"10.08.2018 02:00 - 10.08.2018 03:00","0","566"
"10.08.2018 03:00 - 10.08.2018 04:00","0","584"
"10.08.2018 04:00 - 10.08.2018 05:00","0","565"
"10.08.2018 05:00 - 10.08.2018 06:00","0","537"
"10.08.2018 06:00 - 10.08.2018 07:00","0","532"
"10.08.2018 07:00 - 10.08.2018 08:00","0","298"
"10.08.2018 08:00 - 10.08.2018 09:00","0","238"
"10.08.2018 09:00 - 10.08.2018 10:00","0","254"
"10.08.2018 10:00 - 10.08.2018 11:00","0","301"
"10.08.2018 11:00 - 10.08.2018 12:00","0","297"
"10.08.2018 12:00 - 10.08.2018 13:00","0","273"
"10.08.2018 13:00 - 10.08.2018 14:00","0","288"
"10.08.2018 14:00 - 10.08.2018 15:00","0","286"
"10.08.2018 15:00 - 10.08.2018 16:00","0","346"
"10.08.2018 16:00 - 10.08.2018 17:00","0","358"
"10.08.2018 17:00 - 10.08.2018 18:00","0","309"
"10.08.2018 18:00 - 10.08.2018 19:00","0","252"
"10.08.2018 19:00 - 10.08.2018 20:00","0","279"
"10.08.2018 20:00 - 10.08.2018 21:00","0","244"
"10.08.2018 21:00 - 10.08.2018 22:00","0","275"
"10.08.2018 22:00 - 10.08.2018 23:00","0","365"
"10.08.2018 23:00 - 11.08.2018 00:00","0","541"
"11.08.2018 00:00 - 11.08.2018 01:00","0","606"
"11.08.2018 01:00 - 11.08.2018 02:00","0","596"
"11.08.2018 02:00 - 11.08.2018 03:00","0","650"
"11.08.2018 03:00 - 11.08.2018 04:00","0","643"
"11.08.2018 04:00 - 11.08.2018 05:00","0","598"
"11.08.2018 05:00 - 11.08.2018 06:00","0","606"
"11.08.2018 06:00 - 11.08.2018 07:00","0","584"
"11.08.2018 07:00 - 11.08.2018 08:00","0","460"
"11.08.2018 08:00 - 11.08.2018 09:00","0","331"
"11.08.2018 09:00 - 11.08.2018 10:00","0","352"
"11.08.2018 10:00 - 11.08.2018 11:00","0","338"
"11.08.2018 11:00 - 11.08.2018 12:00","0","379"
"11.08.2018 12:00 - 11.08.2018 13:00","0","332"
"11.08.2018 13:00 - 11.08.2018 14:00","0","366"
"11.08.2018 14:00 - 11.08.2018 15:00","0","352"
"11.08.2018 15:00 - 11.08.2018 16:00","0","398"
"11.08.2018 16:00 - 11.08.2018 17:00","0","366"
"11.08.2018 17:00 - 11.08.2018 18:00","0","386"
"11.08.2018 18:00 - 11.08.2018 19:00","0","354"
"11.08.2018 19:00 - 11.08.2018 20:00","0","343"
"11.08.2018 20:00 - 11.08.2018 21:00","0","330"
"11.08.2018 21:00 - 11.08.2018 22:00","0","347"
"11.08.2018 22:00 - 11.08.2018 23:00","0","484"
"11.08.2018 23:00 - 12.08.2018 00:00","0","601"
"12.08.2018 00:00 - 12.08.2018 01:00","0","531"
"12.08.2018 01:00 - 12.08.2018 02:00","0","589"
"12.08.2018 02:00 - 12.08.2018 03:00","0","612"
"12.08.2018 03:00 - 12.08.2018 04:00","0","624"
"12.08.2018 04:00 - 12.08.2018 05:00","0","628"
"12.08.2018 05:00 - 12.08.2018 06:00","0","641"
"12.08.2018 06:00 - 12.08.2018 07:00","0","594"
"12.08.2018 07:00 - 12.08.2018 08:00","0","492"
"12.08.2018 08:00 - 12.08.2018 09:00","0","422"
"12.08.2018 09:00 - 12.08.2018 10:00","0","398"
"12.08.2018 10:00 - 12.08.2018 11:00","0","376"
"12.08.2018 11:00 - 12.08.2018 12:00","0","368"
"12.08.2018 12:00 - 12.08.2018 13:00","0","372"
"12.08.2018 13:00 - 12.08.2018 14:00","0","378"
"12.08.2018 14:00 - 12.08.2018 15:00","0","420"
"12.08.2018 15:00 - 12.08.2018 16:00","0","401"
"12.08.2018 16:00 - 12.08.2018 17:00","0","380"
"12.08.2018 17:00 - 12.08.2018 18:00","0","386"
"12.08.2018 18:00 - 12.08.2018 19:00","0","396"
"12.08.2018 19:00 - 12.08.2018 20:00","0","405"
"12.08.2018 20:00 - 12.08.2018 21:00","0","398"
"12.08.2018 21:00 - 12.08.2018 22:00","0","427"
"12.08.2018 22:00 - 12.08.2018 23:00","0","490"
"12.08.2018 23:00 - 13.08.2018 00:00","0","559"
"13.08.2018 00:00 - 13.08.2018 01:00","0","570"
"13.08.2018 01:00 - 13.08.2018 02:00","0","578"
"13.08.2018 02:00 - 13.08.2018 03:00","0","571"
"13.08.2018 03:00 - 13.08.2018 04:00","0","534"
"13.08.2018 04:00 - 13.08.2018 05:00","0","506"
"13.08.2018 05:00 - 13.08.2018 06:00","0","530"
"13.08.2018 06:00 - 13.08.2018 07:00","0","393"
"13.08.2018 07:00 - 13.08.2018 08:00","0","253"
"13.08.2018 08:00 - 13.08.2018 09:00","0","209"
"13.08.2018 09:00 - 13.08.2018 10:00","0","198"
"13.08.2018 10:00 - 13.08.2018 11:00","0","188"
"13.08.2018 11:00 - 13.08.2018 12:00","0","175"
"13.08.2018 12:00 - 13.08.2018 13:00","0","157"
"13.08.2018 13:00 - 13.08.2018 14:00","0","166"
"13.08.2018 14:00 - 13.08.2018 15:00","0","191"
"13.08.2018 15:00 - 13.08.2018 16:00","0","201"
"13.08.2018 16:00 - 13.08.2018 17:00","0","250"
"13.08.2018 17:00 - 13.08.2018 18:00","0","238"
"13.08.2018 18:00 - 13.08.2018 19:00","0","243"
"13.08.2018 19:00 - 13.08.2018 20:00","0","251"
"13.08.2018 20:00 - 13.08.2018 21:00","0","212"
"13.08.2018 21:00 - 13.08.2018 22:00","0","260"
"13.08.2018 22:00 - 13.08.2018 23:00","0","281"
"13.08.2018 23:00 - 14.08.2018 00:00","0","523"
"14.08.2018 00:00 - 14.08.2018 01:00","0","502"
"14.08.2018 01:00 - 14.08.2018 02:00","0","485"
"14.08.2018 02:00 - 14.08.2018 03:00","0","469"
"14.08.2018 03:00 - 14.08.2018 04:00","0","450"
"14.08.2018 04:00 - 14.08.2018 05:00","0","438"
"14.08.2018 05:00 - 14.08.2018 06:00","0","485"
"14.08.2018 06:00 - 14.08.2018 07:00","0","374"
"14.08.2018 07:00 - 14.08.2018 08:00","0","229"
"14.08.2018 08:00 - 14.08.2018 09:00","0","207"
"14.08.2018 09:00 - 14.08.2018 10:00","0","258"
"14.08.2018 10:00 - 14.08.2018 11:00","0","263"
"14.08.2018 11:00 - 14.08.2018 12:00","0","230"
"14.08.2018 12:00 - 14.08.2018 13:00","0","245"
"14.08.2018 13:00 - 14.08.2018 14:00","0","253"
"14.08.2018 14:00 - 14.08.2018 15:00","0","271"
"14.08.2018 15:00 - 14.08.2018 16:00","0","257"
"14.08.2018 16:00 - 14.08.2018 17:00","0","311"
"14.08.2018 17:00 - 14.08.2018 18:00","0","294"
"14.08.2018 18:00 - 14.08.2018 19:00","0","338"
"14.08.2018 19:00 - 14.08.2018 20:00","0","339"
"14.08.2018 20:00 - 14.08.2018 21:00","0","295"
"14.08.2018 21:00 - 14.08.2018 22:00","0","370"
"14.08.2018 22:00 - 14.08.2018 23:00","0","398"
"14.08.2018 23:00 - 15.08.2018 00:00","0","361"
"15.08.2018 00:00 - 15.08.2018 01:00","0","551"
"15.08.2018 01:00 - 15.08.2018 02:00","0","481"
"15.08.2018 02:00 - 15.08.2018 03:00","0","491"
"15.08.2018 03:00 - 15.08.2018 04:00","0","470"
"15.08.2018 04:00 - 15.08.2018 05:00","0","442"
"15.08.2018 05:00 - 15.08.2018 06:00","0","374"
"15.08.2018 06:00 - 15.08.2018 07:00","0","324"
"15.08.2018 07:00 - 15.08.2018 08:00","0","186"
"15.08.2018 08:00 - 15.08.2018 09:00","0","158"
"15.08.2018 09:00 - 15.08.2018 10:00","0","197"
"15.08.2018 10:00 - 15.08.2018 11:00","0","270"
"15.08.2018 11:00 - 15.08.2018 12:00","0","235"
"15.08.2018 12:00 - 15.08.2018 13:00","0","195"
"15.08.2018 13:00 - 15.08.2018 14:00","0","237"
"15.08.2018 14:00 - 15.08.2018 15:00","0","247"
"15.08.2018 15:00 - 15.08.2018 16:00","0","242"
"15.08.2018 16:00 - 15.08.2018 17:00","0","215"
"15.08.2018 17:00 - 15.08.2018 18:00","0","249"
"15.08.2018 18:00 - 15.08.2018 19:00","0","186"
"15.08.2018 19:00 - 15.08.2018 20:00","0","235"
"15.08.2018 20:00 - 15.08.2018 21:00","0","191"
"15.08.2018 21:00 - 15.08.2018 22:00","0","208"
"15.08.2018 22:00 - 15.08.2018 23:00","0","238"
"15.08.2018 23:00 - 16.08.2018 00:00","0","422"
"16.08.2018 00:00 - 16.08.2018 01:00","0","381"
"16.08.2018 01:00 - 16.08.2018 02:00","0","372"
"16.08.2018 02:00 - 16.08.2018 03:00","0","350"
"16.08.2018 03:00 - 16.08.2018 04:00","0","494"
"16.08.2018 04:00 - 16.08.2018 05:00","0","500"
"16.08.2018 05:00 - 16.08.2018 06:00","0","354"
"16.08.2018 06:00 - 16.08.2018 07:00","0","314"
"16.08.2018 07:00 - 16.08.2018 08:00","0","232"
"16.08.2018 08:00 - 16.08.2018 09:00","0","246"
"16.08.2018 09:00 - 16.08.2018 10:00","0","252"
"16.08.2018 10:00 - 16.08.2018 11:00","0","302"
"16.08.2018 11:00 - 16.08.2018 12:00","0","262"
"16.08.2018 12:00 - 16.08.2018 13:00","0","238"
"16.08.2018 13:00 - 16.08.2018 14:00","0","258"
"16.08.2018 14:00 - 16.08.2018 15:00","0","253"
"16.08.2018 15:00 - 16.08.2018 16:00","0","290"
"16.08.2018 16:00 - 16.08.2018 17:00","0","241"
"16.08.2018 17:00 - 16.08.2018 18:00","0","210"
"16.08.2018 18:00 - 16.08.2018 19:00","0","213"
"16.08.2018 19:00 - 16.08.2018 20:00","0","198"
"16.08.2018 20:00 - 16.08.2018 21:00","0","187"
"16.08.2018 21:00 - 16.08.2018 22:00","0","208"
"16.08.2018 22:00 - 16.08.2018 23:00","0","266"
"16.08.2018 23:00 - 17.08.2018 00:00","0","357"
"17.08.2018 00:00 - 17.08.2018 01:00","0","340"
"17.08.2018 01:00 - 17.08.2018 02:00","0","390"
"17.08.2018 02:00 - 17.08.2018 03:00","0","474"
"17.08.2018 03:00 - 17.08.2018 04:00","0","507"
"17.08.2018 04:00 - 17.08.2018 05:00","0","455"
"17.08.2018 05:00 - 17.08.2018 06:00","0","263"
"17.08.2018 06:00 - 17.08.2018 07:00","0","281"
"17.08.2018 07:00 - 17.08.2018 08:00","0","119"
"17.08.2018 08:00 - 17.08.2018 09:00","0","20"
"17.08.2018 09:00 - 17.08.2018 10:00","0","56"
"17.08.2018 10:00 - 17.08.2018 11:00","0","80"
"17.08.2018 11:00 - 17.08.2018 12:00","0","103"
"17.08.2018 12:00 - 17.08.2018 13:00","0","84"
"17.08.2018 13:00 - 17.08.2018 14:00","0","113"
"17.08.2018 14:00 - 17.08.2018 15:00","0","98"
"17.08.2018 15:00 - 17.08.2018 16:00","0","142"
"17.08.2018 16:00 - 17.08.2018 17:00","0","192"
"17.08.2018 17:00 - 17.08.2018 18:00","0","214"
"17.08.2018 18:00 - 17.08.2018 19:00","0","233"
"17.08.2018 19:00 - 17.08.2018 20:00","0","273"
"17.08.2018 20:00 - 17.08.2018 21:00","0","294"
"17.08.2018 21:00 - 17.08.2018 22:00","0","302"
"17.08.2018 22:00 - 17.08.2018 23:00","0","383"
"17.08.2018 23:00 - 18.08.2018 00:00","0","482"
"18.08.2018 00:00 - 18.08.2018 01:00","0","438"
"18.08.2018 01:00 - 18.08.2018 02:00","0","673"
"18.08.2018 02:00 - 18.08.2018 03:00","0","633"
"18.08.2018 03:00 - 18.08.2018 04:00","0","525"
"18.08.2018 04:00 - 18.08.2018 05:00","0","580"
"18.08.2018 05:00 - 18.08.2018 06:00","0","431"
"18.08.2018 06:00 - 18.08.2018 07:00","0","375"
"18.08.2018 07:00 - 18.08.2018 08:00","0","398"
"18.08.2018 08:00 - 18.08.2018 09:00","0","418"
"18.08.2018 09:00 - 18.08.2018 10:00","0","422"
"18.08.2018 10:00 - 18.08.2018 11:00","0","389"
"18.08.2018 11:00 - 18.08.2018 12:00","0","378"
"18.08.2018 12:00 - 18.08.2018 13:00","0","365"
"18.08.2018 13:00 - 18.08.2018 14:00","0","356"
"18.08.2018 14:00 - 18.08.2018 15:00","0","334"
"18.08.2018 15:00 - 18.08.2018 16:00","0","363"
"18.08.2018 16:00 - 18.08.2018 17:00","0","372"
"18.08.2018 17:00 - 18.08.2018 18:00","0","347"
"18.08.2018 18:00 - 18.08.2018 19:00","0","330"
"18.08.2018 19:00 - 18.08.2018 20:00","0","295"
"18.08.2018 20:00 - 18.08.2018 21:00","0","298"
"18.08.2018 21:00 - 18.08.2018 22:00","0","338"
"18.08.2018 22:00 - 18.08.2018 23:00","0","379"
"18.08.2018 23:00 - 19.08.2018 00:00","0","426"
"19.08.2018 00:00 - 19.08.2018 01:00","0","406"
"19.08.2018 01:00 - 19.08.2018 02:00","0","490"
"19.08.2018 02:00 - 19.08.2018 03:00","0","462"
"19.08.2018 03:00 - 19.08.2018 04:00","0","594"
"19.08.2018 04:00 - 19.08.2018 05:00","0","566"
"19.08.2018 05:00 - 19.08.2018 06:00","0","500"
"19.08.2018 06:00 - 19.08.2018 07:00","0","382"
"19.08.2018 07:00 - 19.08.2018 08:00","0","355"
"19.08.2018 08:00 - 19.08.2018 09:00","0","299"
"19.08.2018 09:00 - 19.08.2018 10:00","0","300"
"19.08.2018 10:00 - 19.08.2018 11:00","0","308"
"19.08.2018 11:00 - 19.08.2018 12:00","0","285"
"19.08.2018 12:00 - 19.08.2018 13:00","0","300"
"19.08.2018 13:00 - 19.08.2018 14:00","0","283"
"19.08.2018 14:00 - 19.08.2018 15:00","0","304"
"19.08.2018 15:00 - 19.08.2018 16:00","0","292"
"19.08.2018 16:00 - 19.08.2018 17:00","0","304"
"19.08.2018 17:00 - 19.08.2018 18:00","0","288"
"19.08.2018 18:00 - 19.08.2018 19:00","0","303"
"19.08.2018 19:00 - 19.08.2018 20:00","0","239"
"19.08.2018 20:00 - 19.08.2018 21:00","0","207"
"19.08.2018 21:00 - 19.08.2018 22:00","0","271"
"19.08.2018 22:00 - 19.08.2018 23:00","0","274"
"19.08.2018 23:00 - 20.08.2018 00:00","0","348"
"20.08.2018 00:00 - 20.08.2018 01:00","0","290"
"20.08.2018 01:00 - 20.08.2018 02:00","0","279"
"20.08.2018 02:00 - 20.08.2018 03:00","0","319"
"20.08.2018 03:00 - 20.08.2018 04:00","0","339"
"20.08.2018 04:00 - 20.08.2018 05:00","0","340"
"20.08.2018 05:00 - 20.08.2018 06:00","0","306"
"20.08.2018 06:00 - 20.08.2018 07:00","0","316"
"20.08.2018 07:00 - 20.08.2018 08:00","0","150"
"20.08.2018 08:00 - 20.08.2018 09:00","0","54"
"20.08.2018 09:00 - 20.08.2018 10:00","0","49"
"20.08.2018 10:00 - 20.08.2018 11:00","0","134"
"20.08.2018 11:00 - 20.08.2018 12:00","0","96"
"20.08.2018 12:00 - 20.08.2018 13:00","0","93"
"20.08.2018 13:00 - 20.08.2018 14:00","0","98"
"20.08.2018 14:00 - 20.08.2018 15:00","0","84"
"20.08.2018 15:00 - 20.08.2018 16:00","0","72"
"20.08.2018 16:00 - 20.08.2018 17:00","0","122"
"20.08.2018 17:00 - 20.08.2018 18:00","0","140"
"20.08.2018 18:00 - 20.08.2018 19:00","0","169"
"20.08.2018 19:00 - 20.08.2018 20:00","0","134"
"20.08.2018 20:00 - 20.08.2018 21:00","0","138"
"20.08.2018 21:00 - 20.08.2018 22:00","0","161"
"20.08.2018 22:00 - 20.08.2018 23:00","0","180"
"20.08.2018 23:00 - 21.08.2018 00:00","0","358"
"21.08.2018 00:00 - 21.08.2018 01:00","0","338"
"21.08.2018 01:00 - 21.08.2018 02:00","0","279"
"21.08.2018 02:00 - 21.08.2018 03:00","0","278"
"21.08.2018 03:00 - 21.08.2018 04:00","0","220"
"21.08.2018 04:00 - 21.08.2018 05:00","0","244"
"21.08.2018 05:00 - 21.08.2018 06:00","0","194"
"21.08.2018 06:00 - 21.08.2018 07:00","0","140"
"21.08.2018 07:00 - 21.08.2018 08:00","0","23"
"21.08.2018 08:00 - 21.08.2018 09:00","0","7"
"21.08.2018 09:00 - 21.08.2018 10:00","0","33"
"21.08.2018 10:00 - 21.08.2018 11:00","0","57"
"21.08.2018 11:00 - 21.08.2018 12:00","0","40"
"21.08.2018 12:00 - 21.08.2018 13:00","0","23"
"21.08.2018 13:00 - 21.08.2018 14:00","0","4"
"21.08.2018 14:00 - 21.08.2018 15:00","0","16"
"21.08.2018 15:00 - 21.08.2018 16:00","0","65"
"21.08.2018 16:00 - 21.08.2018 17:00","0","77"
"21.08.2018 17:00 - 21.08.2018 18:00","0","156"
"21.08.2018 18:00 - 21.08.2018 19:00","0","118"
"21.08.2018 19:00 - 21.08.2018 20:00","0","53"
"21.08.2018 20:00 - 21.08.2018 21:00","0","52"
"21.08.2018 21:00 - 21.08.2018 22:00","0","81"
"21.08.2018 22:00 - 21.08.2018 23:00","0","274"
"21.08.2018 23:00 - 22.08.2018 00:00","0","278"
"22.08.2018 00:00 - 22.08.2018 01:00","0","259"
"22.08.2018 01:00 - 22.08.2018 02:00","0","239"
"22.08.2018 02:00 - 22.08.2018 03:00","0","262"
"22.08.2018 03:00 - 22.08.2018 04:00","0","240"
"22.08.2018 04:00 - 22.08.2018 05:00","0","270"
"22.08.2018 05:00 - 22.08.2018 06:00","0","225"
"22.08.2018 06:00 - 22.08.2018 07:00","0","176"
"22.08.2018 07:00 - 22.08.2018 08:00","0","2"
"22.08.2018 08:00 - 22.08.2018 09:00","9","0"
"22.08.2018 09:00 - 22.08.2018 10:00","5","0"
"22.08.2018 10:00 - 22.08.2018 11:00","0","30"
"22.08.2018 11:00 - 22.08.2018 12:00","0","35"
"22.08.2018 12:00 - 22.08.2018 13:00","0","28"
"22.08.2018 13:00 - 22.08.2018 14:00","0","3"
"22.08.2018 14:00 - 22.08.2018 15:00","7","0"
"22.08.2018 15:00 - 22.08.2018 16:00","4","0"
"22.08.2018 16:00 - 22.08.2018 17:00","0","38"
"22.08.2018 17:00 - 22.08.2018 18:00","0","52"
"22.08.2018 18:00 - 22.08.2018 19:00","0","20"
"22.08.2018 19:00 - 22.08.2018 20:00","0","57"
"22.08.2018 20:00 - 22.08.2018 21:00","0","58"
"22.08.2018 21:00 - 22.08.2018 22:00","0","77"
"22.08.2018 22:00 - 22.08.2018 23:00","0","149"
"22.08.2018 23:00 - 23.08.2018 00:00","0","278"
"23.08.2018 00:00 - 23.08.2018 01:00","0","269"
"23.08.2018 01:00 - 23.08.2018 02:00","0","214"
"23.08.2018 02:00 - 23.08.2018 03:00","0","286"
"23.08.2018 03:00 - 23.08.2018 04:00","0","309"
"23.08.2018 04:00 - 23.08.2018 05:00","0","310"
"23.08.2018 05:00 - 23.08.2018 06:00","0","245"
"23.08.2018 06:00 - 23.08.2018 07:00","0","208"
"23.08.2018 07:00 - 23.08.2018 08:00","45","0"
"23.08.2018 08:00 - 23.08.2018 09:00","18","0"
"23.08.2018 09:00 - 23.08.2018 10:00","10","0"
"23.08.2018 10:00 - 23.08.2018 11:00","0","9"
"23.08.2018 11:00 - 23.08.2018 12:00","12","0"
"23.08.2018 12:00 - 23.08.2018 13:00","0","0"
"23.08.2018 13:00 - 23.08.2018 14:00","0","22"
"23.08.2018 14:00 - 23.08.2018 15:00","3","0"
"23.08.2018 15:00 - 23.08.2018 16:00","0","76"
"23.08.2018 16:00 - 23.08.2018 17:00","0","89"
"23.08.2018 17:00 - 23.08.2018 18:00","0","96"
"23.08.2018 18:00 - 23.08.2018 19:00","0","156"
"23.08.2018 19:00 - 23.08.2018 20:00","0","137"
"23.08.2018 20:00 - 23.08.2018 21:00","0","157"
"23.08.2018 21:00 - 23.08.2018 22:00","0","178"
"23.08.2018 22:00 - 23.08.2018 23:00","0","281"
"23.08.2018 23:00 - 24.08.2018 00:00","0","339"
"24.08.2018 00:00 - 24.08.2018 01:00","0","408"
"24.08.2018 01:00 - 24.08.2018 02:00","0","294"
"24.08.2018 02:00 - 24.08.2018 03:00","0","292"
"24.08.2018 03:00 - 24.08.2018 04:00","0","270"
"24.08.2018 04:00 - 24.08.2018 05:00","0","264"
"24.08.2018 05:00 - 24.08.2018 06:00","0","217"
"24.08.2018 06:00 - 24.08.2018 07:00","0","194"
"24.08.2018 07:00 - 24.08.2018 08:00","0","131"
"24.08.2018 08:00 - 24.08.2018 09:00","0","73"
"24.08.2018 09:00 - 24.08.2018 10:00","0","66"
"24.08.2018 10:00 - 24.08.2018 11:00","0","81"
"24.08.2018 11:00 - 24.08.2018 12:00","0","106"
"24.08.2018 12:00 - 24.08.2018 13:00","0","66"
"24.08.2018 13:00 - 24.08.2018 14:00","0","56"
"24.08.2018 14:00 - 24.08.2018 15:00","0","67"
"24.08.2018 15:00 - 24.08.2018 16:00","0","88"
"24.08.2018 16:00 - 24.08.2018 17:00","0","109"
"24.08.2018 17:00 - 24.08.2018 18:00","0","148"
"24.08.2018 18:00 - 24.08.2018 19:00","0","170"
"24.08.2018 19:00 - 24.08.2018 20:00","0","186"
"24.08.2018 20:00 - 24.08.2018 21:00","0","173"
"24.08.2018 21:00 - 24.08.2018 22:00","0","164"
