"Time (CET)","Germany (DE) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Germany (DE) [MW]"
"07.08.2018 01:00 - 07.08.2018 02:00","288","0"
"07.08.2018 02:00 - 07.08.2018 03:00","178","0"
"07.08.2018 03:00 - 07.08.2018 04:00","97","0"
"07.08.2018 04:00 - 07.08.2018 05:00","164","0"
"07.08.2018 05:00 - 07.08.2018 06:00","413","0"
"07.08.2018 06:00 - 07.08.2018 07:00","802","0"
"07.08.2018 07:00 - 07.08.2018 08:00","619","0"
"07.08.2018 08:00 - 07.08.2018 09:00","510","0"
"07.08.2018 09:00 - 07.08.2018 10:00","649","0"
"07.08.2018 10:00 - 07.08.2018 11:00","1052","0"
"07.08.2018 11:00 - 07.08.2018 12:00","1353","0"
"07.08.2018 12:00 - 07.08.2018 13:00","1413","0"
"07.08.2018 13:00 - 07.08.2018 14:00","1408","0"
"07.08.2018 14:00 - 07.08.2018 15:00","1416","0"
"07.08.2018 15:00 - 07.08.2018 16:00","1391","0"
"07.08.2018 16:00 - 07.08.2018 17:00","1153","0"
"07.08.2018 17:00 - 07.08.2018 18:00","835","0"
"07.08.2018 18:00 - 07.08.2018 19:00","462","0"
"07.08.2018 19:00 - 07.08.2018 20:00","485","0"
"07.08.2018 20:00 - 07.08.2018 21:00","990","0"
"07.08.2018 21:00 - 07.08.2018 22:00","1056","0"
"07.08.2018 22:00 - 07.08.2018 23:00","1210","0"
"07.08.2018 23:00 - 08.08.2018 00:00","1160","0"
"08.08.2018 00:00 - 08.08.2018 01:00","1118","0"
"08.08.2018 01:00 - 08.08.2018 02:00","848","0"
"08.08.2018 02:00 - 08.08.2018 03:00","506","0"
"08.08.2018 03:00 - 08.08.2018 04:00","490","0"
"08.08.2018 04:00 - 08.08.2018 05:00","447","0"
"08.08.2018 05:00 - 08.08.2018 06:00","431","0"
"08.08.2018 06:00 - 08.08.2018 07:00","1005","0"
"08.08.2018 07:00 - 08.08.2018 08:00","1458","0"
"08.08.2018 08:00 - 08.08.2018 09:00","1196","0"
"08.08.2018 09:00 - 08.08.2018 10:00","1065","0"
"08.08.2018 10:00 - 08.08.2018 11:00","943","0"
"08.08.2018 11:00 - 08.08.2018 12:00","899","0"
"08.08.2018 12:00 - 08.08.2018 13:00","1107","0"
"08.08.2018 13:00 - 08.08.2018 14:00","1051","0"
"08.08.2018 14:00 - 08.08.2018 15:00","1144","0"
"08.08.2018 15:00 - 08.08.2018 16:00","1110","0"
"08.08.2018 16:00 - 08.08.2018 17:00","978","0"
"08.08.2018 17:00 - 08.08.2018 18:00","1008","0"
"08.08.2018 18:00 - 08.08.2018 19:00","717","0"
"08.08.2018 19:00 - 08.08.2018 20:00","803","0"
"08.08.2018 20:00 - 08.08.2018 21:00","845","0"
"08.08.2018 21:00 - 08.08.2018 22:00","676","0"
"08.08.2018 22:00 - 08.08.2018 23:00","531","0"
"08.08.2018 23:00 - 09.08.2018 00:00","165","0"
"09.08.2018 00:00 - 09.08.2018 01:00","15","0"
"09.08.2018 01:00 - 09.08.2018 02:00","0","331"
"09.08.2018 02:00 - 09.08.2018 03:00","0","489"
"09.08.2018 03:00 - 09.08.2018 04:00","0","593"
"09.08.2018 04:00 - 09.08.2018 05:00","0","340"
"09.08.2018 05:00 - 09.08.2018 06:00","0","161"
"09.08.2018 06:00 - 09.08.2018 07:00","453","0"
"09.08.2018 07:00 - 09.08.2018 08:00","326","0"
"09.08.2018 08:00 - 09.08.2018 09:00","365","0"
"09.08.2018 09:00 - 09.08.2018 10:00","612","0"
"09.08.2018 10:00 - 09.08.2018 11:00","882","0"
"09.08.2018 11:00 - 09.08.2018 12:00","876","0"
"09.08.2018 12:00 - 09.08.2018 13:00","1024","0"
"09.08.2018 13:00 - 09.08.2018 14:00","1011","0"
"09.08.2018 14:00 - 09.08.2018 15:00","902","0"
"09.08.2018 15:00 - 09.08.2018 16:00","915","0"
"09.08.2018 16:00 - 09.08.2018 17:00","998","0"
"09.08.2018 17:00 - 09.08.2018 18:00","1223","0"
"09.08.2018 18:00 - 09.08.2018 19:00","1424","0"
"09.08.2018 19:00 - 09.08.2018 20:00","1388","0"
"09.08.2018 20:00 - 09.08.2018 21:00","1569","0"
"09.08.2018 21:00 - 09.08.2018 22:00","1450","0"
"09.08.2018 22:00 - 09.08.2018 23:00","1456","0"
"09.08.2018 23:00 - 10.08.2018 00:00","1510","0"
"10.08.2018 00:00 - 10.08.2018 01:00","1498","0"
"10.08.2018 01:00 - 10.08.2018 02:00","1361","0"
"10.08.2018 02:00 - 10.08.2018 03:00","1300","0"
"10.08.2018 03:00 - 10.08.2018 04:00","1131","0"
"10.08.2018 04:00 - 10.08.2018 05:00","1062","0"
"10.08.2018 05:00 - 10.08.2018 06:00","1122","0"
"10.08.2018 06:00 - 10.08.2018 07:00","1194","0"
"10.08.2018 07:00 - 10.08.2018 08:00","1310","0"
"10.08.2018 08:00 - 10.08.2018 09:00","1256","0"
"10.08.2018 09:00 - 10.08.2018 10:00","1336","0"
"10.08.2018 10:00 - 10.08.2018 11:00","1540","0"
"10.08.2018 11:00 - 10.08.2018 12:00","1727","0"
"10.08.2018 12:00 - 10.08.2018 13:00","1765","0"
"10.08.2018 13:00 - 10.08.2018 14:00","1583","0"
"10.08.2018 14:00 - 10.08.2018 15:00","1490","0"
"10.08.2018 15:00 - 10.08.2018 16:00","1516","0"
"10.08.2018 16:00 - 10.08.2018 17:00","1492","0"
"10.08.2018 17:00 - 10.08.2018 18:00","1211","0"
"10.08.2018 18:00 - 10.08.2018 19:00","703","0"
"10.08.2018 19:00 - 10.08.2018 20:00","330","0"
"10.08.2018 20:00 - 10.08.2018 21:00","102","0"
"10.08.2018 21:00 - 10.08.2018 22:00","28","0"
"10.08.2018 22:00 - 10.08.2018 23:00","212","0"
"10.08.2018 23:00 - 11.08.2018 00:00","174","0"
"11.08.2018 00:00 - 11.08.2018 01:00","262","0"
"11.08.2018 01:00 - 11.08.2018 02:00","360","0"
"11.08.2018 02:00 - 11.08.2018 03:00","415","0"
"11.08.2018 03:00 - 11.08.2018 04:00","343","0"
"11.08.2018 04:00 - 11.08.2018 05:00","92","0"
"11.08.2018 05:00 - 11.08.2018 06:00","0","176"
"11.08.2018 06:00 - 11.08.2018 07:00","186","0"
"11.08.2018 07:00 - 11.08.2018 08:00","680","0"
"11.08.2018 08:00 - 11.08.2018 09:00","921","0"
"11.08.2018 09:00 - 11.08.2018 10:00","1176","0"
"11.08.2018 10:00 - 11.08.2018 11:00","1215","0"
"11.08.2018 11:00 - 11.08.2018 12:00","1278","0"
"11.08.2018 12:00 - 11.08.2018 13:00","1346","0"
"11.08.2018 13:00 - 11.08.2018 14:00","1279","0"
"11.08.2018 14:00 - 11.08.2018 15:00","1277","0"
"11.08.2018 15:00 - 11.08.2018 16:00","1212","0"
"11.08.2018 16:00 - 11.08.2018 17:00","1264","0"
"11.08.2018 17:00 - 11.08.2018 18:00","1271","0"
"11.08.2018 18:00 - 11.08.2018 19:00","1026","0"
"11.08.2018 19:00 - 11.08.2018 20:00","825","0"
"11.08.2018 20:00 - 11.08.2018 21:00","1010","0"
"11.08.2018 21:00 - 11.08.2018 22:00","866","0"
"11.08.2018 22:00 - 11.08.2018 23:00","698","0"
"11.08.2018 23:00 - 12.08.2018 00:00","410","0"
"12.08.2018 00:00 - 12.08.2018 01:00","221","0"
"12.08.2018 01:00 - 12.08.2018 02:00","140","0"
"12.08.2018 02:00 - 12.08.2018 03:00","197","0"
"12.08.2018 03:00 - 12.08.2018 04:00","113","0"
"12.08.2018 04:00 - 12.08.2018 05:00","195","0"
"12.08.2018 05:00 - 12.08.2018 06:00","72","0"
"12.08.2018 06:00 - 12.08.2018 07:00","151","0"
"12.08.2018 07:00 - 12.08.2018 08:00","468","0"
"12.08.2018 08:00 - 12.08.2018 09:00","745","0"
"12.08.2018 09:00 - 12.08.2018 10:00","995","0"
"12.08.2018 10:00 - 12.08.2018 11:00","1239","0"
"12.08.2018 11:00 - 12.08.2018 12:00","1228","0"
"12.08.2018 12:00 - 12.08.2018 13:00","1122","0"
"12.08.2018 13:00 - 12.08.2018 14:00","1127","0"
"12.08.2018 14:00 - 12.08.2018 15:00","1067","0"
"12.08.2018 15:00 - 12.08.2018 16:00","1132","0"
"12.08.2018 16:00 - 12.08.2018 17:00","1206","0"
"12.08.2018 17:00 - 12.08.2018 18:00","1428","0"
"12.08.2018 18:00 - 12.08.2018 19:00","1174","0"
"12.08.2018 19:00 - 12.08.2018 20:00","901","0"
"12.08.2018 20:00 - 12.08.2018 21:00","874","0"
"12.08.2018 21:00 - 12.08.2018 22:00","653","0"
"12.08.2018 22:00 - 12.08.2018 23:00","300","0"
"12.08.2018 23:00 - 13.08.2018 00:00","0","1"
"13.08.2018 00:00 - 13.08.2018 01:00","11","0"
"13.08.2018 01:00 - 13.08.2018 02:00","0","162"
"13.08.2018 02:00 - 13.08.2018 03:00","0","141"
"13.08.2018 03:00 - 13.08.2018 04:00","0","275"
"13.08.2018 04:00 - 13.08.2018 05:00","0","309"
"13.08.2018 05:00 - 13.08.2018 06:00","36","0"
"13.08.2018 06:00 - 13.08.2018 07:00","614","0"
"13.08.2018 07:00 - 13.08.2018 08:00","543","0"
"13.08.2018 08:00 - 13.08.2018 09:00","724","0"
"13.08.2018 09:00 - 13.08.2018 10:00","909","0"
"13.08.2018 10:00 - 13.08.2018 11:00","791","0"
"13.08.2018 11:00 - 13.08.2018 12:00","831","0"
"13.08.2018 12:00 - 13.08.2018 13:00","1107","0"
"13.08.2018 13:00 - 13.08.2018 14:00","1025","0"
"13.08.2018 14:00 - 13.08.2018 15:00","1099","0"
"13.08.2018 15:00 - 13.08.2018 16:00","1216","0"
"13.08.2018 16:00 - 13.08.2018 17:00","1331","0"
"13.08.2018 17:00 - 13.08.2018 18:00","1343","0"
"13.08.2018 18:00 - 13.08.2018 19:00","1304","0"
"13.08.2018 19:00 - 13.08.2018 20:00","1108","0"
"13.08.2018 20:00 - 13.08.2018 21:00","1248","0"
"13.08.2018 21:00 - 13.08.2018 22:00","1081","0"
"13.08.2018 22:00 - 13.08.2018 23:00","974","0"
"13.08.2018 23:00 - 14.08.2018 00:00","935","0"
"14.08.2018 00:00 - 14.08.2018 01:00","693","0"
"14.08.2018 01:00 - 14.08.2018 02:00","712","0"
"14.08.2018 02:00 - 14.08.2018 03:00","405","0"
"14.08.2018 03:00 - 14.08.2018 04:00","131","0"
"14.08.2018 04:00 - 14.08.2018 05:00","122","0"
"14.08.2018 05:00 - 14.08.2018 06:00","493","0"
"14.08.2018 06:00 - 14.08.2018 07:00","663","0"
"14.08.2018 07:00 - 14.08.2018 08:00","675","0"
"14.08.2018 08:00 - 14.08.2018 09:00","900","0"
"14.08.2018 09:00 - 14.08.2018 10:00","943","0"
"14.08.2018 10:00 - 14.08.2018 11:00","970","0"
"14.08.2018 11:00 - 14.08.2018 12:00","1012","0"
"14.08.2018 12:00 - 14.08.2018 13:00","1047","0"
"14.08.2018 13:00 - 14.08.2018 14:00","1026","0"
"14.08.2018 14:00 - 14.08.2018 15:00","1015","0"
"14.08.2018 15:00 - 14.08.2018 16:00","979","0"
"14.08.2018 16:00 - 14.08.2018 17:00","1025","0"
"14.08.2018 17:00 - 14.08.2018 18:00","1055","0"
"14.08.2018 18:00 - 14.08.2018 19:00","1147","0"
"14.08.2018 19:00 - 14.08.2018 20:00","1019","0"
"14.08.2018 20:00 - 14.08.2018 21:00","1055","0"
"14.08.2018 21:00 - 14.08.2018 22:00","627","0"
"14.08.2018 22:00 - 14.08.2018 23:00","719","0"
"14.08.2018 23:00 - 15.08.2018 00:00","672","0"
"15.08.2018 00:00 - 15.08.2018 01:00","461","0"
"15.08.2018 01:00 - 15.08.2018 02:00","198","0"
"15.08.2018 02:00 - 15.08.2018 03:00","83","0"
"15.08.2018 03:00 - 15.08.2018 04:00","0","134"
"15.08.2018 04:00 - 15.08.2018 05:00","0","66"
"15.08.2018 05:00 - 15.08.2018 06:00","0","209"
"15.08.2018 06:00 - 15.08.2018 07:00","6","0"
"15.08.2018 07:00 - 15.08.2018 08:00","93","0"
"15.08.2018 08:00 - 15.08.2018 09:00","0","197"
"15.08.2018 09:00 - 15.08.2018 10:00","0","137"
"15.08.2018 10:00 - 15.08.2018 11:00","9","0"
"15.08.2018 11:00 - 15.08.2018 12:00","185","0"
"15.08.2018 12:00 - 15.08.2018 13:00","294","0"
"15.08.2018 13:00 - 15.08.2018 14:00","321","0"
"15.08.2018 14:00 - 15.08.2018 15:00","278","0"
"15.08.2018 15:00 - 15.08.2018 16:00","306","0"
"15.08.2018 16:00 - 15.08.2018 17:00","474","0"
"15.08.2018 17:00 - 15.08.2018 18:00","415","0"
"15.08.2018 18:00 - 15.08.2018 19:00","121","0"
"15.08.2018 19:00 - 15.08.2018 20:00","69","0"
"15.08.2018 20:00 - 15.08.2018 21:00","157","0"
"15.08.2018 21:00 - 15.08.2018 22:00","17","0"
"15.08.2018 22:00 - 15.08.2018 23:00","0","21"
"15.08.2018 23:00 - 16.08.2018 00:00","225","0"
"16.08.2018 00:00 - 16.08.2018 01:00","395","0"
"16.08.2018 01:00 - 16.08.2018 02:00","450","0"
"16.08.2018 02:00 - 16.08.2018 03:00","288","0"
"16.08.2018 03:00 - 16.08.2018 04:00","119","0"
"16.08.2018 04:00 - 16.08.2018 05:00","347","0"
"16.08.2018 05:00 - 16.08.2018 06:00","692","0"
"16.08.2018 06:00 - 16.08.2018 07:00","751","0"
"16.08.2018 07:00 - 16.08.2018 08:00","435","0"
"16.08.2018 08:00 - 16.08.2018 09:00","682","0"
"16.08.2018 09:00 - 16.08.2018 10:00","776","0"
"16.08.2018 10:00 - 16.08.2018 11:00","683","0"
"16.08.2018 11:00 - 16.08.2018 12:00","721","0"
"16.08.2018 12:00 - 16.08.2018 13:00","737","0"
"16.08.2018 13:00 - 16.08.2018 14:00","696","0"
"16.08.2018 14:00 - 16.08.2018 15:00","676","0"
"16.08.2018 15:00 - 16.08.2018 16:00","702","0"
"16.08.2018 16:00 - 16.08.2018 17:00","915","0"
"16.08.2018 17:00 - 16.08.2018 18:00","1167","0"
"16.08.2018 18:00 - 16.08.2018 19:00","1073","0"
"16.08.2018 19:00 - 16.08.2018 20:00","821","0"
"16.08.2018 20:00 - 16.08.2018 21:00","941","0"
"16.08.2018 21:00 - 16.08.2018 22:00","598","0"
"16.08.2018 22:00 - 16.08.2018 23:00","301","0"
"16.08.2018 23:00 - 17.08.2018 00:00","319","0"
"17.08.2018 00:00 - 17.08.2018 01:00","499","0"
"17.08.2018 01:00 - 17.08.2018 02:00","287","0"
"17.08.2018 02:00 - 17.08.2018 03:00","157","0"
"17.08.2018 03:00 - 17.08.2018 04:00","0","48"
"17.08.2018 04:00 - 17.08.2018 05:00","35","0"
"17.08.2018 05:00 - 17.08.2018 06:00","381","0"
"17.08.2018 06:00 - 17.08.2018 07:00","474","0"
"17.08.2018 07:00 - 17.08.2018 08:00","96","0"
"17.08.2018 08:00 - 17.08.2018 09:00","148","0"
"17.08.2018 09:00 - 17.08.2018 10:00","303","0"
"17.08.2018 10:00 - 17.08.2018 11:00","198","0"
"17.08.2018 11:00 - 17.08.2018 12:00","253","0"
"17.08.2018 12:00 - 17.08.2018 13:00","395","0"
"17.08.2018 13:00 - 17.08.2018 14:00","513","0"
"17.08.2018 14:00 - 17.08.2018 15:00","440","0"
"17.08.2018 15:00 - 17.08.2018 16:00","552","0"
"17.08.2018 16:00 - 17.08.2018 17:00","697","0"
"17.08.2018 17:00 - 17.08.2018 18:00","752","0"
"17.08.2018 18:00 - 17.08.2018 19:00","833","0"
"17.08.2018 19:00 - 17.08.2018 20:00","687","0"
"17.08.2018 20:00 - 17.08.2018 21:00","882","0"
"17.08.2018 21:00 - 17.08.2018 22:00","330","0"
"17.08.2018 22:00 - 17.08.2018 23:00","69","0"
"17.08.2018 23:00 - 18.08.2018 00:00","84","0"
"18.08.2018 00:00 - 18.08.2018 01:00","47","0"
"18.08.2018 01:00 - 18.08.2018 02:00","0","191"
"18.08.2018 02:00 - 18.08.2018 03:00","0","486"
"18.08.2018 03:00 - 18.08.2018 04:00","0","474"
"18.08.2018 04:00 - 18.08.2018 05:00","0","545"
"18.08.2018 05:00 - 18.08.2018 06:00","0","516"
"18.08.2018 06:00 - 18.08.2018 07:00","0","657"
"18.08.2018 07:00 - 18.08.2018 08:00","0","343"
"18.08.2018 08:00 - 18.08.2018 09:00","0","310"
"18.08.2018 09:00 - 18.08.2018 10:00","0","171"
"18.08.2018 10:00 - 18.08.2018 11:00","0","171"
"18.08.2018 11:00 - 18.08.2018 12:00","0","111"
"18.08.2018 12:00 - 18.08.2018 13:00","0","98"
"18.08.2018 13:00 - 18.08.2018 14:00","0","74"
"18.08.2018 14:00 - 18.08.2018 15:00","0","105"
"18.08.2018 15:00 - 18.08.2018 16:00","61","0"
"18.08.2018 16:00 - 18.08.2018 17:00","94","0"
"18.08.2018 17:00 - 18.08.2018 18:00","119","0"
"18.08.2018 18:00 - 18.08.2018 19:00","0","99"
"18.08.2018 19:00 - 18.08.2018 20:00","0","221"
"18.08.2018 20:00 - 18.08.2018 21:00","4","0"
"18.08.2018 21:00 - 18.08.2018 22:00","0","366"
"18.08.2018 22:00 - 18.08.2018 23:00","0","507"
"18.08.2018 23:00 - 19.08.2018 00:00","0","660"
"19.08.2018 00:00 - 19.08.2018 01:00","0","763"
"19.08.2018 01:00 - 19.08.2018 02:00","0","792"
"19.08.2018 02:00 - 19.08.2018 03:00","0","702"
"19.08.2018 03:00 - 19.08.2018 04:00","0","658"
"19.08.2018 04:00 - 19.08.2018 05:00","0","684"
"19.08.2018 05:00 - 19.08.2018 06:00","0","873"
"19.08.2018 06:00 - 19.08.2018 07:00","0","688"
"19.08.2018 07:00 - 19.08.2018 08:00","0","400"
"19.08.2018 08:00 - 19.08.2018 09:00","0","200"
"19.08.2018 09:00 - 19.08.2018 10:00","150","0"
"19.08.2018 10:00 - 19.08.2018 11:00","225","0"
"19.08.2018 11:00 - 19.08.2018 12:00","200","0"
"19.08.2018 12:00 - 19.08.2018 13:00","135","0"
"19.08.2018 13:00 - 19.08.2018 14:00","126","0"
"19.08.2018 14:00 - 19.08.2018 15:00","98","0"
"19.08.2018 15:00 - 19.08.2018 16:00","197","0"
"19.08.2018 16:00 - 19.08.2018 17:00","0","30"
"19.08.2018 17:00 - 19.08.2018 18:00","123","0"
"19.08.2018 18:00 - 19.08.2018 19:00","312","0"
"19.08.2018 19:00 - 19.08.2018 20:00","247","0"
"19.08.2018 20:00 - 19.08.2018 21:00","382","0"
"19.08.2018 21:00 - 19.08.2018 22:00","326","0"
"19.08.2018 22:00 - 19.08.2018 23:00","77","0"
"19.08.2018 23:00 - 20.08.2018 00:00","56","0"
"20.08.2018 00:00 - 20.08.2018 01:00","305","0"
"20.08.2018 01:00 - 20.08.2018 02:00","112","0"
"20.08.2018 02:00 - 20.08.2018 03:00","0","99"
"20.08.2018 03:00 - 20.08.2018 04:00","0","290"
"20.08.2018 04:00 - 20.08.2018 05:00","0","301"
"20.08.2018 05:00 - 20.08.2018 06:00","0","59"
"20.08.2018 06:00 - 20.08.2018 07:00","228","0"
"20.08.2018 07:00 - 20.08.2018 08:00","125","0"
"20.08.2018 08:00 - 20.08.2018 09:00","83","0"
"20.08.2018 09:00 - 20.08.2018 10:00","0","57"
"20.08.2018 10:00 - 20.08.2018 11:00","67","0"
"20.08.2018 11:00 - 20.08.2018 12:00","230","0"
"20.08.2018 12:00 - 20.08.2018 13:00","723","0"
"20.08.2018 13:00 - 20.08.2018 14:00","829","0"
"20.08.2018 14:00 - 20.08.2018 15:00","659","0"
"20.08.2018 15:00 - 20.08.2018 16:00","686","0"
"20.08.2018 16:00 - 20.08.2018 17:00","659","0"
"20.08.2018 17:00 - 20.08.2018 18:00","782","0"
"20.08.2018 18:00 - 20.08.2018 19:00","896","0"
"20.08.2018 19:00 - 20.08.2018 20:00","990","0"
"20.08.2018 20:00 - 20.08.2018 21:00","1113","0"
"20.08.2018 21:00 - 20.08.2018 22:00","677","0"
"20.08.2018 22:00 - 20.08.2018 23:00","500","0"
"20.08.2018 23:00 - 21.08.2018 00:00","172","0"
"21.08.2018 00:00 - 21.08.2018 01:00","51","0"
"21.08.2018 01:00 - 21.08.2018 02:00","0","127"
"21.08.2018 02:00 - 21.08.2018 03:00","0","490"
"21.08.2018 03:00 - 21.08.2018 04:00","0","714"
"21.08.2018 04:00 - 21.08.2018 05:00","0","900"
"21.08.2018 05:00 - 21.08.2018 06:00","0","554"
"21.08.2018 06:00 - 21.08.2018 07:00","0","201"
"21.08.2018 07:00 - 21.08.2018 08:00","0","220"
"21.08.2018 08:00 - 21.08.2018 09:00","93","0"
"21.08.2018 09:00 - 21.08.2018 10:00","317","0"
"21.08.2018 10:00 - 21.08.2018 11:00","412","0"
"21.08.2018 11:00 - 21.08.2018 12:00","546","0"
"21.08.2018 12:00 - 21.08.2018 13:00","607","0"
"21.08.2018 13:00 - 21.08.2018 14:00","627","0"
"21.08.2018 14:00 - 21.08.2018 15:00","562","0"
"21.08.2018 15:00 - 21.08.2018 16:00","649","0"
"21.08.2018 16:00 - 21.08.2018 17:00","474","0"
"21.08.2018 17:00 - 21.08.2018 18:00","356","0"
"21.08.2018 18:00 - 21.08.2018 19:00","18","0"
"21.08.2018 19:00 - 21.08.2018 20:00","0","110"
"21.08.2018 20:00 - 21.08.2018 21:00","400","0"
"21.08.2018 21:00 - 21.08.2018 22:00","23","0"
"21.08.2018 22:00 - 21.08.2018 23:00","281","0"
"21.08.2018 23:00 - 22.08.2018 00:00","230","0"
"22.08.2018 00:00 - 22.08.2018 01:00","228","0"
"22.08.2018 01:00 - 22.08.2018 02:00","25","0"
"22.08.2018 02:00 - 22.08.2018 03:00","0","148"
"22.08.2018 03:00 - 22.08.2018 04:00","0","314"
"22.08.2018 04:00 - 22.08.2018 05:00","0","263"
"22.08.2018 05:00 - 22.08.2018 06:00","0","33"
"22.08.2018 06:00 - 22.08.2018 07:00","532","0"
"22.08.2018 07:00 - 22.08.2018 08:00","510","0"
"22.08.2018 08:00 - 22.08.2018 09:00","534","0"
"22.08.2018 09:00 - 22.08.2018 10:00","736","0"
"22.08.2018 10:00 - 22.08.2018 11:00","828","0"
"22.08.2018 11:00 - 22.08.2018 12:00","847","0"
"22.08.2018 12:00 - 22.08.2018 13:00","720","0"
"22.08.2018 13:00 - 22.08.2018 14:00","719","0"
"22.08.2018 14:00 - 22.08.2018 15:00","754","0"
"22.08.2018 15:00 - 22.08.2018 16:00","776","0"
"22.08.2018 16:00 - 22.08.2018 17:00","788","0"
"22.08.2018 17:00 - 22.08.2018 18:00","666","0"
"22.08.2018 18:00 - 22.08.2018 19:00","332","0"
"22.08.2018 19:00 - 22.08.2018 20:00","239","0"
"22.08.2018 20:00 - 22.08.2018 21:00","419","0"
"22.08.2018 21:00 - 22.08.2018 22:00","167","0"
"22.08.2018 22:00 - 22.08.2018 23:00","154","0"
"22.08.2018 23:00 - 23.08.2018 00:00","220","0"
"23.08.2018 00:00 - 23.08.2018 01:00","0","106"
"23.08.2018 01:00 - 23.08.2018 02:00","0","496"
"23.08.2018 02:00 - 23.08.2018 03:00","0","578"
"23.08.2018 03:00 - 23.08.2018 04:00","0","668"
"23.08.2018 04:00 - 23.08.2018 05:00","0","585"
"23.08.2018 05:00 - 23.08.2018 06:00","0","367"
"23.08.2018 06:00 - 23.08.2018 07:00","131","0"
"23.08.2018 07:00 - 23.08.2018 08:00","236","0"
"23.08.2018 08:00 - 23.08.2018 09:00","174","0"
"23.08.2018 09:00 - 23.08.2018 10:00","490","0"
"23.08.2018 10:00 - 23.08.2018 11:00","686","0"
"23.08.2018 11:00 - 23.08.2018 12:00","787","0"
"23.08.2018 12:00 - 23.08.2018 13:00","713","0"
"23.08.2018 13:00 - 23.08.2018 14:00","811","0"
"23.08.2018 14:00 - 23.08.2018 15:00","873","0"
"23.08.2018 15:00 - 23.08.2018 16:00","885","0"
"23.08.2018 16:00 - 23.08.2018 17:00","1023","0"
"23.08.2018 17:00 - 23.08.2018 18:00","971","0"
"23.08.2018 18:00 - 23.08.2018 19:00","679","0"
"23.08.2018 19:00 - 23.08.2018 20:00","529","0"
"23.08.2018 20:00 - 23.08.2018 21:00","697","0"
"23.08.2018 21:00 - 23.08.2018 22:00","331","0"
"23.08.2018 22:00 - 23.08.2018 23:00","470","0"
"23.08.2018 23:00 - 24.08.2018 00:00","189","0"
"24.08.2018 00:00 - 24.08.2018 01:00","0","156"
"24.08.2018 01:00 - 24.08.2018 02:00","0","472"
"24.08.2018 02:00 - 24.08.2018 03:00","0","548"
"24.08.2018 03:00 - 24.08.2018 04:00","0","309"
"24.08.2018 04:00 - 24.08.2018 05:00","0","3"
"24.08.2018 05:00 - 24.08.2018 06:00","155","0"
"24.08.2018 06:00 - 24.08.2018 07:00","574","0"
"24.08.2018 07:00 - 24.08.2018 08:00","794","0"
"24.08.2018 08:00 - 24.08.2018 09:00","989","0"
"24.08.2018 09:00 - 24.08.2018 10:00","1108","0"
"24.08.2018 10:00 - 24.08.2018 11:00","1085","0"
"24.08.2018 11:00 - 24.08.2018 12:00","1104","0"
"24.08.2018 12:00 - 24.08.2018 13:00","1292","0"
"24.08.2018 13:00 - 24.08.2018 14:00","1056","0"
"24.08.2018 14:00 - 24.08.2018 15:00","1055","0"
"24.08.2018 15:00 - 24.08.2018 16:00","1145","0"
"24.08.2018 16:00 - 24.08.2018 17:00","1067","0"
"24.08.2018 17:00 - 24.08.2018 18:00","899","0"
"24.08.2018 18:00 - 24.08.2018 19:00","779","0"
"24.08.2018 19:00 - 24.08.2018 20:00","769","0"
"24.08.2018 20:00 - 24.08.2018 21:00","836","0"
"24.08.2018 21:00 - 24.08.2018 22:00","494","0"
"24.08.2018 22:00 - 24.08.2018 23:00","273","0"
"24.08.2018 23:00 - 25.08.2018 00:00","591","0"
"25.08.2018 00:00 - 25.08.2018 01:00","39","0"
"25.08.2018 01:00 - 25.08.2018 02:00","0","497"
"25.08.2018 02:00 - 25.08.2018 03:00","0","659"
"25.08.2018 03:00 - 25.08.2018 04:00","0","659"
"25.08.2018 04:00 - 25.08.2018 05:00","0","592"
"25.08.2018 05:00 - 25.08.2018 06:00","0","487"
"25.08.2018 06:00 - 25.08.2018 07:00","0","272"
"25.08.2018 07:00 - 25.08.2018 08:00","171","0"
"25.08.2018 08:00 - 25.08.2018 09:00","450","0"
"25.08.2018 09:00 - 25.08.2018 10:00","728","0"
"25.08.2018 10:00 - 25.08.2018 11:00","983","0"
"25.08.2018 11:00 - 25.08.2018 12:00","1033","0"
"25.08.2018 12:00 - 25.08.2018 13:00","994","0"
"25.08.2018 13:00 - 25.08.2018 14:00","957","0"
"25.08.2018 14:00 - 25.08.2018 15:00","960","0"
"25.08.2018 15:00 - 25.08.2018 16:00","1129","0"
"25.08.2018 16:00 - 25.08.2018 17:00","1232","0"
"25.08.2018 17:00 - 25.08.2018 18:00","940","0"
"25.08.2018 18:00 - 25.08.2018 19:00","427","0"
"25.08.2018 19:00 - 25.08.2018 20:00","212","0"
"25.08.2018 20:00 - 25.08.2018 21:00","128","0"
"25.08.2018 21:00 - 25.08.2018 22:00","0","214"
"25.08.2018 22:00 - 25.08.2018 23:00","0","285"
"25.08.2018 23:00 - 26.08.2018 00:00","0","441"
"26.08.2018 00:00 - 26.08.2018 01:00","0","604"
"26.08.2018 01:00 - 26.08.2018 02:00","0","702"
"26.08.2018 02:00 - 26.08.2018 03:00","0","786"
"26.08.2018 03:00 - 26.08.2018 04:00","0","942"
"26.08.2018 04:00 - 26.08.2018 05:00","0","1033"
"26.08.2018 05:00 - 26.08.2018 06:00","0","1384"
