"Time (CET)","Netherlands (NL) > Germany (DE) [MW]","Germany (DE) > Netherlands (NL) [MW]"
"19.07.2018 02:00 - 19.07.2018 03:00","0","3205"
"19.07.2018 03:00 - 19.07.2018 04:00","0","3075"
"19.07.2018 04:00 - 19.07.2018 05:00","0","2882"
"19.07.2018 05:00 - 19.07.2018 06:00","0","2691"
"19.07.2018 06:00 - 19.07.2018 07:00","0","1312"
"19.07.2018 07:00 - 19.07.2018 08:00","0","763"
"19.07.2018 08:00 - 19.07.2018 09:00","0","1682"
"19.07.2018 09:00 - 19.07.2018 10:00","0","2399"
"19.07.2018 10:00 - 19.07.2018 11:00","0","2523"
"19.07.2018 11:00 - 19.07.2018 12:00","0","2830"
"19.07.2018 12:00 - 19.07.2018 13:00","0","3024"
"19.07.2018 13:00 - 19.07.2018 14:00","0","3131"
"19.07.2018 14:00 - 19.07.2018 15:00","0","2712"
"19.07.2018 15:00 - 19.07.2018 16:00","0","2911"
"19.07.2018 16:00 - 19.07.2018 17:00","0","2982"
"19.07.2018 17:00 - 19.07.2018 18:00","0","2575"
"19.07.2018 18:00 - 19.07.2018 19:00","0","2019"
"19.07.2018 19:00 - 19.07.2018 20:00","0","1766"
"19.07.2018 20:00 - 19.07.2018 21:00","0","1370"
"19.07.2018 21:00 - 19.07.2018 22:00","0","1319"
"19.07.2018 22:00 - 19.07.2018 23:00","0","1948"
"19.07.2018 23:00 - 20.07.2018 00:00","0","2337"
"20.07.2018 00:00 - 20.07.2018 01:00","0","2135"
"20.07.2018 01:00 - 20.07.2018 02:00","0","1760"
"20.07.2018 02:00 - 20.07.2018 03:00","0","1451"
"20.07.2018 03:00 - 20.07.2018 04:00","0","1291"
"20.07.2018 04:00 - 20.07.2018 05:00","0","1151"
"20.07.2018 05:00 - 20.07.2018 06:00","0","872"
"20.07.2018 06:00 - 20.07.2018 07:00","0","237"
"20.07.2018 07:00 - 20.07.2018 08:00","0","42"
"20.07.2018 08:00 - 20.07.2018 09:00","0","792"
"20.07.2018 09:00 - 20.07.2018 10:00","0","1889"
"20.07.2018 10:00 - 20.07.2018 11:00","0","1822"
"20.07.2018 11:00 - 20.07.2018 12:00","0","1835"
"20.07.2018 12:00 - 20.07.2018 13:00","0","2105"
"20.07.2018 13:00 - 20.07.2018 14:00","0","2083"
"20.07.2018 14:00 - 20.07.2018 15:00","0","2253"
"20.07.2018 15:00 - 20.07.2018 16:00","0","2171"
"20.07.2018 16:00 - 20.07.2018 17:00","0","1901"
"20.07.2018 17:00 - 20.07.2018 18:00","0","1654"
"20.07.2018 18:00 - 20.07.2018 19:00","0","1269"
"20.07.2018 19:00 - 20.07.2018 20:00","0","1031"
"20.07.2018 20:00 - 20.07.2018 21:00","0","1195"
"20.07.2018 21:00 - 20.07.2018 22:00","0","1421"
"20.07.2018 22:00 - 20.07.2018 23:00","0","2447"
"20.07.2018 23:00 - 21.07.2018 00:00","0","2772"
"21.07.2018 00:00 - 21.07.2018 01:00","0","3052"
"21.07.2018 01:00 - 21.07.2018 02:00","0","2875"
"21.07.2018 02:00 - 21.07.2018 03:00","0","3159"
"21.07.2018 03:00 - 21.07.2018 04:00","0","3056"
"21.07.2018 04:00 - 21.07.2018 05:00","0","2958"
"21.07.2018 05:00 - 21.07.2018 06:00","0","2682"
"21.07.2018 06:00 - 21.07.2018 07:00","0","2477"
"21.07.2018 07:00 - 21.07.2018 08:00","0","2366"
"21.07.2018 08:00 - 21.07.2018 09:00","0","2170"
"21.07.2018 09:00 - 21.07.2018 10:00","0","2318"
"21.07.2018 10:00 - 21.07.2018 11:00","0","2276"
"21.07.2018 11:00 - 21.07.2018 12:00","0","2411"
"21.07.2018 12:00 - 21.07.2018 13:00","0","2416"
"21.07.2018 13:00 - 21.07.2018 14:00","0","2380"
"21.07.2018 14:00 - 21.07.2018 15:00","0","2194"
"21.07.2018 15:00 - 21.07.2018 16:00","0","2248"
"21.07.2018 16:00 - 21.07.2018 17:00","0","2119"
"21.07.2018 17:00 - 21.07.2018 18:00","0","1933"
"21.07.2018 18:00 - 21.07.2018 19:00","0","2211"
"21.07.2018 19:00 - 21.07.2018 20:00","0","2717"
"21.07.2018 20:00 - 21.07.2018 21:00","0","2962"
"21.07.2018 21:00 - 21.07.2018 22:00","0","2606"
"21.07.2018 22:00 - 21.07.2018 23:00","0","3005"
"21.07.2018 23:00 - 22.07.2018 00:00","0","3257"
"22.07.2018 00:00 - 22.07.2018 01:00","0","3211"
"22.07.2018 01:00 - 22.07.2018 02:00","0","3138"
"22.07.2018 02:00 - 22.07.2018 03:00","0","3177"
"22.07.2018 03:00 - 22.07.2018 04:00","0","3046"
"22.07.2018 04:00 - 22.07.2018 05:00","0","3136"
"22.07.2018 05:00 - 22.07.2018 06:00","0","3092"
"22.07.2018 06:00 - 22.07.2018 07:00","0","2774"
"22.07.2018 07:00 - 22.07.2018 08:00","0","2499"
"22.07.2018 08:00 - 22.07.2018 09:00","0","2263"
"22.07.2018 09:00 - 22.07.2018 10:00","0","2081"
"22.07.2018 10:00 - 22.07.2018 11:00","0","2346"
"22.07.2018 11:00 - 22.07.2018 12:00","0","2507"
"22.07.2018 12:00 - 22.07.2018 13:00","0","2921"
"22.07.2018 13:00 - 22.07.2018 14:00","0","3393"
"22.07.2018 14:00 - 22.07.2018 15:00","0","3496"
"22.07.2018 15:00 - 22.07.2018 16:00","0","3489"
"22.07.2018 16:00 - 22.07.2018 17:00","0","3078"
"22.07.2018 17:00 - 22.07.2018 18:00","0","3023"
"22.07.2018 18:00 - 22.07.2018 19:00","0","3021"
"22.07.2018 19:00 - 22.07.2018 20:00","0","3259"
"22.07.2018 20:00 - 22.07.2018 21:00","0","3539"
"22.07.2018 21:00 - 22.07.2018 22:00","0","3446"
"22.07.2018 22:00 - 22.07.2018 23:00","0","3514"
"22.07.2018 23:00 - 23.07.2018 00:00","0","3580"
"23.07.2018 00:00 - 23.07.2018 01:00","0","3180"
"23.07.2018 01:00 - 23.07.2018 02:00","0","2930"
"23.07.2018 02:00 - 23.07.2018 03:00","0","2920"
"23.07.2018 03:00 - 23.07.2018 04:00","0","2634"
"23.07.2018 04:00 - 23.07.2018 05:00","0","2569"
"23.07.2018 05:00 - 23.07.2018 06:00","0","2320"
"23.07.2018 06:00 - 23.07.2018 07:00","0","948"
"23.07.2018 07:00 - 23.07.2018 08:00","0","1403"
"23.07.2018 08:00 - 23.07.2018 09:00","0","2157"
"23.07.2018 09:00 - 23.07.2018 10:00","0","2669"
"23.07.2018 10:00 - 23.07.2018 11:00","0","2937"
"23.07.2018 11:00 - 23.07.2018 12:00","0","3051"
"23.07.2018 12:00 - 23.07.2018 13:00","0","3227"
"23.07.2018 13:00 - 23.07.2018 14:00","0","3450"
"23.07.2018 14:00 - 23.07.2018 15:00","0","3742"
"23.07.2018 15:00 - 23.07.2018 16:00","0","3720"
"23.07.2018 16:00 - 23.07.2018 17:00","0","4133"
"23.07.2018 17:00 - 23.07.2018 18:00","0","4031"
"23.07.2018 18:00 - 23.07.2018 19:00","0","3757"
"23.07.2018 19:00 - 23.07.2018 20:00","0","3718"
"23.07.2018 20:00 - 23.07.2018 21:00","0","3461"
"23.07.2018 21:00 - 23.07.2018 22:00","0","3752"
"23.07.2018 22:00 - 23.07.2018 23:00","0","3639"
"23.07.2018 23:00 - 24.07.2018 00:00","0","3434"
"24.07.2018 00:00 - 24.07.2018 01:00","0","3209"
"24.07.2018 01:00 - 24.07.2018 02:00","0","3320"
"24.07.2018 02:00 - 24.07.2018 03:00","0","2881"
"24.07.2018 03:00 - 24.07.2018 04:00","0","2508"
"24.07.2018 04:00 - 24.07.2018 05:00","0","2249"
"24.07.2018 05:00 - 24.07.2018 06:00","0","2528"
"24.07.2018 06:00 - 24.07.2018 07:00","0","1673"
"24.07.2018 07:00 - 24.07.2018 08:00","0","2630"
"24.07.2018 08:00 - 24.07.2018 09:00","0","2886"
"24.07.2018 09:00 - 24.07.2018 10:00","0","3949"
"24.07.2018 10:00 - 24.07.2018 11:00","0","3883"
"24.07.2018 11:00 - 24.07.2018 12:00","0","3793"
"24.07.2018 12:00 - 24.07.2018 13:00","0","3789"
"24.07.2018 13:00 - 24.07.2018 14:00","0","3662"
"24.07.2018 14:00 - 24.07.2018 15:00","0","3636"
"24.07.2018 15:00 - 24.07.2018 16:00","0","3561"
"24.07.2018 16:00 - 24.07.2018 17:00","0","3542"
"24.07.2018 17:00 - 24.07.2018 18:00","0","3600"
"24.07.2018 18:00 - 24.07.2018 19:00","0","3479"
"24.07.2018 19:00 - 24.07.2018 20:00","0","2989"
"24.07.2018 20:00 - 24.07.2018 21:00","0","2637"
"24.07.2018 21:00 - 24.07.2018 22:00","0","3051"
"24.07.2018 22:00 - 24.07.2018 23:00","0","3357"
"24.07.2018 23:00 - 25.07.2018 00:00","0","3534"
"25.07.2018 00:00 - 25.07.2018 01:00","0","3386"
"25.07.2018 01:00 - 25.07.2018 02:00","0","2434"
"25.07.2018 02:00 - 25.07.2018 03:00","0","1975"
"25.07.2018 03:00 - 25.07.2018 04:00","0","1381"
"25.07.2018 04:00 - 25.07.2018 05:00","0","1376"
"25.07.2018 05:00 - 25.07.2018 06:00","0","1338"
"25.07.2018 06:00 - 25.07.2018 07:00","0","716"
"25.07.2018 07:00 - 25.07.2018 08:00","0","1154"
"25.07.2018 08:00 - 25.07.2018 09:00","0","1795"
"25.07.2018 09:00 - 25.07.2018 10:00","0","3046"
"25.07.2018 10:00 - 25.07.2018 11:00","0","2790"
"25.07.2018 11:00 - 25.07.2018 12:00","0","2778"
"25.07.2018 12:00 - 25.07.2018 13:00","0","2925"
"25.07.2018 13:00 - 25.07.2018 14:00","0","2813"
"25.07.2018 14:00 - 25.07.2018 15:00","0","2887"
"25.07.2018 15:00 - 25.07.2018 16:00","0","2646"
"25.07.2018 16:00 - 25.07.2018 17:00","0","2554"
"25.07.2018 17:00 - 25.07.2018 18:00","0","2988"
"25.07.2018 18:00 - 25.07.2018 19:00","0","2787"
"25.07.2018 19:00 - 25.07.2018 20:00","0","2827"
"25.07.2018 20:00 - 25.07.2018 21:00","0","2628"
"25.07.2018 21:00 - 25.07.2018 22:00","0","2412"
"25.07.2018 22:00 - 25.07.2018 23:00","0","3036"
"25.07.2018 23:00 - 26.07.2018 00:00","0","3215"
"26.07.2018 00:00 - 26.07.2018 01:00","0","2742"
"26.07.2018 01:00 - 26.07.2018 02:00","0","2150"
"26.07.2018 02:00 - 26.07.2018 03:00","0","1847"
"26.07.2018 03:00 - 26.07.2018 04:00","0","1434"
"26.07.2018 04:00 - 26.07.2018 05:00","0","1545"
"26.07.2018 05:00 - 26.07.2018 06:00","0","1483"
"26.07.2018 06:00 - 26.07.2018 07:00","0","958"
"26.07.2018 07:00 - 26.07.2018 08:00","0","910"
"26.07.2018 08:00 - 26.07.2018 09:00","0","1938"
"26.07.2018 09:00 - 26.07.2018 10:00","0","3135"
"26.07.2018 10:00 - 26.07.2018 11:00","0","3523"
"26.07.2018 11:00 - 26.07.2018 12:00","0","3266"
"26.07.2018 12:00 - 26.07.2018 13:00","0","3400"
"26.07.2018 13:00 - 26.07.2018 14:00","0","3483"
"26.07.2018 14:00 - 26.07.2018 15:00","0","3471"
"26.07.2018 15:00 - 26.07.2018 16:00","0","3650"
"26.07.2018 16:00 - 26.07.2018 17:00","0","3055"
"26.07.2018 17:00 - 26.07.2018 18:00","0","3416"
"26.07.2018 18:00 - 26.07.2018 19:00","0","3626"
"26.07.2018 19:00 - 26.07.2018 20:00","0","3464"
"26.07.2018 20:00 - 26.07.2018 21:00","0","3380"
"26.07.2018 21:00 - 26.07.2018 22:00","0","3392"
"26.07.2018 22:00 - 26.07.2018 23:00","0","3330"
"26.07.2018 23:00 - 27.07.2018 00:00","0","2851"
"27.07.2018 00:00 - 27.07.2018 01:00","0","2452"
"27.07.2018 01:00 - 27.07.2018 02:00","0","2073"
"27.07.2018 02:00 - 27.07.2018 03:00","0","2166"
"27.07.2018 03:00 - 27.07.2018 04:00","0","1707"
"27.07.2018 04:00 - 27.07.2018 05:00","0","1315"
"27.07.2018 05:00 - 27.07.2018 06:00","0","1659"
"27.07.2018 06:00 - 27.07.2018 07:00","0","1659"
"27.07.2018 07:00 - 27.07.2018 08:00","0","1393"
"27.07.2018 08:00 - 27.07.2018 09:00","0","2220"
"27.07.2018 09:00 - 27.07.2018 10:00","0","3286"
"27.07.2018 10:00 - 27.07.2018 11:00","0","3109"
"27.07.2018 11:00 - 27.07.2018 12:00","0","3021"
"27.07.2018 12:00 - 27.07.2018 13:00","0","2958"
"27.07.2018 13:00 - 27.07.2018 14:00","0","3018"
"27.07.2018 14:00 - 27.07.2018 15:00","0","3009"
"27.07.2018 15:00 - 27.07.2018 16:00","0","2988"
"27.07.2018 16:00 - 27.07.2018 17:00","0","3311"
"27.07.2018 17:00 - 27.07.2018 18:00","0","3251"
"27.07.2018 18:00 - 27.07.2018 19:00","0","3324"
"27.07.2018 19:00 - 27.07.2018 20:00","0","3171"
"27.07.2018 20:00 - 27.07.2018 21:00","0","2652"
"27.07.2018 21:00 - 27.07.2018 22:00","0","2423"
"27.07.2018 22:00 - 27.07.2018 23:00","0","2734"
"27.07.2018 23:00 - 28.07.2018 00:00","0","2450"
"28.07.2018 00:00 - 28.07.2018 01:00","0","2135"
"28.07.2018 01:00 - 28.07.2018 02:00","0","1727"
"28.07.2018 02:00 - 28.07.2018 03:00","0","1630"
"28.07.2018 03:00 - 28.07.2018 04:00","0","1553"
"28.07.2018 04:00 - 28.07.2018 05:00","0","1451"
"28.07.2018 05:00 - 28.07.2018 06:00","0","1191"
"28.07.2018 06:00 - 28.07.2018 07:00","0","1031"
"28.07.2018 07:00 - 28.07.2018 08:00","0","739"
"28.07.2018 08:00 - 28.07.2018 09:00","0","805"
"28.07.2018 09:00 - 28.07.2018 10:00","0","1228"
"28.07.2018 10:00 - 28.07.2018 11:00","0","911"
"28.07.2018 11:00 - 28.07.2018 12:00","0","526"
"28.07.2018 12:00 - 28.07.2018 13:00","0","534"
"28.07.2018 13:00 - 28.07.2018 14:00","0","445"
"28.07.2018 14:00 - 28.07.2018 15:00","480","0"
"28.07.2018 15:00 - 28.07.2018 16:00","885","0"
"28.07.2018 16:00 - 28.07.2018 17:00","1379","0"
"28.07.2018 17:00 - 28.07.2018 18:00","1467","0"
"28.07.2018 18:00 - 28.07.2018 19:00","1145","0"
"28.07.2018 19:00 - 28.07.2018 20:00","386","0"
"28.07.2018 20:00 - 28.07.2018 21:00","0","761"
"28.07.2018 21:00 - 28.07.2018 22:00","0","1053"
"28.07.2018 22:00 - 28.07.2018 23:00","0","1455"
"28.07.2018 23:00 - 29.07.2018 00:00","0","1770"
"29.07.2018 00:00 - 29.07.2018 01:00","0","1268"
"29.07.2018 01:00 - 29.07.2018 02:00","0","1238"
"29.07.2018 02:00 - 29.07.2018 03:00","0","960"
"29.07.2018 03:00 - 29.07.2018 04:00","0","654"
"29.07.2018 04:00 - 29.07.2018 05:00","0","377"
"29.07.2018 05:00 - 29.07.2018 06:00","0","485"
"29.07.2018 06:00 - 29.07.2018 07:00","146","0"
"29.07.2018 07:00 - 29.07.2018 08:00","179","0"
"29.07.2018 08:00 - 29.07.2018 09:00","140","0"
"29.07.2018 09:00 - 29.07.2018 10:00","0","127"
"29.07.2018 10:00 - 29.07.2018 11:00","0","1159"
"29.07.2018 11:00 - 29.07.2018 12:00","0","945"
"29.07.2018 12:00 - 29.07.2018 13:00","0","962"
"29.07.2018 13:00 - 29.07.2018 14:00","0","1027"
"29.07.2018 14:00 - 29.07.2018 15:00","0","1691"
"29.07.2018 15:00 - 29.07.2018 16:00","0","2338"
"29.07.2018 16:00 - 29.07.2018 17:00","0","2164"
"29.07.2018 17:00 - 29.07.2018 18:00","0","2728"
"29.07.2018 18:00 - 29.07.2018 19:00","0","2827"
"29.07.2018 19:00 - 29.07.2018 20:00","0","2355"
"29.07.2018 20:00 - 29.07.2018 21:00","0","1909"
"29.07.2018 21:00 - 29.07.2018 22:00","0","2002"
"29.07.2018 22:00 - 29.07.2018 23:00","0","2821"
"29.07.2018 23:00 - 30.07.2018 00:00","0","2967"
"30.07.2018 00:00 - 30.07.2018 01:00","0","2294"
"30.07.2018 01:00 - 30.07.2018 02:00","0","1373"
"30.07.2018 02:00 - 30.07.2018 03:00","0","1087"
"30.07.2018 03:00 - 30.07.2018 04:00","0","1010"
"30.07.2018 04:00 - 30.07.2018 05:00","0","907"
"30.07.2018 05:00 - 30.07.2018 06:00","0","1366"
"30.07.2018 06:00 - 30.07.2018 07:00","0","861"
"30.07.2018 07:00 - 30.07.2018 08:00","0","61"
"30.07.2018 08:00 - 30.07.2018 09:00","0","609"
"30.07.2018 09:00 - 30.07.2018 10:00","0","1612"
"30.07.2018 10:00 - 30.07.2018 11:00","0","1777"
"30.07.2018 11:00 - 30.07.2018 12:00","0","1807"
"30.07.2018 12:00 - 30.07.2018 13:00","0","2003"
"30.07.2018 13:00 - 30.07.2018 14:00","0","2067"
"30.07.2018 14:00 - 30.07.2018 15:00","0","1909"
"30.07.2018 15:00 - 30.07.2018 16:00","0","1804"
"30.07.2018 16:00 - 30.07.2018 17:00","0","1617"
"30.07.2018 17:00 - 30.07.2018 18:00","0","2015"
"30.07.2018 18:00 - 30.07.2018 19:00","0","1989"
"30.07.2018 19:00 - 30.07.2018 20:00","0","1527"
"30.07.2018 20:00 - 30.07.2018 21:00","0","1645"
"30.07.2018 21:00 - 30.07.2018 22:00","0","2009"
"30.07.2018 22:00 - 30.07.2018 23:00","0","2865"
"30.07.2018 23:00 - 31.07.2018 00:00","0","3451"
"31.07.2018 00:00 - 31.07.2018 01:00","0","3344"
"31.07.2018 01:00 - 31.07.2018 02:00","0","2669"
"31.07.2018 02:00 - 31.07.2018 03:00","0","2072"
"31.07.2018 03:00 - 31.07.2018 04:00","0","1413"
"31.07.2018 04:00 - 31.07.2018 05:00","0","1082"
"31.07.2018 05:00 - 31.07.2018 06:00","0","1168"
"31.07.2018 06:00 - 31.07.2018 07:00","0","997"
"31.07.2018 07:00 - 31.07.2018 08:00","0","834"
"31.07.2018 08:00 - 31.07.2018 09:00","0","1603"
"31.07.2018 09:00 - 31.07.2018 10:00","0","1984"
"31.07.2018 10:00 - 31.07.2018 11:00","0","1867"
"31.07.2018 11:00 - 31.07.2018 12:00","0","1539"
"31.07.2018 12:00 - 31.07.2018 13:00","0","1328"
"31.07.2018 13:00 - 31.07.2018 14:00","0","1928"
"31.07.2018 14:00 - 31.07.2018 15:00","0","2024"
"31.07.2018 15:00 - 31.07.2018 16:00","0","1930"
"31.07.2018 16:00 - 31.07.2018 17:00","0","1753"
"31.07.2018 17:00 - 31.07.2018 18:00","0","1748"
"31.07.2018 18:00 - 31.07.2018 19:00","0","2304"
"31.07.2018 19:00 - 31.07.2018 20:00","0","1862"
"31.07.2018 20:00 - 31.07.2018 21:00","0","1710"
"31.07.2018 21:00 - 31.07.2018 22:00","0","1705"
"31.07.2018 22:00 - 31.07.2018 23:00","0","2535"
"31.07.2018 23:00 - 01.08.2018 00:00","0","2585"
"01.08.2018 00:00 - 01.08.2018 01:00","0","2054"
"01.08.2018 01:00 - 01.08.2018 02:00","0","1536"
"01.08.2018 02:00 - 01.08.2018 03:00","0","775"
"01.08.2018 03:00 - 01.08.2018 04:00","0","445"
"01.08.2018 04:00 - 01.08.2018 05:00","0","164"
"01.08.2018 05:00 - 01.08.2018 06:00","0","245"
"01.08.2018 06:00 - 01.08.2018 07:00","0","67"
"01.08.2018 07:00 - 01.08.2018 08:00","38","0"
"01.08.2018 08:00 - 01.08.2018 09:00","176","0"
"01.08.2018 09:00 - 01.08.2018 10:00","0","1126"
"01.08.2018 10:00 - 01.08.2018 11:00","0","1351"
"01.08.2018 11:00 - 01.08.2018 12:00","0","1655"
"01.08.2018 12:00 - 01.08.2018 13:00","0","1567"
"01.08.2018 13:00 - 01.08.2018 14:00","0","1560"
"01.08.2018 14:00 - 01.08.2018 15:00","0","1665"
"01.08.2018 15:00 - 01.08.2018 16:00","0","1667"
"01.08.2018 16:00 - 01.08.2018 17:00","0","1393"
"01.08.2018 17:00 - 01.08.2018 18:00","0","1743"
"01.08.2018 18:00 - 01.08.2018 19:00","0","1575"
"01.08.2018 19:00 - 01.08.2018 20:00","0","1496"
"01.08.2018 20:00 - 01.08.2018 21:00","0","1556"
"01.08.2018 21:00 - 01.08.2018 22:00","0","1540"
"01.08.2018 22:00 - 01.08.2018 23:00","0","2433"
"01.08.2018 23:00 - 02.08.2018 00:00","0","2695"
"02.08.2018 00:00 - 02.08.2018 01:00","0","2293"
"02.08.2018 01:00 - 02.08.2018 02:00","0","1680"
"02.08.2018 02:00 - 02.08.2018 03:00","0","1118"
"02.08.2018 03:00 - 02.08.2018 04:00","0","857"
"02.08.2018 04:00 - 02.08.2018 05:00","0","793"
"02.08.2018 05:00 - 02.08.2018 06:00","0","671"
"02.08.2018 06:00 - 02.08.2018 07:00","0","523"
"02.08.2018 07:00 - 02.08.2018 08:00","234","0"
"02.08.2018 08:00 - 02.08.2018 09:00","0","273"
"02.08.2018 09:00 - 02.08.2018 10:00","0","1275"
"02.08.2018 10:00 - 02.08.2018 11:00","0","1705"
"02.08.2018 11:00 - 02.08.2018 12:00","0","1891"
"02.08.2018 12:00 - 02.08.2018 13:00","0","2029"
"02.08.2018 13:00 - 02.08.2018 14:00","0","2250"
"02.08.2018 14:00 - 02.08.2018 15:00","0","2181"
"02.08.2018 15:00 - 02.08.2018 16:00","0","2325"
"02.08.2018 16:00 - 02.08.2018 17:00","0","2198"
"02.08.2018 17:00 - 02.08.2018 18:00","0","2534"
"02.08.2018 18:00 - 02.08.2018 19:00","0","2507"
"02.08.2018 19:00 - 02.08.2018 20:00","0","2221"
"02.08.2018 20:00 - 02.08.2018 21:00","0","2416"
"02.08.2018 21:00 - 02.08.2018 22:00","0","2795"
"02.08.2018 22:00 - 02.08.2018 23:00","0","2977"
"02.08.2018 23:00 - 03.08.2018 00:00","0","3138"
"03.08.2018 00:00 - 03.08.2018 01:00","0","2951"
"03.08.2018 01:00 - 03.08.2018 02:00","0","1477"
"03.08.2018 02:00 - 03.08.2018 03:00","0","1065"
"03.08.2018 03:00 - 03.08.2018 04:00","0","711"
"03.08.2018 04:00 - 03.08.2018 05:00","0","597"
"03.08.2018 05:00 - 03.08.2018 06:00","0","580"
"03.08.2018 06:00 - 03.08.2018 07:00","0","211"
"03.08.2018 07:00 - 03.08.2018 08:00","72","0"
"03.08.2018 08:00 - 03.08.2018 09:00","0","594"
"03.08.2018 09:00 - 03.08.2018 10:00","0","1723"
"03.08.2018 10:00 - 03.08.2018 11:00","0","2877"
"03.08.2018 11:00 - 03.08.2018 12:00","0","2589"
"03.08.2018 12:00 - 03.08.2018 13:00","0","2529"
"03.08.2018 13:00 - 03.08.2018 14:00","0","2764"
"03.08.2018 14:00 - 03.08.2018 15:00","0","2766"
"03.08.2018 15:00 - 03.08.2018 16:00","0","2282"
"03.08.2018 16:00 - 03.08.2018 17:00","0","2055"
"03.08.2018 17:00 - 03.08.2018 18:00","0","2246"
"03.08.2018 18:00 - 03.08.2018 19:00","0","2017"
"03.08.2018 19:00 - 03.08.2018 20:00","0","1953"
"03.08.2018 20:00 - 03.08.2018 21:00","0","1451"
"03.08.2018 21:00 - 03.08.2018 22:00","0","1549"
"03.08.2018 22:00 - 03.08.2018 23:00","0","2688"
"03.08.2018 23:00 - 04.08.2018 00:00","0","2973"
"04.08.2018 00:00 - 04.08.2018 01:00","0","2811"
"04.08.2018 01:00 - 04.08.2018 02:00","0","2190"
"04.08.2018 02:00 - 04.08.2018 03:00","0","1914"
"04.08.2018 03:00 - 04.08.2018 04:00","0","1371"
"04.08.2018 04:00 - 04.08.2018 05:00","0","1227"
"04.08.2018 05:00 - 04.08.2018 06:00","0","938"
"04.08.2018 06:00 - 04.08.2018 07:00","0","392"
"04.08.2018 07:00 - 04.08.2018 08:00","0","644"
"04.08.2018 08:00 - 04.08.2018 09:00","0","879"
"04.08.2018 09:00 - 04.08.2018 10:00","0","1651"
"04.08.2018 10:00 - 04.08.2018 11:00","0","1941"
"04.08.2018 11:00 - 04.08.2018 12:00","0","2053"
"04.08.2018 12:00 - 04.08.2018 13:00","0","2809"
"04.08.2018 13:00 - 04.08.2018 14:00","0","2853"
"04.08.2018 14:00 - 04.08.2018 15:00","0","2897"
"04.08.2018 15:00 - 04.08.2018 16:00","0","2412"
"04.08.2018 16:00 - 04.08.2018 17:00","0","1750"
"04.08.2018 17:00 - 04.08.2018 18:00","0","1863"
"04.08.2018 18:00 - 04.08.2018 19:00","0","2348"
"04.08.2018 19:00 - 04.08.2018 20:00","0","2423"
"04.08.2018 20:00 - 04.08.2018 21:00","0","2418"
"04.08.2018 21:00 - 04.08.2018 22:00","0","2586"
"04.08.2018 22:00 - 04.08.2018 23:00","0","2861"
"04.08.2018 23:00 - 05.08.2018 00:00","0","2874"
"05.08.2018 00:00 - 05.08.2018 01:00","0","3057"
"05.08.2018 01:00 - 05.08.2018 02:00","0","3254"
"05.08.2018 02:00 - 05.08.2018 03:00","0","3297"
"05.08.2018 03:00 - 05.08.2018 04:00","0","3372"
"05.08.2018 04:00 - 05.08.2018 05:00","0","3119"
"05.08.2018 05:00 - 05.08.2018 06:00","0","3149"
"05.08.2018 06:00 - 05.08.2018 07:00","0","2868"
"05.08.2018 07:00 - 05.08.2018 08:00","0","2702"
"05.08.2018 08:00 - 05.08.2018 09:00","0","2604"
"05.08.2018 09:00 - 05.08.2018 10:00","0","2923"
"05.08.2018 10:00 - 05.08.2018 11:00","0","3166"
"05.08.2018 11:00 - 05.08.2018 12:00","0","3624"
"05.08.2018 12:00 - 05.08.2018 13:00","0","3834"
"05.08.2018 13:00 - 05.08.2018 14:00","0","3798"
"05.08.2018 14:00 - 05.08.2018 15:00","0","3567"
"05.08.2018 15:00 - 05.08.2018 16:00","0","3936"
"05.08.2018 16:00 - 05.08.2018 17:00","0","3974"
"05.08.2018 17:00 - 05.08.2018 18:00","0","4397"
"05.08.2018 18:00 - 05.08.2018 19:00","0","3970"
"05.08.2018 19:00 - 05.08.2018 20:00","0","3184"
"05.08.2018 20:00 - 05.08.2018 21:00","0","3084"
"05.08.2018 21:00 - 05.08.2018 22:00","0","3355"
"05.08.2018 22:00 - 05.08.2018 23:00","0","3635"
"05.08.2018 23:00 - 06.08.2018 00:00","0","3033"
"06.08.2018 00:00 - 06.08.2018 01:00","0","2902"
"06.08.2018 01:00 - 06.08.2018 02:00","0","2352"
"06.08.2018 02:00 - 06.08.2018 03:00","0","1632"
"06.08.2018 03:00 - 06.08.2018 04:00","0","1462"
"06.08.2018 04:00 - 06.08.2018 05:00","0","1424"
"06.08.2018 05:00 - 06.08.2018 06:00","0","1256"
"06.08.2018 06:00 - 06.08.2018 07:00","0","29"
"06.08.2018 07:00 - 06.08.2018 08:00","280","0"
"06.08.2018 08:00 - 06.08.2018 09:00","0","347"
"06.08.2018 09:00 - 06.08.2018 10:00","0","1591"
"06.08.2018 10:00 - 06.08.2018 11:00","0","2195"
"06.08.2018 11:00 - 06.08.2018 12:00","0","2184"
"06.08.2018 12:00 - 06.08.2018 13:00","0","2447"
"06.08.2018 13:00 - 06.08.2018 14:00","0","2523"
"06.08.2018 14:00 - 06.08.2018 15:00","0","2525"
"06.08.2018 15:00 - 06.08.2018 16:00","0","2200"
"06.08.2018 16:00 - 06.08.2018 17:00","0","1900"
"06.08.2018 17:00 - 06.08.2018 18:00","0","2181"
"06.08.2018 18:00 - 06.08.2018 19:00","0","1882"
"06.08.2018 19:00 - 06.08.2018 20:00","0","785"
"06.08.2018 20:00 - 06.08.2018 21:00","0","1001"
