,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
1466,1.7271579237746318e-09,1.7271180137571327e-09,1.7268586762102516e-09,1.7277238377089128e-09,1.726870288575507e-09,1.7277286149098083e-09,1.7272672353713567e-09,1.7287989492992851e-09,2.1195223463552975e-09,1.7271967515476005e-09,1.7272052344890793e-09
1467,1.2067105763805847e-10,1.2073181204129156e-10,1.2072063336569295e-10,1.2066018459780098e-10,1.2071547045317675e-10,1.2074069037616794e-10,1.2073073718728776e-10,1.2075187946815897e-10,1.2166390729837085e-10,1.2066949376384876e-10,1.207341173814719e-10
1468,9.899889889289612e-11,9.904154683003956e-11,9.903176034254128e-11,9.89908838648861e-11,9.901884163905915e-11,9.904729455037277e-11,9.903649207907668e-11,9.90553373878209e-11,9.956556709949885e-11,9.899786447006702e-11,9.9044139726229e-11
1469,9.635298496560515e-11,9.639356109972138e-11,9.638556777145676e-11,9.63450382164915e-11,9.637816478557144e-11,9.639870415896196e-11,9.63895627246492e-11,9.640648630665424e-11,9.687360329822616e-11,9.635188602984648e-11,9.639669795557491e-11
1470,9.755973708224871e-11,9.760093686628829e-11,9.759447103623576e-11,9.755194978972566e-11,9.759442672449046e-11,9.760643840609772e-11,9.759801360116242e-11,9.761341167118001e-11,9.810172866704844e-11,9.755895936079033e-11,9.760384190034106e-11
1471,1.4808528616594916e-10,1.481697331863826e-10,1.481509011456886e-10,1.4807096767417312e-10,1.4815771445411982e-10,1.481827726751136e-10,1.481665044711048e-10,1.481971204319487e-10,1.4804143762701987e-10,1.4808358389235544e-10,1.4817498844114134e-10
1472,3.944417266664272e-09,3.924131929044194e-09,3.926022506070408e-09,3.950297088346004e-09,3.92890104308893e-09,3.923751378587933e-09,3.924155157552743e-09,3.925119820625066e-09,3.9310114041821765e-09,3.944494038883621e-09,3.923779878987485e-09
1473,0.39910898154833513,4.3009670768661765,1.8203263168802306,0.3098772995398186,2.7483358098242796,10.740249729834144,5.449622183517808,83.72203125191277,2.6234114550048413,0.4120881352952098,5.715694835341119
1474,1.2413686586344772,13.271542964632447,5.641667314184017,0.9688730996899997,5.737545381220077,34.47068820770919,20.351381283136863,260.5259392084423,13.619731734394964,1.2968770132342944,18.146185741307633
1475,0.9649153121046615,10.315964500374523,4.377420678629021,0.753104634182756,2.6162541159054213,26.009566766426378,12.50859725886572,201.68691200308967,13.822607945975786,1.004139511719863,14.426660620050272
1476,0.4156019737386003,4.401679168377359,1.9652757163475998,0.3247416240131792,0.8547603307584642,10.943624348967258,4.845885322614913,86.29377586058881,6.467910825209529,0.4273801672216753,6.0691348458371515
1477,5.001612072829212e-10,5.007293514731214e-10,5.005747097962676e-10,5.001103877740356e-10,5.004959137023407e-10,5.008483122606028e-10,5.007367852087751e-10,5.0098611704028e-10,5.007797188230556e-10,5.001741455818377e-10,5.007638652884788e-10
1478,1.848981306551169e-10,1.8502146282186394e-10,1.8499008601897698e-10,1.8488011095971207e-10,1.849765204945437e-10,1.8504381053240098e-10,1.850209931075632e-10,1.8506683574010385e-10,1.850297799869843e-10,1.849014992966261e-10,1.8502926065342527e-10
1479,1.2199643563857385e-10,1.220592882861757e-10,1.2204458023848016e-10,1.2198689264285292e-10,1.2203652584046312e-10,1.2206919071804373e-10,1.2205837723238737e-10,1.2208047186953518e-10,1.2206100421373e-10,1.2199834473003178e-10,1.220631715391349e-10
1480,1.1682099842819525e-10,1.1687824309117264e-10,1.1686428474914746e-10,1.1681079688311167e-10,1.1686496460939688e-10,1.1688751375068016e-10,1.1687776784078367e-10,1.168983083091535e-10,1.1687377498814608e-10,1.1682128813704737e-10,1.168811369361429e-10
1481,1.774500861151618e-10,1.7756362485492893e-10,1.7753312242167934e-10,1.7742906059027508e-10,1.7753643334022377e-10,1.7758485065634757e-10,1.7756111234925926e-10,1.776083408342495e-10,1.7751262545599298e-10,1.774500861151618e-10,1.775683770154253e-10
1482,1.6079388907217325,16.08559715655251,6.630419824279758,1.1857773289394213,7.362994299137421,41.52703951220065,21.28190932143238,316.90054295951853,0.6456588601885739,1.6141471489832375,19.245600611658684
1483,1.612704655495961,16.614608418388013,6.625840829595823,1.2001523020164888,16.889643320707687,42.799181277867824,27.997302898481838,320.81571197041114,0.0006250804330725185,1.612704655495961,20.427592291456246
1484,1.0018596054149802,10.193338994032475,4.123933719672594,0.7416867625605224,8.45367580598819,26.374536548898956,15.315249139189502,197.40905690024346,0.00038831959301319284,1.0018596054149802,13.761978435578582
1485,1.0202358265135092,10.135133409939577,4.519881970258181,0.7592452666413362,5.053726297270141,25.755022978066584,11.41635979476827,200.35770753276023,0.0003954421188890544,1.0202358265135092,14.085581429827982
1486,0.7256428374165843,7.186385609656955,3.2079577100108936,0.5379282815897718,4.945017778870393,18.11585549453008,8.898230290420237,141.90099736928423,0.00028017381053687226,0.7228411276281153,10.425162125143578
1487,0.5768866008394146,5.748663729247696,2.684655144054997,0.4309814301191031,4.457964142078576,14.745401025550757,7.3670887768110385,113.33464723086213,0.00022447322465045204,0.5791312957735885,8.296392479572885
1488,0.8035743342158206,7.979461853684519,3.6270281163852043,0.606589186623474,0.4940262451425096,19.692261264548907,8.126419027285866,157.40989341924,0.00031267731677938205,0.8067010825903088,11.637757451845628
1489,1.6445419429606802e-10,1.645535306862605e-10,1.6452754558624872e-10,1.644374005241768e-10,1.6453090310998562e-10,1.6457089537311092e-10,1.645491383793436e-10,1.6458952352677106e-10,1.6668104421754348e-10,1.6445419429606802e-10,1.645622285668218e-10
