,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> UK,NL -> UK,demand,UK -> FR,UK -> NL,mismatch
3944,1038.734275,10913.0246,67.61470344,749.9146311,8553.339396,123.2761297,2658.746481,3880.615663,7100.965424,2176.661859,105,37367.84,2.71E-10,0.053161346,-8.08E-12
3945,943.0289113,9945.128935,41.44171272,564.7923713,8237.101988,122.6902149,3602.48992,3816.530927,7251.402689,2057.349726,105,36686.9,5.16E-10,0.057395095,-4.36E-12
3946,843.0606301,8876.662732,17.84621447,473.234566,7644.055322,108.3950407,4742.930551,3762.601499,7427.705691,1849.356407,104,35849.79,3.17E-09,0.058653565,7.90E-12
3947,798,7558,6.85E-09,426,7240,103,5950,3677,7235,1761,4.65E-11,34481.60713,0.002608614,266.3902612,1.48E-12
3948,801,6872,5.72E-10,531,7202,104,7105,3651,6777,1765,4.16E-11,34807.90942,0.007717138,0.082860959,-3.48E-12
3949,822,6476,7.91E-10,543,7196,112,6421,3322,6638,1763,104,33388.72496,0.00657582,8.268465976,-4.59E-12
3950,824,7362,4.88E-10,542,7199,112,6780,2865,6619,2016,311,34629.90803,0.008373934,0.083593373,-7.70E-12
3951,827,9090,2.30E-09,496,7196,113,5640,2627,6755,2016,467,35226.91518,0.002711053,0.082109702,-2.72E-12
3952,916.0260142,11939.65746,20.54434884,780.9503281,7256.988511,110.8252449,4352.033769,2120.296823,6752.41565,2062.402733,516,36828.07,2.09E-09,0.07088165,2.79E-12
3953,1055.198264,14293.44916,51.45803911,895.6972321,7591.813347,116.7005992,2865.10902,1982.960474,6492.624687,2223.612477,511,38079.56,3.65E-10,0.063296694,3.39E-12
3954,1159.648467,15866.45071,77.71316724,999.7146062,8227.484125,123.6828896,1526.900244,1752.200403,6297.746035,2373.199449,367,38771.68,2.02E-10,0.060093638,1.11E-12
3955,1211.566124,16676.7618,84.72562679,1386.48352,8473.962556,93.61369745,487.1563354,1253.313436,5511.054442,2454.699657,371,38004.27,1.63E-10,0.067197188,-5.75E-12
3956,1279.619224,17265.62844,93.547703,1000.700588,8774.054981,94.29529288,43.78080054,1157.772631,4774.990365,2443.884131,5.33E-11,36805.29,1.66E-10,122.9841542,-1.41E-12
3957,1223.325889,16409.57347,125.1167306,965.208611,8582.974899,98.54011803,2.773292051,1239.019192,4530.397317,1951.972374,588,35716.83,1.95E-10,0.071891088,2.62E-12
3958,1174.289597,13520.72079,330.5520623,585.5814408,8494.610305,114.9951529,0.021735078,1076.936879,4559.193521,1766.673456,329,31952.51,1.56E-10,0.064940207,-2.14E-12
3959,1079.940289,11226.02117,503.8544145,405.5442685,7948.338532,110.1198808,0.016724756,990.8935514,4415.158461,1676.84995,326,28642.3,1.99E-10,40.4372426,-9.95E-14
3960,1050.911378,9599.685855,542.558377,205.4763474,8021.250731,111.2329975,0.017547932,1178.269904,4655.520078,1714.926379,131,27156.84,1.74E-10,54.00959525,-2.83E-12
3961,1103.391582,8470.724366,469.3488164,71.19830163,7986.941751,107.1327998,2.210476656,1318.017503,4750.735772,1672.77897,130,26017.34,2.01E-10,65.14033834,-2.26E-12
3962,1160.260914,8017.853247,437.1165747,70.9145806,7987.325796,106.76549,0.040594407,1518.740808,4357.940984,1651.078447,131,25373.97,2.21E-10,65.06743539,-5.27E-12
3963,1295.114519,7944.584648,460.2116658,91.6756955,8009.779436,106.7205691,4.387242296,1512.456334,4022.393654,1616.437525,302,25230.54,2.64E-10,135.2212885,-4.18E-12
3964,1525.431675,8161.33252,566.0509964,74.84049995,8056.837512,107.5497053,233.7591278,1268.475337,3793.252937,1805.09296,695,26239.17,3.24E-10,48.4532697,-1.23E-12
3965,1878.566872,11726.74033,610.485615,222.6792138,8360.57383,116.5488512,1038.21797,1216.303917,3567.756823,2193.503381,4.22E-11,30913.3,1.67E-10,18.07680643,-1.84E-12
3966,2341.51641,15843.41989,603.2553935,923.5155345,8151.552097,113.8219195,2260.528321,611.0417222,2611.49143,2379.451384,199,36038.51,1.88E-10,0.084100617,6.47E-12
3967,2368.900134,16096.46008,566.32858,943.4772685,7538.107954,100.5448135,3115.373759,806.1825985,3400.828568,2164.659944,330,37430.77,5.27E-10,0.093697316,-6.28E-12
3968,2287.193187,15422.48785,437.0769197,866.8778684,7295.782709,94.81679275,4593.263781,811.4407258,3477.365428,2101.211763,3.75E-11,37277.23,9.76E-10,110.2870267,-2.57E-12
3969,2238.772199,14839.87935,324.6185288,867.1616262,7014.457619,88.38009652,5231.381252,744.5396461,3527.33523,1885.558023,3.99E-11,36632.79,7.78E-09,129.2935706,2.81E-12
3970,2223,14743,45,794,6939,80,5680,643,3564,2018,4.28E-11,36619.85538,0.002656076,109.1419631,-2.42E-13
3971,2286,14881,48,826,6912,81,5750,569,3501,2017,4.30E-11,36851.09293,0.003249301,19.90382338,2.80E-12
3972,2274,14712,48.00000001,525,6739,101,5575,558,3614,2018,104,36267.92204,0.001222282,0.076733238,5.96E-13
3973,2161.604411,14414.24255,48.78278248,571.6458069,6747.234577,120.4066271,5375.662331,476.0051805,3596.99324,2018,278,35800.95,0.001933854,7.625569898,-2.81E-13
3974,2131.067443,14665.25277,55.14409807,613.5512767,6941.883299,126.6509732,4788.827565,471.0943719,3389.973005,2020.089715,630,35833.46,2.46E-07,0.074511649,-1.01E-12
3975,2359.968543,15718.63032,100.0864002,594.3869749,7198.588891,134.8742751,4385.205575,616.2592006,3228.812434,2105.426591,1020,37462.16,9.73E-10,0.079205034,1.91E-12
3976,2459.026036,16872.27501,139.8052174,1175.105221,7510.410774,139.0663135,3511.901827,741.3145377,2804.249375,2211.552682,1024,38588.63,3.90E-10,0.076990754,2.16E-12
3977,2444.225118,17759.74628,181.3326263,1511.309995,7992.982369,145.2280849,2404.945568,812.0674995,2581.210707,2282.997557,1024,39139.97,2.79E-10,0.07579933,7.53E-12
3978,2532.484449,18551.2006,215.9845296,1212.911087,8480.081923,152.0022971,1245.999538,902.5091869,2179.295216,2407.199159,1016,38895.59,1.84E-10,0.077990981,-4.76E-12
3979,2503.10536,19145.88278,234.3517858,965.2901577,8867.562351,157.0533556,370.2753987,845.570389,2007.726755,2574.776911,398,38069.52,1.27E-10,0.07524695,-1.05E-11
3980,2422.633327,18825.95933,230.1014743,857.426853,8880.318151,157.1714344,210.3469433,885.0916007,1965.372684,2491.431349,483,37384.08,1.48E-10,24.77314764,1.21E-11
3981,2326.325503,17919.6442,143.8046923,576.4583641,8772.201108,156.5347383,1.839962859,998.6601648,2018.493363,2186.449185,917,36017.35,1.75E-10,0.061277971,4.30E-12
3982,1408.657397,15587.06868,144.6620015,289.2291824,8885.5369,157.7740433,0.025623683,950.9839754,2142.062485,1895.282821,774,32235.22,1.43E-10,0.063105384,-1.82E-12
3983,1128.004222,13215.27479,134.457919,251.6296638,8578.786764,154.0028291,0.021614987,846.7677365,2135.888303,1814.268871,773,28995.17,1.76E-10,36.93271628,-2.20E-12
3984,1104.775099,12334.96668,96.60251407,164.1162994,8443.446768,151.015251,0.019863731,851.2865781,2075.765191,1836.555108,575,27586.1,1.63E-10,47.44934824,2.27E-12
3985,1083.310255,11763.55828,64.23506198,114.9794375,8069.319242,148.1003704,2.294021555,853.6112151,2159.902255,1743.329019,549,26500.64,1.81E-10,50.99915513,-5.12E-13
3986,1088.25131,11153.45601,60.8323344,81.69660958,8113.331033,150.189284,0.053770478,840.4790797,2205.617634,1740.444485,304,25690.25,1.84E-10,48.10155251,2.13E-12
3987,1077.190643,10691.81055,57.07026188,81.79639178,8030.175434,147.2291304,2.485633097,726.0121206,2387.892494,1734.525539,307,25146.7,1.92E-10,96.4881983,-5.97E-12
3988,1043.368032,9798.018866,51.64884828,79.41229371,7892.729409,144.8447587,87.01225855,826.7874351,2603.885202,1756.395318,768,25011.81,2.47E-10,40.29242085,1.57E-12
3989,1093.100588,10554.59034,65.62200612,134.0392511,8132.654324,148.2508781,521.1328922,802.3819761,2950.214439,1818.522948,774,26979.1,2.18E-10,15.40964423,-4.21E-13
3990,1148.085778,11270.74873,70.89826211,415.2894899,8350.884488,149.4283048,1291.64606,974.7107214,3261.24747,2253.214354,972,30158.09,2.00E-10,0.063655011,2.00E-12
3991,1170.0363,13075.63348,86.38633183,690.4428438,8435.389997,148.60417,1795.537045,971.0157969,3684.894853,2278.12353,974,33310.01,1.92E-10,0.054346608,-6.38E-14
3992,1071.979753,14061.19424,54.72617678,633.6571766,7966.060043,141.9115236,3209.133159,947.7196888,3129.995872,2131.93065,974,34316.28,3.27E-10,6.028278763,7.67E-12
3993,1024.954722,13694.92058,38.47142418,586.6218985,7797.20818,139.7966584,3844.695298,1093.165079,3332.659931,2090.968241,848,34484.71,4.05E-10,6.75201633,4.51E-12
3994,994.1897336,12943.25686,26.75660073,463.0550122,7675.400168,137.6654952,4143.522724,1157.505538,3490.43607,1908.012763,908,33842.54,8.96E-10,5.260964463,3.71E-12
3995,958.8648185,12175.99383,19.36682192,527.9633338,7533.792243,135.6349316,4339.017004,1183.787848,3595.864322,1923.093229,923,33304.54,7.31E-10,11.83838163,2.97E-13
3996,911.0679368,11084.21276,11.93670476,463.0224321,7387.74445,133.7473023,4320.784888,1187.672308,3836.924627,1876.814439,923,32136.88,1.43E-09,0.047843265,-3.86E-12
3997,945.309059,10167.80814,14.87252953,417.5235912,7382.71295,136.0671392,3587.517898,1307.261942,3996.490426,1930.473748,924,30805.22,6.90E-10,4.817426421,-2.81E-13
3998,943.21146,9283.740727,13.29883083,476.5234642,7232.35929,135.1067225,4055.347392,1497.211846,3803.851448,1922.726278,924,30287.33,7.80E-10,0.047458467,1.66E-13
3999,981.1694737,9644.425855,83.41617379,559.8168769,7456.333416,138.923158,3916.02541,1852.254467,3571.913472,2012.990572,949,31166.22,5.19E-10,0.048874536,1.87E-12
4000,1045.072608,10597.16532,293.4577345,632.0122168,7691.304788,142.6655212,3319.178158,2299.420498,3711.901744,2072.332939,949,32753.46,3.54E-10,0.051523216,4.49E-12
4001,1109.896311,11092.2414,322.5245988,756.0251809,8138.669589,146.8133271,2249.813675,2867.556222,3777.08433,2140.956199,949,33550.53,2.63E-10,0.050835263,6.69E-12
4002,1183.23042,11643.68039,342.4336667,851.2277048,8490.10257,151.8956267,1189.191325,3048.113094,3496.054159,2271.943206,949,33616.82,1.74E-10,0.052163343,6.32E-12
4003,1230.886763,11949.15731,349.0630826,858.5979031,8686.925473,154.0894034,381.1081914,2797.507133,3395.64403,2399.153808,949,33151.09,1.31E-10,0.043101845,-8.52E-12
4004,1262.830893,12252.85439,358.9777796,925.0316351,8868.33852,156.8426746,230.8839191,2719.830012,3232.558727,2304.997016,949,33246.05,1.59E-10,16.09556978,3.64E-12
4005,1237.645249,12654.95648,455.3606898,857.5582743,8856.413737,155.6899672,2.700344317,2290.532001,2950.372148,2192.219959,963,32616.4,1.71E-10,0.048851252,3.36E-12
4006,1186.772794,10864.81475,511.0847324,249.0725735,8899.216046,157.6958443,0.024725932,2058.674538,2913.017802,1876.352576,775,29491.68,1.47E-10,0.046377142,2.19E-12
4007,1108.095158,8046.186116,611.6836092,169.2654166,8791.508641,156.1108342,0.023367277,2260.151493,2931.117272,1670.457668,695,26416.27,1.61E-10,23.32957682,-1.42E-12
4008,971.9382464,7204.781898,315.9552864,139.1226185,8539.341022,151.3342626,0.020144257,2381.366736,2636.400904,1643.223969,692,24648.15,1.78E-10,27.33508679,3.55E-12
4009,1020.993597,7251.763172,316.1397144,120.8077337,8318.428736,150.8894635,1.313818897,2331.221815,2529.848038,1670.39754,303,23988.35,1.62E-10,26.45363003,3.88E-12
4010,999.5409755,7522.442384,302.9478382,117.850829,8123.393625,149.8073479,0.035229964,2120.564187,2246.736536,1656.308483,299,23515.23,1.70E-10,23.39743525,-1.56E-12
4011,949.2265373,7460.143995,350.3400298,106.4162018,7900.669081,145.499649,4.449080396,1978.072394,2152.660161,1622.315669,299,22918.91,1.96E-10,49.88279835,4.24E-12
4012,953.461246,7085.306246,296.0045173,108.4064884,7950.723018,146.2796189,108.8269393,1855.771361,2171.484399,1640.800219,299,22594.14,1.94E-10,21.92405238,1.78E-12
4013,893.9594533,7783.48971,343.9163898,116.9660217,7960.129962,144.5787242,514.379299,1794.883309,1972.560421,1699.113573,454,23669.03,2.25E-10,8.946862682,-2.16E-12
4014,827.7130997,8823.183324,287.4412795,276.2546376,7934.286933,142.5629947,1285.649242,1611.234437,2043.228077,1708.847395,747,25687.36,2.69E-10,0.041419452,3.57E-13
4015,893.0643981,9762.265448,294.9498181,581.8880792,8058.884872,142.9320192,2275.884558,1606.531674,2151.106732,1952.044483,848,28567.51,2.41E-10,0.042082535,-8.40E-12
4016,857.9969096,10889.12538,277.0404439,838.9022962,7707.558886,137.1578546,3260.045949,1483.336287,2147.413521,2085.771031,973,30652.7,4.22E-10,4.648554723,2.07E-13
4017,849.7200434,11517.96085,267.6576569,827.8721973,7657.149868,137.0235692,4042.832084,1330.260636,2307.983429,2051.526025,974,31958.09,5.24E-10,5.896360461,1.83E-12
4018,831.46789,12148.52683,265.4571153,963.8770425,7616.229301,135.0713155,4264.136069,1052.758393,2546.60287,2004.71367,974,32797.81,8.39E-10,5.030491334,3.45E-12
4019,840.9706894,12709.69218,17.16145582,940.7059338,7639.490396,136.5654461,4091.705922,1040.476786,2901.575435,1986.46363,924,33215.03,4.23E-10,13.77787054,1.95E-12
4020,829.3130138,12175.71243,13.84240991,876.9504848,7622.136706,136.6673977,3702.723736,1022.633847,3364.839794,1985.629038,923,32653.4,4.28E-10,0.048854449,1.98E-12
4021,925.0178027,12160.1413,17.21503179,485.0148778,7819.482028,140.4084381,2935.901164,871.3500217,4064.995439,2000.561277,923,32343.04,3.83E-10,0.047378121,-2.57E-12
4022,989.9679818,12193.32283,19.96726456,519.6559939,7815.471018,141.0129009,2736.469558,975.6964052,4323.803846,2208.386164,1024,32947.71,4.01E-10,0.043959582,6.48E-12
4023,1063.338807,12958.6962,39.83735951,543.3531879,7957.201352,147.2776188,2281.944855,1738.512332,4417.72165,2269.673545,1024,34441.51,2.95E-10,0.0469066,2.80E-12
4024,1133.020043,13902.21607,51.51811125,728.3185509,8021.565945,148.6039558,1650.268907,1979.156614,4422.100015,2315.548081,1024,35376.27,2.43E-10,0.046291705,1.17E-13
4025,1259.186474,14403.55344,57.23440004,1032.024559,8221.639784,150.3071468,1098.490133,2059.582033,4483.116547,2358.970212,1024,36148.06,2.12E-10,0.044725672,3.87E-12
4026,1274.26459,14047.19958,69.34167632,1084.597145,8519.74937,155.3323504,591.0847239,2482.376227,4543.051523,2469.866989,1024,36260.82,1.58E-10,0.044177344,1.30E-12
4027,1249.9831,13596.69012,68.74365656,1032.881663,8767.133456,157.1416392,175.9050185,2739.586681,4334.854422,2453.071109,974,35549.95,1.29E-10,0.040864015,-1.04E-12
4028,1245.673075,13159.02868,142.9254012,696.9921896,8791.093124,157.850428,110.6495487,2389.922362,4571.717414,2222.542941,924,34397.47,1.71E-10,14.92515972,6.65E-12
4029,1228.754912,11629.08257,390.8366758,552.2288397,8739.254943,156.3737962,2.670853422,2441.859608,4631.190996,1829.954419,751,32353.17,1.69E-10,0.037610304,5.93E-13
4030,1103.069275,8479.746374,539.7419048,107.0316633,8366.516251,150.8626094,0.019259572,2492.526801,4247.507499,1747.475021,748,27982.46,1.81E-10,0.036657648,4.30E-12
4031,1036.979121,6627.010863,430.4821054,106.8206118,7881.023473,147.4383106,0.016455967,2570.242631,3878.623468,1584.425223,696,24936.96,2.10E-10,22.1022636,-2.60E-12
4032,997.3295869,6186.677062,289.3805502,85.5200789,7567.998713,144.2139259,0.013002347,2517.937125,3710.769141,1552.337267,695,23718.07,2.45E-10,29.10645297,8.49E-13
4033,989.1444543,6108.961281,293.9514675,82.24537238,7600.066541,143.7169233,0.201570619,2358.983369,3552.3062,1572.656245,592,23262.27,2.24E-10,31.96342389,6.82E-13
4034,982.423086,6198.948089,340.0762488,56.62386018,7536.499885,144.206392,0.027552269,2318.025789,3373.975828,1550.34239,591,23056.95,2.51E-10,35.19912057,-2.14E-12
4035,1041.293304,6167.795998,385.0375531,56.92010116,7375.081701,143.828088,2.418340599,2371.354946,3578.511332,1507.682048,508,23056.66,3.25E-10,81.2634115,7.47E-12
4036,1185.663512,7056.406906,449.9772411,61.12938847,7724.823376,149.7403165,112.3685452,2212.635119,3573.052184,1024.295725,796,24314.77,2.43E-10,31.32231309,-5.04E-13
4037,1343.370521,10017.89445,727.6999871,118.1025821,8181.147699,157.6291134,644.9030341,2218.597913,3944.278066,1395.367701,916,29659.83,1.57E-10,5.161063503,-4.07E-12
4038,1611.587222,13796.93077,722.1983926,540.3094985,8218.85327,155.8795973,1530.722428,2394.196176,4407.752312,1358.825594,932,35669.21,1.80E-10,0.045261312,1.60E-12
4039,2000.011563,14336.49182,649.0745862,758.2058534,7694.826408,145.0318074,2413.61284,2399.497153,4977.421168,1243.349409,973,37590.47,2.93E-10,0.052608783,6.49E-12
4040,2183.247395,13303.13596,546.0761201,702.5894441,7233.439582,137.004264,3912.13964,2184.318785,5223.318802,1143.094789,901,37463.65,5.53E-10,5.714780705,-5.05E-12
4041,1984.288125,11990.88837,518.3253398,581.0398833,6691.931857,128.126665,5203.144078,2130.402809,5039.34373,1012,848,36119.9,0.001130535,7.589725842,-3.25E-12
4042,1862,11192,519,476,6612,127,6630,1775,5321,1012,761,36280.45882,0.006364597,6.534819351,2.82E-12
4043,1863,11342,252,519,6616,127,7035,1635,5280,1012,750,36414.62068,0.004866807,16.374457,3.84E-13
4044,1858,11073,336,360,6629,126,6905,1789,5145,1012,915,36147.93211,0.007377946,0.06051682,-2.04E-12
4045,1701,11095,417,429,6564,127,6137,1865,4912,1010,961,35217.93441,0.004541204,0.061044132,-2.44E-12
4046,1612.814984,12506.67699,458.9388464,497.3699389,6739.834502,132.040939,4988.232607,1892.113913,5284.169214,1028.352639,922,36062.49,7.76E-09,0.054573332,-3.37E-12
4047,1975.292524,14237.02834,473.2597737,510.2149355,7034.809955,139.1447391,4004.026211,1830.8637,6227.497545,1161.185139,1024,38617.27,4.93E-10,0.052866055,6.30E-12
4048,2241.077525,15479.33792,493.7840633,667.8924071,7367.475623,145.0391887,2765.621114,2252.724428,6762.975361,1216.466156,1025,40417.35,3.42E-10,0.04378064,-6.57E-12
4049,2327.248576,15841.17648,503.1121085,769.2452688,7701.375567,150.6762527,1662.683428,2961.113526,6586.285897,1311.029846,1024,40837.91,2.29E-10,0.036946835,4.61E-12
4050,2339.194533,15345.91807,502.2581519,692.9295825,7986.247678,154.4288192,754.9939644,3112.583322,6094.04017,1410.386105,1024,39416.95,1.69E-10,0.030394627,1.00E-11
4051,2076.228987,14539.35414,508.9026769,692.8994662,8035.916578,152.6755981,192.4190252,3034.004855,5844.062285,1426.711238,1024,37527.13,1.61E-10,0.044847267,-8.16E-13
4052,2075.180711,13553.98298,515.9145991,711.0987755,8297.285159,103.7359879,38.66462603,3005.980144,5936.791048,1287.850159,924,36437.18,1.74E-10,13.3041897,-8.57E-12
4053,1955.273124,12161.81247,571.9316988,581.1814791,8230.858722,51.61718537,3.570284626,2982.158461,5636.341418,1096.941456,774,34045.65,1.71E-10,0.036300204,-6.74E-12
4054,1361.37745,9453.927345,566.4922335,93.12555201,8074.796384,48.71271893,0.020892264,2782.165897,5696.215819,1022.591471,724,29823.37,1.52E-10,0.055762331,-4.22E-13
4055,1308.708921,7050.351879,573.8984848,83.39370004,8144.199334,50.07822048,0.022017753,2850.914333,5338.905869,996.4823488,723,27096.95,1.57E-10,23.00510815,8.74E-13
4056,1282.884601,6944.841202,550.6641853,72.17957796,7824.167971,46.61184541,0.018017348,2791.161227,4886.055618,951.3641594,723.45,26041.55,1.84E-10,31.8484051,-7.77E-12
4057,1274.199312,6792.465341,548.3204339,67.25809176,7647.591246,44.2984084,1.224520349,2829.018998,4617.090168,928.1105339,724,25438.72,2.04E-10,34.85705241,2.66E-12
4058,1296.91218,7634.082384,587.1129847,65.768811,7509.213644,44.29622628,0.033705199,2382.031336,4187.464046,913.3966524,724,25313.25,2.18E-10,31.06196919,-1.02E-12
4059,1280.406264,8050.516733,623.763639,66.0850381,7439.073335,44.81496081,2.52629261,1605.848562,4257.726609,957.3189974,774,25020.18,2.28E-10,81.90043025,-3.01E-12
4060,1340.278228,8965.113887,562.8708465,68.34787582,7808.913286,50.69219654,138.6957516,1237.062165,4220.288379,1179.730934,922,26454.95,1.76E-10,39.0435512,-4.19E-12
4061,1673.700286,12720.31169,642.2850517,258.7840442,8222.021674,56.20075177,769.6585597,1078.467247,4160.186048,1416.261785,875,31866.42,1.41E-10,6.45714194,-5.54E-12
4062,2013.722584,17930.57885,669.3207119,826.1414507,8121.887016,53.2049767,1656.832711,840.8029815,3784.126058,1368.764931,854,38119.33,1.63E-10,0.052273777,9.56E-13
4063,2242.840669,19722.78985,707.5572359,987.2233167,7618.637092,42.31613137,2270.230695,607.2254413,3685.246847,1242.497705,1024,40150.5,2.77E-10,0.064983877,2.52E-12
4064,2164.56587,19703.69072,471.3524006,1358.574804,7202.091261,35.77584806,3604.008374,422.0834729,3323.085024,1164.723783,1025,40468.02,4.37E-10,6.931558057,6.70E-12
4065,2148.270034,20229.27606,367.9163124,1070.038891,7434.178773,38.80696023,2467.333563,364.1933049,3357.646118,1215.463554,1025,39710.15,3.08E-10,7.973566809,-6.95E-12
4066,2014.541736,19087.22976,303.850906,837.2235927,6884.141084,30.59941665,4656.259289,304.4032073,3184.353347,1063.931407,1024,39383.46,1.49E-09,7.073740978,1.16E-12
4067,2026.995157,19197.96261,327.5706877,942.1077197,6971.198624,31.8028838,4719.751751,364.3749455,3243.089044,1099.778293,782,39689.43,7.79E-10,17.20171237,-1.04E-11
4068,2018.898776,19434.08811,93.76595477,955.0166203,6910.706315,31.08090408,4504.096215,373.265915,3068.018654,1088.860065,1015,39492.73,9.15E-10,0.067525811,1.63E-12
4069,2063.091526,19581.7704,60.0118065,873.7492871,6975.622036,34.0188955,4318.321525,582.4026838,2896.033098,1112.812949,994,39491.77,6.81E-10,0.064204845,-8.83E-12
4070,2089.184887,19845.86633,63.5496086,837.781272,7006.722585,36.39399824,4090.710206,852.1320201,2736.20411,1154.564426,1025,39738.05,4.87E-10,0.059440505,-2.68E-12
4071,2041.144086,20585.32731,74.34594974,1459.422797,7163.598766,38.47532132,3610.823962,976.4369702,2647.586559,1217.873305,1025,40839.97,3.24E-10,0.065028917,-3.81E-12
4072,2209.028792,21269.02457,86.92150845,2214.034281,7341.866093,41.20534229,2923.304168,1080.330748,2672.779796,1220.825358,1025,42084.26,3.14E-10,0.060656567,-6.16E-12
4073,2183.314946,21572.29025,100.6428109,1930.893375,7928.198649,47.77166717,1916.470787,1508.342892,2783.015009,1309.294861,1025,42305.18,2.17E-10,0.055245007,1.07E-12
4074,2395.676484,21273.43901,113.1977771,969.1475708,8361.099656,53.059462,1036.593654,2096.797886,3299.135688,1434.617519,1025,42057.71,1.50E-10,0.054704317,1.77E-12
4075,2370.50911,19719.25911,115.6744924,618.6818794,8563.967493,55.23041344,287.7341037,2711.981995,3564.159545,1533.167015,1024,40564.31,1.20E-10,0.055160835,-1.52E-12
4076,2309.015534,17486.09301,274.4143153,571.1199984,8609.36856,54.48486028,265.7107832,3020.312479,3866.307349,1436.214305,1024,38897.39,1.45E-10,19.65119184,-4.38E-12
4077,2138.006193,14933.58886,616.6159457,497.8823656,8588.719055,52.88680141,2.632011003,3090.266117,3941.873875,1264.158202,923,36049.59,1.54E-10,0.039426671,-3.02E-12
4078,1583.401169,11163.8023,1004.142027,83.31638486,8526.654137,52.30753565,0.025491798,3157.7618,3960.4428,1093.203226,725,31350.02,1.33E-10,0.036869736,2.88E-12
4079,1424.793388,8171.216192,1001.126817,70.59906759,8229.91553,48.59652564,0.021748341,3231.329892,4074.242614,1025.609331,723,27977.44,1.58E-10,23.01110594,-2.08E-12
4080,1589.742291,7229.482904,1067.459255,62.59539775,7841.916929,45.54610834,0.018794335,3045.909369,3899.061942,979.3066978,724,26456.04,1.88E-10,28.99968799,9.05E-12
4081,1304.397992,6438.829388,1057.998535,56.27781632,7664.768716,43.06468417,1.197279586,3043.712411,4097.896095,967.6688479,779,25426.74,1.98E-10,28.07176516,-1.46E-12
4082,1336.296129,6877.418729,1106.531207,57.73281166,8433.705624,54.07663406,0.053889893,1868.404163,3486.353821,1080.431626,517,24793.08,1.29E-10,24.92463397,1.78E-12
4083,1142.917073,5963.482019,1058.205432,49.04262358,7800.112382,41.9212325,2.489884077,3084.019123,3980.343533,1049.195238,282,24395.91,1.79E-10,57.81854078,-2.10E-12
4084,1148.966205,6119.229446,1065.405389,63.39776845,7744.817246,39.74354899,95.19840183,3114.84045,4041.759013,1076.287275,903,25392.78,2.79E-10,19.86474294,-3.33E-12
4085,1553.865297,8823.176954,1146.366204,96.84285165,8882.697376,57.52035689,555.4771518,3401.617953,5051.103074,877.5290108,228,30671.81,1.33E-10,2.386228958,-2.34E-12
4086,1585.343096,13923.37817,1117.18658,550.5154782,8419.914483,51.05329786,1263.976045,3334.172252,4801.209533,1385.37679,197,36629.09,1.48E-10,0.035723015,-7.76E-14
4087,1673.421024,16766.88829,930.6818489,664.2149239,8485.916353,49.79270599,2469.361714,1825.770433,3863.443438,1391.123615,415,38535.58,1.54E-10,0.034346572,-8.90E-12
4088,1581.716121,15533.34366,590.9788486,804.0868981,7648.129137,37.33165937,3079.093275,3049.131614,4590.257021,1215.493191,524,38649.54,2.99E-10,4.021425376,-8.62E-12
4089,1552.716969,15192.88468,192.8348699,730.9045978,7482.43401,33.2202135,3665.751754,2888.711105,4845.387406,1132.052819,704,38415.51,5.24E-10,5.388429001,-8.98E-13
4090,1415.384843,14662.18186,62.57468036,600.1895674,7348.240331,31.40803209,4481.838331,2988.264167,4763.246615,1082.643265,799,38230.68,9.61E-10,4.291693254,-4.94E-12
4091,1494.382755,14694.53355,58.20201725,487.052986,7293.269596,29.4946482,4745.770293,2718.758076,4782.58947,1068.470392,1008,38370.21,1.24E-09,10.31378287,2.05E-12
4092,1446.351318,14447.06891,54.3790214,438.9799805,7305.112518,29.81238477,4989.110489,2830.535532,4531.355396,1045.961906,1025,38143.63,2.35E-09,0.037459913,2.81E-12
4093,1474.204686,14551.11066,56.49755817,406.7469942,7472.653779,32.30642918,4925.117692,2932.223673,4540.434283,1074.732188,564,38030,1.11E-09,0.027940383,-4.15E-12
4094,1489.480504,15005.35911,57.23594881,457.7283973,7500.074367,32.81744201,4631.770753,2869.084396,4391.413775,1079.519958,705,38219.45,1.08E-09,0.034653181,-2.33E-12
4095,1513.083657,16474.26282,64.17748447,758.5824692,7601.147572,34.04457292,4216.149609,2773.753673,3986.346682,1138.277557,972,39531.79,5.25E-10,0.036094746,4.92E-12
4096,1629.998078,18165.05183,75.73580099,1022.078077,7831.312936,36.05304322,3452.243197,2106.490553,4046.224154,1167.64292,974,40506.8,4.08E-10,0.030585728,-2.57E-13
4097,1701.734967,18998.98174,86.56541727,886.3800187,8145.731614,41.3142299,2192.769952,1936.275666,4296.826393,1223.864362,943,40453.42,2.94E-10,0.024362036,4.04E-12
4098,1760.57193,19440.84538,96.46995339,919.2355655,8444.741249,45.29272743,1113.372055,1758.187197,4314.536103,1328.167579,879,40100.39,1.92E-10,0.029741181,-2.66E-12
4099,1765.895212,19061.08782,100.6583603,988.1833355,8687.805657,47.7980384,337.3747413,1737.65931,4469.62622,1368.488843,558,39122.55,1.44E-10,0.0275423,8.13E-12
4100,1807.717979,18282.71465,109.0762782,839.9826689,8805.562266,47.90526049,202.7730962,1597.543743,4915.704274,1225.780785,106,37929.77,1.85E-10,10.99099815,3.27E-13
